FCZ7.Residential.MULTIFAMILY.CoolingEff,FCZ7.Residential.MULTIFAMILY.Dryer,FCZ7.Residential.MULTIFAMILY.Heating,FCZ7.Residential.MULTIFAMILY.HeatPumpEff,FCZ7.Residential.MULTIFAMILY.Miscellaneous,FCZ7.Residential.MULTIFAMILY.Refrigerator,FCZ7.Residential.MULTIFAMILY.ResLightingEff,FCZ7.Residential.MULTIFAMILY.ResOccsensorEff,FCZ7.Residential.MULTIFAMILY.Washer,FCZ7.Residential.MULTIFAMILY.WaterHeating,FCZ7.Residential.SINGLEFAMILY.CoolingEff,FCZ7.Residential.SINGLEFAMILY.Dryer,FCZ7.Residential.SINGLEFAMILY.Heating,FCZ7.Residential.SINGLEFAMILY.HeatPumpEff,FCZ7.Residential.SINGLEFAMILY.Miscellaneous,FCZ7.Residential.SINGLEFAMILY.Refrigerator,FCZ7.Residential.SINGLEFAMILY.ResLightingEff,FCZ7.Residential.SINGLEFAMILY.ResOccsensorEff,FCZ7.Residential.SINGLEFAMILY.Washer,FCZ7.Residential.SINGLEFAMILY.WaterHeating
0,0.215420396,0,0.000894799,0.718919429,0.629074191,0,0,0.206662101,1,0,0.215420396,0,0,0.718919429,0.629074191,0,0,0.206662101,1
0,0.33136322,0,0,0.732497289,0.64235132,0,0,0.326242418,1,0,0.33136322,0,0,0.732497289,0.64235132,0,0,0.326242418,1
0,0.445683531,0,0,0.742081265,0.662414666,0,0,0.443139797,1,0,0.445683531,0,0,0.742081265,0.662414666,0,0,0.443139797,1
0.024961995,0.536949057,0,0.005068639,0.75090418,0.689519001,0,0,0.49488603,1,0.019873469,0.536949057,0,0.016522003,0.75090418,0.689519001,0,0,0.49488603,1
0.083655865,0.596186236,0,0.020642669,0.761774551,0.726744758,0,0,0.536842105,1,0.073591849,0.596186236,0,0.070114868,0.761774551,0.726744758,0,0,0.536842105,1
0.150262024,0.598978468,0,0.037950231,0.776995764,0.769587095,0,0,0.526017413,1,0.140468532,0.598978468,0,0.136313228,0.776995764,0.769587095,0,0,0.526017413,1
0.242675007,0.567958617,0,0.06180285,0.79476956,0.811311905,0,0,0.521629818,1,0.236531666,0.567958617,0,0.231178787,0.79476956,0.811311905,0,0,0.521629818,1
0.309176009,0.517310813,0,0.078762403,0.814826539,0.846337354,0,0,0.490520446,1,0.310372426,0.517310813,0,0.303421396,0.814826539,0.846337354,0,0,0.490520446,1
0.342875724,0.48167383,0,0.087293007,0.83995501,0.873441689,0,0,0.442870769,1,0.348404539,0.48167383,0,0.34032399,0.83995501,0.873441689,0,0,0.442870769,1
0.4313734,0.472501312,0,0.110204954,0.870565812,0.89763351,0,0,0.398835844,1,0.435642181,0.472501312,0,0.426356679,0.870565812,0.89763351,0,0,0.398835844,1
0.397756892,0.480956906,0,0.101992343,0.904436377,0.915207032,0,0,0.372341518,1,0.392296374,0.480956906,0,0.384745619,0.904436377,0.915207032,0,0,0.372341518,1
0.294677122,0.487097073,0,0.075513943,0.93511453,0.914193731,0,0,0.385369791,1,0.280741772,0.487097073,0,0.275349843,0.93511453,0.914193731,0,0,0.385369791,1
0.220336829,0.489810409,0,0.056253115,0.954221866,0.903562764,0,0,0.372180102,1,0.201904606,0.489810409,0,0.197630586,0.954221866,0.903562764,0,0,0.372180102,1
0.138926522,0.479941548,0,0.034670057,0.95744122,0.876238398,0,0,0.371407259,1,0.121418041,0.479941548,0,0.116952611,0.95744122,0.876238398,0,0,0.371407259,1
0.056049634,0.473605856,0,0.012402592,0.943708453,0.851386484,0,0,0.340892193,1,0.046092674,0.473605856,0,0.040664855,0.943708453,0.851386484,0,0,0.340892193,1
0.030730309,0.432748016,0,0.005776549,0.913346848,0.814965577,0,0,0.292244668,1,0.023464467,0.432748016,0,0.018533907,0.913346848,0.814965577,0,0,0.292244668,1
0,0.356308079,0,0,0.86901675,0.781613521,0,0,0.18783017,1,0,0.356308079,0,0,0.86901675,0.781613521,0,0,0.18783017,1
0,0.234629858,0,0,0.818301825,0.739257569,0,0,0.099295637,1,0,0.234629858,0,0,0.818301825,0.739257569,0,0,0.099295637,1
0,0.142698861,0,0,0.830775137,0.742650678,0,0,0.043288985,1,0,0.142698861,0,0,0.830775137,0.742650678,0,0,0.043288985,1
0,0.079239031,0,0,0.791974515,0.712315362,0,0,0.019883584,1,0,0.079239031,0,0,0.791974515,0.712315362,0,0,0.019883584,1
0,0.052139968,0,0,0.761767816,0.685488961,0,0,0.013524751,1,0,0.052139968,0,0,0.761767816,0.685488961,0,0,0.013524751,1
0,0.04493642,0,0,0.743253164,0.664059107,0,0,0.025435336,1,0,0.04493642,0,0,0.743253164,0.664059107,0,0,0.025435336,1
0,0.062087725,0,0,0.737959415,0.65041719,0,0,0.0547838,1,0,0.062087725,0,0,0.737959415,0.65041719,0,0,0.0547838,1
0,0.125547555,0,0,0.745017747,0.645003272,0,0,0.114214439,1,0,0.125547555,0,0,0.745017747,0.645003272,0,0,0.114214439,1
0,0.220908813,0,0,0.761309832,0.656375396,0,0,0.221580904,1,0,0.220908813,0,0,0.761309832,0.656375396,0,0,0.221580904,1
0.007759148,0.327589933,0,0.001240259,0.780585545,0.675020121,0,0,0.358670025,1,0.004919175,0.327589933,0,0.003761652,0.780585545,0.675020121,0,0,0.358670025,1
0.044206724,0.43489879,0,0.011298251,0.796264741,0.69937407,0,0,0.484912444,1,0.031433531,0.43489879,0,0.030788234,0.796264741,0.69937407,0,0,0.484912444,1
0.104038432,0.527138511,0,0.027070497,0.809068071,0.730572138,0,0,0.587989141,1,0.082289443,0.527138511,0,0.081815616,0.809068071,0.730572138,0,0,0.587989141,1
0.174487922,0.608888493,0,0.045172051,0.821285452,0.775458446,0,0,0.644299061,1,0.150600066,0.608888493,0,0.149335127,0.821285452,0.775458446,0,0,0.644299061,1
0.263881473,0.638484785,0,0.068120526,0.835341501,0.830309838,0,0,0.645367834,1,0.243226172,0.638484785,0,0.240805445,0.835341501,0.830309838,0,0,0.645367834,1
0.38528304,0.630852454,0,0.099240554,0.850185551,0.87750068,0,0,0.559056447,1,0.371799646,0.630852454,0,0.367492015,0.850185551,0.87750068,0,0,0.559056447,1
0.479644488,0.607197374,0,0.123123754,0.865332678,0.921281043,0,0,0.531062904,1,0.478111883,0.607197374,0,0.471136183,0.865332678,0.921281043,0,0,0.531062904,1
0.494122445,0.57102184,0,0.126456313,0.88252726,0.956706021,0,0,0.542398748,1,0.499212686,0.57102184,0,0.490325483,0.88252726,0.956706021,0,0,0.542398748,1
0.494247,0.550059515,0,0.126647449,0.902927726,0.983798776,0,0,0.663130992,1,0.497019226,0.550059515,0,0.488494041,0.902927726,0.983798776,0,0,0.663130992,1
0.447736013,0.530709412,0,0.115029223,0.926635102,0.99334117,0,0,0.650202994,1,0.441486162,0.530709412,0,0.434962143,0.926635102,0.99334117,0,0,0.650202994,1
0.292191643,0.544372142,0,0.074729861,0.950638819,0.989942271,0,0,0.661507044,1,0.279578387,0.544372142,0,0.274384129,0.950638819,0.989942271,0,0,0.661507044,1
0.172580805,0.547311876,0,0.043170929,0.969321848,0.97340521,0,0,0.581358834,1,0.158920359,0.547311876,0,0.152969357,0.969321848,0.97340521,0,0,0.581358834,1
0.104360029,0.534016184,0,0.024975082,0.977269207,0.941269115,0,0,0.561140188,1,0.091346629,0.534016184,0,0.084651791,0.977269207,0.941269115,0,0,0.561140188,1
0.051567195,0.516086209,0,0.010731923,0.970985405,0.900679201,0,0,0.427937292,1,0.042354101,0.516086209,0,0.034994943,0.970985405,0.900679201,0,0,0.427937292,1
0.019091588,0.463291061,0,0.002186028,0.949628562,0.857900558,0,0,0.308745842,1,0.014560759,0.463291061,0,0.007742784,0.949628562,0.857900558,0,0,0.308745842,1
0.002695283,0.377695756,0,0,0.915421244,0.817154305,0,0,0.170465662,1,0.00184961,0.377695756,0,0,0.915421244,0.817154305,0,0,0.170465662,1
0,0.244920641,0,0,0.873926601,0.778735749,0,0,0.10076306,1,0,0.244920641,0,0,0.873926601,0.778735749,0,0,0.10076306,1
0,0.142355835,0,0,0.830869428,0.740571965,0,0,0.04108785,1,0,0.142355835,0,0,0.830869428,0.740571965,0,0,0.04108785,1
0,0.077180874,0,0,0.796554348,0.713716612,0,0,0.02066621,1,0,0.077180874,0,0,0.796554348,0.713716612,0,0,0.02066621,1
0,0.050424838,0,0,0.770988099,0.693641685,0,0,0.015285658,1,0,0.050424838,0,0,0.770988099,0.693641685,0,0,0.015285658,1
0,0.046651551,0,0,0.756649178,0.675541247,0,0,0.028125611,1,0,0.046651551,0,0,0.756649178,0.675541247,0,0,0.028125611,1
0,0.065517987,0,0,0.753126747,0.662258328,0,0,0.056495793,1,0,0.065517987,0,0,0.753126747,0.662258328,0,0,0.056495793,1
0,0.133780182,0,0,0.758440701,0.654933614,0,0,0.111279593,1,0,0.133780182,0,0,0.758440701,0.654933614,0,0,0.111279593,1
0,0.230170518,0,0,0.770489705,0.65967586,0,0,0.20128155,1,0,0.230170518,0,0,0.770489705,0.65967586,0,0,0.20128155,1
0.00566622,0.348662027,0,0.000699416,0.784997003,0.675738117,0,0,0.34011935,1,0.003531968,0.348662027,0,0.002164321,0.784997003,0.675738117,0,0,0.34011935,1
0.040633432,0.453494235,0,0.010222227,0.798015854,0.700856384,0,0,0.45981217,1,0.028629601,0.453494235,0,0.027861827,0.798015854,0.700856384,0,0,0.45981217,1
0.096215986,0.549754222,0,0.02474855,0.810347731,0.737178856,0,0,0.56333154,1,0.075569358,0.549754222,0,0.074818456,0.810347731,0.737178856,0,0,0.56333154,1
0.154669935,0.633332533,0,0.039633925,0.824942584,0.789198798,0,0,0.590021522,1,0.132717879,0.633332533,0,0.130954856,0.824942584,0.789198798,0,0,0.590021522,1
0.228226146,0.669487485,0,0.058403747,0.842015935,0.850060509,0,0,0.559775484,1,0.208984284,0.669487485,0,0.205945238,0.842015935,0.850060509,0,0,0.559775484,1
0.350525121,0.654514395,0,0.089772959,0.859257663,0.903192185,0,0,0.531221874,1,0.33614497,0.654514395,0,0.33152831,0.859257663,0.903192185,0,0,0.531221874,1
0.474193687,0.609046285,0,0.121015314,0.874869508,0.940116848,0,0,0.540738114,1,0.469412813,0.609046285,0,0.46131748,0.874869508,0.940116848,0,0,0.540738114,1
0.527869634,0.568877927,0,0.134405015,0.890973013,0.967730728,0,0,0.578362845,1,0.529825207,0.568877927,0,0.519187166,0.890973013,0.967730728,0,0,0.578362845,1
0.565187052,0.553640708,0,0.144343229,0.909656041,0.988378893,0,0,0.558503717,1,0.56471987,0.553640708,0,0.554486943,0.909656041,0.988378893,0,0,0.558503717,1
0.477324401,0.543006898,0,0.12244954,0.929591789,1,0,0,0.535171689,1,0.468348303,0.543006898,0,0.461714984,0.929591789,1,0,0,0.535171689,1
0.311869761,0.562051708,0,0.079838143,0.948308492,0.994325518,0,0,0.514507924,1,0.297399084,0.562051708,0,0.292862556,0.948308492,0.994325518,0,0,0.514507924,1
0.17662424,0.559012496,0,0.044219203,0.960936711,0.970637453,0,0,0.500242125,1,0.162247197,0.559012496,0,0.156742593,0.960936711,0.970637453,0,0,0.500242125,1
0.096246104,0.548292931,0,0.022709768,0.965011416,0.932554733,0,0,0.441261495,1,0.083944254,0.548292931,0,0.077022406,0.965011416,0.932554733,0,0,0.441261495,1
0.062382018,0.512014489,0,0.013648514,0.957737562,0.889336028,0,0,0.344147427,1,0.051006931,0.512014489,0,0.043835129,0.957737562,0.889336028,0,0,0.344147427,1
0.029607275,0.45354912,0,0.004870424,0.937694054,0.847947054,0,0,0.242124829,1,0.022480632,0.45354912,0,0.0152417,0.937694054,0.847947054,0,0,0.242124829,1
0.006942395,0.364547566,0,0,0.906807115,0.809540077,0,0,0.141361769,1,0.004904418,0.364547566,0,0,0.906807115,0.809540077,0,0,0.141361769,1
0,0.239432223,0,0,0.869427588,0.772250627,0,0,0.082664841,1,0,0.239432223,0,0,0.869427588,0.772250627,0,0,0.082664841,1
0,0.15333267,0,0,0.802562013,0.732650851,0,0,0.070680884,1,0,0.15333267,0,0,0.802562013,0.732650851,0,0,0.070680884,1
0,0.091244945,0,0,0.76901473,0.70724307,0,0,0.027147329,1,0,0.091244945,0,0,0.76901473,0.70724307,0,0,0.027147329,1
0,0.057628386,0,0,0.744775285,0.687104451,0,0,0.01726668,1,0,0.057628386,0,0,0.744775285,0.687104451,0,0,0.01726668,1
0,0.045965498,0,0,0.72924426,0.670023103,0,0,0.025435336,1,0,0.045965498,0,0,0.72924426,0.670023103,0,0,0.025435336,1
0,0.046651551,0,0,0.722192663,0.65786929,0,0,0.044511837,1,0,0.046651551,0,0,0.722192663,0.65786929,0,0,0.044511837,1
0,0.08815771,0,0,0.724415229,0.649786049,0,0,0.09636079,1,0,0.08815771,0,0,0.724415229,0.649786049,0,0,0.09636079,1
0,0.167739767,0,0,0.736235242,0.65081093,0,0,0.176090785,1,0,0.167739767,0,0,0.736235242,0.65081093,0,0,0.176090785,1
0.004880096,0.305636262,0,0.001073192,0.755463809,0.66230465,0,0,0.299029055,1,0.002956424,0.305636262,0,0.002011904,0.755463809,0.66230465,0,0,0.299029055,1
0.042471125,0.486026832,0,0.010562024,0.777379661,0.685917442,0,0,0.442413422,1,0.029613436,0.486026832,0,0.028288595,0.777379661,0.685917442,0,0,0.442413422,1
0.107885336,0.653958693,0,0.027353661,0.798083205,0.719078418,0,0,0.536463021,1,0.084865616,0.653958693,0,0.083068483,0.798083205,0.719078418,0,0,0.536463021,1
0.207134026,0.78964267,0,0.05299616,0.81764179,0.766801966,0,0,0.572696146,1,0.178097273,0.78964267,0,0.175854465,0.81764179,0.766801966,0,0,0.572696146,1
0.270728921,0.83208529,0,0.069015325,0.838264512,0.815857281,0,0,0.545140383,1,0.247933331,0.83208529,0,0.243661129,0.838264512,0.815857281,0,0,0.545140383,1
0.400304649,0.813623625,0,0.102314584,0.859695441,0.864692565,0,0,0.534941792,1,0.3825751,0.813623625,0,0.376948575,0.859695441,0.864692565,0,0,0.534941792,1
0.427274324,0.739337891,0,0.108788284,0.87975242,0.899173726,0,0,0.529835159,1,0.420801521,0.739337891,0,0.412878139,0.87975242,0.899173726,0,0,0.529835159,1
0.449557371,0.666626647,0,0.114317914,0.897479071,0.92948588,0,0,0.531889552,1,0.449390293,0.666626647,0,0.44029247,0.897479071,0.92948588,0,0,0.531889552,1
0.461589155,0.629730759,0,0.117464718,0.913953003,0.951402118,0,0,0.539608198,1,0.463331236,0.629730759,0,0.454297763,0.913953003,0.951402118,0,0,0.539608198,1
0.434821626,0.589847113,0,0.110849436,0.931107175,0.963243256,0,0,0.510064077,1,0.434253006,0.589847113,0,0.426640784,0.931107175,0.963243256,0,0,0.510064077,1
0.359205157,0.574630475,0,0.091746047,0.947702338,0.95627754,0,0,0.491146547,1,0.35256321,0.574630475,0,0.347192509,0.947702338,0.95627754,0,0,0.491146547,1
0.254280038,0.542492359,0,0.064817133,0.959663786,0.939723108,0,0,0.457342007,1,0.242331374,0.542492359,0,0.23822533,0.959663786,0.939723108,0,0,0.457342007,1
0.129153058,0.523962089,0,0.031966972,0.961448575,0.908710329,0,0,0.413165232,1,0.117142785,0.523962089,0,0.111691176,0.961448575,0.908710329,0,0,0.413165232,1
0.088284299,0.498629611,0,0.021293947,0.949561212,0.87204623,0,0,0.330747408,1,0.075037595,0.498629611,0,0.069827714,0.949561212,0.87204623,0,0,0.330747408,1
0.040020868,0.456958799,0,0.008438293,0.923961287,0.830558821,0,0,0.244325964,1,0.031630298,0.456958799,0,0.025849923,0.923961287,0.830558821,0,0,0.244325964,1
0.017917506,0.377380172,0,0.002831642,0.886777077,0.793587836,0,0,0.188319311,1,0.01318339,0.377380172,0,0.008230518,0.886777077,0.793587836,0,0,0.188319311,1
0.008473806,0.259670764,0,0.000781533,0.843814193,0.762465041,0,0,0.130111524,1,0.005804627,0.259670764,0,0.002304545,0.843814193,0.762465041,0,0,0.130111524,1
0,0.141669782,0,0,0.828707477,0.724816593,0,0,0.048180395,1,0,0.141669782,0,0,0.828707477,0.724816593,0,0,0.048180395,1
0,0.079239031,0,0,0.791489591,0.691568763,0,0,0.031794169,1,0,0.079239031,0,0,0.791489591,0.691568763,0,0,0.031794169,1
0,0.050767864,0,0,0.768105498,0.672565039,0,0,0.014087263,1,0,0.050767864,0,0,0.768105498,0.672565039,0,0,0.014087263,1
0,0.036703794,0,0,0.755827502,0.654082442,0,0,0.022060262,1,0,0.036703794,0,0,0.755827502,0.654082442,0,0,0.022060262,1
0,0.048366681,0,0,0.754702749,0.637551172,0,0,0.044511837,1,0,0.048366681,0,0,0.754702749,0.637551172,0,0,0.044511837,1
0,0.099477571,0,0,0.762629902,0.630788116,0,0,0.098561925,1,0,0.099477571,0,0,0.762629902,0.630788116,0,0,0.098561925,1
0,0.199641195,0,0,0.776281848,0.635443507,0,0,0.191009587,1,0,0.199641195,0,0,0.776281848,0.635443507,0,0,0.191009587,1
0,0.331020194,0,0,0.789415196,0.649340197,0,0,0.326450303,1,0,0.331020194,0,0,0.789415196,0.649340197,0,0,0.326450303,1
0,0.468446743,0,0,0.798925086,0.671256434,0,0,0.455338975,1,0,0.468446743,0,0,0.798925086,0.671256434,0,0,0.455338975,1
0,0.580221801,0,0,0.807067761,0.693826975,0,0,0.533017022,1,0,0.580221801,0,0,0.807067761,0.693826975,0,0,0.533017022,1
0,0.684251328,0,0,0.818194064,0.733183558,0,0,0.598904324,1,0,0.684251328,0,0,0.818194064,0.733183558,0,0,0.598904324,1
0,0.72040285,0,0,0.834775757,0.780449674,0,0,0.595287126,1,0,0.72040285,0,0,0.834775757,0.780449674,0,0,0.595287126,1
0,0.705779647,0,0,0.852792015,0.843737515,0,0,0.639082371,1,0,0.705779647,0,0,0.852792015,0.843737515,0,0,0.639082371,1
0,0.63657413,0,0,0.868807964,0.885844484,0,0,0.615725885,1,0,0.63657413,0,0,0.868807964,0.885844484,0,0,0.615725885,1
0,0.568414842,0,0,0.883429757,0.926173836,0,0,0.630500391,1,0,0.568414842,0,0,0.883429757,0.926173836,0,0,0.630500391,1
0,0.52030543,0,0,0.901163143,0.943278345,0,0,0.567271571,1,0,0.52030543,0,0,0.901163143,0.943278345,0,0,0.567271571,1
0,0.493556255,0,0,0.923907407,0.954806807,0,0,0.536952162,1,0,0.493556255,0,0,0.923907407,0.954806807,0,0,0.536952162,1
0,0.500931316,0,0,0.948099706,0.943498376,0,0,0.514414987,1,0,0.500931316,0,0,0.948099706,0.943498376,0,0,0.514414987,1
0,0.508409285,0,0,0.966998256,0.931008726,0,0,0.472341518,1,0,0.508409285,0,0,0.966998256,0.931008726,0,0,0.472341518,1
0,0.504392449,0,0,0.975464213,0.90792285,0,0,0.370595285,1,0,0.504392449,0,0,0.975464213,0.90792285,0,0,0.370595285,1
0,0.484277398,0,0,0.970082908,0.878577674,0,0,0.2703874,1,0,0.484277398,0,0,0.970082908,0.878577674,0,0,0.2703874,1
0,0.433279707,0,0,0.950625349,0.840298084,0,0,0.225738603,1,0,0.433279707,0,0,0.950625349,0.840298084,0,0,0.225738603,1
0,0.348847261,0,0,0.917482169,0.806274355,0,0,0.173645079,1,0,0.348847261,0,0,0.917482169,0.806274355,0,0,0.173645079,1
0,0.233257753,0,0,0.873421473,0.763183037,0,0,0.120084132,1,0,0.233257753,0,0,0.873421473,0.763183037,0,0,0.120084132,1
0.002674864,0.142012809,0,0,0.78794022,0.73423739,0,0,0.046712972,1,0.001647924,0.142012809,0,0.000124372,0.78794022,0.73423739,0,0,0.046712972,1
0,0.083355344,0,0,0.75418415,0.703097225,0,0,0.026902759,1,0,0.083355344,0,0,0.75418415,0.703097225,0,0,0.026902759,1
0,0.051796942,0,0,0.732477084,0.679125435,0,0,0.013500293,1,0,0.051796942,0,0,0.732477084,0.679125435,0,0,0.013500293,1
0,0.043907342,0,0,0.721182405,0.661001836,0,0,0.023747799,1,0,0.043907342,0,0,0.721182405,0.661001836,0,0,0.023747799,1
0,0.060029569,0,0,0.719889276,0.648240042,0,0,0.051848953,1,0,0.060029569,0,0,0.719889276,0.648240042,0,0,0.051848953,1
0,0.123489399,0,0,0.728833422,0.644105777,0,0,0.103208765,1,0,0.123489399,0,0,0.728833422,0.644105777,0,0,0.103208765,1
0.002001043,0.217135526,0,0.000268723,0.744270156,0.648894345,0,0,0.224026609,1,0.001146168,0.217135526,0,0.000737698,0.744270156,0.648894345,0,0,0.224026609,1
0.015467249,0.337194664,0,0.003907666,0.76161291,0.663288999,0,0,0.380965075,1,0.010182693,0.337194664,0,0.009876621,0.76161291,0.663288999,0,0,0.380965075,1
0.05250697,0.45697252,0,0.013563565,0.776416549,0.685755314,0,0,0.518166699,1,0.038467952,0.45697252,0,0.038226183,0.776416549,0.685755314,0,0,0.518166699,1
0.130592074,0.570157415,0,0.033847748,0.78868781,0.719061047,0,0,0.554788691,1,0.105524185,0.570157415,0,0.105182361,0.78868781,0.719061047,0,0,0.554788691,1
0.222249561,0.661995794,0,0.057437307,0.801268883,0.767143593,0,0,0.588497848,1,0.194464353,0.661995794,0,0.193172084,0.801268883,0.767143593,0,0,0.588497848,1
0.330048627,0.698970579,0,0.085015517,0.814092418,0.821566504,0,0,0.539317159,1,0.306278688,0.698970579,0,0.303277514,0.814092418,0.821566504,0,0,0.539317159,1
0.42209254,0.689101718,0,0.10829841,0.828949938,0.873545914,0,0,0.510959206,1,0.408481938,0.689101718,0,0.402947867,0.828949938,0.873545914,0,0,0.510959206,1
0.507950064,0.645794671,0,0.129987654,0.846285957,0.915554449,0,0,0.442572393,1,0.50612216,0.645794671,0,0.497926214,0.846285957,0.915554449,0,0,0.442572393,1
0.548834137,0.600076152,0,0.140186379,0.867952612,0.94458116,0,0,0.440588926,1,0.553966061,0.600076152,0,0.543854943,0.867952612,0.94458116,0,0,0.440588926,1
0.519554074,0.573152033,0,0.132692438,0.892993528,0.967481746,0,0,0.452783213,1,0.522439557,0.573152033,0,0.512669815,0.892993528,0.967481746,0,0,0.452783213,1
0.462262465,0.560281693,0,0.118409353,0.919341043,0.972038702,0,0,0.444570534,1,0.456346007,0.560281693,0,0.448791851,0.919341043,0.972038702,0,0,0.444570534,1
0.345577643,0.583435955,0,0.088722986,0.941526297,0.971847623,0,0,0.442022109,1,0.331021649,0.583435955,0,0.326154696,0.941526297,0.971847623,0,0,0.442022109,1
0.19737945,0.582815078,0,0.050370662,0.955642962,0.949612919,0,0,0.408048816,1,0.181794525,0.582815078,0,0.178119382,0.955642962,0.949612919,0,0,0.408048816,1
0.081035622,0.567663615,0,0.01984981,0.956558928,0.920169308,0,0,0.373569262,1,0.070808088,0.567663615,0,0.066803761,0.956558928,0.920169308,0,0,0.373569262,1
0.04410463,0.519784031,0,0.010165594,0.942981068,0.879648877,0,0,0.310404031,1,0.03615594,0.519784031,0,0.032312404,0.942981068,0.879648877,0,0,0.310404031,1
0.01373165,0.450194324,0,0.002132226,0.915118166,0.843998078,0,0,0.239189982,1,0.010477844,0.450194324,0,0.006584414,0.915118166,0.843998078,0,0,0.239189982,1
0.001842798,0.351756122,0,0,0.875644039,0.808300956,0,0,0.151389161,1,0.001259309,0.351756122,0,0,0.875644039,0.808300956,0,0,0.151389161,1
0,0.233600779,0,0,0.830505735,0.771196794,0,0,0.093181374,1,0,0.233600779,0,0,0.830505735,0.771196794,0,0,0.093181374,1
0,0.146815174,0,0,0.806246085,0.727653833,0,0,0.058452358,1,0,0.146815174,0,0,0.806246085,0.727653833,0,0,0.058452358,1
0,0.080268109,0,0,0.773311691,0.702303955,0,0,0.02763647,1,0,0.080268109,0,0,0.773311691,0.702303955,0,0,0.02763647,1
0,0.052826021,0,0,0.749314709,0.68104202,0,0,0.016239483,1,0,0.052826021,0,0,0.749314709,0.68104202,0,0,0.016239483,1
0,0.04493642,0,0,0.737481226,0.666491028,0,0,0.023992369,1,0,0.04493642,0,0,0.737481226,0.666491028,0,0,0.023992369,1
0,0.062773778,0,0,0.736982832,0.656155365,0,0,0.053805518,1,0,0.062773778,0,0,0.736982832,0.656155365,0,0,0.053805518,1
0,0.123489399,0,0,0.745186123,0.65201531,0,0,0.105654471,1,0,0.123489399,0,0,0.745186123,0.65201531,0,0,0.105654471,1
0,0.214734343,0,0,0.758629283,0.653347076,0,0,0.191987869,1,0,0.214734343,0,0,0.758629283,0.653347076,0,0,0.191987869,1
0,0.322101515,0,0,0.773850495,0.66331216,0,0,0.303428879,1,0,0.322101515,0,0,0.773850495,0.66331216,0,0,0.303428879,1
0.010260452,0.437039273,0,0.001959496,0.788270237,0.683184426,0,0,0.446678732,1,0.007427955,0.437039273,0,0.005828426,0.788270237,0.683184426,0,0,0.446678732,1
0.043389972,0.538924888,0,0.010590341,0.802521603,0.712384846,0,0,0.549369008,1,0.034926146,0.538924888,0,0.032922072,0.802521603,0.712384846,0,0,0.549369008,1
0.117906378,0.628084233,0,0.030017953,0.817433003,0.758956127,0,0,0.616305518,1,0.102830936,0.628084233,0,0.100406831,0.817433003,0.758956127,0,0,0.616305518,1
0.1730096,0.660977007,0,0.044092912,0.832937088,0.812579978,0,0,0.586629329,1,0.16024952,0.660977007,0,0.156623707,0.832937088,0.812579978,0,0,0.586629329,1
0.265456784,0.645925021,0,0.067821788,0.84871731,0.860477235,0,0,0.551729114,1,0.256617644,0.645925021,0,0.251386842,0.84871731,0.860477235,0,0,0.551729114,1
0.326137915,0.60162663,0,0.083240078,0.865440439,0.892294865,0,0,0.54892389,1,0.324977458,0.60162663,0,0.318068669,0.865440439,0.892294865,0,0,0.54892389,1
0.391563866,0.554820717,0,0.099964888,0.885160665,0.912445065,0,0,0.555639797,1,0.394946334,0.554820717,0,0.386538043,0.885160665,0.912445065,0,0,0.555639797,1
0.371380894,0.538839131,0,0.094827157,0.908383117,0.932247847,0,0,0.564808746,1,0.372652139,0.538839131,0,0.364671691,0.908383117,0.932247847,0,0,0.564808746,1
0.336035423,0.526620541,0,0.085898423,0.93446123,0.942305577,0,0,0.565329681,1,0.330469225,0.526620541,0,0.323680054,0.93446123,0.942305577,0,0,0.565329681,1
0.249393306,0.551764355,0,0.063627843,0.959448265,0.942693526,0,0,0.564696243,1,0.237646844,0.551764355,0,0.23244019,0.959448265,0.942693526,0,0,0.564696243,1
0.124310738,0.554680077,0,0.030827519,0.978090883,0.925531114,0,0,0.53396351,1,0.113990578,0.554680077,0,0.108859269,0.978090883,0.925531114,0,0,0.53396351,1
0.033691037,0.547967056,0,0.006710991,0.984192838,0.902242578,0,0,0.442075915,1,0.029219902,0.547967056,0,0.023228351,0.984192838,0.902242578,0,0,0.442075915,1
0,0.51859716,0,0,0.972581612,0.872590517,0,0,0.367660438,1,0,0.51859716,0,0,0.972581612,0.872590517,0,0,0.367660438,1
0,0.460622318,0,0,0.941607118,0.838456773,0,0,0.291740853,1,0,0.460622318,0,0,0.941607118,0.838456773,0,0,0.291740853,1
0,0.375846846,0,0,0.895990625,0.799019125,0,0,0.208374095,1,0,0.375846846,0,0,0.895990625,0.799019125,0,0,0.208374095,1
0,0.245949719,0,0,0.84877119,0.760038911,0,0,0.122774408,1,0,0.245949719,0,0,0.84877119,0.760038911,0,0,0.122774408,1
0,0.140297678,0,0,0.828707477,0.726518937,0,0,0.052338094,1,0,0.140297678,0,0,0.828707477,0.726518937,0,0,0.052338094,1
0,0.076837848,0,0,0.791489591,0.696386282,0,0,0.033750734,1,0,0.076837848,0,0,0.791489591,0.696386282,0,0,0.033750734,1
0,0.04939576,0,0,0.768105498,0.675170669,0,0,0.022769517,1,0,0.04939576,0,0,0.768105498,0.675170669,0,0,0.022769517,1
0,0.040134055,0,0,0.755827502,0.660098551,0,0,0.026902759,1,0,0.040134055,0,0,0.755827502,0.660098551,0,0,0.026902759,1
