,DatesAll,FCZ7.Residential.MULTIFAMILY.Cooking,FCZ7.Residential.MULTIFAMILY.Cooling,FCZ7.Residential.MULTIFAMILY.Dishwasher,FCZ7.Residential.MULTIFAMILY.Dryer,FCZ7.Residential.MULTIFAMILY.Freezer,FCZ7.Residential.MULTIFAMILY.Heating,FCZ7.Residential.MULTIFAMILY.Lighting,FCZ7.Residential.MULTIFAMILY.Miscellaneous,FCZ7.Residential.MULTIFAMILY.Pool Heater,FCZ7.Residential.MULTIFAMILY.Pool Pump,FCZ7.Residential.MULTIFAMILY.Refrigerator,FCZ7.Residential.MULTIFAMILY.Residual,FCZ7.Residential.MULTIFAMILY.Solar Water Heat - Back-up,FCZ7.Residential.MULTIFAMILY.Solar Water Heat - Pump,FCZ7.Residential.MULTIFAMILY.Television,FCZ7.Residential.MULTIFAMILY.Washer,FCZ7.Residential.MULTIFAMILY.Water Heater - All Other,FCZ7.Residential.MULTIFAMILY.Water Heating - Dishwasher,FCZ7.Residential.MULTIFAMILY.Water Heating - Washer,FCZ7.Residential.SINGLEFAMILY.Cooking,FCZ7.Residential.SINGLEFAMILY.Cooling,FCZ7.Residential.SINGLEFAMILY.Dishwasher,FCZ7.Residential.SINGLEFAMILY.Dryer,FCZ7.Residential.SINGLEFAMILY.Freezer,FCZ7.Residential.SINGLEFAMILY.Heating,FCZ7.Residential.SINGLEFAMILY.Lighting,FCZ7.Residential.SINGLEFAMILY.Miscellaneous,FCZ7.Residential.SINGLEFAMILY.Pool Heater,FCZ7.Residential.SINGLEFAMILY.Pool Pump,FCZ7.Residential.SINGLEFAMILY.Refrigerator,FCZ7.Residential.SINGLEFAMILY.Residual,FCZ7.Residential.SINGLEFAMILY.Solar Pool Pump,FCZ7.Residential.SINGLEFAMILY.Solar Water Heat - Back-up,FCZ7.Residential.SINGLEFAMILY.Solar Water Heat - Pump,FCZ7.Residential.SINGLEFAMILY.Spa Heater,FCZ7.Residential.SINGLEFAMILY.Spa Pump,FCZ7.Residential.SINGLEFAMILY.Television,FCZ7.Residential.SINGLEFAMILY.Washer,FCZ7.Residential.SINGLEFAMILY.Water Heater - All Other,FCZ7.Residential.SINGLEFAMILY.Water Heating - Dishwasher,FCZ7.Residential.SINGLEFAMILY.Water Heating - Washer
3258,5/16/21 17:00,0.000273125,0.000362806,0.000179556,0.000163495,0.000147333,0,0.000112252,0.0001397,6.76E-05,0.000163192,0.000146547,-3.17E-06,0.000132016,0.000114155,0.000136652,0.000124941,0.000122407,0.000179556,0.000124941,0.000273125,0.000352297,0.000179556,0.000163495,0.000147333,0,0.000112252,0.0001397,6.76E-05,0.000163192,0.000146547,-5.73E-06,0.000138715,0.000132016,0.000114155,0.000198008,0.000138715,0.000136652,0.000124941,0.000119461,0.000179556,0.000124941
3259,5/16/21 18:00,0.000248289,0.000297954,0.000211891,0.000157585,0.000144688,0,0.000133438,0.000142319,4.74E-05,0.000142272,0.000144191,-6.23E-06,0.000144104,0.000114155,0.000163538,0.000114312,0.000140264,0.000211891,0.000114312,0.000248289,0.000289324,0.000211891,0.000157585,0.000144688,0,0.000133438,0.000142319,4.74E-05,0.000142272,0.000144191,-8.05E-06,0.000128237,0.000144104,0.000114155,0.000203418,0.000128237,0.000163538,0.000114312,0.000135578,0.000211891,0.000114312
3260,5/16/21 19:00,0.000176628,0.000249406,0.000221301,0.000155069,0.000138962,0,0.000164552,0.000143373,2.73E-05,0.000126122,0.000139681,-2.10E-06,0.000153131,0.000114155,0.000210078,0.000100397,0.000159817,0.000221301,0.000100397,0.000176628,0.000242182,0.000221301,0.000155069,0.000138962,0,0.000164552,0.000143373,2.73E-05,0.000126122,0.000139681,-1.47E-06,0.000120149,0.000153131,0.000114155,0.000180081,0.000120149,0.000210078,0.000100397,0.000154533,0.000221301,0.000100397
3261,5/16/21 20:00,0.000107873,0.0002208,0.000197965,0.000146099,0.000133262,0,0.000192414,0.000141766,1.48E-05,0.000106056,0.000135083,-9.26E-06,0.00015164,0.000114155,0.000260756,8.48E-05,0.000170018,0.000197965,8.48E-05,0.000107873,0.000214405,0.000197965,0.000146099,0.000133262,0,0.000192414,0.000141766,1.48E-05,0.000106056,0.000135083,-9.69E-06,0.000110099,0.00015164,0.000114155,0.000138327,0.000110099,0.000260756,8.48E-05,0.000165643,0.000197965,8.48E-05
3262,5/16/21 21:00,7.04E-05,0.000198292,0.000152134,0.000125989,0.000126677,0,0.000197695,0.000136956,9.29E-06,8.82E-05,0.0001302,-1.91E-05,0.00012881,0.000114155,0.000273202,7.12E-05,0.00014853,0.000152134,7.12E-05,7.04E-05,0.000192549,0.000152134,0.000125989,0.000126677,0,0.000197695,0.000136956,9.29E-06,8.82E-05,0.0001302,-2.16E-05,0.000101165,0.00012881,0.000114155,0.000106983,0.000101165,0.000273202,7.12E-05,0.000145718,0.000152134,7.12E-05
3263,5/16/21 22:00,4.32E-05,0.000164553,0.000100321,9.26E-05,0.000120947,0,0.000172255,0.000129424,7.90E-06,7.83E-05,0.000124105,-2.36E-05,0.000101336,0.000114155,0.000249332,5.66E-05,0.000121075,0.000100321,5.66E-05,4.32E-05,0.000159787,0.000100321,9.26E-05,0.000120947,0,0.000172255,0.000129424,7.90E-06,7.83E-05,0.000124105,-2.75E-05,9.62E-05,0.000101336,0.000114155,7.67E-05,9.62E-05,0.000249332,5.66E-05,0.000119996,0.000100321,5.66E-05
3264,5/16/21 23:00,2.72E-05,0.000135467,6.25E-05,5.97E-05,0.000115107,0,0.000129456,0.000121054,9.09E-06,7.46E-05,0.000117,-1.70E-05,7.12E-05,0.000114155,0.00018501,3.93E-05,8.71E-05,6.25E-05,3.93E-05,2.72E-05,0.000131543,6.25E-05,5.97E-05,0.000115107,0,0.000129456,0.000121054,9.09E-06,7.46E-05,0.000117,-2.26E-05,9.43E-05,7.12E-05,0.000114155,6.85E-05,9.43E-05,0.00018501,3.93E-05,8.68E-05,6.25E-05,3.93E-05
3265,5/17/21 0:00,2.00E-05,0.000113676,3.78E-05,3.24E-05,0.000110101,0,9.02E-05,0.000107146,1.05E-05,7.10E-05,0.000108962,-7.78E-06,5.18E-05,0.000114155,0.000111733,1.67E-05,7.08E-05,3.78E-05,1.67E-05,2.00E-05,0.000112059,3.78E-05,3.24E-05,0.000110101,0,9.02E-05,0.000107146,1.05E-05,7.10E-05,0.000108962,-1.49E-05,9.26E-05,5.18E-05,0.000114155,7.26E-05,9.26E-05,0.000111733,1.67E-05,7.07E-05,3.78E-05,1.67E-05
3266,5/17/21 1:00,1.92E-05,9.14E-05,2.41E-05,2.01E-05,0.000106105,0,6.58E-05,0.000102061,1.36E-05,8.05E-05,0.00010378,9.57E-07,3.45E-05,0.000114155,5.57E-05,9.29E-06,4.82E-05,2.41E-05,9.29E-06,1.92E-05,9.01E-05,2.41E-05,2.01E-05,0.000106105,0,6.58E-05,0.000102061,1.36E-05,8.05E-05,0.00010378,-8.32E-06,9.73E-05,3.45E-05,0.000114155,7.89E-05,9.73E-05,5.57E-05,9.29E-06,4.82E-05,2.41E-05,9.29E-06
3267,5/17/21 2:00,1.91E-05,7.04E-05,1.50E-05,1.03E-05,0.00010354,0,5.36E-05,9.82E-05,1.52E-05,7.65E-05,0.000100207,6.61E-06,3.21E-05,0.000114155,1.98E-05,6.26E-06,4.77E-05,1.50E-05,6.26E-06,1.91E-05,6.94E-05,1.50E-05,1.03E-05,0.00010354,0,5.36E-05,9.82E-05,1.52E-05,7.65E-05,0.000100207,-2.94E-06,9.53E-05,3.21E-05,0.000114155,8.02E-05,9.53E-05,1.98E-05,6.26E-06,4.80E-05,1.50E-05,6.26E-06
3268,5/17/21 3:00,2.37E-05,4.75E-05,1.50E-05,1.14E-05,0.000101974,0,4.89E-05,9.64E-05,2.24E-05,7.41E-05,9.84E-05,9.63E-06,3.29E-05,0.000114155,6.25E-06,1.09E-05,4.69E-05,1.50E-05,1.09E-05,2.37E-05,4.68E-05,1.50E-05,1.14E-05,0.000101974,0,4.89E-05,9.64E-05,2.24E-05,7.41E-05,9.84E-05,1.93E-07,9.41E-05,3.29E-05,0.000114155,9.45E-05,9.41E-05,6.25E-06,1.09E-05,4.74E-05,1.50E-05,1.09E-05
3269,5/17/21 4:00,3.36E-05,2.36E-05,2.22E-05,2.07E-05,0.000100433,0,5.20E-05,9.67E-05,3.10E-05,7.41E-05,9.71E-05,1.34E-05,5.56E-05,0.000114155,0,2.14E-05,7.86E-05,2.22E-05,2.14E-05,3.36E-05,2.33E-05,2.22E-05,2.07E-05,0.000100433,0,5.20E-05,9.67E-05,3.10E-05,7.41E-05,9.71E-05,4.37E-06,9.41E-05,5.56E-05,0.000114155,0.000136796,9.41E-05,0,2.14E-05,7.97E-05,2.22E-05,2.14E-05
3270,5/17/21 5:00,5.25E-05,6.71E-06,4.24E-05,4.38E-05,9.95E-05,0,6.45E-05,9.86E-05,5.18E-05,8.12E-05,9.72E-05,1.73E-05,0.000122908,0.000114155,4.64E-06,4.27E-05,0.000177384,4.24E-05,4.27E-05,5.25E-05,6.62E-06,4.24E-05,4.38E-05,9.95E-05,0,6.45E-05,9.86E-05,5.18E-05,8.12E-05,9.72E-05,7.91E-06,9.77E-05,0.000122908,0.000114155,0.000165571,9.77E-05,4.64E-06,4.27E-05,0.000180006,4.24E-05,4.27E-05
3271,5/17/21 6:00,7.81E-05,0,7.43E-05,7.76E-05,9.90E-05,0,8.07E-05,0.000101174,8.58E-05,9.59E-05,9.84E-05,1.29E-05,0.00017758,0.000114155,1.31E-05,8.02E-05,0.000244611,7.43E-05,8.02E-05,7.81E-05,0,7.43E-05,7.76E-05,9.90E-05,0,8.07E-05,0.000101174,8.58E-05,9.59E-05,9.84E-05,5.89E-06,0.000104998,0.00017758,0.000114155,0.000139174,0.000104998,1.31E-05,8.02E-05,0.000248105,7.43E-05,8.02E-05
3272,5/17/21 7:00,0.00010387,0,0.00010798,0.000114857,0.00010038,0,9.25E-05,0.000103445,0.00015441,0.000120091,0.000100422,-1.93E-06,0.000205456,0.000114155,2.82E-05,0.000123132,0.000263677,0.00010798,0.000123132,0.00010387,0,0.00010798,0.000114857,0.00010038,0,9.25E-05,0.000103445,0.00015441,0.000120091,0.000100422,-3.10E-06,0.000117128,0.000205456,0.000114155,8.93E-05,0.000117128,2.82E-05,0.000123132,0.000267211,0.00010798,0.000123132
3273,5/17/21 8:00,0.000106519,2.13E-05,0.000130995,0.000147788,0.000103577,0,9.61E-05,0.000104857,0.000223617,0.000145508,0.000102988,-8.08E-06,0.000189729,0.000114155,4.42E-05,0.000171596,0.000209126,0.000130995,0.000171596,0.000106519,2.10E-05,0.000130995,0.000147788,0.000103577,0,9.61E-05,0.000104857,0.000223617,0.000145508,0.000102988,-5.71E-06,0.000129858,0.000189729,0.000114155,4.62E-05,0.000129858,4.42E-05,0.000171596,0.00021203,0.000130995,0.000171596
3274,5/17/21 9:00,0.000102361,7.36E-05,0.00013684,0.000175454,0.000108489,0,9.62E-05,0.000105754,0.000268366,0.000177007,0.000106445,-1.03E-05,0.000165446,0.000114155,5.96E-05,0.000197237,0.000154822,0.00013684,0.000197237,0.000102361,7.26E-05,0.00013684,0.000175454,0.000108489,0,9.62E-05,0.000105754,0.000268366,0.000177007,0.000106445,-4.87E-06,0.000145634,0.000165446,0.000114155,3.64E-05,0.000145634,5.96E-05,0.000197237,0.000157239,0.00013684,0.000197237
3275,5/17/21 10:00,0.000101237,0.000159738,0.000130463,0.00019232,0.000114833,0,9.58E-05,0.000106825,0.000264764,0.00019571,0.000112019,-1.13E-05,0.000145938,0.000114155,7.12E-05,0.000200663,0.000121806,0.000130463,0.000200663,0.000101237,0.000157467,0.000130463,0.00019232,0.000114833,0,9.58E-05,0.000106825,0.000264764,0.00019571,0.000112019,-5.94E-06,0.000155001,0.000145938,0.000114155,3.00E-05,0.000155001,7.12E-05,0.000200663,0.000124043,0.000130463,0.000200663
3276,5/17/21 11:00,0.000109754,0.000259432,0.000122792,0.000193463,0.000121829,0,9.47E-05,0.000108449,0.000256435,0.000207484,0.000119404,-1.04E-05,0.000117183,0.000114155,8.00E-05,0.000180301,8.46E-05,0.000122792,0.000180301,0.000109754,0.000255743,0.000122792,0.000193463,0.000121829,0,9.47E-05,0.000108449,0.000256435,0.000207484,0.000119404,-4.93E-06,0.000160898,0.000117183,0.000114155,3.22E-05,0.000160898,8.00E-05,0.000180301,8.59E-05,0.000122792,0.000180301
3277,5/17/21 12:00,0.000102171,0.000376945,0.000119475,0.000178013,0.000126695,0,9.27E-05,0.00011069,0.000240274,0.000202826,0.000126281,-8.86E-06,0.000102985,0.000114155,8.87E-05,0.000158285,7.18E-05,0.000119475,0.000158285,0.000102171,0.000371585,0.000119475,0.000178013,0.000126695,0,9.27E-05,0.00011069,0.000240274,0.000202826,0.000126281,-4.26E-06,0.000158565,0.000102985,0.000114155,4.00E-05,0.000158565,8.87E-05,0.000158285,7.22E-05,0.000119475,0.000158285
3278,5/17/21 13:00,9.33E-05,0.000507871,0.000117952,0.000161101,0.000132425,0,9.16E-05,0.000113496,0.000229136,0.000194069,0.00013154,-8.03E-06,8.74E-05,0.000114155,9.68E-05,0.000140676,5.41E-05,0.000117952,0.000140676,9.33E-05,0.000500648,0.000117952,0.000161101,0.000132425,0,9.16E-05,0.000113496,0.000229136,0.000194069,0.00013154,-6.14E-06,0.00015418,8.74E-05,0.000114155,5.05E-05,0.00015418,9.68E-05,0.000140676,5.36E-05,0.000117952,0.000140676
3279,5/17/21 14:00,0.00010042,0.000606633,0.000112262,0.000152433,0.000136066,0,9.22E-05,0.000116846,0.000199523,0.000181502,0.000134435,-3.17E-06,8.01E-05,0.000114155,0.000104756,0.000133465,4.65E-05,0.000112262,0.000133465,0.00010042,0.000598006,0.000112262,0.000152433,0.000136066,0,9.22E-05,0.000116846,0.000199523,0.000181502,0.000134435,-3.90E-06,0.000147885,8.01E-05,0.000114155,0.000113405,0.000147885,0.000104756,0.000133465,4.60E-05,0.000112262,0.000133465
3280,5/17/21 15:00,0.000151512,0.000605264,0.000117204,0.000149171,0.000141111,0,9.50E-05,0.00012104,0.000158805,0.000157883,0.000136944,-3.51E-07,8.37E-05,0.000114155,0.00011206,0.000133163,5.16E-05,0.000117204,0.000133163,0.000151512,0.000596657,0.000117204,0.000149171,0.000141111,0,9.50E-05,0.00012104,0.000158805,0.000157883,0.000136944,-3.08E-06,0.000136056,8.37E-05,0.000114155,0.00014606,0.000136056,0.00011206,0.000133163,5.08E-05,0.000117204,0.000133163
3281,5/17/21 16:00,0.000246091,0.000532822,0.000141953,0.000153807,0.000143385,0,0.00010038,0.000125743,0.000113031,0.000132058,0.000138476,-1.62E-07,9.95E-05,0.000114155,0.000122484,0.000128409,7.48E-05,0.000141953,0.000128409,0.000246091,0.000525245,0.000141953,0.000153807,0.000143385,0,0.00010038,0.000125743,0.000113031,0.000132058,0.000138476,-3.82E-06,0.000123122,9.95E-05,0.000114155,0.000203937,0.000123122,0.000122484,0.000128409,7.30E-05,0.000141953,0.000128409
3282,5/17/21 17:00,0.000301405,0.000410794,0.000189217,0.000159878,0.000143488,0,0.000112824,0.000130273,7.43E-05,0.000113059,0.000139682,-2.08E-06,0.000124922,0.000114155,0.000141351,0.000119583,0.000110716,0.000189217,0.000119583,0.000301405,0.000404952,0.000189217,0.000159878,0.000143488,0,0.000112824,0.000130273,7.43E-05,0.000113059,0.000139682,-6.60E-06,0.000113606,0.000124922,0.000114155,0.000217956,0.000113606,0.000141351,0.000119583,0.000106847,0.000189217,0.000119583
3283,5/17/21 18:00,0.000285614,0.000338523,0.000232156,0.000164711,0.000140715,0,0.000135007,0.000133563,5.06E-05,0.000104279,0.000139179,-4.99E-06,0.000155993,0.000114155,0.000179476,0.000115725,0.000154945,0.000232156,0.000115725,0.000285614,0.000333709,0.000232156,0.000164711,0.000140715,0,0.000135007,0.000133563,5.06E-05,0.000104279,0.000139179,-8.40E-06,0.000109209,0.000155993,0.000114155,0.000232685,0.000109209,0.000179476,0.000115725,0.000149511,0.000232156,0.000115725
3284,5/17/21 19:00,0.000195627,0.000293234,0.000245586,0.000158937,0.000135635,0,0.000166568,0.000134835,3.32E-05,9.71E-05,0.000137094,-7.46E-07,0.000172762,0.000114155,0.000228338,0.000107063,0.000184158,0.000245586,0.000107063,0.000195627,0.000289064,0.000245586,0.000158937,0.000135635,0,0.000166568,0.000134835,3.32E-05,9.71E-05,0.000137094,-2.17E-06,0.000105625,0.000172762,0.000114155,0.000201669,0.000105625,0.000228338,0.000107063,0.000178277,0.000245586,0.000107063
3285,5/17/21 20:00,0.000120664,0.000275382,0.000220412,0.000144883,0.000130196,0,0.000193804,0.000133511,1.73E-05,7.97E-05,0.000132983,-9.23E-06,0.000162044,0.000114155,0.0002793,9.89E-05,0.000175759,0.000220412,9.89E-05,0.000120664,0.000271466,0.000220412,0.000144883,0.000130196,0,0.000193804,0.000133511,1.73E-05,7.97E-05,0.000132983,-1.13E-05,9.69E-05,0.000162044,0.000114155,0.000147426,9.69E-05,0.0002793,9.89E-05,0.000170779,0.000220412,9.89E-05
3286,5/17/21 21:00,7.31E-05,0.000239363,0.00016907,0.00012442,0.000123774,0,0.000197971,0.000129071,1.04E-05,6.31E-05,0.000127583,-2.06E-05,0.000127838,0.000114155,0.000286442,7.11E-05,0.000143032,0.00016907,7.11E-05,7.31E-05,0.000235959,0.00016907,0.00012442,0.000123774,0,0.000197971,0.000129071,1.04E-05,6.31E-05,0.000127583,-2.39E-05,8.86E-05,0.000127838,0.000114155,0.00010701,8.86E-05,0.000286442,7.11E-05,0.000139207,0.00016907,7.11E-05
3287,5/17/21 22:00,4.37E-05,0.000186222,0.000111632,9.13E-05,0.000118663,0,0.000171956,0.000121773,8.10E-06,5.23E-05,0.000121757,-2.57E-05,9.71E-05,0.000114155,0.000254667,5.26E-05,0.000113135,0.000111632,5.26E-05,4.37E-05,0.000183574,0.000111632,9.13E-05,0.000118663,0,0.000171956,0.000121773,8.10E-06,5.23E-05,0.000121757,-2.94E-05,8.32E-05,9.71E-05,0.000114155,7.73E-05,8.32E-05,0.000254667,5.26E-05,0.000111163,0.000111632,5.26E-05
3288,5/17/21 23:00,2.62E-05,0.000144219,6.87E-05,6.06E-05,0.000113623,0,0.000129055,0.000114138,9.19E-06,6.11E-05,0.000115328,-1.92E-05,6.93E-05,0.000114155,0.000183205,3.05E-05,8.66E-05,6.87E-05,3.05E-05,2.62E-05,0.000142168,6.87E-05,6.06E-05,0.000113623,0,0.000129055,0.000114138,9.19E-06,6.11E-05,0.000115328,-2.44E-05,8.76E-05,6.93E-05,0.000114155,6.55E-05,8.76E-05,0.000183205,3.05E-05,8.57E-05,6.87E-05,3.05E-05
3289,5/18/21 0:00,2.12E-05,0,3.68E-05,2.81E-05,0.000112541,0,9.03E-05,0.000102991,1.05E-05,4.98E-05,0.000112467,-7.60E-06,4.60E-05,0.000114155,0.000111733,1.67E-05,6.26E-05,3.68E-05,1.67E-05,2.12E-05,0,3.68E-05,2.81E-05,0.000112541,0,9.03E-05,0.000102991,1.05E-05,4.98E-05,0.000112467,-1.35E-05,8.19E-05,4.60E-05,0.000114155,7.26E-05,8.19E-05,0.000111733,1.67E-05,6.25E-05,3.68E-05,1.67E-05
3290,5/18/21 1:00,1.83E-05,0,2.35E-05,1.63E-05,0.000110082,0,6.58E-05,9.78E-05,1.36E-05,4.95E-05,0.000109372,7.55E-07,3.50E-05,0.000114155,5.57E-05,8.24E-06,4.94E-05,2.35E-05,8.24E-06,1.83E-05,0,2.35E-05,1.63E-05,0.000110082,0,6.58E-05,9.78E-05,1.36E-05,4.95E-05,0.000109372,-6.24E-06,8.18E-05,3.50E-05,0.000114155,7.89E-05,8.18E-05,5.57E-05,8.24E-06,4.95E-05,2.35E-05,8.24E-06
3291,5/18/21 2:00,1.72E-05,0,1.46E-05,9.45E-06,0.000107161,0,5.37E-05,9.50E-05,1.52E-05,4.54E-05,0.000105529,6.21E-06,3.22E-05,0.000114155,1.98E-05,6.31E-06,4.88E-05,1.46E-05,6.31E-06,1.72E-05,0,1.46E-05,9.45E-06,0.000107161,0,5.37E-05,9.50E-05,1.52E-05,4.54E-05,0.000105529,-1.36E-06,7.97E-05,3.22E-05,0.000114155,8.02E-05,7.97E-05,1.98E-05,6.31E-06,4.92E-05,1.46E-05,6.31E-06
3292,5/18/21 3:00,2.19E-05,0,1.47E-05,1.17E-05,0.000105864,0,4.90E-05,9.44E-05,2.24E-05,4.36E-05,0.00010291,9.07E-06,3.58E-05,0.000114155,6.25E-06,1.09E-05,5.13E-05,1.47E-05,1.09E-05,2.19E-05,0,1.47E-05,1.17E-05,0.000105864,0,4.90E-05,9.44E-05,2.24E-05,4.36E-05,0.00010291,1.66E-06,7.88E-05,3.58E-05,0.000114155,9.45E-05,7.88E-05,6.25E-06,1.09E-05,5.19E-05,1.47E-05,1.09E-05
3293,5/18/21 4:00,3.41E-05,0,2.17E-05,2.09E-05,0.000104248,0,5.21E-05,9.56E-05,3.10E-05,4.81E-05,0.000101006,1.25E-05,6.24E-05,0.000114155,0,2.14E-05,8.99E-05,2.17E-05,2.14E-05,3.41E-05,0,2.17E-05,2.09E-05,0.000104248,0,5.21E-05,9.56E-05,3.10E-05,4.81E-05,0.000101006,5.28E-06,8.11E-05,6.24E-05,0.000114155,0.000136796,8.11E-05,0,2.14E-05,9.12E-05,2.17E-05,2.14E-05
3294,5/18/21 5:00,5.30E-05,0,4.15E-05,4.31E-05,0.000102407,0,6.45E-05,9.78E-05,5.18E-05,5.97E-05,0.000100866,1.71E-05,0.000117869,0.000114155,4.64E-06,4.58E-05,0.000170624,4.15E-05,4.58E-05,5.30E-05,0,4.15E-05,4.31E-05,0.000102407,0,6.45E-05,9.78E-05,5.18E-05,5.97E-05,0.000100866,9.23E-06,8.69E-05,0.000117869,0.000114155,0.000165571,8.69E-05,4.64E-06,4.58E-05,0.000173165,4.15E-05,4.58E-05
3295,5/18/21 6:00,8.03E-05,0,7.27E-05,7.54E-05,0.00010221,0,8.07E-05,0.000100013,8.58E-05,7.97E-05,0.000102054,1.30E-05,0.000172926,0.000114155,1.31E-05,8.38E-05,0.000236268,7.27E-05,8.38E-05,8.03E-05,0,7.27E-05,7.54E-05,0.00010221,0,8.07E-05,0.000100013,8.58E-05,7.97E-05,0.000102054,6.96E-06,9.69E-05,0.000172926,0.000114155,0.000139174,9.69E-05,1.31E-05,8.38E-05,0.000239744,7.27E-05,8.38E-05
3296,5/18/21 7:00,9.13E-05,0,0.000105347,0.000111314,0.000103445,0,9.25E-05,0.000101133,0.00015441,0.000102058,0.000104569,-2.27E-07,0.000185138,0.000114155,2.82E-05,0.000129283,0.000226227,0.000105347,0.000129283,9.13E-05,0,0.000105347,0.000111314,0.000103445,0,9.25E-05,0.000101133,0.00015441,0.000102058,0.000104569,-1.39E-06,0.000108097,0.000185138,0.000114155,8.93E-05,0.000108097,2.82E-05,0.000129283,0.000229355,0.000105347,0.000129283
3297,5/18/21 8:00,9.61E-05,0,0.000127452,0.000146876,0.000107836,0,9.61E-05,0.00010075,0.000223617,0.000133873,0.000107217,-6.35E-06,0.000163287,0.000114155,4.42E-05,0.000185052,0.000157103,0.000127452,0.000185052,9.61E-05,0,0.000127452,0.000146876,0.000107836,0,9.61E-05,0.00010075,0.000223617,0.000133873,0.000107217,-3.49E-06,0.000124031,0.000163287,0.000114155,4.62E-05,0.000124031,4.42E-05,0.000185052,0.00015931,0.000127452,0.000185052
3298,5/18/21 9:00,9.04E-05,0,0.000132917,0.000170644,0.00011276,0,9.63E-05,9.99E-05,0.000268366,0.000165521,0.000110102,-7.39E-06,0.000133614,0.000114155,5.96E-05,0.000232266,8.70E-05,0.000132917,0.000232266,9.04E-05,0,0.000132917,0.000170644,0.00011276,0,9.63E-05,9.99E-05,0.000268366,0.000165521,0.000110102,-2.38E-06,0.000139881,0.000133614,0.000114155,3.64E-05,0.000139881,5.96E-05,0.000232266,8.85E-05,0.000132917,0.000232266
3299,5/18/21 10:00,0.000103368,0,0.000126831,0.000181365,0.000119076,0,9.59E-05,9.98E-05,0.000264764,0.000187788,0.000114993,-8.11E-06,0.000115399,0.000114155,7.12E-05,0.000242986,5.23E-05,0.000126831,0.000242986,0.000103368,0,0.000126831,0.000181365,0.000119076,0,9.59E-05,9.98E-05,0.000264764,0.000187788,0.000114993,-2.46E-06,0.000151034,0.000115399,0.000114155,3.00E-05,0.000151034,7.12E-05,0.000242986,5.37E-05,0.000126831,0.000242986
3300,5/18/21 11:00,0.000106618,0,0.000119651,0.000173379,0.000125864,0,9.48E-05,0.000101033,0.000256435,0.000196399,0.00012241,-6.39E-06,9.77E-05,0.000114155,8.00E-05,0.00021658,3.21E-05,0.000119651,0.00021658,0.000106618,0,0.000119651,0.000173379,0.000125864,0,9.48E-05,0.000101033,0.000256435,0.000196399,0.00012241,-1.08E-06,0.000155346,9.77E-05,0.000114155,3.22E-05,0.000155346,8.00E-05,0.00021658,3.30E-05,0.000119651,0.00021658
3301,5/18/21 12:00,1.00E-04,0,0.000116566,0.000161399,0.000130825,0,9.28E-05,0.000103535,0.000240274,0.000193314,0.000130336,-5.93E-06,8.16E-05,0.000114155,8.87E-05,0.000171521,2.73E-05,0.000116566,0.000171521,1.00E-04,0,0.000116566,0.000161399,0.000130825,0,9.28E-05,0.000103535,0.000240274,0.000193314,0.000130336,-8.59E-07,0.000153801,8.16E-05,0.000114155,4.00E-05,0.000153801,8.87E-05,0.000171521,2.73E-05,0.000116566,0.000171521
3302,5/18/21 13:00,8.93E-05,0,0.000115354,0.000149823,0.000136151,0,9.17E-05,0.00010713,0.000229136,0.000182968,0.000135996,-5.82E-06,6.92E-05,0.000114155,9.68E-05,0.000150189,2.04E-05,0.000115354,0.000150189,8.93E-05,0,0.000115354,0.000149823,0.000136151,0,9.17E-05,0.00010713,0.000229136,0.000182968,0.000135996,-2.17E-06,0.00014862,6.92E-05,0.000114155,5.05E-05,0.00014862,9.68E-05,0.000150189,1.97E-05,0.000115354,0.000150189
3303,5/18/21 14:00,9.41E-05,0,0.000110632,0.000139939,0.000141012,0,9.22E-05,0.000111824,0.000199523,0.000172906,0.000139283,-2.27E-06,6.36E-05,0.000114155,0.000104756,0.000160714,1.56E-05,0.000110632,0.000160714,9.41E-05,0,0.000110632,0.000139939,0.000141012,0,9.22E-05,0.000111824,0.000199523,0.000172906,0.000139283,-1.83E-06,0.00014358,6.36E-05,0.000114155,0.000113405,0.00014358,0.000104756,0.000160714,1.47E-05,0.000110632,0.000160714
3304,5/18/21 15:00,0.000136899,0,0.000116903,0.000134799,0.000145106,0,9.51E-05,0.000117194,0.000158805,0.000160186,0.000143834,-4.72E-07,6.48E-05,0.000114155,0.00011206,0.000171902,1.54E-05,0.000116903,0.000171902,0.000136899,0,0.000116903,0.000134799,0.000145106,0,9.51E-05,0.000117194,0.000158805,0.000160186,0.000143834,-2.36E-06,0.000137209,6.48E-05,0.000114155,0.00014606,0.000137209,0.00011206,0.000171902,1.45E-05,0.000116903,0.000171902
3305,5/18/21 16:00,0.000224523,0,0.000141712,0.000136845,0.000147453,0,0.000100456,0.000122617,0.000113031,0.000144695,0.000146145,-1.04E-06,8.03E-05,0.000114155,0.000122484,0.000167123,4.02E-05,0.000141712,0.000167123,0.000224523,0,0.000141712,0.000136845,0.000147453,0,0.000100456,0.000122617,0.000113031,0.000144695,0.000146145,-3.95E-06,0.000129451,8.03E-05,0.000114155,0.000203937,0.000129451,0.000122484,0.000167123,3.81E-05,0.000141712,0.000167123
