,DatesAll,FCZ7.Residential.MULTIFAMILY.CoolingEff,FCZ7.Residential.MULTIFAMILY.Dryer,FCZ7.Residential.MULTIFAMILY.Heating,FCZ7.Residential.MULTIFAMILY.HeatPumpEff,FCZ7.Residential.MULTIFAMILY.Miscellaneous,FCZ7.Residential.MULTIFAMILY.Refrigerator,FCZ7.Residential.MULTIFAMILY.ResLightingEff,FCZ7.Residential.MULTIFAMILY.ResOccsensorEff,FCZ7.Residential.MULTIFAMILY.Washer,FCZ7.Residential.MULTIFAMILY.WaterHeating,FCZ7.Residential.SINGLEFAMILY.CoolingEff,FCZ7.Residential.SINGLEFAMILY.Dryer,FCZ7.Residential.SINGLEFAMILY.Heating,FCZ7.Residential.SINGLEFAMILY.HeatPumpEff,FCZ7.Residential.SINGLEFAMILY.Miscellaneous,FCZ7.Residential.SINGLEFAMILY.Refrigerator,FCZ7.Residential.SINGLEFAMILY.ResLightingEff,FCZ7.Residential.SINGLEFAMILY.ResOccsensorEff,FCZ7.Residential.SINGLEFAMILY.Washer,FCZ7.Residential.SINGLEFAMILY.WaterHeating
395,1/17/21 10:00,0,0.000207082,0.000627177,0.000129167,0.000109168,9.56E-05,0.000318205,0.000268929,0.000269001,0.000114155,0,0.000207082,0.000713812,4.35E-05,0.000109168,9.56E-05,0.000318205,0.000268929,0.000269001,0.000114155
396,1/17/21 11:00,0,0.000252577,0.000540165,0.000124105,0.000111547,0.000100086,0.000312467,0.00026111,0.000252805,0.000114155,0,0.000252577,0.000627017,4.17E-05,0.000111547,0.000100086,0.000312467,0.00026111,0.000252805,0.000114155
397,1/17/21 12:00,0,0.000275001,0.000426429,5.63E-05,0.000114021,0.000104256,0.000312675,0.000239908,0.000227045,0.000114155,0,0.000275001,0.00049514,1.79E-05,0.000114021,0.000104256,0.000312675,0.000239908,0.000227045,0.000114155
398,1/17/21 13:00,0,0.000278029,0.000309294,4.06E-05,0.000116355,0.000106989,0.000317389,0.000230626,0.000201897,0.000114155,0,0.000278029,0.000336315,1.15E-05,0.000116355,0.000106989,0.000317389,0.000230626,0.000201897,0.000114155
399,1/17/21 14:00,0,0.000267636,0.000221819,3.65E-05,0.000118772,0.000108964,0.00032597,0.000236326,0.000211558,0.000114155,0,0.000267636,0.000179206,7.88E-06,0.000118772,0.000108964,0.00032597,0.000236326,0.000211558,0.000114155
400,1/17/21 15:00,0,0.000241337,0.000243827,4.63E-05,0.000121481,0.000110632,0.000338651,0.000240057,0.000211692,0.000114155,0,0.000241337,0.0001793,1.03E-05,0.000121481,0.000110632,0.000338651,0.000240057,0.000211692,0.000114155
401,1/17/21 16:00,0,0.000217946,0.000424672,7.94E-05,0.000124444,0.0001117,0.000362435,0.000244374,0.000183662,0.000114155,0,0.000217946,0.000482165,2.78E-05,0.000124444,0.0001117,0.000362435,0.000244374,0.000183662,0.000114155
402,1/17/21 17:00,0,0.000194834,0.000641084,0.000133574,0.000127155,0.000111515,0.000412412,0.000252435,0.000150621,0.000114155,0,0.000194834,0.000868165,5.69E-05,0.000127155,0.000111515,0.000412412,0.000252435,0.000150621,0.000114155
403,1/17/21 18:00,0,0.000173342,0.000751781,0.000187118,0.000129073,0.000109728,0.000497075,0.000252485,0.000122919,0.000114155,0,0.000173342,0.001078088,8.48E-05,0.000129073,0.000109728,0.000497075,0.000252485,0.000122919,0.000114155
404,1/17/21 19:00,0,0.000155491,0.000665182,0.000219958,0.000129434,0.000106685,0.000603241,0.000236371,0.000121002,0.000114155,0,0.000155491,0.000963907,9.76E-05,0.000129434,0.000106685,0.000603241,0.000236371,0.000121002,0.000114155
405,1/17/21 20:00,0,0.00014758,0.000543203,0.000233515,0.000127503,0.000102997,0.00066798,0.000289699,9.14E-05,0.000114155,0,0.00014758,0.000757908,9.68E-05,0.000127503,0.000102997,0.00066798,0.000289699,9.14E-05,0.000114155
406,1/17/21 21:00,0,0.000139696,0.000468082,0.000249654,0.000122724,9.85E-05,0.000647284,0.000658164,7.25E-05,0.000114155,0,0.000139696,0.00059621,9.55E-05,0.000122724,9.85E-05,0.000647284,0.000658164,7.25E-05,0.000114155
407,1/17/21 22:00,0,0.000116484,0.00047168,0.000259529,0.000115513,9.47E-05,0.000533206,0.000986465,4.34E-05,0.000114155,0,0.000116484,0.00052607,9.22E-05,0.000115513,9.47E-05,0.000533206,0.000986465,4.34E-05,0.000114155
408,1/17/21 23:00,0,8.16E-05,0.000508085,0.000284823,0.000109092,9.06E-05,0.000389936,0.00106788,2.64E-05,0.000114155,0,8.16E-05,0.000536161,9.64E-05,0.000109092,9.06E-05,0.000389936,0.00106788,2.64E-05,0.000114155
409,1/18/21 0:00,0,4.23E-05,0.000441993,0,9.92E-05,8.48E-05,0.000268813,0.000735912,1.16E-05,0.000114155,0,4.23E-05,0.000492715,0,9.92E-05,8.48E-05,0.000268813,0.000735912,1.16E-05,0.000114155
410,1/18/21 1:00,0,1.91E-05,0.00039058,0,9.37E-05,8.25E-05,0.000196819,0.000415445,6.77E-06,0.000114155,0,1.91E-05,0.00042635,0,9.37E-05,8.25E-05,0.000196819,0.000415445,6.77E-06,0.000114155
411,1/18/21 2:00,0,8.71E-06,0.000352305,0,9.10E-05,8.14E-05,0.00016154,0.000251026,4.97E-06,0.000114155,0,8.71E-06,0.000384867,0,9.10E-05,8.14E-05,0.00016154,0.000251026,4.97E-06,0.000114155
412,1/18/21 3:00,0,4.24E-06,0.000339186,0,9.03E-05,8.05E-05,0.000146497,0.000188619,4.86E-06,0.000114155,0,4.24E-06,0.000377094,0,9.03E-05,8.05E-05,0.000146497,0.000188619,4.86E-06,0.000114155
413,1/18/21 4:00,0,5.24E-06,0.000346646,0,9.15E-05,7.97E-05,0.000150996,0.000169276,7.42E-06,0.000114155,0,5.24E-06,0.000390254,0,9.15E-05,7.97E-05,0.000150996,0.000169276,7.42E-06,0.000114155
414,1/18/21 5:00,0,1.85E-05,0.000379414,0,9.41E-05,8.08E-05,0.000185188,0.000173104,1.45E-05,0.000114155,0,1.85E-05,0.000430894,0,9.41E-05,8.08E-05,0.000185188,0.000173104,1.45E-05,0.000114155
415,1/18/21 6:00,0,4.23E-05,0.000442096,0,9.74E-05,8.30E-05,0.000248096,0.000194045,3.38E-05,0.000114155,0,4.23E-05,0.000502282,0,9.74E-05,8.30E-05,0.000248096,0.000194045,3.38E-05,0.000114155
416,1/18/21 7:00,0,6.99E-05,0.000501875,0,0.00010022,8.64E-05,0.000303696,0.000215706,7.81E-05,0.000114155,0,6.99E-05,0.000561223,0,0.00010022,8.64E-05,0.000303696,0.000215706,7.81E-05,0.000114155
417,1/18/21 8:00,0,0.00010048,0.000536434,0,0.00010213,8.80E-05,0.000330495,0.000235613,0.000131595,0.000114155,0,0.00010048,0.000591017,0,0.00010213,8.80E-05,0.000330495,0.000235613,0.000131595,0.000114155
418,1/18/21 9:00,0,0.000132751,0.000519969,0,0.000103158,9.04E-05,0.000326896,0.000258002,0.00018911,0.000114155,0,0.000132751,0.000567694,0,0.000103158,9.04E-05,0.000326896,0.000258002,0.00018911,0.000114155
419,1/18/21 10:00,0,0.000172451,0.000481753,0,0.000103836,9.31E-05,0.000318205,0.000268929,0.000228684,0.000114155,0,0.000172451,0.00051782,0,0.000103836,9.31E-05,0.000318205,0.000268929,0.000228684,0.000114155
420,1/18/21 11:00,0,0.000196996,0.000423564,0,0.000104593,9.76E-05,0.000312467,0.00026111,0.000235758,0.000114155,0,0.000196996,0.000443718,0,0.000104593,9.76E-05,0.000312467,0.00026111,0.000235758,0.000114155
421,1/18/21 12:00,0,0.000210953,0.000358583,0,0.000105706,0.000101127,0.000312675,0.000239908,0.000210788,0.000114155,0,0.000210953,0.000363079,0,0.000105706,0.000101127,0.000312675,0.000239908,0.000210788,0.000114155
422,1/18/21 13:00,0,0.000204447,0.000286622,0,0.000107153,0.000103937,0.000317389,0.000230626,0.00017839,0.000114155,0,0.000204447,0.000264743,0,0.000107153,0.000103937,0.000317389,0.000230626,0.00017839,0.000114155
423,1/18/21 14:00,0,0.000193039,0.000244188,0,0.00010906,0.000105942,0.00032597,0.000236326,0.000201335,0.000114155,0,0.000193039,0.000184993,0,0.00010906,0.000105942,0.00032597,0.000236326,0.000201335,0.000114155
424,1/18/21 15:00,0,0.000177418,0.000272266,0,0.000112143,0.000107801,0.000338651,0.000240057,0.000201411,0.000114155,0,0.000177418,0.000210724,0,0.000112143,0.000107801,0.000338651,0.000240057,0.000201411,0.000114155
425,1/18/21 16:00,0,0.000174509,0.000415788,0,0.000116794,0.000108742,0.000362435,0.000244374,0.000185288,0.000114155,0,0.000174509,0.000462381,0,0.000116794,0.000108742,0.000362435,0.000244374,0.000185288,0.000114155
426,1/18/21 17:00,0,0.00017085,0.000597509,0,0.000122285,0.000108466,0.000412412,0.000252435,0.00012434,0.000114155,0,0.00017085,0.00081283,0,0.000122285,0.000108466,0.000412412,0.000252435,0.00012434,0.000114155
427,1/18/21 18:00,0,0.000158382,0.000698907,0,0.000126842,0.000106404,0.000497075,0.000252485,9.77E-05,0.000114155,0,0.000158382,0.001024527,0,0.000126842,0.000106404,0.000497075,0.000252485,9.77E-05,0.000114155
428,1/18/21 19:00,0,0.00014121,0.000645507,0,0.000128927,0.000103512,0.000603241,0.000236371,8.55E-05,0.000114155,0,0.00014121,0.000964074,0,0.000128927,0.000103512,0.000603241,0.000236371,8.55E-05,0.000114155
429,1/18/21 20:00,0,0.000128293,0.000542106,0,0.000127681,1.00E-04,0.00066798,0.000289699,7.98E-05,0.000114155,0,0.000128293,0.00079901,0,0.000127681,1.00E-04,0.00066798,0.000289699,7.98E-05,0.000114155
430,1/18/21 21:00,0,0.000118899,0.000482785,0,0.000122872,9.66E-05,0.000647284,0.000658164,6.89E-05,0.000114155,0,0.000118899,0.000682056,0,0.000122872,9.66E-05,0.000647284,0.000658164,6.89E-05,0.000114155
431,1/18/21 22:00,0,0.000100457,0.000487016,0,0.000115535,9.27E-05,0.000533206,0.000986465,4.80E-05,0.000114155,0,0.000100457,0.000633327,0,0.000115535,9.27E-05,0.000533206,0.000986465,4.80E-05,0.000114155
432,1/18/21 23:00,0,7.04E-05,0.000480265,0,0.00010679,8.84E-05,0.000389936,0.00106788,2.58E-05,0.000114155,0,7.04E-05,0.000572844,0,0.00010679,8.84E-05,0.000389936,0.00106788,2.58E-05,0.000114155
433,1/19/21 0:00,0,4.28E-05,0.000393135,0.000195106,0.000100745,8.73E-05,0.000278076,0.000757762,1.56E-05,0.000114155,0,4.28E-05,0.000297937,6.22E-05,0.000100745,8.73E-05,0.000278076,0.000757762,1.56E-05,0.000114155
434,1/19/21 1:00,0,1.99E-05,0.000346253,0.000199199,9.54E-05,8.42E-05,0.000204133,0.000429023,8.32E-06,0.000114155,0,1.99E-05,0.000259294,6.26E-05,9.54E-05,8.42E-05,0.000204133,0.000429023,8.32E-06,0.000114155
435,1/19/21 2:00,0,1.04E-05,0.000334091,0.000208115,9.30E-05,8.30E-05,0.000167013,0.000258677,5.28E-06,0.000114155,0,1.04E-05,0.000256675,6.60E-05,9.30E-05,8.30E-05,0.000167013,0.000258677,5.28E-06,0.000114155
436,1/19/21 3:00,0,7.13E-06,0.000346264,0.000234513,9.27E-05,8.11E-05,0.000149645,0.000192219,5.66E-06,0.000114155,0,7.13E-06,0.000268394,7.47E-05,9.27E-05,8.11E-05,0.000149645,0.000192219,5.66E-06,0.000114155
437,1/19/21 4:00,0,1.05E-05,0.000379586,0.00027264,9.41E-05,8.00E-05,0.000151446,0.000169919,9.53E-06,0.000114155,0,1.05E-05,0.000293985,8.64E-05,9.41E-05,8.00E-05,0.000151446,0.000169919,9.53E-06,0.000114155
438,1/19/21 5:00,0,2.73E-05,0.000431028,0.000256001,9.67E-05,8.03E-05,0.000181362,0.000170181,1.89E-05,0.000114155,0,2.73E-05,0.000337742,8.17E-05,9.67E-05,8.03E-05,0.000181362,0.000170181,1.89E-05,0.000114155
439,1/19/21 6:00,0,5.19E-05,0.000483813,0.000365691,9.96E-05,8.13E-05,0.00023969,0.000187866,4.02E-05,0.000114155,0,5.19E-05,0.000375506,0.000115224,9.96E-05,8.13E-05,0.00023969,0.000187866,4.02E-05,0.000114155
440,1/19/21 7:00,0,8.01E-05,0.000489692,0.000444222,0.000101488,8.37E-05,0.000294154,0.000208946,8.26E-05,0.000114155,0,8.01E-05,0.000372201,0.000136891,0.000101488,8.37E-05,0.000294154,0.000208946,8.26E-05,0.000114155
441,1/19/21 8:00,0,0.000104953,0.000447915,0.000359909,0.000101851,8.52E-05,0.000324038,0.000231241,0.000147826,0.000114155,0,0.000104953,0.00034228,0.00010869,0.000101851,8.52E-05,0.000324038,0.000231241,0.000147826,0.000114155
442,1/19/21 9:00,0,0.000132751,0.000369808,0.000171979,0.000101264,8.85E-05,0.000324912,0.00025675,0.000192279,0.000114155,0,0.000132751,0.000300249,5.25E-05,0.000101264,8.85E-05,0.000324912,0.00025675,0.000192279,0.000114155
443,1/19/21 10:00,0,0.000162756,0.000295441,7.35E-05,0.00010099,9.19E-05,0.000318833,0.00026951,0.000212734,0.000114155,0,0.000162756,0.000259302,2.32E-05,0.00010099,9.19E-05,0.000318833,0.00026951,0.000212734,0.000114155
444,1/19/21 11:00,0,0.000181573,0.000229937,1.13E-05,0.000101431,9.65E-05,0.000314396,0.000262801,0.000196103,0.000114155,0,0.000181573,0.000201318,4.03E-06,0.000101431,9.65E-05,0.000314396,0.000262801,0.000196103,0.000114155
445,1/19/21 12:00,0,0.000189868,0.000169431,0,0.000102656,0.000100198,0.000314981,0.000241956,0.000176977,0.000114155,0,0.000189868,0.000136911,0,0.000102656,0.000100198,0.000314981,0.000241956,0.000176977,0.000114155
446,1/19/21 13:00,0,0.000180622,0.000118508,0,0.000104352,0.000103312,0.000318657,0.000231662,0.000163069,0.000114155,0,0.000180622,7.07E-05,0,0.000104352,0.000103312,0.000318657,0.000231662,0.000163069,0.000114155
447,1/19/21 14:00,0,0.000169774,7.92E-05,0,0.000106814,0.000105579,0.000324959,0.000235115,0.000170411,0.000114155,0,0.000169774,2.67E-05,0,0.000106814,0.000105579,0.000324959,0.000235115,0.000170411,0.000114155
448,1/19/21 15:00,1.30E-06,0.000156066,9.49E-05,0,0.000110567,0.000107681,0.000337465,0.000239021,0.000185184,0.000114155,1.32E-06,0.000156066,3.47E-05,0,0.000110567,0.000107681,0.000337465,0.000239021,0.000185184,0.000114155
449,1/19/21 16:00,0,0.0001582,0.000215238,0,0.000116207,0.000109298,0.000361476,0.000244224,0.000185299,0.000114155,0,0.0001582,0.000186581,0,0.000116207,0.000109298,0.000361476,0.000244224,0.000185299,0.000114155
450,1/19/21 17:00,0,0.000159545,0.000389503,3.42E-05,0.000122681,0.000109465,0.000409916,0.000252393,0.000161474,0.000114155,0,0.000159545,0.000387465,1.37E-05,0.000122681,0.000109465,0.000409916,0.000252393,0.000161474,0.000114155
451,1/19/21 18:00,0,0.000156741,0.000525103,0.000118822,0.000128331,0.00010826,0.000488531,0.000249636,0.000130478,0.000114155,0,0.000156741,0.000539665,4.99E-05,0.000128331,0.00010826,0.000488531,0.000249636,0.000130478,0.000114155
452,1/19/21 19:00,0,0.000145014,0.000544201,0.000153626,0.000131044,0.000106058,0.000589237,0.000231686,0.00011802,0.000114155,0,0.000145014,0.000539793,6.26E-05,0.000131044,0.000106058,0.000589237,0.000231686,0.00011802,0.000114155
453,1/19/21 20:00,0,0.000136484,0.000505791,0.000203723,0.000129879,0.00010312,0.000654526,0.000284921,0.000102098,0.000114155,0,0.000136484,0.000476923,7.87E-05,0.000129879,0.00010312,0.000654526,0.000284921,0.000102098,0.000114155
454,1/19/21 21:00,0,0.000126172,0.000474409,0.000259897,0.000124893,9.93E-05,0.000640373,0.00065786,8.49E-05,0.000114155,0,0.000126172,0.000423474,9.49E-05,0.000124893,9.93E-05,0.000640373,0.00065786,8.49E-05,0.000114155
455,1/19/21 22:00,0,0.000106214,0.000467992,0.000296343,0.00011723,9.51E-05,0.000535736,0.000998101,5.17E-05,0.000114155,0,0.000106214,0.000394985,0.000103021,0.00011723,9.51E-05,0.000535736,0.000998101,5.17E-05,0.000114155
456,1/19/21 23:00,0,7.33E-05,0.000439441,0.000331215,0.000108484,9.04E-05,0.000397462,0.001087741,2.91E-05,0.000114155,0,7.33E-05,0.00034776,0.000108814,0.000108484,9.04E-05,0.000397462,0.001087741,2.91E-05,0.000114155
457,1/20/21 0:00,0,4.01E-05,0.000796921,0.000418747,0.000104482,8.71E-05,0.000278076,0.000757762,1.30E-05,0.000114155,0,4.01E-05,0.000695552,0.000126329,0.000104482,8.71E-05,0.000278076,0.000757762,1.30E-05,0.000114155
458,1/20/21 1:00,0,1.74E-05,0.000739953,0.000303038,9.94E-05,8.41E-05,0.000204133,0.000429023,7.06E-06,0.000114155,0,1.74E-05,0.000611643,8.85E-05,9.94E-05,8.41E-05,0.000204133,0.000429023,7.06E-06,0.000114155
459,1/20/21 2:00,0,9.13E-06,0.000722273,0.000285851,9.66E-05,8.23E-05,0.000167013,0.000258677,5.25E-06,0.000114155,0,9.13E-06,0.000585953,8.43E-05,9.66E-05,8.23E-05,0.000167013,0.000258677,5.25E-06,0.000114155
460,1/20/21 3:00,0,7.29E-06,0.000720827,0.000327103,9.58E-05,8.09E-05,0.000149645,0.000192219,5.62E-06,0.000114155,0,7.29E-06,0.000584781,9.72E-05,9.58E-05,8.09E-05,0.000149645,0.000192219,5.62E-06,0.000114155
461,1/20/21 4:00,0,1.21E-05,0.000734808,0.000365373,9.70E-05,8.03E-05,0.000151446,0.000169919,9.58E-06,0.000114155,0,1.21E-05,0.000592702,0.000107943,9.70E-05,8.03E-05,0.000151446,0.000169919,9.58E-06,0.000114155
462,1/20/21 5:00,0,2.68E-05,0.000739093,0.000368109,9.96E-05,8.13E-05,0.000181362,0.000170181,1.86E-05,0.000114155,0,2.68E-05,0.000596322,0.000107983,9.96E-05,8.13E-05,0.000181362,0.000170181,1.86E-05,0.000114155
463,1/20/21 6:00,0,4.98E-05,0.00074551,0.000612851,0.000102595,8.25E-05,0.00023969,0.000187866,4.53E-05,0.000114155,0,4.98E-05,0.000596309,0.000176791,0.000102595,8.25E-05,0.00023969,0.000187866,4.53E-05,0.000114155
464,1/20/21 7:00,0,7.74E-05,0.000760463,0.000637053,0.000104743,8.45E-05,0.000294154,0.000208946,9.13E-05,0.000114155,0,7.74E-05,0.000598891,0.000179281,0.000104743,8.45E-05,0.000294154,0.000208946,9.13E-05,0.000114155
465,1/20/21 8:00,0,0.000104817,0.000782145,0.000489343,0.000105457,8.58E-05,0.000324038,0.000231241,0.000164906,0.000114155,0,0.000104817,0.000624517,0.000135125,0.000105457,8.58E-05,0.000324038,0.000231241,0.000164906,0.000114155
466,1/20/21 9:00,0,0.000133169,0.000773455,0.000283414,0.000105225,8.86E-05,0.000324912,0.00025675,0.000213534,0.000114155,0,0.000133169,0.000640423,7.79E-05,0.000105225,8.86E-05,0.000324912,0.00025675,0.000213534,0.000114155
467,1/20/21 10:00,0,0.000164359,0.000707224,9.19E-05,0.000104949,9.16E-05,0.000318833,0.00026951,0.000245697,0.000114155,0,0.000164359,0.000610298,2.55E-05,0.000104949,9.16E-05,0.000318833,0.00026951,0.000245697,0.000114155
468,1/20/21 11:00,0,0.000183976,0.000607774,6.33E-06,0.000105128,9.52E-05,0.000314396,0.000262801,0.000221688,0.000114155,0,0.000183976,0.000530714,1.99E-06,0.000105128,9.52E-05,0.000314396,0.000262801,0.000221688,0.000114155
469,1/20/21 12:00,0,0.00019652,0.000507806,0,0.000106024,9.87E-05,0.000314981,0.000241956,0.000191895,0.000114155,0,0.00019652,0.000418881,0,0.000106024,9.87E-05,0.000314981,0.000241956,0.000191895,0.000114155
470,1/20/21 13:00,0,0.000188665,0.000422539,0,0.000107433,0.000102111,0.000318657,0.000231662,0.000169289,0.000114155,0,0.000188665,0.000307167,0,0.000107433,0.000102111,0.000318657,0.000231662,0.000169289,0.000114155
471,1/20/21 14:00,0,0.000176632,0.000363721,0,0.000109806,0.000104376,0.000324959,0.000235115,0.000174272,0.000114155,0,0.000176632,0.000206425,0,0.000109806,0.000104376,0.000324959,0.000235115,0.000174272,0.000114155
472,1/20/21 15:00,0,0.000159872,0.000396692,0,0.000113513,0.000106333,0.000337465,0.000239021,0.000176639,0.000114155,0,0.000159872,0.000246221,0,0.000113513,0.000106333,0.000337465,0.000239021,0.000176639,0.000114155
473,1/20/21 16:00,0,0.000160792,0.000595852,0,0.000118318,0.000108063,0.000361476,0.000244224,0.000161275,0.000114155,0,0.000160792,0.000553372,0,0.000118318,0.000108063,0.000361476,0.000244224,0.000161275,0.000114155
474,1/20/21 17:00,0,0.000158964,0.000839607,7.03E-05,0.00012332,0.000108865,0.000409916,0.000252393,0.000130538,0.000114155,0,0.000158964,0.000928912,2.50E-05,0.00012332,0.000108865,0.000409916,0.000252393,0.000130538,0.000114155
475,1/20/21 18:00,0,0.000152453,0.000985651,0.000147398,0.000127362,0.000108213,0.000488531,0.000249636,0.000111597,0.000114155,0,0.000152453,0.001166873,5.67E-05,0.000127362,0.000108213,0.000488531,0.000249636,0.000111597,0.000114155
476,1/20/21 19:00,0,0.000139587,0.000954072,0.000214954,0.000129506,0.000105812,0.000589237,0.000231686,9.24E-05,0.000114155,0,0.000139587,0.001129492,8.18E-05,0.000129506,0.000105812,0.000589237,0.000231686,9.24E-05,0.000114155
477,1/20/21 20:00,0,0.000135157,0.000882198,0.000278247,0.000129121,0.000102742,0.000654526,0.000284921,8.30E-05,0.000114155,0,0.000135157,0.001024311,0.000101915,0.000129121,0.000102742,0.000654526,0.000284921,8.30E-05,0.000114155
478,1/20/21 21:00,0,0.000127428,0.000847721,0.000343061,0.000125689,9.90E-05,0.000640373,0.00065786,6.79E-05,0.000114155,0,0.000127428,0.000939795,0.000120795,0.000125689,9.90E-05,0.000640373,0.00065786,6.79E-05,0.000114155
479,1/20/21 22:00,0,0.000106453,0.000859673,0.000394411,0.000119401,9.49E-05,0.000535736,0.000998101,4.89E-05,0.000114155,0,0.000106453,0.00088527,0.00013326,0.000119401,9.49E-05,0.000535736,0.000998101,4.89E-05,0.000114155
480,1/20/21 23:00,0,7.12E-05,0.000837773,0.000433781,0.000111693,9.08E-05,0.000397462,0.001087741,2.71E-05,0.000114155,0,7.12E-05,0.000791681,0.000137469,0.000111693,9.08E-05,0.000397462,0.001087741,2.71E-05,0.000114155
481,1/21/21 0:00,0,4.19E-05,0.000869538,0.000405081,0.000104953,8.83E-05,0.000278076,0.000757762,2.40E-05,0.000114155,0,4.19E-05,0.000737527,0.000132073,0.000104953,8.83E-05,0.000278076,0.000757762,2.40E-05,0.000114155
482,1/21/21 1:00,0,1.90E-05,0.000807379,0.000282135,9.92E-05,8.52E-05,0.000204133,0.000429023,8.10E-06,0.000114155,0,1.90E-05,0.000648554,9.09E-05,9.92E-05,8.52E-05,0.000204133,0.000429023,8.10E-06,0.000114155
483,1/21/21 2:00,0,9.91E-06,0.000788088,0.000311806,9.59E-05,8.39E-05,0.000167013,0.000258677,5.68E-06,0.000114155,0,9.91E-06,0.000621313,9.57E-05,9.59E-05,8.39E-05,0.000167013,0.000258677,5.68E-06,0.000114155
484,1/21/21 3:00,0,6.76E-06,0.00078651,0.000363229,9.50E-05,8.25E-05,0.000149645,0.000192219,5.64E-06,0.000114155,0,6.76E-06,0.000620071,0.000109782,9.50E-05,8.25E-05,0.000149645,0.000192219,5.64E-06,0.000114155
485,1/21/21 4:00,0,9.67E-06,0.000801765,0.000462375,9.60E-05,8.21E-05,0.000151446,0.000169919,1.02E-05,0.000114155,0,9.67E-06,0.00062847,0.000139826,9.60E-05,8.21E-05,0.000151446,0.000169919,1.02E-05,0.000114155
486,1/21/21 5:00,0,2.35E-05,0.000806441,0.000503856,9.87E-05,8.25E-05,0.000181362,0.000170181,2.03E-05,0.000114155,0,2.35E-05,0.000632308,0.000153742,9.87E-05,8.25E-05,0.000181362,0.000170181,2.03E-05,0.000114155
487,1/21/21 6:00,0,4.62E-05,0.000813442,0.000604318,0.000101892,8.40E-05,0.00023969,0.000187866,5.19E-05,0.000114155,0,4.62E-05,0.000632294,0.000183856,0.000101892,8.40E-05,0.00023969,0.000187866,5.19E-05,0.000114155
488,1/21/21 7:00,0,7.58E-05,0.000829758,0.000614565,0.000104262,8.66E-05,0.000294154,0.000208946,0.000104981,0.000114155,0,7.58E-05,0.000635032,0.000183326,0.000104262,8.66E-05,0.000294154,0.000208946,0.000104981,0.000114155
489,1/21/21 8:00,0,0.000105681,0.000853416,0.000474225,0.000104996,8.81E-05,0.000324038,0.000231241,0.000161223,0.000114155,0,0.000105681,0.000662204,0.000140826,0.000104996,8.81E-05,0.000324038,0.000231241,0.000161223,0.000114155
490,1/21/21 9:00,0,0.000138328,0.000843934,0.000274975,0.000104648,9.06E-05,0.000324912,0.00025675,0.000210891,0.000114155,0,0.000138328,0.00067907,8.35E-05,0.000104648,9.06E-05,0.000324912,0.00025675,0.000210891,0.000114155
491,1/21/21 10:00,0,0.000170923,0.000771668,0.000117563,0.000104375,9.33E-05,0.000318833,0.00026951,0.000230971,0.000114155,0,0.000170923,0.000647128,3.66E-05,0.000104375,9.33E-05,0.000318833,0.00026951,0.000230971,0.000114155
492,1/21/21 11:00,0,0.000193728,0.000663155,5.82E-05,0.000104727,9.70E-05,0.000314396,0.000262801,0.000228025,0.000114155,0,0.000193728,0.000562741,1.78E-05,0.000104727,9.70E-05,0.000314396,0.000262801,0.000228025,0.000114155
493,1/21/21 12:00,0,0.000201812,0.000554078,1.93E-05,0.000105801,0.000100159,0.000314981,0.000241956,0.000186771,0.000114155,0,0.000201812,0.00044416,5.05E-06,0.000105801,0.000100159,0.000314981,0.000241956,0.000186771,0.000114155
494,1/21/21 13:00,0,0.000193635,0.000461042,0,0.000107492,0.000102181,0.000318657,0.000231662,0.000160853,0.000114155,0,0.000193635,0.000325704,0,0.000107492,0.000102181,0.000318657,0.000231662,0.000160853,0.000114155
495,1/21/21 14:00,0,0.00018104,0.000396863,0,0.000110192,0.000104003,0.000324959,0.000235115,0.000164419,0.000114155,0,0.00018104,0.000218882,0,0.000110192,0.000104003,0.000324959,0.000235115,0.000164419,0.000114155
496,1/21/21 15:00,0,0.00016769,0.00043284,0,0.00011432,0.000105157,0.000337465,0.000239021,0.000170413,0.000114155,0,0.00016769,0.000261079,0,0.00011432,0.000105157,0.000337465,0.000239021,0.000170413,0.000114155
497,1/21/21 16:00,0,0.00016633,0.000650147,8.84E-06,0.000119612,0.000106516,0.000361476,0.000244224,0.000149891,0.000114155,0,0.00016633,0.000586766,1.40E-06,0.000119612,0.000106516,0.000361476,0.000244224,0.000149891,0.000114155
498,1/21/21 17:00,0,0.000165213,0.000916113,6.47E-05,0.000125189,0.000106586,0.000409916,0.000252393,0.000116168,0.000114155,0,0.000165213,0.000984969,2.49E-05,0.000125189,0.000106586,0.000409916,0.000252393,0.000116168,0.000114155
499,1/21/21 18:00,0,0.000156811,0.001075466,0.00013184,0.000129804,0.000105501,0.000488531,0.000249636,9.61E-05,0.000114155,0,0.000156811,0.00123729,5.52E-05,0.000129804,0.000105501,0.000488531,0.000249636,9.61E-05,0.000114155
500,1/21/21 19:00,0,0.000144908,0.001041009,0.00018335,0.000132301,0.000103361,0.000589237,0.000231686,9.90E-05,0.000114155,0,0.000144908,0.001197653,7.56E-05,0.000132301,0.000103361,0.000589237,0.000231686,9.90E-05,0.000114155
501,1/21/21 20:00,0,0.000139929,0.000962586,0.000185269,0.000131786,0.000100674,0.000654526,0.000284921,8.94E-05,0.000114155,0,0.000139929,0.001086125,7.24E-05,0.000131786,0.000100674,0.000654526,0.000284921,8.94E-05,0.000114155
