,Unnamed: 0,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,resource,units
98,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.Warehouse.Refrigeration,MW
99,132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.College.WaterHeating,MW
100,133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.Food.WaterHeating,MW
101,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.Health Care.WaterHeating,MW
102,135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.Hotel.WaterHeating,MW
103,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.Miscellaneous.WaterHeating,MW
104,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.Office.WaterHeating,MW
105,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.Refrigerated Warehouse.WaterHeating,MW
106,139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.Restaurant.WaterHeating,MW
107,140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.Retail.WaterHeating,MW
108,141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.School.WaterHeating,MW
109,142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Commercial.Warehouse.WaterHeating,MW
110,2,0,0.05117957,0.130068716,0.251085092,0.43565813299999995,0.7144580690000001,1.065787295,1.493280635,1.9591271209999999,2.391498108,2.741339545,3.149183507,FCZ7.Residential.MULTIFAMILY.CoolingEff,MW
111,3,0,0.17769981699999998,0.451609638,0.87178878,1.512642066,2.48065914,3.7005040719999998,5.184797284,6.802255879,8.303484693,9.518163899,10.9342328,FCZ7.Residential.SINGLEFAMILY.CoolingEff,MW
112,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Residential.MULTIFAMILY.Heating,MW
113,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCZ7.Residential.SINGLEFAMILY.Heating,MW
114,8,0,0.49591227299999996,0.731836987,0.865451738,0.990448525,1.138711686,1.3204593059999998,1.5287867640000001,1.725487985,1.874775685,1.9814616269999998,2.132911357,FCZ7.Residential.MULTIFAMILY.ResLightingEff,MW
115,9,0,0.82146319,1.21226511,1.4335937719999998,1.640647045,1.886240341,2.187299597,2.5323875240000002,2.858216952,3.1055073639999997,3.282229296,3.5331010430000003,FCZ7.Residential.SINGLEFAMILY.ResLightingEff,MW
116,10,0,0.013974078000000001,0.029335311,0.046221865,0.06209277,0.081152267,0.10191830800000001,0.11699939599999999,0.118548655,0.110547224,0.09635984,0.090004374,FCZ7.Residential.MULTIFAMILY.Miscellaneous,MW
