,date,hour,moer (lbs CO2/MWh),version
4343,2019-06-30,23,0,3
4344,2019-07-01,0,0,3
4345,2019-07-01,1,0,3
4346,2019-07-01,2,0,3
4347,2019-07-01,3,0,3
4348,2019-07-01,4,0,3
4349,2019-07-01,5,0,3
4350,2019-07-01,6,0,3
4351,2019-07-01,7,0,3
4352,2019-07-01,8,0,3
4353,2019-07-01,9,0,3
4354,2019-07-01,10,0,3
4355,2019-07-01,11,0,3
4356,2019-07-01,12,0,3
4357,2019-07-01,13,0,3
4358,2019-07-01,14,0,3
4359,2019-07-01,15,0,3
4360,2019-07-01,16,0,3
4361,2019-07-01,17,0,3
4362,2019-07-01,18,0,3
4363,2019-07-01,19,0,3
4364,2019-07-01,20,0,3
4365,2019-07-01,21,0,3
4366,2019-07-01,22,0,3
4367,2019-07-01,23,0,3
4368,2019-07-02,0,0,3
4369,2019-07-02,1,0,3
4370,2019-07-02,2,0,3
4371,2019-07-02,3,0,3
4372,2019-07-02,4,0,3
4373,2019-07-02,5,0,3
4374,2019-07-02,6,0,3
4375,2019-07-02,7,0,3
4376,2019-07-02,8,0,3
4377,2019-07-02,9,0,3
4378,2019-07-02,10,0,3
4379,2019-07-02,11,0,3
4380,2019-07-02,12,0,3
4381,2019-07-02,13,0,3
4382,2019-07-02,14,0,3
4383,2019-07-02,15,0,3
4384,2019-07-02,16,0,3
4385,2019-07-02,17,0,3
4386,2019-07-02,18,0,3
4387,2019-07-02,19,0,3
4388,2019-07-02,20,0,3
4389,2019-07-02,21,0,3
4390,2019-07-02,22,0,3
4391,2019-07-02,23,0,3
4392,2019-07-03,0,0,3
4393,2019-07-03,1,0,3
4394,2019-07-03,2,0,3
4395,2019-07-03,3,0,3
4396,2019-07-03,4,0,3
4397,2019-07-03,5,0,3
4398,2019-07-03,6,0,3
4399,2019-07-03,7,0,3
4400,2019-07-03,8,0,3
4401,2019-07-03,9,0,3
4402,2019-07-03,10,0,3
4403,2019-07-03,11,0,3
4404,2019-07-03,12,0,3
4405,2019-07-03,13,0,3
4406,2019-07-03,14,0,3
4407,2019-07-03,15,0,3
4408,2019-07-03,16,0,3
4409,2019-07-03,17,0,3
4410,2019-07-03,18,0,3
4411,2019-07-03,19,0,3
4412,2019-07-03,20,0,3
4413,2019-07-03,21,0,3
4414,2019-07-03,22,0,3
4415,2019-07-03,23,0,3
4416,2019-07-04,0,0,3
4417,2019-07-04,1,0,3
4418,2019-07-04,2,0,3
4419,2019-07-04,3,0,3
4420,2019-07-04,4,0,3
4421,2019-07-04,5,0,3
4422,2019-07-04,6,0,3
4423,2019-07-04,7,0,3
4424,2019-07-04,8,0,3
4425,2019-07-04,9,0,3
4426,2019-07-04,10,0,3
4427,2019-07-04,11,0,3
4428,2019-07-04,12,0,3
4429,2019-07-04,13,0,3
4430,2019-07-04,14,0,3
4431,2019-07-04,15,0,3
4432,2019-07-04,16,0,3
4433,2019-07-04,17,0,3
4434,2019-07-04,18,0,3
4435,2019-07-04,19,0,3
4436,2019-07-04,20,0,3
4437,2019-07-04,21,0,3
4438,2019-07-04,22,0,3
4439,2019-07-04,23,0,3
4440,2019-07-05,0,0,3
4441,2019-07-05,1,0,3
4442,2019-07-05,2,0,3
4443,2019-07-05,3,0,3
4444,2019-07-05,4,0,3
4445,2019-07-05,5,0,3
4446,2019-07-05,6,0,3
4447,2019-07-05,7,0,3
4448,2019-07-05,8,0,3
4449,2019-07-05,9,0,3
4450,2019-07-05,10,0,3
4451,2019-07-05,11,0,3
4452,2019-07-05,12,0,3
4453,2019-07-05,13,0,3
4454,2019-07-05,14,0,3
4455,2019-07-05,15,0,3
4456,2019-07-05,16,0,3
4457,2019-07-05,17,0,3
4458,2019-07-05,18,0,3
4459,2019-07-05,19,0,3
4460,2019-07-05,20,0,3
4461,2019-07-05,21,0,3
4462,2019-07-05,22,0,3
4463,2019-07-05,23,0,3
4464,2019-07-06,0,0,3
4465,2019-07-06,1,0,3
4466,2019-07-06,2,0,3
4467,2019-07-06,3,0,3
4468,2019-07-06,4,0,3
4469,2019-07-06,5,0,3
4470,2019-07-06,6,0,3
4471,2019-07-06,7,0,3
4472,2019-07-06,8,0,3
4473,2019-07-06,9,0,3
4474,2019-07-06,10,0,3
4475,2019-07-06,11,0,3
4476,2019-07-06,12,0,3
4477,2019-07-06,13,0,3
4478,2019-07-06,14,0,3
4479,2019-07-06,15,0,3
4480,2019-07-06,16,0,3
4481,2019-07-06,17,0,3
4482,2019-07-06,18,0,3
4483,2019-07-06,19,0,3
4484,2019-07-06,20,0,3
4485,2019-07-06,21,0,3
4486,2019-07-06,22,0,3
4487,2019-07-06,23,0,3
4488,2019-07-07,0,0,3
4489,2019-07-07,1,0,3
4490,2019-07-07,2,0,3
4491,2019-07-07,3,0,3
4492,2019-07-07,4,0,3
4493,2019-07-07,5,0,3
4494,2019-07-07,6,0,3
4495,2019-07-07,7,0,3
4496,2019-07-07,8,0,3
4497,2019-07-07,9,0,3
4498,2019-07-07,10,0,3
4499,2019-07-07,11,0,3
4500,2019-07-07,12,0,3
4501,2019-07-07,13,0,3
4502,2019-07-07,14,0,3
4503,2019-07-07,15,0,3
4504,2019-07-07,16,0,3
4505,2019-07-07,17,0,3
4506,2019-07-07,18,0,3
4507,2019-07-07,19,0,3
4508,2019-07-07,20,0,3
4509,2019-07-07,21,0,3
4510,2019-07-07,22,0,3
4511,2019-07-07,23,0,3
4512,2019-07-08,0,0,3
4513,2019-07-08,1,0,3
4514,2019-07-08,2,0,3
4515,2019-07-08,3,0,3
4516,2019-07-08,4,0,3
4517,2019-07-08,5,0,3
4518,2019-07-08,6,0,3
4519,2019-07-08,7,0,3
4520,2019-07-08,8,0,3
4521,2019-07-08,9,0,3
4522,2019-07-08,10,0,3
4523,2019-07-08,11,0,3
4524,2019-07-08,12,0,3
4525,2019-07-08,13,0,3
4526,2019-07-08,14,0,3
4527,2019-07-08,15,0,3
4528,2019-07-08,16,0,3
4529,2019-07-08,17,0,3
4530,2019-07-08,18,0,3
4531,2019-07-08,19,0,3
4532,2019-07-08,20,0,3
4533,2019-07-08,21,0,3
4534,2019-07-08,22,0,3
4535,2019-07-08,23,0,3
4536,2019-07-09,0,0,3
4537,2019-07-09,1,0,3
4538,2019-07-09,2,0,3
4539,2019-07-09,3,0,3
4540,2019-07-09,4,0,3
4541,2019-07-09,5,0,3
4542,2019-07-09,6,0,3
4543,2019-07-09,7,0,3
4544,2019-07-09,8,0,3
4545,2019-07-09,9,0,3
4546,2019-07-09,10,0,3
4547,2019-07-09,11,0,3
4548,2019-07-09,12,0,3
4549,2019-07-09,13,0,3
4550,2019-07-09,14,0,3
4551,2019-07-09,15,0,3
4552,2019-07-09,16,0,3
4553,2019-07-09,17,0,3
4554,2019-07-09,18,0,3
4555,2019-07-09,19,0,3
4556,2019-07-09,20,0,3
4557,2019-07-09,21,0,3
4558,2019-07-09,22,0,3
4559,2019-07-09,23,0,3
4560,2019-07-10,0,0,3
4561,2019-07-10,1,0,3
4562,2019-07-10,2,0,3
4563,2019-07-10,3,0,3
4564,2019-07-10,4,0,3
4565,2019-07-10,5,0,3
4566,2019-07-10,6,0,3
4567,2019-07-10,7,0,3
4568,2019-07-10,8,0,3
4569,2019-07-10,9,0,3
4570,2019-07-10,10,0,3
4571,2019-07-10,11,0,3
4572,2019-07-10,12,0,3
4573,2019-07-10,13,0,3
4574,2019-07-10,14,0,3
4575,2019-07-10,15,0,3
4576,2019-07-10,16,0,3
4577,2019-07-10,17,0,3
4578,2019-07-10,18,0,3
4579,2019-07-10,19,0,3
4580,2019-07-10,20,0,3
4581,2019-07-10,21,0,3
4582,2019-07-10,22,0,3
4583,2019-07-10,23,0,3
4584,2019-07-11,0,0,3
4585,2019-07-11,1,0,3
4586,2019-07-11,2,0,3
4587,2019-07-11,3,0,3
4588,2019-07-11,4,0,3
4589,2019-07-11,5,0,3
4590,2019-07-11,6,0,3
4591,2019-07-11,7,0,3
4592,2019-07-11,8,0,3
4593,2019-07-11,9,0,3
4594,2019-07-11,10,0,3
4595,2019-07-11,11,0,3
4596,2019-07-11,12,0,3
4597,2019-07-11,13,0,3
4598,2019-07-11,14,0,3
4599,2019-07-11,15,0,3
4600,2019-07-11,16,0,3
4601,2019-07-11,17,0,3
4602,2019-07-11,18,0,3
4603,2019-07-11,19,0,3
4604,2019-07-11,20,0,3
4605,2019-07-11,21,0,3
4606,2019-07-11,22,0,3
4607,2019-07-11,23,0,3
4608,2019-07-12,0,0,3
4609,2019-07-12,1,0,3
4610,2019-07-12,2,0,3
4611,2019-07-12,3,0,3
4612,2019-07-12,4,0,3
4613,2019-07-12,5,0,3
4614,2019-07-12,6,0,3
4615,2019-07-12,7,0,3
4616,2019-07-12,8,0,3
4617,2019-07-12,9,0,3
4618,2019-07-12,10,0,3
4619,2019-07-12,11,0,3
4620,2019-07-12,12,0,3
4621,2019-07-12,13,0,3
4622,2019-07-12,14,0,3
4623,2019-07-12,15,0,3
4624,2019-07-12,16,0,3
4625,2019-07-12,17,0,3
4626,2019-07-12,18,0,3
4627,2019-07-12,19,0,3
4628,2019-07-12,20,0,3
4629,2019-07-12,21,0,3
4630,2019-07-12,22,0,3
4631,2019-07-12,23,0,3
4632,2019-07-13,0,0,3
4633,2019-07-13,1,0,3
4634,2019-07-13,2,0,3
4635,2019-07-13,3,0,3
4636,2019-07-13,4,0,3
4637,2019-07-13,5,0,3
4638,2019-07-13,6,0,3
4639,2019-07-13,7,0,3
4640,2019-07-13,8,0,3
4641,2019-07-13,9,0,3
4642,2019-07-13,10,0,3
4643,2019-07-13,11,0,3
4644,2019-07-13,12,0,3
4645,2019-07-13,13,0,3
4646,2019-07-13,14,0,3
4647,2019-07-13,15,0,3
4648,2019-07-13,16,0,3
4649,2019-07-13,17,0,3
4650,2019-07-13,18,0,3
4651,2019-07-13,19,0,3
4652,2019-07-13,20,0,3
4653,2019-07-13,21,0,3
4654,2019-07-13,22,0,3
4655,2019-07-13,23,0,3
4656,2019-07-14,0,0,3
4657,2019-07-14,1,0,3
4658,2019-07-14,2,0,3
4659,2019-07-14,3,0,3
4660,2019-07-14,4,0,3
4661,2019-07-14,5,0,3
4662,2019-07-14,6,0,3
4663,2019-07-14,7,0,3
4664,2019-07-14,8,0,3
4665,2019-07-14,9,0,3
4666,2019-07-14,10,0,3
4667,2019-07-14,11,0,3
4668,2019-07-14,12,0,3
4669,2019-07-14,13,0,3
4670,2019-07-14,14,0,3
4671,2019-07-14,15,0,3
4672,2019-07-14,16,0,3
4673,2019-07-14,17,0,3
4674,2019-07-14,18,0,3
4675,2019-07-14,19,0,3
4676,2019-07-14,20,0,3
4677,2019-07-14,21,0,3
4678,2019-07-14,22,0,3
4679,2019-07-14,23,0,3
4680,2019-07-15,0,0,3
4681,2019-07-15,1,0,3
4682,2019-07-15,2,0,3
4683,2019-07-15,3,0,3
4684,2019-07-15,4,0,3
4685,2019-07-15,5,0,3
4686,2019-07-15,6,0,3
4687,2019-07-15,7,0,3
4688,2019-07-15,8,0,3
4689,2019-07-15,9,0,3
4690,2019-07-15,10,0,3
4691,2019-07-15,11,0,3
4692,2019-07-15,12,0,3
4693,2019-07-15,13,0,3
4694,2019-07-15,14,0,3
4695,2019-07-15,15,0,3
4696,2019-07-15,16,0,3
4697,2019-07-15,17,0,3
4698,2019-07-15,18,0,3
4699,2019-07-15,19,0,3
4700,2019-07-15,20,0,3
4701,2019-07-15,21,0,3
4702,2019-07-15,22,0,3
4703,2019-07-15,23,0,3
4704,2019-07-16,0,0,3
4705,2019-07-16,1,0,3
4706,2019-07-16,2,0,3
4707,2019-07-16,3,0,3
4708,2019-07-16,4,0,3
4709,2019-07-16,5,0,3
4710,2019-07-16,6,0,3
4711,2019-07-16,7,0,3
4712,2019-07-16,8,0,3
4713,2019-07-16,9,0,3
4714,2019-07-16,10,0,3
4715,2019-07-16,11,0,3
4716,2019-07-16,12,0,3
4717,2019-07-16,13,0,3
4718,2019-07-16,14,0,3
4719,2019-07-16,15,0,3
4720,2019-07-16,16,0,3
4721,2019-07-16,17,0,3
4722,2019-07-16,18,0,3
4723,2019-07-16,19,0,3
4724,2019-07-16,20,0,3
4725,2019-07-16,21,0,3
4726,2019-07-16,22,0,3
4727,2019-07-16,23,0,3
4728,2019-07-17,0,0,3
4729,2019-07-17,1,0,3
4730,2019-07-17,2,0,3
4731,2019-07-17,3,0,3
4732,2019-07-17,4,0,3
4733,2019-07-17,5,0,3
4734,2019-07-17,6,0,3
4735,2019-07-17,7,0,3
4736,2019-07-17,8,0,3
4737,2019-07-17,9,0,3
4738,2019-07-17,10,0,3
4739,2019-07-17,11,0,3
4740,2019-07-17,12,0,3
4741,2019-07-17,13,0,3
4742,2019-07-17,14,0,3
4743,2019-07-17,15,0,3
4744,2019-07-17,16,0,3
4745,2019-07-17,17,0,3
4746,2019-07-17,18,0,3
4747,2019-07-17,19,0,3
4748,2019-07-17,20,0,3
4749,2019-07-17,21,0,3
4750,2019-07-17,22,0,3
4751,2019-07-17,23,0,3
4752,2019-07-18,0,0,3
4753,2019-07-18,1,0,3
4754,2019-07-18,2,0,3
4755,2019-07-18,3,0,3
4756,2019-07-18,4,0,3
4757,2019-07-18,5,0,3
4758,2019-07-18,6,0,3
4759,2019-07-18,7,0,3
4760,2019-07-18,8,0,3
4761,2019-07-18,9,0,3
4762,2019-07-18,10,0,3
4763,2019-07-18,11,0,3
4764,2019-07-18,12,0,3
4765,2019-07-18,13,0,3
4766,2019-07-18,14,0,3
4767,2019-07-18,15,0,3
4768,2019-07-18,16,0,3
4769,2019-07-18,17,0,3
4770,2019-07-18,18,0,3
4771,2019-07-18,19,0,3
4772,2019-07-18,20,0,3
4773,2019-07-18,21,0,3
4774,2019-07-18,22,0,3
4775,2019-07-18,23,0,3
4776,2019-07-19,0,0,3
4777,2019-07-19,1,0,3
4778,2019-07-19,2,0,3
4779,2019-07-19,3,0,3
4780,2019-07-19,4,0,3
4781,2019-07-19,5,0,3
4782,2019-07-19,6,0,3
4783,2019-07-19,7,0,3
4784,2019-07-19,8,0,3
4785,2019-07-19,9,0,3
4786,2019-07-19,10,0,3
4787,2019-07-19,11,0,3
4788,2019-07-19,12,0,3
4789,2019-07-19,13,0,3
4790,2019-07-19,14,0,3
4791,2019-07-19,15,0,3
4792,2019-07-19,16,0,3
4793,2019-07-19,17,0,3
4794,2019-07-19,18,0,3
4795,2019-07-19,19,0,3
4796,2019-07-19,20,0,3
4797,2019-07-19,21,0,3
4798,2019-07-19,22,0,3
4799,2019-07-19,23,0,3
4800,2019-07-20,0,0,3
4801,2019-07-20,1,0,3
4802,2019-07-20,2,0,3
4803,2019-07-20,3,0,3
4804,2019-07-20,4,0,3
4805,2019-07-20,5,0,3
4806,2019-07-20,6,0,3
4807,2019-07-20,7,0,3
4808,2019-07-20,8,0,3
4809,2019-07-20,9,0,3
4810,2019-07-20,10,0,3
4811,2019-07-20,11,0,3
4812,2019-07-20,12,0,3
4813,2019-07-20,13,0,3
4814,2019-07-20,14,0,3
4815,2019-07-20,15,0,3
4816,2019-07-20,16,0,3
4817,2019-07-20,17,0,3
4818,2019-07-20,18,0,3
4819,2019-07-20,19,0,3
4820,2019-07-20,20,0,3
4821,2019-07-20,21,0,3
4822,2019-07-20,22,0,3
4823,2019-07-20,23,0,3
4824,2019-07-21,0,0,3
4825,2019-07-21,1,0,3
4826,2019-07-21,2,0,3
4827,2019-07-21,3,0,3
4828,2019-07-21,4,0,3
4829,2019-07-21,5,0,3
4830,2019-07-21,6,0,3
4831,2019-07-21,7,0,3
4832,2019-07-21,8,0,3
4833,2019-07-21,9,0,3
4834,2019-07-21,10,0,3
4835,2019-07-21,11,0,3
4836,2019-07-21,12,0,3
4837,2019-07-21,13,0,3
4838,2019-07-21,14,0,3
4839,2019-07-21,15,0,3
4840,2019-07-21,16,0,3
4841,2019-07-21,17,0,3
4842,2019-07-21,18,0,3
4843,2019-07-21,19,0,3
4844,2019-07-21,20,0,3
4845,2019-07-21,21,0,3
4846,2019-07-21,22,0,3
4847,2019-07-21,23,0,3
4848,2019-07-22,0,0,3
4849,2019-07-22,1,0,3
4850,2019-07-22,2,0,3
4851,2019-07-22,3,0,3
4852,2019-07-22,4,0,3
4853,2019-07-22,5,0,3
4854,2019-07-22,6,0,3
4855,2019-07-22,7,0,3
4856,2019-07-22,8,0,3
4857,2019-07-22,9,0,3
4858,2019-07-22,10,0,3
4859,2019-07-22,11,0,3
4860,2019-07-22,12,0,3
4861,2019-07-22,13,0,3
4862,2019-07-22,14,0,3
4863,2019-07-22,15,0,3
4864,2019-07-22,16,0,3
4865,2019-07-22,17,0,3
4866,2019-07-22,18,0,3
4867,2019-07-22,19,0,3
4868,2019-07-22,20,0,3
4869,2019-07-22,21,0,3
4870,2019-07-22,22,0,3
4871,2019-07-22,23,0,3
4872,2019-07-23,0,0,3
4873,2019-07-23,1,0,3
4874,2019-07-23,2,0,3
4875,2019-07-23,3,0,3
4876,2019-07-23,4,0,3
4877,2019-07-23,5,0,3
4878,2019-07-23,6,0,3
4879,2019-07-23,7,0,3
4880,2019-07-23,8,0,3
4881,2019-07-23,9,0,3
4882,2019-07-23,10,0,3
4883,2019-07-23,11,0,3
4884,2019-07-23,12,0,3
4885,2019-07-23,13,0,3
4886,2019-07-23,14,0,3
4887,2019-07-23,15,0,3
4888,2019-07-23,16,0,3
4889,2019-07-23,17,0,3
4890,2019-07-23,18,0,3
4891,2019-07-23,19,0,3
4892,2019-07-23,20,0,3
4893,2019-07-23,21,0,3
4894,2019-07-23,22,0,3
4895,2019-07-23,23,0,3
4896,2019-07-24,0,0,3
4897,2019-07-24,1,0,3
4898,2019-07-24,2,0,3
4899,2019-07-24,3,0,3
4900,2019-07-24,4,0,3
4901,2019-07-24,5,0,3
4902,2019-07-24,6,0,3
4903,2019-07-24,7,0,3
4904,2019-07-24,8,0,3
4905,2019-07-24,9,0,3
4906,2019-07-24,10,0,3
4907,2019-07-24,11,0,3
4908,2019-07-24,12,0,3
4909,2019-07-24,13,0,3
4910,2019-07-24,14,0,3
4911,2019-07-24,15,0,3
4912,2019-07-24,16,0,3
4913,2019-07-24,17,0,3
4914,2019-07-24,18,0,3
4915,2019-07-24,19,0,3
4916,2019-07-24,20,0,3
4917,2019-07-24,21,0,3
4918,2019-07-24,22,0,3
4919,2019-07-24,23,0,3
4920,2019-07-25,0,0,3
4921,2019-07-25,1,0,3
4922,2019-07-25,2,0,3
4923,2019-07-25,3,0,3
4924,2019-07-25,4,0,3
4925,2019-07-25,5,0,3
4926,2019-07-25,6,0,3
4927,2019-07-25,7,0,3
4928,2019-07-25,8,0,3
4929,2019-07-25,9,0,3
4930,2019-07-25,10,0,3
4931,2019-07-25,11,0,3
4932,2019-07-25,12,0,3
4933,2019-07-25,13,0,3
4934,2019-07-25,14,0,3
4935,2019-07-25,15,0,3
4936,2019-07-25,16,0,3
4937,2019-07-25,17,0,3
4938,2019-07-25,18,0,3
4939,2019-07-25,19,0,3
4940,2019-07-25,20,0,3
4941,2019-07-25,21,0,3
4942,2019-07-25,22,0,3
4943,2019-07-25,23,0,3
4944,2019-07-26,0,0,3
4945,2019-07-26,1,0,3
4946,2019-07-26,2,0,3
4947,2019-07-26,3,0,3
4948,2019-07-26,4,0,3
4949,2019-07-26,5,0,3
4950,2019-07-26,6,0,3
4951,2019-07-26,7,0,3
4952,2019-07-26,8,0,3
4953,2019-07-26,9,0,3
4954,2019-07-26,10,0,3
4955,2019-07-26,11,0,3
4956,2019-07-26,12,0,3
4957,2019-07-26,13,0,3
4958,2019-07-26,14,0,3
4959,2019-07-26,15,0,3
4960,2019-07-26,16,0,3
4961,2019-07-26,17,0,3
4962,2019-07-26,18,0,3
4963,2019-07-26,19,0,3
4964,2019-07-26,20,0,3
4965,2019-07-26,21,0,3
4966,2019-07-26,22,0,3
4967,2019-07-26,23,0,3
4968,2019-07-27,0,0,3
4969,2019-07-27,1,0,3
4970,2019-07-27,2,0,3
4971,2019-07-27,3,0,3
4972,2019-07-27,4,0,3
4973,2019-07-27,5,0,3
4974,2019-07-27,6,0,3
4975,2019-07-27,7,0,3
4976,2019-07-27,8,0,3
4977,2019-07-27,9,0,3
4978,2019-07-27,10,0,3
4979,2019-07-27,11,0,3
4980,2019-07-27,12,0,3
4981,2019-07-27,13,0,3
4982,2019-07-27,14,0,3
4983,2019-07-27,15,0,3
4984,2019-07-27,16,0,3
4985,2019-07-27,17,0,3
4986,2019-07-27,18,0,3
4987,2019-07-27,19,0,3
4988,2019-07-27,20,0,3
4989,2019-07-27,21,0,3
4990,2019-07-27,22,0,3
4991,2019-07-27,23,0,3
4992,2019-07-28,0,0,3
4993,2019-07-28,1,0,3
4994,2019-07-28,2,0,3
4995,2019-07-28,3,0,3
4996,2019-07-28,4,0,3
4997,2019-07-28,5,0,3
4998,2019-07-28,6,0,3
4999,2019-07-28,7,0,3
5000,2019-07-28,8,0,3
5001,2019-07-28,9,0,3
5002,2019-07-28,10,0,3
5003,2019-07-28,11,0,3
5004,2019-07-28,12,0,3
5005,2019-07-28,13,0,3
5006,2019-07-28,14,0,3
5007,2019-07-28,15,0,3
5008,2019-07-28,16,0,3
5009,2019-07-28,17,0,3
5010,2019-07-28,18,0,3
5011,2019-07-28,19,0,3
5012,2019-07-28,20,0,3
5013,2019-07-28,21,0,3
5014,2019-07-28,22,0,3
5015,2019-07-28,23,0,3
5016,2019-07-29,0,0,3
5017,2019-07-29,1,0,3
5018,2019-07-29,2,0,3
5019,2019-07-29,3,0,3
5020,2019-07-29,4,0,3
5021,2019-07-29,5,0,3
5022,2019-07-29,6,0,3
5023,2019-07-29,7,0,3
5024,2019-07-29,8,0,3
5025,2019-07-29,9,0,3
5026,2019-07-29,10,0,3
5027,2019-07-29,11,0,3
5028,2019-07-29,12,0,3
5029,2019-07-29,13,0,3
5030,2019-07-29,14,0,3
5031,2019-07-29,15,0,3
5032,2019-07-29,16,0,3
5033,2019-07-29,17,0,3
5034,2019-07-29,18,0,3
5035,2019-07-29,19,0,3
5036,2019-07-29,20,0,3
5037,2019-07-29,21,0,3
5038,2019-07-29,22,0,3
5039,2019-07-29,23,0,3
5040,2019-07-30,0,0,3
5041,2019-07-30,1,0,3
5042,2019-07-30,2,0,3
5043,2019-07-30,3,0,3
5044,2019-07-30,4,0,3
5045,2019-07-30,5,0,3
5046,2019-07-30,6,0,3
5047,2019-07-30,7,0,3
5048,2019-07-30,8,0,3
5049,2019-07-30,9,0,3
5050,2019-07-30,10,0,3
5051,2019-07-30,11,0,3
5052,2019-07-30,12,0,3
5053,2019-07-30,13,0,3
5054,2019-07-30,14,0,3
5055,2019-07-30,15,0,3
5056,2019-07-30,16,0,3
5057,2019-07-30,17,0,3
5058,2019-07-30,18,0,3
5059,2019-07-30,19,0,3
5060,2019-07-30,20,0,3
5061,2019-07-30,21,0,3
5062,2019-07-30,22,0,3
5063,2019-07-30,23,0,3
5064,2019-07-31,0,0,3
5065,2019-07-31,1,0,3
5066,2019-07-31,2,0,3
5067,2019-07-31,3,0,3
5068,2019-07-31,4,0,3
5069,2019-07-31,5,0,3
5070,2019-07-31,6,0,3
5071,2019-07-31,7,0,3
5072,2019-07-31,8,0,3
5073,2019-07-31,9,0,3
5074,2019-07-31,10,0,3
5075,2019-07-31,11,0,3
5076,2019-07-31,12,0,3
5077,2019-07-31,13,0,3
5078,2019-07-31,14,0,3
5079,2019-07-31,15,0,3
5080,2019-07-31,16,0,3
5081,2019-07-31,17,0,3
5082,2019-07-31,18,0,3
5083,2019-07-31,19,0,3
5084,2019-07-31,20,0,3
5085,2019-07-31,21,0,3
5086,2019-07-31,22,0,3
5087,2019-07-31,23,0,3
5088,2019-08-01,0,0,3
5089,2019-08-01,1,0,3
5090,2019-08-01,2,0,3
5091,2019-08-01,3,0,3
5092,2019-08-01,4,0,3
5093,2019-08-01,5,0,3
5094,2019-08-01,6,0,3
5095,2019-08-01,7,0,3
5096,2019-08-01,8,0,3
5097,2019-08-01,9,0,3
5098,2019-08-01,10,0,3
5099,2019-08-01,11,0,3
5100,2019-08-01,12,0,3
5101,2019-08-01,13,0,3
5102,2019-08-01,14,0,3
5103,2019-08-01,15,0,3
5104,2019-08-01,16,0,3
5105,2019-08-01,17,0,3
5106,2019-08-01,18,0,3
5107,2019-08-01,19,0,3
5108,2019-08-01,20,0,3
5109,2019-08-01,21,0,3
5110,2019-08-01,22,0,3
5111,2019-08-01,23,0,3
5112,2019-08-02,0,0,3
5113,2019-08-02,1,0,3
5114,2019-08-02,2,0,3
5115,2019-08-02,3,0,3
5116,2019-08-02,4,0,3
5117,2019-08-02,5,0,3
5118,2019-08-02,6,0,3
5119,2019-08-02,7,0,3
5120,2019-08-02,8,0,3
5121,2019-08-02,9,0,3
5122,2019-08-02,10,0,3
5123,2019-08-02,11,0,3
5124,2019-08-02,12,0,3
5125,2019-08-02,13,0,3
5126,2019-08-02,14,0,3
5127,2019-08-02,15,0,3
5128,2019-08-02,16,0,3
5129,2019-08-02,17,0,3
5130,2019-08-02,18,0,3
5131,2019-08-02,19,0,3
5132,2019-08-02,20,0,3
5133,2019-08-02,21,0,3
5134,2019-08-02,22,0,3
5135,2019-08-02,23,0,3
5136,2019-08-03,0,0,3
5137,2019-08-03,1,0,3
5138,2019-08-03,2,0,3
5139,2019-08-03,3,0,3
5140,2019-08-03,4,0,3
5141,2019-08-03,5,0,3
5142,2019-08-03,6,0,3
5143,2019-08-03,7,0,3
5144,2019-08-03,8,0,3
5145,2019-08-03,9,0,3
5146,2019-08-03,10,0,3
5147,2019-08-03,11,0,3
5148,2019-08-03,12,0,3
5149,2019-08-03,13,0,3
5150,2019-08-03,14,0,3
5151,2019-08-03,15,0,3
5152,2019-08-03,16,0,3
5153,2019-08-03,17,0,3
5154,2019-08-03,18,0,3
5155,2019-08-03,19,0,3
5156,2019-08-03,20,0,3
5157,2019-08-03,21,0,3
5158,2019-08-03,22,0,3
5159,2019-08-03,23,0,3
5160,2019-08-04,0,0,3
5161,2019-08-04,1,0,3
5162,2019-08-04,2,0,3
5163,2019-08-04,3,0,3
5164,2019-08-04,4,0,3
5165,2019-08-04,5,0,3
5166,2019-08-04,6,0,3
5167,2019-08-04,7,0,3
5168,2019-08-04,8,0,3
5169,2019-08-04,9,0,3
5170,2019-08-04,10,0,3
5171,2019-08-04,11,0,3
5172,2019-08-04,12,0,3
5173,2019-08-04,13,0,3
5174,2019-08-04,14,0,3
5175,2019-08-04,15,0,3
5176,2019-08-04,16,0,3
5177,2019-08-04,17,0,3
5178,2019-08-04,18,0,3
5179,2019-08-04,19,0,3
5180,2019-08-04,20,0,3
5181,2019-08-04,21,0,3
5182,2019-08-04,22,0,3
5183,2019-08-04,23,0,3
5184,2019-08-05,0,0,3
5185,2019-08-05,1,0,3
5186,2019-08-05,2,0,3
5187,2019-08-05,3,0,3
5188,2019-08-05,4,0,3
5189,2019-08-05,5,0,3
5190,2019-08-05,6,0,3
5191,2019-08-05,7,0,3
5192,2019-08-05,8,0,3
5193,2019-08-05,9,0,3
5194,2019-08-05,10,0,3
5195,2019-08-05,11,0,3
5196,2019-08-05,12,0,3
5197,2019-08-05,13,0,3
5198,2019-08-05,14,0,3
5199,2019-08-05,15,0,3
5200,2019-08-05,16,0,3
5201,2019-08-05,17,0,3
5202,2019-08-05,18,0,3
5203,2019-08-05,19,0,3
5204,2019-08-05,20,0,3
5205,2019-08-05,21,0,3
5206,2019-08-05,22,0,3
5207,2019-08-05,23,0,3
5208,2019-08-06,0,0,3
5209,2019-08-06,1,0,3
5210,2019-08-06,2,0,3
5211,2019-08-06,3,0,3
5212,2019-08-06,4,0,3
5213,2019-08-06,5,0,3
5214,2019-08-06,6,0,3
5215,2019-08-06,7,0,3
