DEMAND,SOLAR,WIND,COAL,COAL_CRYO,COAL_AMINE,NUCLEAR
28789,3.58,13425.37,57747,57747,57747,115494
29165,1476.32,12393.99,57747,57747,57747,115494
30674,3951.48,9532.94,57747,57747,57747,115494
32686,6219.28,7098.17,57747,57747,57747,115494
36047,7821.99,5982.22,57747,57747,57747,115494
39324,8741.26,4893.14,57747,57747,57747,115494
42304,9042.33,3838.51,57747,57747,57747,115494
45440,9342.24,3471.22,57747,57747,57747,115494
48036,9518.7,3374.93,57747,57747,57747,115494
50021,9257.56,3654.17,57747,57747,57747,115494
52187,8756.43,4543.01,57747,57747,57747,115494
54091,7596.66,6575.7,57747,57747,57747,115494
55508,5598.1,9302.12,57747,57747,57747,115494
55916,3122.84,11588.02,57747,57747,57747,115494
55794,577.42,14023.22,57747,57747,57747,115494
54749,0.53,16580.26,57747,57747,57747,115494
52685,0,17889.88,57747,57747,57747,115494
51254,0,17384.42,57747,57747,57747,115494
48303,0,15462.48,57747,57747,57747,115494
43292,0,14056.29,57747,57747,57747,115494
38676,0,12581.3,57747,57747,57747,115494
35398,0,11130.43,57747,57747,57747,115494
33119,0,10147.94,57747,57747,57747,115494
31559,0,9622.53,57747,57747,57747,115494
30806,4.48,9218.9,57747,57747,57747,115494
30963,1451.99,8899.48,57747,57747,57747,115494
32032,4005.25,7607.57,57747,57747,57747,115494
34018,6084.82,7070.66,57747,57747,57747,115494
36500,7702.76,7670.76,57747,57747,57747,115494
38579,8681.52,9609.89,57747,57747,57747,115494
40647,9409.04,13489.82,57747,57747,57747,115494
42702,9645.08,19187.65,57747,57747,57747,115494
44791,9610.76,24895.33,57747,57747,57747,115494
46588,9321.01,29618.85,57747,57747,57747,115494
48520,8647.7,34448.57,57747,57747,57747,115494
49957,7495.77,38269.89,57747,57747,57747,115494
51026,5539.06,40587.16,57747,57747,57747,115494
51584,3004.59,41225.43,57747,57747,57747,115494
51189,535.14,40201.04,57747,57747,57747,115494
50088,0.76,39502.11,57747,57747,57747,115494
48402,0,38273.7,57747,57747,57747,115494
46901,0,36635.15,57747,57747,57747,115494
44461,0,34922.16,57747,57747,57747,115494
41203,0,33864.73,57747,57747,57747,115494
38066,0,32689.47,57747,57747,57747,115494
33461,0,32235.53,57747,57747,57747,115494
31432,0,31161.6,57747,57747,57747,115494
30165,0,30196.13,57747,57747,57747,115494
29605,3.43,29313.86,57747,57747,57747,115494
29884,1451.56,27555.38,57747,57747,57747,115494
31003,3911.01,25324.4,57747,57747,57747,115494
32811,5880.61,26241.42,57747,57747,57747,115494
35085,7380.34,27702.87,57747,57747,57747,115494
37152,8161.54,29391.61,57747,57747,57747,115494
39340,8940.82,31779.19,57747,57747,57747,115494
41208,9431.63,34891.58,57747,57747,57747,115494
42898,8395.97,38124.83,57747,57747,57747,115494
44523,8702.49,39755.92,57747,57747,57747,115494
46462,7644.92,40836.63,57747,57747,57747,115494
47863,6335.21,41806.52,57747,57747,57747,115494
49095,4518.07,41629.72,57747,57747,57747,115494
49657,2615.8,40763.73,57747,57747,57747,115494
49193,815.7,38944.52,57747,57747,57747,115494
47907,0.45,36636.26,57747,57747,57747,115494
46120,0,33987.89,57747,57747,57747,115494
44660,0,32042.77,57747,57747,57747,115494
42381,0,30720,57747,57747,57747,115494
38407,0,29352.34,57747,57747,57747,115494
34743,0,28252.77,57747,57747,57747,115494
32070,0,26699.37,57747,57747,57747,115494
30292,0,25159.62,57747,57747,57747,115494
29192,0,24452.35,57747,57747,57747,115494
28820,2.86,23950.75,57747,57747,57747,115494
29443,1160.03,22019.6,57747,57747,57747,115494
30663,2970.2,20200.85,57747,57747,57747,115494
32406,4434.89,21200.12,57747,57747,57747,115494
34349,5740.17,22528.22,57747,57747,57747,115494
36096,8097.63,24351.51,57747,57747,57747,115494
38050,9281.72,26483.34,57747,57747,57747,115494
39468,8948.99,27799.41,57747,57747,57747,115494
40878,8598.53,29203.67,57747,57747,57747,115494
42188,8016.26,31095.76,57747,57747,57747,115494
43793,7487.61,32858.26,57747,57747,57747,115494
45493,5605.91,33919.12,57747,57747,57747,115494
46871,3705.31,34991.96,57747,57747,57747,115494
47656,2026.91,35895.18,57747,57747,57747,115494
47529,685.34,34269.37,57747,57747,57747,115494
46608,1.06,32453.73,57747,57747,57747,115494
45070,0,30408.36,57747,57747,57747,115494
43878,0,27963.28,57747,57747,57747,115494
41849,0,25969.79,57747,57747,57747,115494
38130,0,24531.86,57747,57747,57747,115494
34499,0,23337.58,57747,57747,57747,115494
31921,0,21304.86,57747,57747,57747,115494
30250,0,19662.44,57747,57747,57747,115494
29155,0,18270.6,57747,57747,57747,115494
28696,1.94,16516.98,57747,57747,57747,115494
29018,943.72,13860.5,57747,57747,57747,115494
30134,2541.12,9721.53,57747,57747,57747,115494
31797,3847.16,9054.26,57747,57747,57747,115494
33763,4858.79,9537.68,57747,57747,57747,115494
35564,6432.53,10926.69,57747,57747,57747,115494
37015,7077.4,12919.3,57747,57747,57747,115494
38410,7451.61,15372.5,57747,57747,57747,115494
39508,7323.84,17857.19,57747,57747,57747,115494
40761,7016.33,20170.61,57747,57747,57747,115494
42046,6380.08,22437.24,57747,57747,57747,115494
43673,5353.84,24242.93,57747,57747,57747,115494
44683,3794.43,26888.41,57747,57747,57747,115494
45359,1867.61,28928.78,57747,57747,57747,115494
45199,340.53,29643.22,57747,57747,57747,115494
44375,0.43,30362.23,57747,57747,57747,115494
43129,0,29254.79,57747,57747,57747,115494
42116,0,27556.16,57747,57747,57747,115494
40394,0,26248.98,57747,57747,57747,115494
37213,0,25350.01,57747,57747,57747,115494
33994,0,24300.65,57747,57747,57747,115494
31521,0,23474.11,57747,57747,57747,115494
29984,0,22799.16,57747,57747,57747,115494
28889,0,22055.23,57747,57747,57747,115494
28116,0.62,21075.02,57747,57747,57747,115494
27620,958.75,19500.38,57747,57747,57747,115494
27787,2641.24,15844.01,57747,57747,57747,115494
28162,4039.32,15622.57,57747,57747,57747,115494
29699,5292.21,16676.14,57747,57747,57747,115494
31737,6467.37,18095.88,57747,57747,57747,115494
33481,7253.26,19982.7,57747,57747,57747,115494
35296,7579.95,22087.72,57747,57747,57747,115494
37115,6698.17,24795.95,57747,57747,57747,115494
38782,5958.76,27298.49,57747,57747,57747,115494
40580,5386.03,30268.65,57747,57747,57747,115494
42220,4690,32881.73,57747,57747,57747,115494
43849,3480.47,34534.13,57747,57747,57747,115494
45019,2101.13,35903.48,57747,57747,57747,115494
45348,748.09,35106.65,57747,57747,57747,115494
44750,1.55,34026.17,57747,57747,57747,115494
43416,0,32130.03,57747,57747,57747,115494
42212,0,30054.52,57747,57747,57747,115494
40297,0,28824.6,57747,57747,57747,115494
37108,0,28418.25,57747,57747,57747,115494
33965,0,27440.06,57747,57747,57747,115494
31369,0,25678.99,57747,57747,57747,115494
29466,0,24246.73,57747,57747,57747,115494
28181,0,22852.87,57747,57747,57747,115494
27413,1.08,20515.82,57747,57747,57747,115494
27072,1117.27,17691.01,57747,57747,57747,115494
26834,2777.42,13082.27,57747,57747,57747,115494
26875,4225.42,10464.1,57747,57747,57747,115494
28426,5247.92,8585.53,57747,57747,57747,115494
30529,6175.77,7348.64,57747,57747,57747,115494
32540,6557.93,7102.21,57747,57747,57747,115494
35005,6691.82,7876.91,57747,57747,57747,115494
37587,7047.89,9701.99,57747,57747,57747,115494
39934,6579.18,12141.61,57747,57747,57747,115494
42203,5588.73,15123.26,57747,57747,57747,115494
44486,4602.14,18434.45,57747,57747,57747,115494
46291,3688.73,20988.71,57747,57747,57747,115494
47540,1922.93,23721.58,57747,57747,57747,115494
48062,324.53,25988.43,57747,57747,57747,115494
47566,0.43,27795.04,57747,57747,57747,115494
46147,0,26793.03,57747,57747,57747,115494
44969,0,24536.56,57747,57747,57747,115494
42918,0,22305.23,57747,57747,57747,115494
39077,0,20389.21,57747,57747,57747,115494
35336,0,18302.08,57747,57747,57747,115494
32569,0,16552.45,57747,57747,57747,115494
30692,0,14640.13,57747,57747,57747,115494
29577,0,12588.57,57747,57747,57747,115494
29173,0.72,10383.29,57747,57747,57747,115494
29623,1172.63,7845.48,57747,57747,57747,115494
30887,3536.86,4363.03,57747,57747,57747,115494
32927,5224.99,2229.57,57747,57747,57747,115494
35739,6000.06,1359.39,57747,57747,57747,115494
38373,7166.34,1339.48,57747,57747,57747,115494
40673,8207.1,2000.74,57747,57747,57747,115494
43535,8072.36,3573.78,57747,57747,57747,115494
46224,7749.16,6102.27,57747,57747,57747,115494
48561,7473.32,9460.92,57747,57747,57747,115494
51096,6405.23,13056.17,57747,57747,57747,115494
53151,5465.17,17024.75,57747,57747,57747,115494
54424,3838.07,21877.61,57747,57747,57747,115494
54806,2143.67,25786.46,57747,57747,57747,115494
54357,422.98,28537.26,57747,57747,57747,115494
53242,0.68,30617.69,57747,57747,57747,115494
51867,0,28553.15,57747,57747,57747,115494
50740,0,25035.66,57747,57747,57747,115494
47842,0,22115.74,57747,57747,57747,115494
43208,0,20711.13,57747,57747,57747,115494
38789,0,19268.12,57747,57747,57747,115494
35553,0,17693.56,57747,57747,57747,115494
33261,0,15942.68,57747,57747,57747,115494
31770,0,14396.14,57747,57747,57747,115494
31076,1.12,13145.15,57747,57747,57747,115494
31346,1293.3,11030.73,57747,57747,57747,115494
32504,3702.72,7545.77,57747,57747,57747,115494
34414,5800.41,5839.39,57747,57747,57747,115494
36746,7190.4,6243.89,57747,57747,57747,115494
39087,8358.54,7683.03,57747,57747,57747,115494
41627,9135.49,10449.36,57747,57747,57747,115494
44320,9425.98,14261.22,57747,57747,57747,115494
46615,9053.66,18051.96,57747,57747,57747,115494
48560,8576.36,21380.33,57747,57747,57747,115494
50659,7909.42,25103.46,57747,57747,57747,115494
52542,6752.34,28424.95,57747,57747,57747,115494
53763,5037.5,31013.15,57747,57747,57747,115494
54107,2883.47,33194.3,57747,57747,57747,115494
53514,923.72,33981.73,57747,57747,57747,115494
52472,2.29,34277.15,57747,57747,57747,115494
50949,0,31526.65,57747,57747,57747,115494
49328,0,29289.71,57747,57747,57747,115494
46523,0,27678.02,57747,57747,57747,115494
41942,0,26396.45,57747,57747,57747,115494
37672,0,25117.47,57747,57747,57747,115494
34454,0,24129,57747,57747,57747,115494
32266,0,22370.32,57747,57747,57747,115494
30872,0,20601.72,57747,57747,57747,115494
30255,1.13,18440.05,57747,57747,57747,115494
30523,1316.65,16258.36,57747,57747,57747,115494
31769,3861.41,12352.03,57747,57747,57747,115494
33537,5995.36,10508.13,57747,57747,57747,115494
35846,7415.91,9769.92,57747,57747,57747,115494
37955,8577.96,9957.74,57747,57747,57747,115494
40166,9472.2,10917.82,57747,57747,57747,115494
42509,9741.58,13126.47,57747,57747,57747,115494
44754,9590.86,16943.24,57747,57747,57747,115494
46909,9048.45,21685.07,57747,57747,57747,115494
49191,8309.49,25641.68,57747,57747,57747,115494
50968,7115.37,28560.66,57747,57747,57747,115494
52325,5447.84,31082.8,57747,57747,57747,115494
52980,3077.53,33128.94,57747,57747,57747,115494
52572,629.9,34335.37,57747,57747,57747,115494
51505,0.8,34361.82,57747,57747,57747,115494
49482,0,32251.12,57747,57747,57747,115494
47697,0,30355.13,57747,57747,57747,115494
45039,0,28501.22,57747,57747,57747,115494
40705,0,26878.32,57747,57747,57747,115494
36563,0,25456.79,57747,57747,57747,115494
33549,0,24193.26,57747,57747,57747,115494
31549,0,22961.46,57747,57747,57747,115494
30201,0,21456.44,57747,57747,57747,115494
29648,0.43,19377.59,57747,57747,57747,115494
30051,1175.32,16923.37,57747,57747,57747,115494
31340,3753.19,13453.77,57747,57747,57747,115494
33060,6179.25,11711.27,57747,57747,57747,115494
35294,9047.7,10780.32,57747,57747,57747,115494
37212,10219.02,10714.82,57747,57747,57747,115494
39155,10847.98,11857.29,57747,57747,57747,115494
41323,11103.35,14077.42,57747,57747,57747,115494
43329,9933.31,17060.21,57747,57747,57747,115494
45287,9513.99,20683.62,57747,57747,57747,115494
47604,8558.7,25113.72,57747,57747,57747,115494
49466,7033.53,29877.11,57747,57747,57747,115494
50864,5370.15,30669.33,57747,57747,57747,115494
51772,2907.72,33105.4,57747,57747,57747,115494
51433,613.1,33881.06,57747,57747,57747,115494
50391,3.1,33245.55,57747,57747,57747,115494
48743,0,31159.44,57747,57747,57747,115494
47224,0,29092.23,57747,57747,57747,115494
44653,0,27989.62,57747,57747,57747,115494
40472,0,27006.44,57747,57747,57747,115494
36437,0,26559.14,57747,57747,57747,115494
33756,0,25817.08,57747,57747,57747,115494
31857,0,24774.71,57747,57747,57747,115494
30606,0,23660.64,57747,57747,57747,115494
30029,0.32,22665.52,57747,57747,57747,115494
30307,1213.09,20869.18,57747,57747,57747,115494
31710,3735.49,17607.88,57747,57747,57747,115494
33330,6053.43,15822.84,57747,57747,57747,115494
35306,7908.32,14352.96,57747,57747,57747,115494
37494,9001.87,12680.59,57747,57747,57747,115494
39486,9564.56,11537.84,57747,57747,57747,115494
41437,9770.03,11162.07,57747,57747,57747,115494
43197,9709.04,11789.9,57747,57747,57747,115494
44352,8804.45,13554.74,57747,57747,57747,115494
45900,7809.54,15708.8,57747,57747,57747,115494
47323,6658.71,18313.01,57747,57747,57747,115494
48500,4834.32,22098.73,57747,57747,57747,115494
49134,2686.78,26153.25,57747,57747,57747,115494
48862,570.2,29086.29,57747,57747,57747,115494
47656,0.61,30392.03,57747,57747,57747,115494
45807,0,28879.42,57747,57747,57747,115494
44360,0,27208.65,57747,57747,57747,115494
42129,0,25064.1,57747,57747,57747,115494
38701,0,23043.25,57747,57747,57747,115494
35324,0,21361.7,57747,57747,57747,115494
32681,0,19510.91,57747,57747,57747,115494
30741,0,17482.36,57747,57747,57747,115494
29419,0,15618.77,57747,57747,57747,115494
28611,0.06,13395.17,57747,57747,57747,115494
28364,1013.97,10616.19,57747,57747,57747,115494
28725,2982.55,6627.76,57747,57747,57747,115494
29057,5288.29,4342.97,57747,57747,57747,115494
30339,7182.49,3296.14,57747,57747,57747,115494
32030,8363.33,2900.97,57747,57747,57747,115494
33569,9077.52,3104.12,57747,57747,57747,115494
35142,9117.96,3976.17,57747,57747,57747,115494
36664,8682.16,5620.87,57747,57747,57747,115494
37990,8152.93,8189.94,57747,57747,57747,115494
39374,7151.74,12033.4,57747,57747,57747,115494
40791,6190.54,16186.41,57747,57747,57747,115494
41713,4435.17,19182.21,57747,57747,57747,115494
42602,2336.16,21753.28,57747,57747,57747,115494
42890,498.26,24732.52,57747,57747,57747,115494
42414,0.56,28198.02,57747,57747,57747,115494
41179,0,29537.58,57747,57747,57747,115494
40268,0,29019.45,57747,57747,57747,115494
38617,0,26732.82,57747,57747,57747,115494
35858,0,24652.36,57747,57747,57747,115494
33150,0,22255.79,57747,57747,57747,115494
30723,0,19055.44,57747,57747,57747,115494
29370,0,16635.54,57747,57747,57747,115494
28188,0,14181.97,57747,57747,57747,115494
27516,0.13,11187.06,57747,57747,57747,115494
27250,996.45,8448.41,57747,57747,57747,115494
27198,2989.68,4949.01,57747,57747,57747,115494
27059,5290.28,3281.3,57747,57747,57747,115494
27778,7413.76,2671.65,57747,57747,57747,115494
29245,8582.41,2852.89,57747,57747,57747,115494
30807,9280.75,3953.4,57747,57747,57747,115494
32158,9646.26,5647.39,57747,57747,57747,115494
33288,9354,7537.25,57747,57747,57747,115494
34403,8676.39,9013.8,57747,57747,57747,115494
35918,7723.77,10928.55,57747,57747,57747,115494
37112,6121.17,13210.18,57747,57747,57747,115494
38566,4593.63,15658.73,57747,57747,57747,115494
39834,2530.26,19562.01,57747,57747,57747,115494
40293,804.2,24637.58,57747,57747,57747,115494
40261,2.07,29086.39,57747,57747,57747,115494
39312,0,27834.82,57747,57747,57747,115494
38535,0,25276.43,57747,57747,57747,115494
37206,0,22652.53,57747,57747,57747,115494
34619,0,19823.04,57747,57747,57747,115494
31908,0,16841.01,57747,57747,57747,115494
29819,0,13928.58,57747,57747,57747,115494
28442,0,11445.69,57747,57747,57747,115494
27432,0,9354.3,57747,57747,57747,115494
26871,0.17,7196.51,57747,57747,57747,115494
26773,1104.97,5395.08,57747,57747,57747,115494
27220,3359.32,3522.86,57747,57747,57747,115494
27335,5710.53,3113.21,57747,57747,57747,115494
28147,7808.82,3641.55,57747,57747,57747,115494
29179,9061.42,5113.61,57747,57747,57747,115494
30748,9872.48,7555.92,57747,57747,57747,115494
32208,10279.22,11035.88,57747,57747,57747,115494
33358,10193.96,14210.32,57747,57747,57747,115494
34517,9744.13,17035.27,57747,57747,57747,115494
35840,9123.32,18942.16,57747,57747,57747,115494
36932,7437.03,21160.46,57747,57747,57747,115494
38056,5494.3,24031.62,57747,57747,57747,115494
39086,2887.24,26631.57,57747,57747,57747,115494
39485,600.77,29641.13,57747,57747,57747,115494
39093,0.6,29095.57,57747,57747,57747,115494
37982,0,26239.82,57747,57747,57747,115494
37024,0,22883.45,57747,57747,57747,115494
35544,0,19870.3,57747,57747,57747,115494
33790,0,17675.61,57747,57747,57747,115494
31435,0,14940.61,57747,57747,57747,115494
29483,0,12204.93,57747,57747,57747,115494
28066,0,9924.95,57747,57747,57747,115494
27513,0,8458.01,57747,57747,57747,115494
27276,0.08,7429.62,57747,57747,57747,115494
27907,1226.15,6315.66,57747,57747,57747,115494
29596,3752.67,4359.22,57747,57747,57747,115494
31262,6098.72,3765.88,57747,57747,57747,115494
33012,8145.49,3938.16,57747,57747,57747,115494
34304,9363.43,4858.62,57747,57747,57747,115494
35502,10028.39,6310.16,57747,57747,57747,115494
36720,10200.36,8026.25,57747,57747,57747,115494
37701,10065.06,9661.89,57747,57747,57747,115494
38699,9572.28,11038,57747,57747,57747,115494
40215,8904.94,12421.03,57747,57747,57747,115494
41262,7662.17,14216.92,57747,57747,57747,115494
42146,5638.54,15957.64,57747,57747,57747,115494
42944,3090.68,18098.5,57747,57747,57747,115494
43085,607.17,20312.23,57747,57747,57747,115494
42594,0.6,24830.65,57747,57747,57747,115494
41596,0,24459.44,57747,57747,57747,115494
40900,0,22032.54,57747,57747,57747,115494
39012,0,19925.71,57747,57747,57747,115494
35535,0,17235.08,57747,57747,57747,115494
32414,0,14169.55,57747,57747,57747,115494
30290,0,11361.08,57747,57747,57747,115494
28936,0,8584.6,57747,57747,57747,115494
28220,0,6478.83,57747,57747,57747,115494
27925,0.11,4968.59,57747,57747,57747,115494
28472,1221.92,3784.08,57747,57747,57747,115494
29701,3825.88,2260.74,57747,57747,57747,115494
31172,6189.28,1349.53,57747,57747,57747,115494
32896,7947.58,1091.49,57747,57747,57747,115494
34504,9099.34,1229.53,57747,57747,57747,115494
35785,9699,2106.46,57747,57747,57747,115494
36686,9912.06,3477.34,57747,57747,57747,115494
37346,9638.54,4906.51,57747,57747,57747,115494
38281,9218.9,5847.41,57747,57747,57747,115494
39586,8480.53,6975.99,57747,57747,57747,115494
40909,7123.09,8323.24,57747,57747,57747,115494
42050,5284.18,10354.88,57747,57747,57747,115494
42785,2863.84,12545.5,57747,57747,57747,115494
42589,555.39,14859.72,57747,57747,57747,115494
42151,0.46,18185.24,57747,57747,57747,115494
41200,0,20224.69,57747,57747,57747,115494
40660,0,19575.36,57747,57747,57747,115494
39133,0,17106.74,57747,57747,57747,115494
35814,0,15160.04,57747,57747,57747,115494
32684,0,13052.01,57747,57747,57747,115494
30461,0,11029.06,57747,57747,57747,115494
29016,0,8918.34,57747,57747,57747,115494
28330,0,7447.76,57747,57747,57747,115494
28046,0.07,6134.82,57747,57747,57747,115494
28578,1114.57,4830.68,57747,57747,57747,115494
29858,3719.35,3422.64,57747,57747,57747,115494
31494,6180.73,2114.11,57747,57747,57747,115494
33473,7958.93,1581.39,57747,57747,57747,115494
34973,8999.44,1541.9,57747,57747,57747,115494
36313,9577.36,1855.3,57747,57747,57747,115494
37238,9710.93,2726.96,57747,57747,57747,115494
38219,9444.61,3824.75,57747,57747,57747,115494
39058,8821.25,5266.41,57747,57747,57747,115494
40757,7820.09,7101.17,57747,57747,57747,115494
41759,6611.03,9365.85,57747,57747,57747,115494
42734,5146.81,12221.85,57747,57747,57747,115494
43598,2920.21,15508.9,57747,57747,57747,115494
43533,587.87,21560.63,57747,57747,57747,115494
42970,0.22,28359.1,57747,57747,57747,115494
41986,0,27659.24,57747,57747,57747,115494
41445,0,25302.09,57747,57747,57747,115494
39876,0,23249.18,57747,57747,57747,115494
36464,0,21215.53,57747,57747,57747,115494
33372,0,18646.86,57747,57747,57747,115494
31041,0,16579.17,57747,57747,57747,115494
29518,0,14483.34,57747,57747,57747,115494
28675,0,12916.76,57747,57747,57747,115494
28508,0.03,11416.18,57747,57747,57747,115494
28971,1049.6,10115.83,57747,57747,57747,115494
30255,3495.09,8032.68,57747,57747,57747,115494
31565,5991.84,6076.85,57747,57747,57747,115494
33457,7805.8,5177.53,57747,57747,57747,115494
34964,8877.03,4308.15,57747,57747,57747,115494
36394,9428.23,4036.3,57747,57747,57747,115494
37449,9730.16,4597.79,57747,57747,57747,115494
38640,8834.11,5938.37,57747,57747,57747,115494
39755,8516.54,7937.31,57747,57747,57747,115494
40994,7649,10484.16,57747,57747,57747,115494
42402,6356.99,13151.32,57747,57747,57747,115494
43911,4680.9,16096.57,57747,57747,57747,115494
44837,2466.17,18945.78,57747,57747,57747,115494
44840,480.64,22545.16,57747,57747,57747,115494
44164,0.38,26450.75,57747,57747,57747,115494
42892,0,25539.19,57747,57747,57747,115494
41984,0,22563.53,57747,57747,57747,115494
40484,0,19632.93,57747,57747,57747,115494
37472,0,17689.27,57747,57747,57747,115494
34447,0,15658.84,57747,57747,57747,115494
31983,0,13160.14,57747,57747,57747,115494
30212,0,11199.56,57747,57747,57747,115494
28980,0,9490.89,57747,57747,57747,115494
28283,0.03,7734.76,57747,57747,57747,115494
28138,1099.1,6249.9,57747,57747,57747,115494
28367,3682.22,4242.72,57747,57747,57747,115494
28968,6062.66,3006,57747,57747,57747,115494
30224,7887.73,2339.71,57747,57747,57747,115494
31795,9030.19,2266.07,57747,57747,57747,115494
33353,9740.12,2668.47,57747,57747,57747,115494
34355,10056.65,3912.29,57747,57747,57747,115494
36383,9879.07,5801.59,57747,57747,57747,115494
37788,9440.53,7537.94,57747,57747,57747,115494
39105,8671.69,9332.22,57747,57747,57747,115494
40138,7478.62,11052.16,57747,57747,57747,115494
41305,5589.91,13342.03,57747,57747,57747,115494
42113,3036.44,16325.13,57747,57747,57747,115494
42382,545.96,21062.13,57747,57747,57747,115494
41906,1.01,26088.76,57747,57747,57747,115494
40689,0,26353.63,57747,57747,57747,115494
39814,0,23971.54,57747,57747,57747,115494
38460,0,21425.32,57747,57747,57747,115494
35788,0,19318.46,57747,57747,57747,115494
33232,0,17226.56,57747,57747,57747,115494
30930,0,15564.37,57747,57747,57747,115494
29330,0,13127.51,57747,57747,57747,115494
28302,0,11562.45,57747,57747,57747,115494
27578,0.01,9575.59,57747,57747,57747,115494
27671,1066.19,7642.59,57747,57747,57747,115494
27481,3648.71,5091.4,57747,57747,57747,115494
27087,6071.98,3012.34,57747,57747,57747,115494
28104,7908.3,2385.44,57747,57747,57747,115494
29236,9141.63,2238.14,57747,57747,57747,115494
30893,9817.62,2627.59,57747,57747,57747,115494
32042,10160.19,3154.11,57747,57747,57747,115494
33312,10151.75,4392.96,57747,57747,57747,115494
34531,9782.16,6445.87,57747,57747,57747,115494
35619,8999.89,9052.98,57747,57747,57747,115494
37059,8392.49,12194.23,57747,57747,57747,115494
38443,6299.65,15525.77,57747,57747,57747,115494
39558,3140.9,19689.71,57747,57747,57747,115494
40367,523.1,26054.16,57747,57747,57747,115494
40436,0.96,29605.74,57747,57747,57747,115494
39728,0,27482.62,57747,57747,57747,115494
39347,0,25386.83,57747,57747,57747,115494
38173,0,24506.06,57747,57747,57747,115494
35136,0,22944.44,57747,57747,57747,115494
32133,0,19700.46,57747,57747,57747,115494
30298,0,16630.49,57747,57747,57747,115494
28937,0,15903.88,57747,57747,57747,115494
28009,0,14343.51,57747,57747,57747,115494
27426,0.01,11167.92,57747,57747,57747,115494
27876,1149.41,10248.62,57747,57747,57747,115494
29173,3831.27,8078.93,57747,57747,57747,115494
31254,6304.93,5486.62,57747,57747,57747,115494
33482,8147.65,4995.39,57747,57747,57747,115494
35409,9232.17,3307.98,57747,57747,57747,115494
36757,9876.08,3092.94,57747,57747,57747,115494
38050,10215.07,4469.05,57747,57747,57747,115494
39104,10179.38,6358.45,57747,57747,57747,115494
40248,9822.61,8452.37,57747,57747,57747,115494
41793,9180.38,10998.42,57747,57747,57747,115494
43228,7932.57,14083.17,57747,57747,57747,115494
44766,5871.92,17972.67,57747,57747,57747,115494
45875,3230.08,22526.77,57747,57747,57747,115494
46053,535.06,26667.43,57747,57747,57747,115494
45316,0.75,28627.15,57747,57747,57747,115494
43931,0,27027.47,57747,57747,57747,115494
42922,0,25334.67,57747,57747,57747,115494
40793,0,24551.52,57747,57747,57747,115494
37000,0,25233.25,57747,57747,57747,115494
33428,0,25882.44,57747,57747,57747,115494
30876,0,22433.38,57747,57747,57747,115494
29224,0,16468.83,57747,57747,57747,115494
28457,0,13755.69,57747,57747,57747,115494
27980,0,12363.38,57747,57747,57747,115494
28639,1034.11,8782.13,57747,57747,57747,115494
30139,3744.77,6250.96,57747,57747,57747,115494
31804,6187.21,4200.46,57747,57747,57747,115494
33672,8005.78,4569.33,57747,57747,57747,115494
35256,9084.56,6136.01,57747,57747,57747,115494
36594,9636.06,8108.43,57747,57747,57747,115494
37494,9993.56,9716.33,57747,57747,57747,115494
38878,9977.65,10400.99,57747,57747,57747,115494
39988,9617.68,10782.72,57747,57747,57747,115494
41778,8975.57,11474.27,57747,57747,57747,115494
43530,7766.77,14890.52,57747,57747,57747,115494
45016,5714.96,19720.41,57747,57747,57747,115494
45882,3093.98,21233.77,57747,57747,57747,115494
46080,512.53,19646.43,57747,57747,57747,115494
45449,1.08,23333.4,57747,57747,57747,115494
44234,0,20232.82,57747,57747,57747,115494
43277,0,16774.88,57747,57747,57747,115494
41216,0,15227.46,57747,57747,57747,115494
37486,0,17035.75,57747,57747,57747,115494
33906,0,17336.23,57747,57747,57747,115494
31592,0,14174.77,57747,57747,57747,115494
30002,0,10151.66,57747,57747,57747,115494
28954,0,7780.29,57747,57747,57747,115494
28594,0,6313.51,57747,57747,57747,115494
29124,883.91,5608.06,57747,57747,57747,115494
30261,3390.24,4681.33,57747,57747,57747,115494
31705,5821.54,4675.52,57747,57747,57747,115494
34087,7633.2,4533.44,57747,57747,57747,115494
35963,8798.77,5596.11,57747,57747,57747,115494
37592,9389.31,6920.13,57747,57747,57747,115494
39331,9764.99,10136.01,57747,57747,57747,115494
41138,9767.8,15617.56,57747,57747,57747,115494
42861,9394.76,16400.14,57747,57747,57747,115494
45353,8781.33,18373.8,57747,57747,57747,115494
47562,7603.79,16088.39,57747,57747,57747,115494
49377,5558.75,17735.69,57747,57747,57747,115494
50517,2961.67,17825.25,57747,57747,57747,115494
50638,472.61,18291.37,57747,57747,57747,115494
49755,0.78,16414.08,57747,57747,57747,115494
48230,0,13717.66,57747,57747,57747,115494
46781,0,12318.94,57747,57747,57747,115494
44160,0,11229.04,57747,57747,57747,115494
39820,0,10219.51,57747,57747,57747,115494
35810,0,9632.62,57747,57747,57747,115494
32921,0,8609.04,57747,57747,57747,115494
30916,0,7320.87,57747,57747,57747,115494
29799,0,6087.78,57747,57747,57747,115494
29453,0,5135.16,57747,57747,57747,115494
29609,837.38,4633.14,57747,57747,57747,115494
30639,3507.59,3259.04,57747,57747,57747,115494
32419,5855.29,2654.94,57747,57747,57747,115494
34747,7748.73,3124.31,57747,57747,57747,115494
37029,8831.76,3906.38,57747,57747,57747,115494
38820,9440.07,5113.02,57747,57747,57747,115494
40778,9707.08,6607.85,57747,57747,57747,115494
43107,9622.6,8265.92,57747,57747,57747,115494
