State, Facility Name, Facility ID (ORISPL), Year, Date, Hour, Gross Load (MW), SO2 (pounds), NOx (pounds), CO2 (short tons), Heat Input (MMBtu)
CA,Harbor Generating Station,399,2020,6/19/20,16,,,,,
CA,Harbor Generating Station,399,2020,6/19/20,17,,,,,
CA,Harbor Generating Station,399,2020,6/19/20,18,,,,,
CA,Harbor Generating Station,399,2020,6/19/20,19,,,,,
CA,Harbor Generating Station,399,2020,6/19/20,20,,,,,
CA,Harbor Generating Station,399,2020,6/19/20,21,,,,,
CA,Harbor Generating Station,399,2020,6/19/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/19/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,8,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,12,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,13,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,14,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,15,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,16,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,17,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,18,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,19,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,20,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,21,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/20/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,8,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,12,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,13,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,14,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,15,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,16,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,17,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,18,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,19,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,20,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,21,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/21/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,8,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,12,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,13,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,14,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,15,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,16,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,17,22,0.135,16.892,13.167,225.225
CA,Harbor Generating Station,399,2020,6/22/20,18,47,0.274,4.565,26.6,456.5
CA,Harbor Generating Station,399,2020,6/22/20,19,47,0.276,5.055,26.8,459.5
CA,Harbor Generating Station,399,2020,6/22/20,20,47,0.275,5.045,26.8,458.6
CA,Harbor Generating Station,399,2020,6/22/20,21,6,0.036,0.661,3.502,60.095
CA,Harbor Generating Station,399,2020,6/22/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/22/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,8,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,12,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,13,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,14,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,15,0,0.005,0.131,0.512,8.736
CA,Harbor Generating Station,399,2020,6/23/20,16,43,0.261,14.378,25.4,435.7
CA,Harbor Generating Station,399,2020,6/23/20,17,47,0.278,4.174,27.1,463.8
CA,Harbor Generating Station,399,2020,6/23/20,18,47,0.278,4.172,27,463.6
CA,Harbor Generating Station,399,2020,6/23/20,19,47,0.279,4.181,27.1,464.6
CA,Harbor Generating Station,399,2020,6/23/20,20,47,0.28,4.199,27.2,466.5
CA,Harbor Generating Station,399,2020,6/23/20,21,10,0.061,1.217,5.925,101.425
CA,Harbor Generating Station,399,2020,6/23/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/23/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,8,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,12,0,0.002,0.008,0.24,4.11
CA,Harbor Generating Station,399,2020,6/24/20,13,41,0.253,11.386,24.6,421.7
CA,Harbor Generating Station,399,2020,6/24/20,14,47,0.278,4.173,27.1,463.7
CA,Harbor Generating Station,399,2020,6/24/20,15,47,0.278,4.172,27,463.6
CA,Harbor Generating Station,399,2020,6/24/20,16,47,0.278,4.172,27,463.5
CA,Harbor Generating Station,399,2020,6/24/20,17,38,0.224,3.741,21.845,374.085
CA,Harbor Generating Station,399,2020,6/24/20,18,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,19,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,20,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,21,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/24/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,8,8,0.056,6.844,5.48,93.76
CA,Harbor Generating Station,399,2020,6/25/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,12,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,13,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,14,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,15,24,0.143,15.963,13.869,238.252
CA,Harbor Generating Station,399,2020,6/25/20,16,47,0.268,3.578,26.1,447.2
CA,Harbor Generating Station,399,2020,6/25/20,17,47,0.267,3.566,26,445.7
CA,Harbor Generating Station,399,2020,6/25/20,18,8,0.048,0.565,4.708,80.674
CA,Harbor Generating Station,399,2020,6/25/20,19,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,20,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,21,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/25/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,8,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,12,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,13,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,14,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,15,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,16,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,17,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,18,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,19,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,20,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,21,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/26/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,8,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,12,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,13,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,14,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,15,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,16,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,17,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,18,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,19,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,20,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,21,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/27/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,8,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,12,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,13,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,14,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,15,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,16,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,17,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,18,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,19,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,20,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,21,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/28/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,8,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,12,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,13,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,14,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,15,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,16,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,17,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,18,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,19,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,20,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,21,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/29/20,23,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,0,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,1,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,2,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,3,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,4,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,5,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,6,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,7,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,8,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,9,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,10,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,11,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,12,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,13,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,14,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,15,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,16,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,17,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,18,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,19,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,20,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,21,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,22,,,,,
CA,Harbor Generating Station,399,2020,6/30/20,23,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,0,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,1,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,2,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,3,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,4,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,5,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,6,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,7,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,8,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,9,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,10,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,11,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,12,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,13,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,14,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,15,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,16,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,17,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,18,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,19,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,20,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,21,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,22,,,,,
CA,Harbor Generating Station,399,2020,7/1/20,23,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,0,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,1,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,2,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,3,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,4,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,5,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,6,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,7,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,8,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,9,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,10,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,11,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,12,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,13,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,14,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,15,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,16,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,17,39,0.237,18.548,23.03,394.646
CA,Harbor Generating Station,399,2020,7/2/20,18,9,0.052,1.216,5.06,86.871
CA,Harbor Generating Station,399,2020,7/2/20,19,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,20,14,0.094,8.964,9.165,157.262
CA,Harbor Generating Station,399,2020,7/2/20,21,10,0.065,1.515,6.318,108.189
CA,Harbor Generating Station,399,2020,7/2/20,22,,,,,
CA,Harbor Generating Station,399,2020,7/2/20,23,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,0,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,1,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,2,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,3,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,4,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,5,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,6,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,7,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,8,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,9,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,10,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,11,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,12,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,13,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,14,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,15,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,16,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,17,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,18,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,19,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,20,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,21,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,22,,,,,
CA,Harbor Generating Station,399,2020,7/3/20,23,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,0,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,1,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,2,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,3,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,4,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,5,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,6,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,7,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,8,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,9,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,10,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,11,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,12,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,13,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,14,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,15,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,16,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,17,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,18,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,19,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,20,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,21,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,22,,,,,
CA,Harbor Generating Station,399,2020,7/4/20,23,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,0,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,1,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,2,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,3,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,4,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,5,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,6,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,7,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,8,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,9,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,10,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,11,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,12,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,13,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,14,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,15,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,16,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,17,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,18,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,19,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,20,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,21,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,22,,,,,
CA,Harbor Generating Station,399,2020,7/5/20,23,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,0,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,1,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,2,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,3,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,4,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,5,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,6,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,7,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,8,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,9,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,10,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,11,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,12,42,0.27,38.727,26.33,450.335
CA,Harbor Generating Station,399,2020,7/6/20,13,108,0.651,20.867,63.34,1085.146
CA,Harbor Generating Station,399,2020,7/6/20,14,187,1.093,26.708,106.3,1820.7
CA,Harbor Generating Station,399,2020,7/6/20,15,209,1.233,37.979,119.74,2053.12
CA,Harbor Generating Station,399,2020,7/6/20,16,235,1.374,21.513,133.6,2288.9
CA,Harbor Generating Station,399,2020,7/6/20,17,235,1.377,22.491,133.9,2295.5
CA,Harbor Generating Station,399,2020,7/6/20,18,235,1.376,23.39,133.9,2294.5
CA,Harbor Generating Station,399,2020,7/6/20,19,204,1.198,20.093,116.612,1997.752
CA,Harbor Generating Station,399,2020,7/6/20,20,76,0.453,7.7,43.918,753.593
CA,Harbor Generating Station,399,2020,7/6/20,21,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,22,,,,,
CA,Harbor Generating Station,399,2020,7/6/20,23,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,0,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,1,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,2,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,3,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,4,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,5,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,6,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,7,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,8,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,9,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,10,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,11,,,,,
CA,Harbor Generating Station,399,2020,7/7/20,12,49,0.321,39.714,31.22,534.675
CA,Harbor Generating Station,399,2020,7/7/20,13,141,0.832,19.38,80.9,1387.2
CA,Harbor Generating Station,399,2020,7/7/20,14,141,0.832,12.489,80.9,1387.3
CA,Harbor Generating Station,399,2020,7/7/20,15,12,0.078,1.211,7.597,130.173
