state,facility,facility_id,year,date,hour,load_mw,so2_lb,nox_lb,co2_short_tons,heat_input_mmbtu
UT,Intermountain,6481,2019,3/7/19,6,987,388.5,2083.419,964.4,9400.1
UT,Intermountain,6481,2019,3/7/19,7,1159,506.8,2291.578,1110.7,10825.1
UT,Intermountain,6481,2019,3/7/19,8,1043,382.6,2112.056,984.4,9594.8
UT,Intermountain,6481,2019,3/7/19,9,758,201.6,1612.31,722.3,7039.9
UT,Intermountain,6481,2019,3/7/19,10,703,178.5,1381.953,689.9,6725
UT,Intermountain,6481,2019,3/7/19,11,717,170.7,1416.94,698.9,6811.9
UT,Intermountain,6481,2019,3/7/19,12,736,176.8,1453.872,720.6,7023.5
UT,Intermountain,6481,2019,3/7/19,13,703,174.4,1455.435,698.1,6804
UT,Intermountain,6481,2019,3/7/19,14,703,168.6,1344.008,669.4,6523.8
UT,Intermountain,6481,2019,3/7/19,15,703,158.7,1335.505,671.6,6546.3
UT,Intermountain,6481,2019,3/7/19,16,862,224.5,1789.146,811.3,7907.7
UT,Intermountain,6481,2019,3/7/19,17,995,263.5,1995.048,921.6,8982
UT,Intermountain,6481,2019,3/7/19,18,1102,328.6,2151.518,1011.2,9855.4
UT,Intermountain,6481,2019,3/7/19,19,1115,328.3,2172.596,1023.5,9975.5
UT,Intermountain,6481,2019,3/7/19,20,1116,335.3,2172.002,1027.8,10017.5
UT,Intermountain,6481,2019,3/7/19,21,1116,346.5,2200.71,1027.1,10010.5
UT,Intermountain,6481,2019,3/7/19,22,1116,331.6,2213.648,1028.3,10023.1
UT,Intermountain,6481,2019,3/7/19,23,1090,309.3,2191.195,1004.5,9790.5
UT,Intermountain,6481,2019,3/8/19,0,1062,291.8,2146.641,977.8,9529.9
UT,Intermountain,6481,2019,3/8/19,1,966,237.7,1898.243,874.3,8521.5
UT,Intermountain,6481,2019,3/8/19,2,717,152.1,1473.549,660.1,6433.8
UT,Intermountain,6481,2019,3/8/19,3,701,157.4,1446.859,666,6491.1
UT,Intermountain,6481,2019,3/8/19,4,700,165,1467.647,671.1,6540.6
UT,Intermountain,6481,2019,3/8/19,5,833,218,1808.868,796.9,7767.1
UT,Intermountain,6481,2019,3/8/19,6,1172,450.9,2502.882,1114,10858
UT,Intermountain,6481,2019,3/8/19,7,1319,511.1,3019.937,1223.3,11923.1
UT,Intermountain,6481,2019,3/8/19,8,1090,314.7,2232.193,992.3,9671.3
UT,Intermountain,6481,2019,3/8/19,9,720,141.9,1432.192,675.5,6584.4
UT,Intermountain,6481,2019,3/8/19,10,704,141.9,1362.105,678.6,6613.8
UT,Intermountain,6481,2019,3/8/19,11,704,139,1365.507,683.6,6662.3
UT,Intermountain,6481,2019,3/8/19,12,703,138.1,1346.799,684.1,6667.9
UT,Intermountain,6481,2019,3/8/19,13,703,134.3,1324.581,677.9,6606.4
UT,Intermountain,6481,2019,3/8/19,14,702,133.4,1315.77,681.8,6645.5
UT,Intermountain,6481,2019,3/8/19,15,702,138,1315.757,683.6,6662.2
UT,Intermountain,6481,2019,3/8/19,16,702,137.1,1304.803,684.8,6674.3
UT,Intermountain,6481,2019,3/8/19,17,849,203.7,1684.888,826.9,8059.6
UT,Intermountain,6481,2019,3/8/19,18,1230,435.1,2464.676,1164,11344.7
UT,Intermountain,6481,2019,3/8/19,19,1321,464.6,2672.583,1237.6,12062.5
UT,Intermountain,6481,2019,3/8/19,20,1341,429.7,2607.854,1230.7,11994.8
UT,Intermountain,6481,2019,3/8/19,21,1336,423.2,2582.838,1230.1,11989.3
UT,Intermountain,6481,2019,3/8/19,22,1336,423.7,2593.328,1221.2,11902.5
UT,Intermountain,6481,2019,3/8/19,23,1333,425.1,2590.196,1231.4,12001.5
UT,Intermountain,6481,2019,3/9/19,0,1262,381.2,2462.438,1160.1,11306.8
UT,Intermountain,6481,2019,3/9/19,1,1321,426.3,2568.623,1221,11900.3
UT,Intermountain,6481,2019,3/9/19,2,1332,433.6,2601.049,1223.3,11922.7
UT,Intermountain,6481,2019,3/9/19,3,1242,388.1,2387.999,1131.4,11027.5
UT,Intermountain,6481,2019,3/9/19,4,1156,377.2,2116.114,1073.3,10460.4
UT,Intermountain,6481,2019,3/9/19,5,1155,370.2,2169.98,1082.3,10549.2
UT,Intermountain,6481,2019,3/9/19,6,1346,503.1,2643.833,1267.5,12353.5
UT,Intermountain,6481,2019,3/9/19,7,1341,453.3,2729.698,1234.1,12028.2
UT,Intermountain,6481,2019,3/9/19,8,995,262.1,1864.162,902.4,8796.1
UT,Intermountain,6481,2019,3/9/19,9,704,152.3,1276.627,682.1,6648.8
UT,Intermountain,6481,2019,3/9/19,10,703,164.5,1318.562,691.9,6744.3
UT,Intermountain,6481,2019,3/9/19,11,703,170.7,1338.12,691.6,6741.4
UT,Intermountain,6481,2019,3/9/19,12,703,181.5,1353.026,692.4,6748.5
UT,Intermountain,6481,2019,3/9/19,13,703,191.3,1371.568,693.3,6756.9
UT,Intermountain,6481,2019,3/9/19,14,702,191.6,1373.342,687.5,6700.4
UT,Intermountain,6481,2019,3/9/19,15,702,189.7,1358.917,683.5,6662.2
UT,Intermountain,6481,2019,3/9/19,16,710,191.1,1370.271,689.4,6718.6
UT,Intermountain,6481,2019,3/9/19,17,964,338.7,1909.063,925.6,9021.5
UT,Intermountain,6481,2019,3/9/19,18,1227,491,2317.593,1155.3,11260.1
UT,Intermountain,6481,2019,3/9/19,19,1267,521.5,2486.89,1181,11511.5
UT,Intermountain,6481,2019,3/9/19,20,1308,576.9,2659.997,1214.2,11835.1
UT,Intermountain,6481,2019,3/9/19,21,1322,605.7,2686.066,1229.2,11980.8
UT,Intermountain,6481,2019,3/9/19,22,1337,630.7,2720.126,1233.9,12026.2
UT,Intermountain,6481,2019,3/9/19,23,1237,527.7,2437.75,1134.4,11056.5
UT,Intermountain,6481,2019,3/10/19,0,1106,418.5,2191.862,1027.5,10014
UT,Intermountain,6481,2019,3/10/19,1,972,327.8,1980.819,909.1,8860.7
UT,Intermountain,6481,2019,3/10/19,2,845,237,1692.835,796.7,7765.3
UT,Intermountain,6481,2019,3/10/19,3,805,241.4,1734.914,779.2,7594.6
UT,Intermountain,6481,2019,3/10/19,4,803,240.6,1724.899,774.5,7549
UT,Intermountain,6481,2019,3/10/19,5,809,211.7,1725.409,785.1,7652.2
UT,Intermountain,6481,2019,3/10/19,6,928,276.5,1858.308,885.8,8632.9
UT,Intermountain,6481,2019,3/10/19,7,891,243.2,1747.419,838.8,8175.5
UT,Intermountain,6481,2019,3/10/19,8,709,162.5,1377.758,679.9,6626.8
UT,Intermountain,6481,2019,3/10/19,9,704,158,1307.33,686.1,6687.4
UT,Intermountain,6481,2019,3/10/19,10,703,156.9,1300.672,682.6,6652.2
UT,Intermountain,6481,2019,3/10/19,11,703,152.6,1292.092,681.5,6642.4
UT,Intermountain,6481,2019,3/10/19,12,703,152.7,1287.103,682.4,6651.2
UT,Intermountain,6481,2019,3/10/19,13,702,151.5,1295.087,681.3,6639.7
UT,Intermountain,6481,2019,3/10/19,14,702,160.3,1307.875,682.8,6654.2
UT,Intermountain,6481,2019,3/10/19,15,701,161.6,1316.335,680.1,6629.5
UT,Intermountain,6481,2019,3/10/19,16,713,173.9,1335.78,695.5,6778.6
UT,Intermountain,6481,2019,3/10/19,17,966,328,1837.904,928.9,9053.2
UT,Intermountain,6481,2019,3/10/19,18,1245,567.3,2299.257,1170.6,11408.7
UT,Intermountain,6481,2019,3/10/19,19,1275,604.5,2439.38,1177.4,11475.6
UT,Intermountain,6481,2019,3/10/19,20,1259,572.6,2383.759,1163.2,11337.1
UT,Intermountain,6481,2019,3/10/19,21,1242,563.1,2374.718,1148.3,11191.4
UT,Intermountain,6481,2019,3/10/19,22,1186,500.8,2223.378,1093.6,10659.2
UT,Intermountain,6481,2019,3/10/19,23,1121,449.7,2048.464,1028.9,10029.2
UT,Intermountain,6481,2019,3/11/19,0,828,258.7,1619.321,784.7,7647.6
UT,Intermountain,6481,2019,3/11/19,1,702,194.5,1524.171,678.5,6613
UT,Intermountain,6481,2019,3/11/19,2,700,184.1,1509.491,678.1,6609.5
UT,Intermountain,6481,2019,3/11/19,3,717,210.6,1568.713,701.6,6838.4
UT,Intermountain,6481,2019,3/11/19,4,893,312.9,1847.456,861.9,8400.4
UT,Intermountain,6481,2019,3/11/19,5,1138,479.7,2159.95,1091.9,10642.6
UT,Intermountain,6481,2019,3/11/19,6,1555,693.3,3739.441,1451.4,14146.2
UT,Intermountain,6481,2019,3/11/19,7,1619,700.4,4277.997,1480.3,14427.2
UT,Intermountain,6481,2019,3/11/19,8,1558,630.5,4022.883,1409.8,13741.1
UT,Intermountain,6481,2019,3/11/19,9,1130,340.5,2485.414,1011.3,9856.2
UT,Intermountain,6481,2019,3/11/19,10,774,177.5,1642.561,718.2,7000.2
UT,Intermountain,6481,2019,3/11/19,11,757,187.2,1525.315,725.1,7067.2
UT,Intermountain,6481,2019,3/11/19,12,826,241,1773.732,790.4,7704
UT,Intermountain,6481,2019,3/11/19,13,1060,389.2,2122.015,1001.2,9758
UT,Intermountain,6481,2019,3/11/19,14,1226,509.4,2427.17,1143.2,11142.4
UT,Intermountain,6481,2019,3/11/19,15,1249,542.8,2729.559,1161.9,11324.7
UT,Intermountain,6481,2019,3/11/19,16,1462,618,3548.429,1331.5,12978.1
UT,Intermountain,6481,2019,3/11/19,17,1545,647.8,3749.358,1401.3,13657.2
UT,Intermountain,6481,2019,3/11/19,18,1544,660.4,3732.819,1399.3,13637.7
UT,Intermountain,6481,2019,3/11/19,19,1542,656.3,3811.446,1397.5,13620.8
UT,Intermountain,6481,2019,3/11/19,20,1555,683.4,3911.509,1413,13771.2
UT,Intermountain,6481,2019,3/11/19,21,1540,659.1,3789.936,1378.2,13432.3
UT,Intermountain,6481,2019,3/11/19,22,1206,417.2,2752.291,1084.7,10572.6
UT,Intermountain,6481,2019,3/11/19,23,1184,414.9,2649.039,1083.7,10562.3
UT,Intermountain,6481,2019,3/12/19,0,1068,330.3,2439.135,971.9,9472.4
UT,Intermountain,6481,2019,3/12/19,1,895,274.4,1962.763,816.1,7954.5
UT,Intermountain,6481,2019,3/12/19,2,715,226,1614.719,672,6549
UT,Intermountain,6481,2019,3/12/19,3,704,230.5,1510.675,670.5,6535.3
UT,Intermountain,6481,2019,3/12/19,4,804,314.9,2010.319,779.1,7594.1
UT,Intermountain,6481,2019,3/12/19,5,1042,455.1,2406.862,974.9,9502.1
UT,Intermountain,6481,2019,3/12/19,6,1121,530.4,2554.909,1051.4,10246.6
UT,Intermountain,6481,2019,3/12/19,7,1151,542.7,2609.159,1064.6,10375.8
UT,Intermountain,6481,2019,3/12/19,8,1117,506.8,2549.017,1046.6,10200.5
UT,Intermountain,6481,2019,3/12/19,9,823,254,1941.462,758.6,7394.2
UT,Intermountain,6481,2019,3/12/19,10,702,210,1628.287,683.4,6660.8
UT,Intermountain,6481,2019,3/12/19,11,702,212.9,1595.073,682.1,6648.1
UT,Intermountain,6481,2019,3/12/19,12,703,202.6,1596.68,678.3,6611.2
UT,Intermountain,6481,2019,3/12/19,13,702,202.7,1574.904,674.7,6576.1
UT,Intermountain,6481,2019,3/12/19,14,703,187.5,1546.904,676.1,6589.1
UT,Intermountain,6481,2019,3/12/19,15,704,187.4,1531.977,675.5,6583.8
UT,Intermountain,6481,2019,3/12/19,16,704,176.9,1517.49,674.9,6578.4
UT,Intermountain,6481,2019,3/12/19,17,706,173.7,1511.602,682.2,6649.6
UT,Intermountain,6481,2019,3/12/19,18,976,333,2033.158,929.3,9057.9
UT,Intermountain,6481,2019,3/12/19,19,1104,382.7,2274.589,1029.8,10036.6
UT,Intermountain,6481,2019,3/12/19,20,1102,392.3,2268.928,1031.5,10054.4
UT,Intermountain,6481,2019,3/12/19,21,1063,344.9,2160.916,989.4,9642.5
UT,Intermountain,6481,2019,3/12/19,22,744,156.4,1472.167,701.8,6839.9
UT,Intermountain,6481,2019,3/12/19,23,741,183.5,1424.078,731.7,7131.5
UT,Intermountain,6481,2019,3/13/19,0,918,322.4,1847.216,889.4,8668.5
UT,Intermountain,6481,2019,3/13/19,1,784,217,1678.808,743.6,7247
UT,Intermountain,6481,2019,3/13/19,2,701,203.5,1413.035,682.8,6655
UT,Intermountain,6481,2019,3/13/19,3,701,214.5,1376.042,688.4,6709.6
UT,Intermountain,6481,2019,3/13/19,4,701,235.1,1387.361,694,6763.8
UT,Intermountain,6481,2019,3/13/19,5,796,289.4,1514.621,788.4,7683.7
UT,Intermountain,6481,2019,3/13/19,6,1063,481.5,2163.315,1022.9,9969.6
UT,Intermountain,6481,2019,3/13/19,7,1095,510,2261.262,1046.3,10198.3
UT,Intermountain,6481,2019,3/13/19,8,838,280.5,1759.321,794.4,7742.3
UT,Intermountain,6481,2019,3/13/19,9,703,242.4,1391.846,689.6,6720.9
UT,Intermountain,6481,2019,3/13/19,10,703,254.5,1383.419,694.2,6765.3
UT,Intermountain,6481,2019,3/13/19,11,703,260.3,1382.377,695.2,6775.9
UT,Intermountain,6481,2019,3/13/19,12,704,240.1,1369.11,697.2,6795.4
UT,Intermountain,6481,2019,3/13/19,13,705,244.4,1357.637,694.8,6772.1
UT,Intermountain,6481,2019,3/13/19,14,708,236.3,1365.126,702.2,6844.5
UT,Intermountain,6481,2019,3/13/19,15,708,235.1,1363.584,701.4,6836.4
UT,Intermountain,6481,2019,3/13/19,16,708,227.4,1365.988,701,6832.1
UT,Intermountain,6481,2019,3/13/19,17,708,219.6,1371.567,698.5,6808.8
UT,Intermountain,6481,2019,3/13/19,18,847,299.2,1744.097,834.4,8132.6
UT,Intermountain,6481,2019,3/13/19,19,1177,508.8,2386.515,1129,11003.8
UT,Intermountain,6481,2019,3/13/19,20,1168,471.6,2307.369,1111.8,10835.9
UT,Intermountain,6481,2019,3/13/19,21,1178,487.5,2313.061,1122.2,10937.3
UT,Intermountain,6481,2019,3/13/19,22,1083,380.4,2159.939,1028.9,10027.8
UT,Intermountain,6481,2019,3/13/19,23,1051,375.3,2078.679,999.4,9740
UT,Intermountain,6481,2019,3/14/19,0,1024,330.6,2004.133,968.1,9436.3
UT,Intermountain,6481,2019,3/14/19,1,1012,330.9,1977.287,957.6,9333
UT,Intermountain,6481,2019,3/14/19,2,945,283.8,1849.212,895.8,8730.8
UT,Intermountain,6481,2019,3/14/19,3,991,339.5,1919.026,940.6,9167.7
UT,Intermountain,6481,2019,3/14/19,4,1005,353.3,1983.622,945.2,9212.6
UT,Intermountain,6481,2019,3/14/19,5,1277,545.8,2696.369,1211.6,11809.5
UT,Intermountain,6481,2019,3/14/19,6,1366,644.2,3079.341,1269.8,12375.6
UT,Intermountain,6481,2019,3/14/19,7,1361,607.9,3016.034,1263.4,12314.1
UT,Intermountain,6481,2019,3/14/19,8,1054,357.9,2129.698,960.2,9359.4
UT,Intermountain,6481,2019,3/14/19,9,720,164.9,1330.763,681.1,6638.4
UT,Intermountain,6481,2019,3/14/19,10,702,182.2,1246.948,682.3,6650.7
UT,Intermountain,6481,2019,3/14/19,11,702,180.1,1247.53,682.6,6653.8
UT,Intermountain,6481,2019,3/14/19,12,702,186.9,1251.36,688.6,6710.9
UT,Intermountain,6481,2019,3/14/19,13,702,185.6,1240.257,684.2,6668.6
UT,Intermountain,6481,2019,3/14/19,14,706,184.4,1239.246,683.7,6663.1
UT,Intermountain,6481,2019,3/14/19,15,741,216.2,1279.987,717.7,6994.9
UT,Intermountain,6481,2019,3/14/19,16,704,193.7,1248.902,683.6,6662.5
UT,Intermountain,6481,2019,3/14/19,17,773,250.8,1430.923,753.3,7341.6
UT,Intermountain,6481,2019,3/14/19,18,1094,469.8,2065.052,1034.5,10083.1
UT,Intermountain,6481,2019,3/14/19,19,1196,567.9,2224.37,1112.2,10840.3
UT,Intermountain,6481,2019,3/14/19,20,1192,566.5,2214.144,1111.7,10834.9
UT,Intermountain,6481,2019,3/14/19,21,1096,488.9,2062.494,1009.5,9839.5
UT,Intermountain,6481,2019,3/14/19,22,970,393.3,1881.206,909,8858.8
UT,Intermountain,6481,2019,3/14/19,23,1115,554,2167.086,1056,10291.9
UT,Intermountain,6481,2019,3/15/19,0,864,310.5,1792.779,806.3,7858.8
UT,Intermountain,6481,2019,3/15/19,1,747,268.6,1602.616,724.2,7059.3
UT,Intermountain,6481,2019,3/15/19,2,701,232.6,1538.095,692,6743.7
UT,Intermountain,6481,2019,3/15/19,3,700,252.9,1518.104,692.9,6753.3
UT,Intermountain,6481,2019,3/15/19,4,735,272.5,1597.475,726,7075.8
UT,Intermountain,6481,2019,3/15/19,5,971,427.1,1952.802,949.7,9256.2
UT,Intermountain,6481,2019,3/15/19,6,1149,531.6,2188.558,1085.6,10581.4
UT,Intermountain,6481,2019,3/15/19,7,1144,529.6,2218.955,1082.4,10549.6
UT,Intermountain,6481,2019,3/15/19,8,967,366.8,2004.419,903,8800.5
UT,Intermountain,6481,2019,3/15/19,9,721,210.5,1434.854,688.2,6707.9
UT,Intermountain,6481,2019,3/15/19,10,704,224.6,1423.476,685,6676.7
UT,Intermountain,6481,2019,3/15/19,11,703,238.6,1404.447,685.2,6678.7
UT,Intermountain,6481,2019,3/15/19,12,703,239.4,1391.649,685.3,6679.3
UT,Intermountain,6481,2019,3/15/19,13,704,239.5,1376.851,683.1,6657.5
UT,Intermountain,6481,2019,3/15/19,14,703,241.4,1379.062,682.4,6651.3
UT,Intermountain,6481,2019,3/15/19,15,701,242.4,1365.475,682.3,6650.6
UT,Intermountain,6481,2019,3/15/19,16,703,243.9,1361.682,677.2,6601.3
UT,Intermountain,6481,2019,3/15/19,17,888,381.2,1843.205,851.3,8296.8
UT,Intermountain,6481,2019,3/15/19,18,1109,577.2,2248.778,1060.5,10336
UT,Intermountain,6481,2019,3/15/19,19,1146,603.3,2331.702,1084.5,10570.6
UT,Intermountain,6481,2019,3/15/19,20,1151,607,2297.493,1074.1,10468
UT,Intermountain,6481,2019,3/15/19,21,1153,593.6,2300.006,1075.2,10479.4
UT,Intermountain,6481,2019,3/15/19,22,1207,645.6,2350.562,1124.4,10959.5
UT,Intermountain,6481,2019,3/15/19,23,1276,693.5,2571.885,1201.4,11709.3
UT,Intermountain,6481,2019,3/16/19,0,1399,668.4,3009.421,1287.3,12546.8
UT,Intermountain,6481,2019,3/16/19,1,1198,472.8,2447.276,1076.5,10491.9
UT,Intermountain,6481,2019,3/16/19,2,913,328,1726.045,850.2,8287
UT,Intermountain,6481,2019,3/16/19,3,816,292.1,1757.819,775.8,7562
UT,Intermountain,6481,2019,3/16/19,4,835,301.8,1823.821,805.4,7850
UT,Intermountain,6481,2019,3/16/19,5,1096,504.2,2314.669,1040.5,10142.1
UT,Intermountain,6481,2019,3/16/19,6,1337,714.1,2957.038,1253.5,12217
UT,Intermountain,6481,2019,3/16/19,7,1068,422.4,2364.018,962.4,9380
UT,Intermountain,6481,2019,3/16/19,8,721,214.7,1681.783,685.2,6678.9
UT,Intermountain,6481,2019,3/16/19,9,703,208.1,1630.04,679.7,6625.5
UT,Intermountain,6481,2019,3/16/19,10,703,200.9,1626.85,681.2,6639
UT,Intermountain,6481,2019,3/16/19,11,703,197.1,1623.008,678.2,6610
UT,Intermountain,6481,2019,3/16/19,12,703,197.8,1636.687,677,6598.7
UT,Intermountain,6481,2019,3/16/19,13,702,199.2,1621.691,674.8,6577.6
UT,Intermountain,6481,2019,3/16/19,14,702,199,1613.259,674.1,6569.5
UT,Intermountain,6481,2019,3/16/19,15,702,196.8,1608.797,673.6,6565.6
UT,Intermountain,6481,2019,3/16/19,16,704,203.1,1604.806,670.6,6535.8
UT,Intermountain,6481,2019,3/16/19,17,802,264,1705.583,764.6,7452.6
UT,Intermountain,6481,2019,3/16/19,18,1096,497.6,2129.631,1043.6,10171.6
UT,Intermountain,6481,2019,3/16/19,19,1344,637.9,2826.821,1260.4,12284.4
UT,Intermountain,6481,2019,3/16/19,20,1245,505.9,2661.889,1145,11159.6
UT,Intermountain,6481,2019,3/16/19,21,1239,486.2,2596.189,1140.6,11116.4
UT,Intermountain,6481,2019,3/16/19,22,1202,490.4,2260.959,1106.6,10785.7
UT,Intermountain,6481,2019,3/16/19,23,1385,551.8,2705.242,1279.3,12468.6
UT,Intermountain,6481,2019,3/17/19,0,1097,312.7,2066.585,982.7,9577.3
UT,Intermountain,6481,2019,3/17/19,1,805,209.5,1541.955,739.3,7205.4
UT,Intermountain,6481,2019,3/17/19,2,712,174.8,1461.041,681.5,6641.9
UT,Intermountain,6481,2019,3/17/19,3,777,224.1,1534.11,749.8,7308.4
UT,Intermountain,6481,2019,3/17/19,4,706,192.1,1420.178,680.9,6636.8
UT,Intermountain,6481,2019,3/17/19,5,718,175.6,1427.697,695.9,6783.1
UT,Intermountain,6481,2019,3/17/19,6,846,233.8,1623.673,815.3,7946.9
UT,Intermountain,6481,2019,3/17/19,7,749,177.1,1463.661,716.9,6987.6
UT,Intermountain,6481,2019,3/17/19,8,703,156.1,1351.913,688.3,6707.7
UT,Intermountain,6481,2019,3/17/19,9,703,156.7,1325.022,688.3,6707.9
UT,Intermountain,6481,2019,3/17/19,10,703,153,1319.096,683.4,6660.8
UT,Intermountain,6481,2019,3/17/19,11,703,142.7,1304.717,682.8,6655.2
UT,Intermountain,6481,2019,3/17/19,12,702,136.6,1285.95,678.2,6610
UT,Intermountain,6481,2019,3/17/19,13,701,133.5,1280.402,675.3,6581.4
UT,Intermountain,6481,2019,3/17/19,14,702,132.4,1285.398,674.4,6573.2
UT,Intermountain,6481,2019,3/17/19,15,702,133.4,1281.895,674.2,6571.5
UT,Intermountain,6481,2019,3/17/19,16,796,170.6,1458.796,761.5,7422
UT,Intermountain,6481,2019,3/17/19,17,1066,301.7,1953.344,1004.1,9786.3
UT,Intermountain,6481,2019,3/17/19,18,1304,481.4,2524.583,1219.1,11881.6
UT,Intermountain,6481,2019,3/17/19,19,1324,470.6,2581.619,1223.4,11924.1
UT,Intermountain,6481,2019,3/17/19,20,1328,476.6,2578.329,1221.5,11905.4
UT,Intermountain,6481,2019,3/17/19,21,1329,493.1,2567.503,1224.1,11929.9
UT,Intermountain,6481,2019,3/17/19,22,1328,490.9,2563.373,1222.2,11912.3
UT,Intermountain,6481,2019,3/17/19,23,1263,444.7,2459.223,1150.9,11217.5
UT,Intermountain,6481,2019,3/18/19,0,970,258.9,1735.034,881,8586.9
UT,Intermountain,6481,2019,3/18/19,1,724,154.6,1471.038,685.3,6679.3
UT,Intermountain,6481,2019,3/18/19,2,700,152.6,1486.128,681.7,6644
UT,Intermountain,6481,2019,3/18/19,3,700,167.8,1463.641,678.8,6615.6
UT,Intermountain,6481,2019,3/18/19,4,833,260.5,1662.263,831.9,8108.6
UT,Intermountain,6481,2019,3/18/19,5,1132,449.4,2606.353,1093.3,10656
UT,Intermountain,6481,2019,3/18/19,6,1297,525.1,3305.873,1233.4,12022
UT,Intermountain,6481,2019,3/18/19,7,1298,537.8,3433.486,1230.5,11993.3
UT,Intermountain,6481,2019,3/18/19,8,1298,527,3403.034,1227.9,11967.2
UT,Intermountain,6481,2019,3/18/19,9,1299,494.6,3446.013,1230,11988.4
UT,Intermountain,6481,2019,3/18/19,10,1298,499.8,3685.744,1231.9,12006.3
UT,Intermountain,6481,2019,3/18/19,11,1298,504.4,3699.792,1230,11987.4
UT,Intermountain,6481,2019,3/18/19,12,1298,538.7,3718.408,1224.6,11936
UT,Intermountain,6481,2019,3/18/19,13,1298,518.1,3729.739,1218,11871.7
UT,Intermountain,6481,2019,3/18/19,14,1298,512.8,3803.88,1214,11832
UT,Intermountain,6481,2019,3/18/19,15,1299,510.8,3887.739,1203.9,11733.5
UT,Intermountain,6481,2019,3/18/19,16,1360,545.3,4041.593,1255.2,12234
UT,Intermountain,6481,2019,3/18/19,17,1496,585,4145.659,1368.5,13338.1
UT,Intermountain,6481,2019,3/18/19,18,1431,535.1,4104.26,1318.4,12849.7
UT,Intermountain,6481,2019,3/18/19,19,1441,578,4080.86,1322.8,12892.8
UT,Intermountain,6481,2019,3/18/19,20,1426,564.3,4047.07,1310.1,12769.3
UT,Intermountain,6481,2019,3/18/19,21,1313,518.2,3851.822,1214.9,11841.6
UT,Intermountain,6481,2019,3/18/19,22,1301,542.4,3920.679,1216.5,11856.8
UT,Intermountain,6481,2019,3/18/19,23,1287,539.6,3959.298,1195.9,11655.5
UT,Intermountain,6481,2019,3/19/19,0,1282,542.6,4054.038,1197.8,11674.5
UT,Intermountain,6481,2019,3/19/19,1,1283,554,4121.121,1198,11676
UT,Intermountain,6481,2019,3/19/19,2,1280,561.7,4158.429,1196.5,11661.9
UT,Intermountain,6481,2019,3/19/19,3,1280,601.1,4116.379,1192.8,11626.3
UT,Intermountain,6481,2019,3/19/19,4,1279,640.5,4082.343,1192.8,11625.4
UT,Intermountain,6481,2019,3/19/19,5,1287,600.7,4257.637,1201.4,11710
UT,Intermountain,6481,2019,3/19/19,6,1431,737.9,4361.191,1328.7,12949.7
UT,Intermountain,6481,2019,3/19/19,7,1497,736.4,4501.369,1370.4,13356.9
UT,Intermountain,6481,2019,3/19/19,8,1368,651.4,4209.525,1261.4,12293.5
UT,Intermountain,6481,2019,3/19/19,9,1304,636,4024.507,1207.2,11766.2
UT,Intermountain,6481,2019,3/19/19,10,1301,658.9,3873.25,1210.5,11798.3
UT,Intermountain,6481,2019,3/19/19,11,1301,669.3,3818.902,1215.9,11851.1
UT,Intermountain,6481,2019,3/19/19,12,1301,632.6,3782.615,1211.2,11804.7
UT,Intermountain,6481,2019,3/19/19,13,1302,633.4,3713.97,1203.8,11733.4
UT,Intermountain,6481,2019,3/19/19,14,1364,688.9,3941.286,1257.6,12257.3
UT,Intermountain,6481,2019,3/19/19,15,1392,688,3852.258,1274.1,12418.1
UT,Intermountain,6481,2019,3/19/19,16,1352,613.2,2846.329,1225.9,11948.7
UT,Intermountain,6481,2019,3/19/19,17,1340,616.5,2680.179,1215.9,11851.7
UT,Intermountain,6481,2019,3/19/19,18,1388,599.6,2938.884,1260.4,12285.1
UT,Intermountain,6481,2019,3/19/19,19,1399,544,2925.772,1262.3,12303.4
UT,Intermountain,6481,2019,3/19/19,20,1399,549.4,2916.173,1263.5,12314.3
UT,Intermountain,6481,2019,3/19/19,21,1349,529,2749.558,1209,11784.2
UT,Intermountain,6481,2019,3/19/19,22,1166,514.4,2230.45,1065.5,10384.5
UT,Intermountain,6481,2019,3/19/19,23,1011,414.9,1959.583,925.1,9016.4
UT,Intermountain,6481,2019,3/20/19,0,850,295.5,1665.673,784.7,7648.2
UT,Intermountain,6481,2019,3/20/19,1,802,275.5,1580.166,760.1,7408.1
UT,Intermountain,6481,2019,3/20/19,2,714,231.3,1481.559,680.4,6631.8
UT,Intermountain,6481,2019,3/20/19,3,701,252,1467.856,676.2,6590.8
UT,Intermountain,6481,2019,3/20/19,4,705,263.2,1480.773,676.8,6596.5
UT,Intermountain,6481,2019,3/20/19,5,834,339.6,1662.073,793,7729.4
UT,Intermountain,6481,2019,3/20/19,6,1031,446.3,1994.231,954.1,9299.2
UT,Intermountain,6481,2019,3/20/19,7,1064,391.5,2102.938,972.9,9482.4
UT,Intermountain,6481,2019,3/20/19,8,1075,421.7,2151.864,988.8,9637.5
UT,Intermountain,6481,2019,3/20/19,9,1115,418.4,2092.62,1012.7,9870.3
UT,Intermountain,6481,2019,3/20/19,10,1032,327.5,1912.998,941.3,9174.5
UT,Intermountain,6481,2019,3/20/19,11,790,189.3,1399.535,721.6,7032.8
UT,Intermountain,6481,2019,3/20/19,12,703,180.6,1251.302,670.8,6538.1
UT,Intermountain,6481,2019,3/20/19,13,703,157.8,1201.124,673.5,6564.4
UT,Intermountain,6481,2019,3/20/19,14,703,150.1,1206.458,680.3,6630.6
