,date,hour,co2_short_tons_per_mwh,so2_cost_per_mwh_LOW_3pct,so2_cost_per_mwh_HIGH_3pct,nox_cost_per_mwh_LOW_3pct,nox_cost_per_mwh_HIGH_3pct,so2_cost_per_mwh_LOW_6pct,so2_cost_per_mwh_HIGH_6pct,nox_cost_per_mwh_LOW_6pct,nox_cost_per_mwh_HIGH_6pct
0,2019-01-01,0,0.8358871879490738,4.562352136678726,10.278854249162352,4.562352136678726,10.278854249162352,4.179184081275262,9.408700593772716,4.179184081275262,9.408700593772716
1,2019-01-01,1,0.8520331872719875,4.722084424741725,10.639122837425052,4.722084424741725,10.639122837425052,4.325496489508928,9.738474014886254,4.325496489508928,9.738474014886254
2,2019-01-01,2,0.8573472977056626,4.719439420272171,10.633295795123448,4.719439420272171,10.633295795123448,4.323072024056835,9.733141350869092,4.323072024056835,9.733141350869092
3,2019-01-01,3,0.8654764999389147,4.481438513796522,10.097177685793346,4.481438513796522,10.097177685793346,4.105058458904562,9.242408932022611,4.105058458904562,9.242408932022611
4,2019-01-01,4,0.8677411607968132,4.2737717139664975,9.629224332486299,4.2737717139664975,9.629224332486299,3.9148335451225416,8.814069335928313,3.9148335451225416,8.814069335928313
5,2019-01-01,5,0.869409736238744,3.9167882176602893,8.82477890061,3.9167882176602893,8.82477890061,3.587833300291675,8.077722600210016,3.587833300291675,8.077722600210016
6,2019-01-01,6,0.872682686594753,3.536471933000172,7.9677262673787626,3.536471933000172,7.9677262673787626,3.23946033935621,7.293221788801015,3.23946033935621,7.293221788801015
7,2019-01-01,7,0.8816055226579345,3.1458248912287528,7.08763776682519,3.1458248912287528,7.08763776682519,2.8816213498198335,6.487637180842645,2.8816213498198335,6.487637180842645
8,2019-01-01,8,0.8832110453391177,2.8804940400969588,6.4896804601643865,2.8804940400969588,6.4896804601643865,2.638576358219974,5.940298350464541,2.638576358219974,5.940298350464541
9,2019-01-01,9,0.853219689529003,2.0097949269080977,4.5269913605565115,2.0097949269080977,4.5269913605565115,1.8410151619692672,4.143751676401952,1.8410151619692672,4.143751676401952
10,2019-01-01,10,0.8505047341378158,1.571147007726042,3.538038441265477,1.571147007726042,3.538038441265477,1.4392153620303774,3.238512589490369,1.4392153620303774,3.238512589490369
11,2019-01-01,11,0.8871028366023287,1.4990138838243339,3.375478681722279,1.4990138838243339,3.375478681722279,1.3731408766195201,3.089713904290068,1.3731408766195201,3.089713904290068
12,2019-01-01,12,0.8910398322196548,1.4578862278539313,3.2828105769531004,1.4578862278539313,3.2828105769531004,1.3354674215559232,3.004890521857241,1.3354674215559232,3.004890521857241
13,2019-01-01,13,0.9133604214963119,1.5034086706779064,3.3848800144011237,1.5034086706779064,3.3848800144011237,1.3771726292729185,3.0983152374007723,1.3771726292729185,3.0983152374007723
14,2019-01-01,14,0.9103099859839101,1.520969816581226,3.4249587086957356,1.520969816581226,3.4249587086957356,1.3932526769579325,3.1350053278036976,1.3932526769579325,3.1350053278036976
15,2019-01-01,15,0.8920698031011713,2.085362001313451,4.6972025133871,2.085362001313451,4.6972025133871,1.910236231185256,4.299553324077761,1.910236231185256,4.299553324077761
16,2019-01-01,16,0.8724785427153876,2.2964387228854735,5.172788270083991,2.2964387228854735,5.172788270083991,2.1035852920244347,4.734878790801081,2.1035852920244347,4.734878790801081
17,2019-01-01,17,0.7883531902918486,2.3607954814814818,5.317323569756747,2.3607954814814818,5.317323569756747,2.162542624035637,4.867174702330945,2.162542624035637,4.867174702330945
18,2019-01-01,18,0.7787206226509913,2.4394727431971237,5.494446390962892,2.4394727431971237,5.494446390962892,2.234613829835807,5.029302123699151,2.234613829835807,5.029302123699151
19,2019-01-01,19,0.762150933736171,2.34804153683065,5.2881581401392665,2.34804153683065,5.2881581401392665,2.150865042605545,4.840474701175224,2.150865042605545,4.840474701175224
20,2019-01-01,20,0.7598538814898366,2.438071395270776,5.490983948168844,2.438071395270776,5.490983948168844,2.2333174759165906,5.026093387101933,2.2333174759165906,5.026093387101933
21,2019-01-01,21,0.7674615384615384,2.575646461785714,5.801039672390109,2.575646461785714,5.801039672390109,2.3584828645741753,5.307980912458791,2.3584828645741753,5.307980912458791
22,2019-01-01,22,0.768403264731179,2.723228621459047,6.133668614249051,2.723228621459047,6.133668614249051,2.493649555711683,5.612409052018983,2.493649555711683,5.612409052018983
23,2019-01-01,23,0.7938542826670575,2.9829654147959066,6.71920450170479,2.9829654147959066,6.71920450170479,2.7315140363249517,6.1482578927694345,2.7315140363249517,6.1482578927694345
24,2019-01-02,0,0.7479863914037781,2.804176978944895,6.315707664789115,2.804176978944895,6.315707664789115,2.566703675739064,5.776560962944979,2.566703675739064,5.776560962944979
25,2019-01-02,1,0.5811809153004528,2.079744629172104,4.68287793866225,2.079744629172104,4.68287793866225,1.9015319896133716,4.278377796069965,1.9015319896133716,4.278377796069965
26,2019-01-02,2,0.8165385249958752,2.829098076332288,6.371367099323544,2.829098076332288,6.371367099323544,2.5889393911153276,5.826158819188253,2.5889393911153276,5.826158819188253
27,2019-01-02,3,0.8488658833344921,3.0752478596433286,6.926440375617048,3.0752478596433286,6.926440375617048,2.8140356141451717,6.333404084161858,2.8140356141451717,6.333404084161858
28,2019-01-02,4,0.8180595144334485,3.058529120689655,6.889879724206417,3.058529120689655,6.889879724206417,2.7960323981097837,6.29393042226826,2.7960323981097837,6.29393042226826
29,2019-01-02,5,0.874988023952096,3.253255638473055,7.330016104081313,3.253255638473055,7.330016104081313,2.9725419258588093,6.6926675196580545,2.9725419258588093,6.6926675196580545
30,2019-01-02,6,0.8139419499722669,2.9841144729179914,6.723292969456434,2.9841144729179914,6.723292969456434,2.7253538185733714,6.135830151872321,2.7253538185733714,6.135830151872321
31,2019-01-02,7,0.7789274389437773,2.457946014452818,5.537594180290733,2.457946014452818,5.537594180290733,2.243114765215959,5.049910849228572,2.243114765215959,5.049910849228572
32,2019-01-02,8,0.7721972884525479,2.0857955642076953,4.69910388995586,2.0857955642076953,4.69910388995586,1.9028900496451189,4.283909842123094,1.9028900496451189,4.283909842123094
33,2019-01-02,9,0.7807486325333858,2.1402350473439116,4.821825507261124,2.1402350473439116,4.821825507261124,1.9532630128406345,4.397382165289755,1.9532630128406345,4.397382165289755
34,2019-01-02,10,0.7986038925008689,2.1312429110141395,4.8018163161512835,2.1312429110141395,4.8018163161512835,1.9448854950908103,4.378759514526718,1.9448854950908103,4.378759514526718
35,2019-01-02,11,0.7748989803113305,2.130042003708575,4.7992215500793245,2.130042003708575,4.7992215500793245,1.9432069645803953,4.37508719292557,1.9432069645803953,4.37508719292557
36,2019-01-02,12,0.763363057032826,2.020103617716984,4.551449234591269,2.020103617716984,4.551449234591269,1.8422440382663976,4.147707376881882,1.8422440382663976,4.147707376881882
37,2019-01-02,13,0.7722903997526922,2.0864690060408146,4.700997573767844,2.0864690060408146,4.700997573767844,1.90296283609286,4.284432778066662,1.90296283609286,4.284432778066662
38,2019-01-02,14,0.791539241962435,2.185300037339011,4.923778384879446,2.185300037339011,4.923778384879446,1.994195404388976,4.489936917071399,1.994195404388976,4.489936917071399
39,2019-01-02,15,0.80646003312477,2.7247339545454543,6.139094786691205,2.7247339545454543,6.139094786691205,2.489960355126979,5.606048683525947,2.489960355126979,5.606048683525947
40,2019-01-02,16,0.8032871452420701,3.047906647954925,6.867373805926545,3.047906647954925,6.867373805926545,2.786474649207012,6.27376862687813,2.786474649207012,6.27376862687813
41,2019-01-02,17,0.7878130740799749,3.0265900764347693,6.819207807293307,3.0265900764347693,6.819207807293307,2.7671324498572316,6.230089221039928,2.7671324498572316,6.230089221039928
42,2019-01-02,18,0.783290287682087,2.992910068331106,6.74322226280681,2.992910068331106,6.74322226280681,2.736215647395503,6.1603853618205475,2.736215647395503,6.1603853618205475
43,2019-01-02,19,0.7824892029839027,2.8769430394581863,6.481919962308598,2.8769430394581863,6.481919962308598,2.630182964664311,5.921640750883393,2.630182964664311,5.921640750883393
44,2019-01-02,20,0.7818155830668172,3.0997091079707193,6.983924667305817,3.0997091079707193,6.983924667305817,2.834254724039105,6.3811855475861,2.834254724039105,6.3811855475861
