,Unnamed: 0,max_excess_energy (mwh),date,hour
2459,2459,150.453,2019-04-13,12
2460,2460,151.32899999999995,2019-04-13,13
2461,2461,151.11,2019-04-13,14
2462,2462,153.59199999999996,2019-04-13,15
2463,2463,148.04399999999995,2019-04-13,16
2464,2464,144.613,2019-04-13,17
2465,2465,164.761,2019-04-13,18
2466,2466,163.374,2019-04-13,19
2467,2467,160.381,2019-04-13,20
2468,2468,149.94199999999995,2019-04-13,21
2469,2469,128.40699999999998,2019-04-13,22
2470,2470,124.027,2019-04-13,23
2471,2471,118.479,2019-04-14,0
2472,2472,105.04700000000001,2019-04-14,1
2473,2473,101.178,2019-04-14,2
2474,2474,101.178,2019-04-14,3
2475,2475,101.178,2019-04-14,4
2476,2476,103.149,2019-04-14,5
2477,2477,103.22200000000001,2019-04-14,6
2478,2478,104.609,2019-04-14,7
2479,2479,127.093,2019-04-14,8
2480,2480,141.10899999999995,2019-04-14,9
2481,2481,150.30700000000002,2019-04-14,10
2482,2482,154.68699999999995,2019-04-14,11
2483,2483,150.672,2019-04-14,12
2484,2484,145.92700000000002,2019-04-14,13
2485,2485,151.183,2019-04-14,14
2486,2486,154.97899999999996,2019-04-14,15
2487,2487,147.02200000000002,2019-04-14,16
2488,2488,139.576,2019-04-14,17
2489,2489,137.02100000000002,2019-04-14,18
2490,2490,146.876,2019-04-14,19
2491,2491,155.19799999999995,2019-04-14,20
2492,2492,155.417,2019-04-14,21
2493,2493,150.38,2019-04-14,22
2494,2494,131.254,2019-04-14,23
2495,2495,115.778,2019-04-15,0
2496,2496,106.361,2019-04-15,1
2497,2497,100.229,2019-04-15,2
2498,2498,98.696,2019-04-15,3
2499,2499,103.514,2019-04-15,4
2500,2500,114.902,2019-04-15,5
2501,2501,130.67,2019-04-15,6
2502,2502,117.43099999999995,2019-04-15,7
2503,2503,151.65099999999995,2019-04-15,8
2504,2504,136.38899999999995,2019-04-15,9
2505,2505,172.41199999999995,2019-04-15,10
2506,2506,181.62400000000002,2019-04-15,11
2507,2507,180.821,2019-04-15,12
2508,2508,174.25099999999995,2019-04-15,13
2509,2509,182.5,2019-04-15,14
2510,2510,177.02499999999995,2019-04-15,15
2511,2511,176.368,2019-04-15,16
2512,2512,180.52900000000002,2019-04-15,17
2513,2513,173.15599999999995,2019-04-15,18
2514,2514,180.383,2019-04-15,19
2515,2515,188.267,2019-04-15,20
2516,2516,181.478,2019-04-15,21
2517,2517,154.10299999999995,2019-04-15,22
2518,2518,135.04999999999998,2019-04-15,23
2519,2519,125.998,2019-04-16,0
2520,2520,125.925,2019-04-16,1
2521,2521,120.523,2019-04-16,2
2522,2522,116.727,2019-04-16,3
2523,2523,123.662,2019-04-16,4
2524,2524,131.911,2019-04-16,5
2525,2525,148.92,2019-04-16,6
2526,2526,162.279,2019-04-16,7
2527,2527,180.52900000000002,2019-04-16,8
2528,2528,180.237,2019-04-16,9
2529,2529,179.361,2019-04-16,10
2530,2530,182.938,2019-04-16,11
2531,2531,182.865,2019-04-16,12
2532,2532,179.945,2019-04-16,13
2533,2533,181.697,2019-04-16,14
2534,2534,178.99599999999995,2019-04-16,15
2535,2535,177.09799999999996,2019-04-16,16
2536,2536,170.893,2019-04-16,17
2537,2537,170.747,2019-04-16,18
2538,2538,191.84400000000002,2019-04-16,19
2539,2539,195.056,2019-04-16,20
2540,2540,189.65400000000002,2019-04-16,21
2541,2541,153.446,2019-04-16,22
2542,2542,134.977,2019-04-16,23
2543,2543,128.845,2019-04-17,0
2544,2544,127.093,2019-04-17,1
2545,2545,124.684,2019-04-17,2
2546,2546,125.195,2019-04-17,3
2547,2547,127.531,2019-04-17,4
2548,2548,133.517,2019-04-17,5
2549,2549,157.753,2019-04-17,6
2550,2550,160.74599999999995,2019-04-17,7
2551,2551,167.31599999999997,2019-04-17,8
2552,2552,172.207,2019-04-17,9
2553,2553,175.41899999999995,2019-04-17,10
2554,2554,177.171,2019-04-17,11
2555,2555,179.21499999999997,2019-04-17,12
2556,2556,181.916,2019-04-17,13
2557,2557,188.34,2019-04-17,14
2558,2558,182.208,2019-04-17,15
2559,2559,180.09099999999995,2019-04-17,16
2560,2560,176.003,2019-04-17,17
2561,2561,186.66099999999997,2019-04-17,18
2562,2562,195.64,2019-04-17,19
2563,2563,194.91,2019-04-17,20
2564,2564,190.895,2019-04-17,21
2565,2565,158.483,2019-04-17,22
2566,2566,140.452,2019-04-17,23
2567,2567,127.166,2019-04-18,0
2568,2568,122.713,2019-04-18,1
2569,2569,123.735,2019-04-18,2
2570,2570,123.954,2019-04-18,3
2571,2571,125.122,2019-04-18,4
2572,2572,133.59,2019-04-18,5
2573,2573,159.14,2019-04-18,6
2574,2574,163.81199999999995,2019-04-18,7
2575,2575,170.09,2019-04-18,8
2576,2576,173.667,2019-04-18,9
2577,2577,183.52200000000002,2019-04-18,10
2578,2578,190.53,2019-04-18,11
2579,2579,195.78599999999997,2019-04-18,12
2580,2580,199.947,2019-04-18,13
2581,2581,201.261,2019-04-18,14
2582,2582,197.757,2019-04-18,15
2583,2583,211.408,2019-04-18,16
2584,2584,214.912,2019-04-18,17
2585,2585,215.35,2019-04-18,18
2586,2586,214.18200000000002,2019-04-18,19
2587,2587,214.912,2019-04-18,20
2588,2588,201.991,2019-04-18,21
2589,2589,185.201,2019-04-18,22
2590,2590,170.893,2019-04-18,23
2591,2591,150.015,2019-04-19,0
2592,2592,133.66299999999998,2019-04-19,1
2593,2593,125.48700000000001,2019-04-19,2
2594,2594,120.523,2019-04-19,3
2595,2595,119.355,2019-04-19,4
2596,2596,129.20999999999998,2019-04-19,5
2597,2597,144.759,2019-04-19,6
2598,2598,160.308,2019-04-19,7
2599,2599,167.46200000000002,2019-04-19,8
2600,2600,163.885,2019-04-19,9
2601,2601,174.981,2019-04-19,10
2602,2602,181.113,2019-04-19,11
2603,2603,188.486,2019-04-19,12
2604,2604,185.71200000000002,2019-04-19,13
2605,2605,175.78400000000002,2019-04-19,14
2606,2606,201.115,2019-04-19,15
2607,2607,207.758,2019-04-19,16
2608,2608,194.691,2019-04-19,17
2609,2609,185.639,2019-04-19,18
2610,2610,184.325,2019-04-19,19
2611,2611,184.106,2019-04-19,20
2612,2612,172.207,2019-04-19,21
2613,2613,151.694,2019-04-19,22
2614,2614,134.612,2019-04-19,23
2615,2615,121.691,2019-04-20,0
2616,2616,119.574,2019-04-20,1
2617,2617,115.632,2019-04-20,2
2618,2618,114.099,2019-04-20,3
2619,2619,114.683,2019-04-20,4
2620,2620,114.17200000000001,2019-04-20,5
2621,2621,124.027,2019-04-20,6
2622,2622,123.954,2019-04-20,7
2623,2623,147.606,2019-04-20,8
2624,2624,164.834,2019-04-20,9
2625,2625,172.572,2019-04-20,10
2626,2626,180.31,2019-04-20,11
2627,2627,174.25099999999995,2019-04-20,12
2628,2628,160.52700000000002,2019-04-20,13
2629,2629,162.79,2019-04-20,14
2630,2630,111.54899999999995,2019-04-20,15
2631,2631,91.11900000000003,2019-04-20,16
2632,2632,79.75299999999999,2019-04-20,17
2633,2633,73.03699999999995,2019-04-20,18
2634,2634,88.44,2019-04-20,19
2635,2635,102.03999999999999,2019-04-20,20
2636,2636,95.83499999999995,2019-04-20,21
2637,2637,144.482,2019-04-20,22
2638,2638,139.795,2019-04-20,23
2639,2639,126.801,2019-04-21,0
2640,2640,128.48,2019-04-21,1
2641,2641,124.903,2019-04-21,2
2642,2642,120.742,2019-04-21,3
2643,2643,114.318,2019-04-21,4
2644,2644,108.77,2019-04-21,5
2645,2645,112.20100000000001,2019-04-21,6
2646,2646,123.37,2019-04-21,7
2647,2647,149.796,2019-04-21,8
2648,2648,162.13299999999995,2019-04-21,9
2649,2649,172.06099999999995,2019-04-21,10
2650,2650,173.886,2019-04-21,11
2651,2651,167.243,2019-04-21,12
2652,2652,156.22,2019-04-21,13
2653,2653,157.753,2019-04-21,14
2654,2654,157.753,2019-04-21,15
2655,2655,156.87699999999995,2019-04-21,16
2656,2656,139.72199999999998,2019-04-21,17
2657,2657,126.801,2019-04-21,18
2658,2658,85.612,2019-04-21,19
2659,2659,74.78899999999999,2019-04-21,20
2660,2660,76.614,2019-04-21,21
2661,2661,109.249,2019-04-21,22
2662,2662,141.10899999999995,2019-04-21,23
2663,2663,128.40699999999998,2019-04-22,0
2664,2664,103.28200000000001,2019-04-22,1
2665,2665,36.879999999999995,2019-04-22,2
2666,2666,19.471000000000004,2019-04-22,3
2667,2667,7.974999999999994,2019-04-22,4
2668,2668,12.742000000000004,2019-04-22,5
2669,2669,39.516999999999996,2019-04-22,6
2670,2670,144.92700000000002,2019-04-22,7
2671,2671,156.512,2019-04-22,8
2672,2672,167.17,2019-04-22,9
2673,2673,167.09699999999995,2019-04-22,10
2674,2674,166.58599999999996,2019-04-22,11
2675,2675,167.38899999999995,2019-04-22,12
2676,2676,166.951,2019-04-22,13
2677,2677,170.747,2019-04-22,14
2678,2678,150.29399999999995,2019-04-22,15
2679,2679,125.84900000000002,2019-04-22,16
2680,2680,112.33700000000002,2019-04-22,17
2681,2681,135.12599999999995,2019-04-22,18
2682,2682,174.616,2019-04-22,19
2683,2683,191.041,2019-04-22,20
2684,2684,176.44099999999997,2019-04-22,21
2685,2685,148.55499999999995,2019-04-22,22
2686,2686,130.816,2019-04-22,23
2687,2687,114.829,2019-04-23,0
2688,2688,105.631,2019-04-23,1
2689,2689,103.368,2019-04-23,2
2690,2690,102.054,2019-04-23,3
2691,2691,102.346,2019-04-23,4
2692,2692,109.281,2019-04-23,5
2693,2693,129.137,2019-04-23,6
2694,2694,154.541,2019-04-23,7
2695,2695,169.06799999999996,2019-04-23,8
2696,2696,182.71900000000002,2019-04-23,9
2697,2697,188.19400000000002,2019-04-23,10
2698,2698,192.209,2019-04-23,11
2699,2699,171.275,2019-04-23,12
2700,2700,121.63300000000001,2019-04-23,13
2701,2701,102.239,2019-04-23,14
2702,2702,109.481,2019-04-23,15
2703,2703,100.15900000000002,2019-04-23,16
2704,2704,83.267,2019-04-23,17
2705,2705,71.87900000000002,2019-04-23,18
2706,2706,73.65299999999999,2019-04-23,19
2707,2707,74.047,2019-04-23,20
2708,2708,95.47699999999998,2019-04-23,21
2709,2709,71.869,2019-04-23,22
2710,2710,35.59,2019-04-23,23
2711,2711,23.385000000000005,2019-04-24,0
2712,2712,21.947000000000003,2019-04-24,1
2713,2713,18.29700000000001,2019-04-24,2
2714,2714,16.617999999999995,2019-04-24,3
2715,2715,19.465000000000003,2019-04-24,4
2716,2716,19.976,2019-04-24,5
2717,2717,39.174999999999955,2019-04-24,6
2718,2718,58.68799999999999,2019-04-24,7
2719,2719,61.44,2019-04-24,8
2720,2720,69.54299999999995,2019-04-24,9
2721,2721,76.697,2019-04-24,10
2722,2722,79.011,2019-04-24,11
2723,2723,79.303,2019-04-24,12
2724,2724,57.238,2019-04-24,13
2725,2725,51.18799999999999,2019-04-24,14
2726,2726,62.57599999999999,2019-04-24,15
2727,2727,64.912,2019-04-24,16
2728,2728,61.116000000000014,2019-04-24,17
2729,2729,0.0,2019-04-24,18
2730,2730,0.0,2019-04-24,19
2731,2731,0.0,2019-04-24,20
2732,2732,0.0,2019-04-24,21
2733,2733,0.0,2019-04-24,22
2734,2734,0.0,2019-04-24,23
2735,2735,0.0,2019-04-25,0
2736,2736,118.779,2019-04-25,1
2737,2737,119.574,2019-04-25,2
2738,2738,115.778,2019-04-25,3
2739,2739,115.705,2019-04-25,4
2740,2740,123.589,2019-04-25,5
2741,2741,127.75,2019-04-25,6
2742,2742,147.45999999999995,2019-04-25,7
2743,2743,152.13199999999995,2019-04-25,8
2744,2744,156.58499999999995,2019-04-25,9
2745,2745,164.25,2019-04-25,10
2746,2746,173.886,2019-04-25,11
2747,2747,174.105,2019-04-25,12
2748,2748,178.923,2019-04-25,13
2749,2749,189.143,2019-04-25,14
2750,2750,169.188,2019-04-25,15
2751,2751,83.13099999999997,2019-04-25,16
2752,2752,0.0,2019-04-25,17
2753,2753,0.0,2019-04-25,18
2754,2754,0.0,2019-04-25,19
2755,2755,0.0,2019-04-25,20
2756,2756,0.0,2019-04-25,21
2757,2757,29.781999999999954,2019-04-25,22
2758,2758,131.69199999999998,2019-04-25,23
2759,2759,120.888,2019-04-26,0
2760,2760,123.005,2019-04-26,1
2761,2761,113.953,2019-04-26,2
2762,2762,108.551,2019-04-26,3
2763,2763,111.325,2019-04-26,4
2764,2764,117.822,2019-04-26,5
2765,2765,135.78,2019-04-26,6
2766,2766,146.511,2019-04-26,7
2767,2767,158.994,2019-04-26,8
2768,2768,167.60799999999998,2019-04-26,9
2769,2769,173.959,2019-04-26,10
2770,2770,181.916,2019-04-26,11
2771,2771,182.646,2019-04-26,12
2772,2772,182.354,2019-04-26,13
2773,2773,195.275,2019-04-26,14
2774,2774,121.326,2019-04-26,15
2775,2775,3.7849999999999966,2019-04-26,16
2776,2776,0.0,2019-04-26,17
2777,2777,0.0,2019-04-26,18
2778,2778,0.0,2019-04-26,19
2779,2779,0.0,2019-04-26,20
2780,2780,0.0,2019-04-26,21
2781,2781,0.0,2019-04-26,22
2782,2782,0.0,2019-04-26,23
2783,2783,117.34100000000001,2019-04-27,0
2784,2784,114.17200000000001,2019-04-27,1
2785,2785,115.12100000000001,2019-04-27,2
2786,2786,115.486,2019-04-27,3
2787,2787,111.98200000000001,2019-04-27,4
2788,2788,107.164,2019-04-27,5
2789,2789,108.405,2019-04-27,6
2790,2790,123.15100000000001,2019-04-27,7
2791,2791,151.62099999999995,2019-04-27,8
2792,2792,165.491,2019-04-27,9
2793,2793,171.185,2019-04-27,10
2794,2794,175.857,2019-04-27,11
2795,2795,168.99499999999995,2019-04-27,12
2796,2796,169.798,2019-04-27,13
2797,2797,161.54899999999995,2019-04-27,14
2798,2798,160.819,2019-04-27,15
2799,2799,148.92,2019-04-27,16
2800,2800,139.576,2019-04-27,17
2801,2801,143.445,2019-04-27,18
2802,2802,172.207,2019-04-27,19
2803,2803,182.281,2019-04-27,20
2804,2804,160.235,2019-04-27,21
2805,2805,151.32899999999995,2019-04-27,22
2806,2806,138.7,2019-04-27,23
2807,2807,131.69199999999998,2019-04-28,0
2808,2808,129.20999999999998,2019-04-28,1
2809,2809,129.94,2019-04-28,2
2810,2810,121.91,2019-04-28,3
2811,2811,119.939,2019-04-28,4
2812,2812,118.333,2019-04-28,5
2813,2813,120.012,2019-04-28,6
2814,2814,144.97799999999995,2019-04-28,7
2815,2815,160.819,2019-04-28,8
2816,2816,176.003,2019-04-28,9
2817,2817,184.033,2019-04-28,10
2818,2818,188.705,2019-04-28,11
2819,2819,187.537,2019-04-28,12
2820,2820,187.61,2019-04-28,13
2821,2821,181.551,2019-04-28,14
2822,2822,165.12599999999995,2019-04-28,15
2823,2823,156.07399999999996,2019-04-28,16
2824,2824,158.702,2019-04-28,17
2825,2825,187.61,2019-04-28,18
2826,2826,203.305,2019-04-28,19
2827,2827,211.481,2019-04-28,20
2828,2828,211.408,2019-04-28,21
2829,2829,178.63099999999997,2019-04-28,22
2830,2830,162.06,2019-04-28,23
2831,2831,144.029,2019-04-29,0
2832,2832,127.823,2019-04-29,1
2833,2833,120.961,2019-04-29,2
2834,2834,119.793,2019-04-29,3
2835,2835,124.538,2019-04-29,4
2836,2836,132.641,2019-04-29,5
2837,2837,166.58599999999996,2019-04-29,6
2838,2838,173.01,2019-04-29,7
2839,2839,175.41899999999995,2019-04-29,8
2840,2840,181.113,2019-04-29,9
2841,2841,184.398,2019-04-29,10
2842,2842,181.916,2019-04-29,11
2843,2843,181.478,2019-04-29,12
2844,2844,192.866,2019-04-29,13
2845,2845,197.02700000000002,2019-04-29,14
2846,2846,199.436,2019-04-29,15
2847,2847,192.428,2019-04-29,16
2848,2848,199.801,2019-04-29,17
2849,2849,186.953,2019-04-29,18
2850,2850,210.313,2019-04-29,19
2851,2851,220.168,2019-04-29,20
2852,2852,192.136,2019-04-29,21
2853,2853,171.03900000000002,2019-04-29,22
2854,2854,146.0,2019-04-29,23
2855,2855,141.69299999999996,2019-04-30,0
2856,2856,134.101,2019-04-30,1
2857,2857,128.11499999999998,2019-04-30,2
2858,2858,124.757,2019-04-30,3
2859,2859,130.08599999999998,2019-04-30,4
2860,2860,148.04399999999995,2019-04-30,5
2861,2861,152.643,2019-04-30,6
2862,2862,174.616,2019-04-30,7
2863,2863,183.741,2019-04-30,8
2864,2864,196.88099999999997,2019-04-30,9
2865,2865,207.831,2019-04-30,10
2866,2866,203.013,2019-04-30,11
2867,2867,206.371,2019-04-30,12
2868,2868,201.042,2019-04-30,13
2869,2869,197.173,2019-04-30,14
2870,2870,209.437,2019-04-30,15
2871,2871,202.502,2019-04-30,16
2872,2872,188.121,2019-04-30,17
2873,2873,180.675,2019-04-30,18
2874,2874,224.329,2019-04-30,19
2875,2875,225.497,2019-04-30,20
2876,2876,204.181,2019-04-30,21
2877,2877,160.235,2019-04-30,22
2878,2878,152.059,2019-04-30,23
2879,2879,150.23399999999995,2019-05-01,0
2880,2880,146.803,2019-05-01,1
2881,2881,138.33499999999998,2019-05-01,2
2882,2882,132.714,2019-05-01,3
2883,2883,142.934,2019-05-01,4
2884,2884,151.62099999999995,2019-05-01,5
2885,2885,173.083,2019-05-01,6
2886,2886,175.12699999999995,2019-05-01,7
2887,2887,179.28799999999995,2019-05-01,8
2888,2888,188.048,2019-05-01,9
2889,2889,191.625,2019-05-01,10
2890,2890,191.917,2019-05-01,11
2891,2891,204.181,2019-05-01,12
2892,2892,191.26,2019-05-01,13
2893,2893,190.311,2019-05-01,14
2894,2894,182.763,2019-05-01,15
2895,2895,142.435,2019-05-01,16
2896,2896,129.66,2019-05-01,17
2897,2897,143.53,2019-05-01,18
2898,2898,164.408,2019-05-01,19
2899,2899,166.525,2019-05-01,20
2900,2900,183.09400000000002,2019-05-01,21
2901,2901,172.207,2019-05-01,22
2902,2902,156.58499999999995,2019-05-01,23
2903,2903,141.91199999999995,2019-05-02,0
2904,2904,129.94,2019-05-02,1
2905,2905,125.122,2019-05-02,2
2906,2906,124.976,2019-05-02,3
2907,2907,126.071,2019-05-02,4
2908,2908,132.78699999999998,2019-05-02,5
2909,2909,147.16799999999995,2019-05-02,6
2910,2910,174.178,2019-05-02,7
2911,2911,183.157,2019-05-02,8
2912,2912,198.049,2019-05-02,9
2913,2913,208.196,2019-05-02,10
2914,2914,210.532,2019-05-02,11
2915,2915,209.875,2019-05-02,12
2916,2916,198.122,2019-05-02,13
2917,2917,193.523,2019-05-02,14
2918,2918,195.12900000000002,2019-05-02,15
2919,2919,195.78599999999997,2019-05-02,16
2920,2920,198.268,2019-05-02,17
2921,2921,190.165,2019-05-02,18
2922,2922,223.745,2019-05-02,19
2923,2923,234.841,2019-05-02,20
2924,2924,221.774,2019-05-02,21
2925,2925,187.683,2019-05-02,22
2926,2926,167.535,2019-05-02,23
2927,2927,138.846,2019-05-03,0
2928,2928,128.91799999999998,2019-05-03,1
2929,2929,124.027,2019-05-03,2
2930,2930,119.501,2019-05-03,3
2931,2931,123.662,2019-05-03,4
2932,2932,134.32,2019-05-03,5
2933,2933,149.577,2019-05-03,6
2934,2934,179.945,2019-05-03,7
2935,2935,189.07,2019-05-03,8
2936,2936,208.78,2019-05-03,9
2937,2937,209.583,2019-05-03,10
2938,2938,215.35,2019-05-03,11
2939,2939,203.013,2019-05-03,12
2940,2940,203.96200000000002,2019-05-03,13
2941,2941,206.736,2019-05-03,14
2942,2942,204.546,2019-05-03,15
2943,2943,190.895,2019-05-03,16
2944,2944,187.245,2019-05-03,17
2945,2945,197.465,2019-05-03,18
2946,2946,223.234,2019-05-03,19
2947,2947,228.198,2019-05-03,20
2948,2948,198.925,2019-05-03,21
2949,2949,147.45999999999995,2019-05-03,22
2950,2950,127.60399999999998,2019-05-03,23
2951,2951,118.333,2019-05-04,0
2952,2952,112.34700000000001,2019-05-04,1
2953,2953,108.33200000000001,2019-05-04,2
2954,2954,105.99600000000001,2019-05-04,3
2955,2955,107.529,2019-05-04,4
2956,2956,107.456,2019-05-04,5
2957,2957,119.063,2019-05-04,6
2958,2958,132.641,2019-05-04,7
2959,2959,149.43099999999995,2019-05-04,8
2960,2960,151.84,2019-05-04,9
2961,2961,160.892,2019-05-04,10
2962,2962,165.27200000000002,2019-05-04,11
2963,2963,165.637,2019-05-04,12
2964,2964,174.178,2019-05-04,13
2965,2965,170.236,2019-05-04,14
2966,2966,170.30900000000003,2019-05-04,15
2967,2967,158.921,2019-05-04,16
2968,2968,159.14,2019-05-04,17
2969,2969,164.90699999999995,2019-05-04,18
2970,2970,186.588,2019-05-04,19
2971,2971,193.304,2019-05-04,20
2972,2972,165.491,2019-05-04,21
2973,2973,133.07899999999998,2019-05-04,22
2974,2974,122.64,2019-05-04,23
2975,2975,121.034,2019-05-05,0
2976,2976,120.815,2019-05-05,1
2977,2977,112.128,2019-05-05,2
2978,2978,110.449,2019-05-05,3
2979,2979,109.646,2019-05-05,4
2980,2980,110.595,2019-05-05,5
2981,2981,115.559,2019-05-05,6
2982,2982,119.574,2019-05-05,7
2983,2983,142.35,2019-05-05,8
2984,2984,153.446,2019-05-05,9
2985,2985,163.155,2019-05-05,10
2986,2986,169.57899999999995,2019-05-05,11
2987,2987,172.06099999999995,2019-05-05,12
2988,2988,171.185,2019-05-05,13
2989,2989,168.922,2019-05-05,14
2990,2990,162.498,2019-05-05,15
2991,2991,152.643,2019-05-05,16
2992,2992,150.672,2019-05-05,17
2993,2993,150.161,2019-05-05,18
2994,2994,171.112,2019-05-05,19
2995,2995,181.989,2019-05-05,20
2996,2996,161.25699999999995,2019-05-05,21
2997,2997,133.37099999999998,2019-05-05,22
2998,2998,121.545,2019-05-05,23
2999,2999,110.668,2019-05-06,0
3000,3000,101.47,2019-05-06,1
3001,3001,96.652,2019-05-06,2
3002,3002,96.506,2019-05-06,3
3003,3003,96.944,2019-05-06,4
3004,3004,106.507,2019-05-06,5
3005,3005,117.895,2019-05-06,6
3006,3006,131.254,2019-05-06,7
3007,3007,145.78099999999995,2019-05-06,8
3008,3008,161.84099999999995,2019-05-06,9
3009,3009,167.17,2019-05-06,10
3010,3010,168.41099999999997,2019-05-06,11
3011,3011,169.06799999999996,2019-05-06,12
3012,3012,163.447,2019-05-06,13
3013,3013,161.184,2019-05-06,14
3014,3014,157.16899999999995,2019-05-06,15
3015,3015,157.97199999999995,2019-05-06,16
3016,3016,149.64999999999995,2019-05-06,17
3017,3017,150.161,2019-05-06,18
3018,3018,162.06,2019-05-06,19
3019,3019,170.45499999999996,2019-05-06,20
3020,3020,161.695,2019-05-06,21
3021,3021,140.671,2019-05-06,22
3022,3022,123.005,2019-05-06,23
3023,3023,110.15700000000001,2019-05-07,0
3024,3024,88.11099999999998,2019-05-07,1
3025,3025,85.994,2019-05-07,2
3026,3026,88.914,2019-05-07,3
3027,3027,90.958,2019-05-07,4
3028,3028,95.557,2019-05-07,5
3029,3029,119.209,2019-05-07,6
3030,3030,140.30599999999998,2019-05-07,7
3031,3031,154.833,2019-05-07,8
3032,3032,161.695,2019-05-07,9
3033,3033,165.27200000000002,2019-05-07,10
3034,3034,160.16199999999995,2019-05-07,11
3035,3035,159.286,2019-05-07,12
3036,3036,159.578,2019-05-07,13
3037,3037,158.921,2019-05-07,14
3038,3038,162.20600000000002,2019-05-07,15
3039,3039,160.52700000000002,2019-05-07,16
3040,3040,167.60799999999998,2019-05-07,17
3041,3041,169.433,2019-05-07,18
3042,3042,188.997,2019-05-07,19
3043,3043,194.253,2019-05-07,20
3044,3044,180.748,2019-05-07,21
3045,3045,135.04999999999998,2019-05-07,22
3046,3046,118.479,2019-05-07,23
3047,3047,101.689,2019-05-08,0
3048,3048,90.958,2019-05-08,1
3049,3049,90.155,2019-05-08,2
3050,3050,88.98700000000001,2019-05-08,3
3051,3051,89.49799999999998,2019-05-08,4
3052,3052,95.411,2019-05-08,5
3053,3053,117.749,2019-05-08,6
3054,3054,107.75799999999998,2019-05-08,7
3055,3055,81.29999999999995,2019-05-08,8
3056,3056,139.99499999999995,2019-05-08,9
3057,3057,137.34599999999998,2019-05-08,10
3058,3058,149.90099999999995,2019-05-08,11
3059,3059,110.113,2019-05-08,12
3060,3060,113.73299999999998,2019-05-08,13
3061,3061,66.762,2019-05-08,14
3062,3062,0.0,2019-05-08,15
3063,3063,6.024000000000001,2019-05-08,16
3064,3064,0.0,2019-05-08,17
3065,3065,0.0,2019-05-08,18
3066,3066,0.0,2019-05-08,19
3067,3067,0.0,2019-05-08,20
3068,3068,0.0,2019-05-08,21
3069,3069,0.0,2019-05-08,22
3070,3070,0.0,2019-05-08,23
3071,3071,13.929000000000002,2019-05-09,0
3072,3072,80.3,2019-05-09,1
3073,3073,78.767,2019-05-09,2
3074,3074,78.329,2019-05-09,3
3075,3075,78.03699999999998,2019-05-09,4
3076,3076,94.608,2019-05-09,5
3077,3077,103.514,2019-05-09,6
3078,3078,121.545,2019-05-09,7
3079,3079,138.846,2019-05-09,8
3080,3080,158.921,2019-05-09,9
3081,3081,163.082,2019-05-09,10
3082,3082,164.46900000000002,2019-05-09,11
3083,3083,160.819,2019-05-09,12
3084,3084,154.90599999999995,2019-05-09,13
3085,3085,161.84099999999995,2019-05-09,14
3086,3086,158.26399999999995,2019-05-09,15
3087,3087,139.503,2019-05-09,16
3088,3088,146.14600000000002,2019-05-09,17
3089,3089,148.55499999999995,2019-05-09,18
3090,3090,161.622,2019-05-09,19
3091,3091,172.13400000000001,2019-05-09,20
3092,3092,164.90699999999995,2019-05-09,21
3093,3093,123.224,2019-05-09,22
3094,3094,111.471,2019-05-09,23
3095,3095,97.74700000000001,2019-05-10,0
3096,3096,94.316,2019-05-10,1
3097,3097,94.973,2019-05-10,2
3098,3098,96.214,2019-05-10,3
3099,3099,95.046,2019-05-10,4
3100,3100,94.973,2019-05-10,5
3101,3101,116.727,2019-05-10,6
3102,3102,139.941,2019-05-10,7
3103,3103,156.95,2019-05-10,8
3104,3104,169.36,2019-05-10,9
3105,3105,171.54999999999995,2019-05-10,10
3106,3106,163.155,2019-05-10,11
3107,3107,158.994,2019-05-10,12
3108,3108,161.84099999999995,2019-05-10,13
3109,3109,160.089,2019-05-10,14
3110,3110,150.23399999999995,2019-05-10,15
3111,3111,153.738,2019-05-10,16
3112,3112,152.278,2019-05-10,17
3113,3113,175.054,2019-05-10,18
3114,3114,177.828,2019-05-10,19
3115,3115,181.62400000000002,2019-05-10,20
3116,3116,169.94400000000002,2019-05-10,21
3117,3117,126.874,2019-05-10,22
3118,3118,117.019,2019-05-10,23
3119,3119,115.048,2019-05-11,0
3120,3120,105.99600000000001,2019-05-11,1
3121,3121,101.178,2019-05-11,2
3122,3122,101.178,2019-05-11,3
3123,3123,101.178,2019-05-11,4
3124,3124,101.251,2019-05-11,5
3125,3125,104.828,2019-05-11,6
3126,3126,113.953,2019-05-11,7
3127,3127,131.69199999999998,2019-05-11,8
3128,3128,145.635,2019-05-11,9
3129,3129,155.48999999999995,2019-05-11,10
3130,3130,156.366,2019-05-11,11
3131,3131,157.16899999999995,2019-05-11,12
3132,3132,157.534,2019-05-11,13
3133,3133,167.024,2019-05-11,14
3134,3134,162.571,2019-05-11,15
3135,3135,146.94899999999996,2019-05-11,16
3136,3136,142.569,2019-05-11,17
3137,3137,140.89,2019-05-11,18
3138,3138,170.30900000000003,2019-05-11,19
3139,3139,184.179,2019-05-11,20
3140,3140,162.863,2019-05-11,21
3141,3141,136.583,2019-05-11,22
3142,3142,120.304,2019-05-11,23
3143,3143,119.72,2019-05-12,0
3144,3144,126.29,2019-05-12,1
3145,3145,124.538,2019-05-12,2
3146,3146,117.749,2019-05-12,3
3147,3147,117.09200000000001,2019-05-12,4
3148,3148,115.997,2019-05-12,5
3149,3149,115.26700000000001,2019-05-12,6
