Facility Id,Facility Name,Facility  Status,Location  Street Address,Location  City,Location  State,Location  Zip,Locatino  Zip Four,Location  Area Code,Location  Phone Number,Location  Phone Extension,Location  Rep First,Location  Rep Last,Location  County Identity,Utm East,Utm North,Application  Date,Application  Number,Application  Status,Application  Type,Permit Number,Permit Status,PO Issue Date,BCAT Number,BCAT Description,CCAT Number,CCAT  Description,Naics Code,Sic Code1,Sic Code2,Emi Amt Av30 Co,Emi Amt Av30 Nox,Emi Amt Av30 Pm10,Emi Amt Av30 Rog,Emi Amt Av30 Sox,Emi Amt Av30 Tog
112136,"SPECTRUM PHARMACEUTICALS, INC",A,157 TECHNOLGY DR,IRVINE,CA,92618,    ,/58,7886700,     ,SHELTON,STERN,OR  ,431.4370117,3724.100098,5/7/10,510804,31,10,G9018 ,ACTIVE      ,6/30/10,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,325412,    ,    ,0.3,0.35,0.02,0.07,0.02,0
112163,OTIS COLLEGE OF ART & DESIGN,A,9045 LINCOLN BLVD,WESTCHESTER,CA,90045,    ,310,6656870,     ,CLAUDE,NICA,LA  ,369.0450134,3758.1521,2/9/01,381176,31,30,F37831,ACTIVE      ,3/8/01,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611519,    ,    ,0,1,0,0,0,0
112163,OTIS COLLEGE OF ART & DESIGN,A,9045 LINCOLN BLVD,WESTCHESTER,CA,90045,    ,310,6656870,     ,CLAUDE,NICA,LA  ,369.0450134,3758.1521,5/14/10,510842,31,96,G8658 ,ACTIVE      ,5/27/10,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611519,    ,    ,0.03,0.13,0,0,0,0
112174,"MATTEL, INCORPORATED",A,1955 E GRAND AVE,EL SEGUNDO,CA,90245,5086,310,2525475,     ,TONI,POWELL,LA  ,371.2200012,3753.909912,5/2/00,368963,31,60,F33671,ACTIVE      ,9/14/00,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,339930,4512,    ,7,29,1,3,2,0
112179,DOUGLAS EMMETT REALTY ADVISORS EXEC TOWE,A,11400 W OLYMPIC BLVD,LOS ANGELES,CA,90064,    ,310,4440051,     ,CAREY,BOOTH,LA  ,366.7590027,3767,4/3/97,327504,31,30,F10811,ACTIVE      ,12/16/97,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,531210,    ,    ,0,2,0,0,0,0
112292,FLETCHER JONES MOTORCARS,A,3300 JAMBOREE RD,NEWPORT BEACH,CA,92707,    ,949,7183351,     ,LARRY,BUSBY    ,OR  ,419.644989,3723.327881,7/12/18,605880,31,96,G53806,ACTIVE      ,8/22/18,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,811111,    ,    ,0.04,0.18,0.01,0.01,0,0
112327,ORANGE COUNTY SANITATION DISTRICT,A,1499 MAIN ST,IRVINE,CA,92614,    ,714,9622411,     ,TERRY,AHN,OR  ,0,0,10/22/98,346070,31,60,F18009,ACTIVE      ,12/8/98,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221320,    ,    ,0,22,0,0,0,0
112384,FEDERAL AVIATION ADMINISTRATION,A,SHERMAN WAY ON AIRPORT,BURBANK,CA,91505,    ,818,5674633,     ,JOSEPH,DIMAGGIO,LA  ,374.230011,3785.110107,5/7/97,328016,31,96,F7230 ,ACTIVE      ,5/16/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,488111,    ,    ,0,0,0,0,0,0
112396,"PACIFIC PLASTICS, INC.",A,111 S BERRY 221 ST,BREA,CA,92821,    ,310,8581026,     ,FARHARD,BAHREMAND,OR  ,416.1579895,3753.399902,5/10/01,385932,31,10,F43013,ACTIVE      ,8/15/01,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,326122,3261,    ,1,2,0,0,0,0
112406,"COLTON CITY OF, UTL  DEPT WATER, DOMECQ",A,1000 BLOCK OF ELLEN ST DOMECQ,COLTON,CA,92324,    ,909,3706111,     ,MIKE,MEDINA,SB  ,0,0,5/14/97,328108,31,96,F7218 ,ACTIVE      ,5/15/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,221310,    ,    ,0,1,0,0,0,0
112422,"TARGET CORP., BALDWIN PARK, T-1033",A,3100 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,    ,626,8516404,     ,OSCAR,VALDEZ,LA  ,409.6069946,3770.125,5/20/97,328197,31,30,F7837 ,ACTIVE      ,6/25/97,43001,I C E (50-500 HP) EM ELEC GEN-NAT GAS,  ,,452112,    ,    ,0,0,0,0,0,0
112509,METROPOLITAN WATER DIST OF SO CAL,A,700 N ALAMEDA ST,LOS ANGELES,CA,90012,    ,213,2176660,     ,MARK  ,SIMON,LA  ,385.8389893,3769.175049,5/15/97,328321,31,10,F7690 ,ACTIVE      ,6/17/97,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,221310,9999,    ,0,1,0,0,0,0
112509,METROPOLITAN WATER DIST OF SO CAL,A,700 N ALAMEDA ST,LOS ANGELES,CA,90012,    ,213,2176660,     ,MARK  ,SIMON,LA  ,385.8389893,3769.175049,7/1/99,357469,31,10,F21696,ACTIVE      ,8/18/99,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,221310,9999,    ,0,0,0,0,0,0
112509,METROPOLITAN WATER DIST OF SO CAL,A,700 N ALAMEDA ST,LOS ANGELES,CA,90012,    ,213,2176660,     ,MARK  ,SIMON,LA  ,385.8389893,3769.175049,7/1/99,357470,31,10,F21697,ACTIVE      ,8/18/99,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,221310,9999,    ,0,0,0,0,0,0
112509,METROPOLITAN WATER DIST OF SO CAL,A,700 N ALAMEDA ST,LOS ANGELES,CA,90012,    ,213,2176660,     ,MARK  ,SIMON,LA  ,385.8389893,3769.175049,4/17/07,467844,31,63,F90232,ACTIVE      ,5/31/07,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,9999,    ,1,6,0,0,0,0
112526,"LA CO, DEPT OF PUBLIC WORKS-FLOOD MAINT",A,9700 N SAN GABRIEL CANYON RD,AZUSA,CA,91702,    ,626,4457630,     ,ED,ZARGARIAN,LA  ,0,0,11/6/07,475387,31,30,F93909,ACTIVE      ,11/21/07,48901,"I C E (50-500 HP) EMERG OTHER, DIESEL",  ,,921190,    ,    ,0,1,0,0,0,0
112526,"LA CO, DEPT OF PUBLIC WORKS-FLOOD MAINT",A,9700 N SAN GABRIEL CANYON RD,AZUSA,CA,91702,    ,626,4457630,     ,ED,ZARGARIAN,LA  ,0,0,11/6/07,475389,31,30,F93910,ACTIVE      ,11/21/07,48901,"I C E (50-500 HP) EMERG OTHER, DIESEL",  ,,921190,    ,    ,0,0,0,0,0,0
112542,"FATHERS OF ST CHARLES, VILLA SCALABRINI",A,10631 VINEDALE ST,SUN VALLEY,CA,91352,    ,818,7686500,     ,MARLENE,RAINEN,LA  ,374.4840088,3788.159912,5/23/97,328419,31,96,F7354 ,ACTIVE      ,5/23/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,531110,    ,    ,0,0,0,0,0,0
112548,GOLDEN STATE WATER CO,A,2669 N MOUNTAIN AVE,CLAREMONT,CA,91711,    ,909,9370111,304,YAT-SOL,CHEN,LA  ,432.7799988,3776.439941,6/1/04,430656,31,96,F68750,ACTIVE      ,6/1/04,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,221122,    ,    ,0,0,0,0,0,0
112562,FENIX MARINE SERVICES,A,614 TERMINAL WAY,SAN PEDRO,CA,90731,    ,310,5488881,     ,M&R ,DEPARTMENT,LA  ,384.1099854,3735.050049,4/9/97,328477,31,40,F7569 ,ACTIVE      ,6/6/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,541611,    ,    ,0,0,0,0,0,0
112562,FENIX MARINE SERVICES,A,614 TERMINAL WAY,SAN PEDRO,CA,90731,    ,310,5488881,     ,M&R ,DEPARTMENT,LA  ,384.1099854,3735.050049,4/25/97,328476,31,40,F7571 ,ACTIVE      ,6/6/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,541611,    ,    ,0,0,0,0,0,0
112562,FENIX MARINE SERVICES,A,614 TERMINAL WAY,SAN PEDRO,CA,90731,    ,310,5488881,     ,M&R ,DEPARTMENT,LA  ,384.1099854,3735.050049,4/22/08,481784,31,30,F98379,ACTIVE      ,8/1/08,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,541611,    ,    ,0,0,0,0,0,0
112562,FENIX MARINE SERVICES,A,614 TERMINAL WAY,SAN PEDRO,CA,90731,    ,310,5488881,     ,M&R ,DEPARTMENT,LA  ,384.1099854,3735.050049,4/7/10,508388,31,96,G8169 ,ACTIVE      ,4/21/10,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,541611,    ,    ,0.04,0.09,0,0,0,0
112568,MACY'S - BREA MALL STORE,A,200 BREA MALL,BREA,CA,92821,    ,818,5096475,     ,GARY,WILDBERGER,OR  ,418.1400146,3752.699951,5/22/97,328504,31,30,F9974 ,ACTIVE      ,10/21/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,452111,    ,    ,0,0,0,0,0,0
112655,"LONG BEACH POLICE, WEST STATION",A,1835 SANTA FE AVE,LONG BEACH,CA,90810,    ,562,5705430,     ,OLIVER,CRUZ,LA  ,387.4700012,3739.370117,7/31/97,330687,31,10,F14965,ACTIVE      ,7/22/98,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,922120,    ,    ,0,1,0,0,0,0
112711,FEDERAL AVIATION ADMINISTRATION,A,2821 HOLLYWOOD WAY,BURBANK,CA,91505,    ,818,5674633,     ,JOSEPH,DIMAGGIO,LA  ,375.7200012,3784.949951,3/5/02,398266,31,96,F49588,ACTIVE      ,3/5/02,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,488111,    ,    ,0,1,0,0,0,0
112726,"NHK, JAPAN BROADCASTING CORPORATION",A,1620 26TH ST SUITE NORTH,SANTA MONICA,CA,90404,    ,310,5861600,     ,IKUNO,SHIMOJI,LA  ,364.197998,3766.298096,6/5/97,328790,31,96,F7877 ,ACTIVE      ,6/27/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,512199,    ,    ,0,0,0,0,0,0
112745,INLAND EMPIRE UTILITIES AGENCY,A,1818 E PHILADELPHIA ST,ONTARIO,CA,91761,    ,909,9931776,     ,JACK E.,FRAZIER,SB  ,443.4159851,3765.905029,3/22/17,592957,31,63,G46070,ACTIVE      ,4/7/17,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,221310,4952,    ,0.12,0.83,0.05,0.04,0,0
112754,"NORDSTOM, SO CAL REGIONAL OFFICE",A,3501 W SUNFLOWER AVE,SANTA ANA,CA,92704,    ,714,5134870,     ,STEVEN,LETH,OR  ,415.0409851,3728.601074,1/25/05,438993,31,30,F76125,ACTIVE      ,6/17/05,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,621491,    ,    ,0,0,0,0,0,0
112756,SANTA MARGARITA WATER DISTRICT,A,27058 SOUTH BEND,COTO DE CAZA,CA,92679,    ,949,4596522,     ,ERIC,SMITH,OR  ,0,0,6/13/97,328962,31,96,F7717 ,ACTIVE      ,6/18/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,221310,    ,    ,0,1,0,0,0,0
112765,ORANGE CO SHERIFFS DEPT/FAC OPERATIONS,A,22177 OLD ESPERANZA RD,YORBA LINDA,CA,92886,    ,714,5677763,     ,BOB,ERSKINE,OR  ,0,0,6/17/97,329012,31,96,F7698 ,ACTIVE      ,6/17/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,922120,    ,    ,0,1,0,0,0,0
112806,SARAGOSSA LLC,A,11611 SAN VICENTE BLVD #1010,LOS ANGELES,CA,90049,    ,310,8204581,     ,THOMAS ,MCCORMICK,LA  ,365.019989,3768.909912,6/19/97,329110,31,96,F7721 ,ACTIVE      ,6/19/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,531110,    ,    ,0,1,0,0,0,0
112909,DESERT HOSPITAL,A,1150 N INDIAN CANYON DR,PALM SPRINGS,CA,92262,4872,760,3236511,     ,DALE,BARNHART,RV  ,542.039978,3744.179932,6/4/97,329383,31,40,F7955 ,ACTIVE      ,7/2/97,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8062,    ,0.77,3.52,0.25,0.28,0,0
112909,DESERT HOSPITAL,A,1150 N INDIAN CANYON DR,PALM SPRINGS,CA,92262,4872,760,3236511,     ,DALE,BARNHART,RV  ,542.039978,3744.179932,6/4/97,329385,31,40,F7952 ,ACTIVE      ,7/2/97,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8062,    ,0.77,3.52,0.25,0.28,0,0
112909,DESERT HOSPITAL,A,1150 N INDIAN CANYON DR,PALM SPRINGS,CA,92262,4872,760,3236511,     ,DALE,BARNHART,RV  ,542.039978,3744.179932,6/4/97,329390,31,40,F7954 ,ACTIVE      ,7/2/97,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8062,    ,0.98,4.51,0.32,0.36,0,0
112922,"CORONA CITY, DEPT OF WATER & POWER",A,1505 W RINCON ST,CORONA,CA,92880,    ,951,2793660,     ,TOM,MOODY,RV  ,444.9200134,3751.159912,6/25/97,329423,31,96,F7900 ,ACTIVE      ,7/1/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,921110,    ,    ,0,1,0,0,0,0
112969,MCI,A,17642 ARMSTRONG,IRVINE ,CA,92614,    ,909,8792712,     ,ZACH,FEINGOLD,OR  ,421.1629944,3727.883057,2/2/12,532875,31,63,G19013,ACTIVE      ,7/6/12,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,454113,    ,    ,2,9,0,0,0,0
113008,EL MIRADOR MEDICAL PLAZA,A,1180 N INDIAN CANYON DR,PALM SPRINGS,CA,92262,    ,760,3236511,     ,DALE ,BARNHART,RV  ,542.0499878,3744.25708,6/4/97,329806,31,40,F8154 ,ACTIVE      ,7/15/97,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,621340,    ,    ,3,16,0,1,1,0
113057,MUSCOY MUTUAL WATER COMPANY,A,VARIOUS LOCATIONS IN SCAQMD,SAN BERNARDINO,CA,92407,    ,909,8872964,     ,FRED,ADAMS,SB  ,0,0,7/9/97,329931,31,30,F10779,ACTIVE      ,12/12/97,41101,I C E (50-500 HP) N-EM PORT N-RENT OIL,  ,,221310,    ,    ,8,26,6,4,1,0
113092,"COX COMM OR CO INC, COX COMMUNICATIONS",A,26125 VICTORIA BLVD,CAPISTRANO BEACH,CA,92624,    ,760,6124588,     ,BRANDY,BRICKEY,OR  ,437.3099976,3702.840088,6/1/10,511342,31,10,G9664 ,ACTIVE      ,8/20/10,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,561499,4813,    ,0.36,0.4,0.02,0.02,0,0
113092,"COX COMM OR CO INC, COX COMMUNICATIONS",A,26125 VICTORIA BLVD,CAPISTRANO BEACH,CA,92624,    ,760,6124588,     ,BRANDY,BRICKEY,OR  ,437.3099976,3702.840088,6/1/10,511343,31,10,G9665 ,ACTIVE      ,8/20/10,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,561499,4813,    ,0.36,0.4,0.02,0.02,0,0
113098,MILKEN COMMUNITY HIGH SCHOOL,A,15800 MULHOLLAND,LOS ANGELES,CA,90077,    ,310,4768561,     ,NORMAN ,FOGEL,LA  ,0,0,9/18/14,568412,31,50,G34842,ACTIVE      ,2/27/15,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611110,    ,    ,0.52,0.29,0,0.03,0,0
113160,HILTON COSTA MESA,A,3050 BRISTOL ST,COSTA MESA,CA,92626,    ,714,4384965,     ,JACOB,VOGELESANG,OR  ,417.9100037,3727.110107,7/16/97,330281,31,60,F13304,ACTIVE      ,4/23/98,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,721110,7011,    ,1,5,0,0,0,0
113164,PUBLIC STORAGE INC,A,701 WESTERN AVE SUITE 200,GLENDALE,CA,91201,    ,818,2448080,     ,BRIAN,GERICH,LA  ,380.6099854,3781.100098,10/28/05,449286,31,30,F79698,ACTIVE      ,12/9/05,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,531110,    ,    ,0,1,0,0,0,0
113164,PUBLIC STORAGE INC,A,701 WESTERN AVE SUITE 200,GLENDALE,CA,91201,    ,818,2448080,     ,BRIAN,GERICH,LA  ,380.6099854,3781.100098,12/12/06,463465,31,96,F86427,ACTIVE      ,12/12/06,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,531110,    ,    ,1,2,0,0,0,0
113170,SANTA MONICA - UCLA MEDICAL CENTER,A,1250 16TH ST,SANTA MONICA,CA,90404,1200,310,7945369,     ,DAVID  ,OTT    ,LA  ,362.776001,3766.021973,1/31/01,380928,31,96,F37746,ACTIVE      ,3/6/01,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,621493,8011,    ,8,6,0,1,0,0
113170,SANTA MONICA - UCLA MEDICAL CENTER,A,1250 16TH ST,SANTA MONICA,CA,90404,1200,310,7945369,     ,DAVID  ,OTT    ,LA  ,362.776001,3766.021973,5/4/01,385993,31,96,F40652,ACTIVE      ,6/8/01,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,621493,8011,    ,6,5,0,1,0,0
113198,CITY OF SIGNAL HILL,A,2271 TEMPLE AVE,SIGNAL HILL,CA,90806,    ,562,9897253,     ,CECIL,LOONEY,LA  ,392.70401,3740.728027,7/24/97,330414,31,96,F8550 ,ACTIVE      ,8/1/97,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,926130,    ,    ,0,2,0,0,0,0
113211,CUCAMONGA COUNTY WATER DISTRICT,A,VARIOUS LOCATIONS IN SCAQMD,RANCHO CUCAMONGA,CA,91729,    ,909,987291,     ,MIKE,MAESTAS,SB  ,0,0,2/2/00,365782,31,10,F26911,ACTIVE      ,3/30/00,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,    ,    ,0,2,0,0,0,0
113211,CUCAMONGA COUNTY WATER DISTRICT,A,VARIOUS LOCATIONS IN SCAQMD,RANCHO CUCAMONGA,CA,91729,    ,909,987291,     ,MIKE,MAESTAS,SB  ,0,0,2/2/00,365785,31,10,F26912,ACTIVE      ,3/30/00,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,    ,    ,0,2,0,0,0,0
113211,CUCAMONGA COUNTY WATER DISTRICT,A,VARIOUS LOCATIONS IN SCAQMD,RANCHO CUCAMONGA,CA,91729,    ,909,987291,     ,MIKE,MAESTAS,SB  ,0,0,8/9/01,389990,31,63,F44233,ACTIVE      ,9/19/01,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,    ,    ,0,2,0,0,0,0
113211,CUCAMONGA COUNTY WATER DISTRICT,A,VARIOUS LOCATIONS IN SCAQMD,RANCHO CUCAMONGA,CA,91729,    ,909,987291,     ,MIKE,MAESTAS,SB  ,0,0,8/9/01,389991,31,63,F44232,ACTIVE      ,9/19/01,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,    ,    ,0,1,0,0,0,0
113211,CUCAMONGA COUNTY WATER DISTRICT,A,VARIOUS LOCATIONS IN SCAQMD,RANCHO CUCAMONGA,CA,91729,    ,909,987291,     ,MIKE,MAESTAS,SB  ,0,0,2/14/02,397692,31,10,F51077,ACTIVE      ,4/5/02,46902,ICE (>500 hp) EM PORT N-RENT DIESEL,  ,,221310,    ,    ,0,2,0,0,0,0
113235,"CULVER CITY, CITY OF",A,9815 JEFFERSON BLVD,CULVER CITY,CA,90232,    ,310,2536525,     ,DAVE,WINNETT,LA  ,371.7829895,3764.562988,10/2/01,391627,31,30,F45177,ACTIVE      ,10/11/01,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,921110,    ,    ,1,1,0,0,0,0
113235,"CULVER CITY, CITY OF",A,9815 JEFFERSON BLVD,CULVER CITY,CA,90232,    ,310,2536525,     ,DAVE,WINNETT,LA  ,371.7829895,3764.562988,10/2/07,474065,31,96,F92797,ACTIVE      ,10/2/07,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,921110,    ,    ,0,2,0,0,0,0
113239,"NEWPORT BEACH CITY, UTILITIES DEPT",A,VARIOUS LOCATIONS IN SCAQMD,NEWPORT BEACH,CA,92663,    ,714,6443059,     , MIKE ,PISANI,OR  ,0,0,12/3/96,322951,31,30,F8864 ,ACTIVE      ,8/21/97,41901,I C E (50-500 HP) N-EM PORT N-RENT DIESE,  ,,921110,    ,    ,0,8,0,1,0,1
113239,"NEWPORT BEACH CITY, UTILITIES DEPT",A,VARIOUS LOCATIONS IN SCAQMD,NEWPORT BEACH,CA,92663,    ,714,6443059,     , MIKE ,PISANI,OR  ,0,0,9/23/03,418219,31,30,F64468,ACTIVE      ,11/6/03,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,921110,    ,    ,0,0,0,0,0,0
113239,"NEWPORT BEACH CITY, UTILITIES DEPT",A,VARIOUS LOCATIONS IN SCAQMD,NEWPORT BEACH,CA,92663,    ,714,6443059,     , MIKE ,PISANI,OR  ,0,0,9/23/03,418220,31,30,F64469,ACTIVE      ,11/6/03,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,921110,    ,    ,0,0,0,0,0,0
113256,"CITY OF BURBANK, POLICE/FIRE HDQTRS",A,200 N THIRD ST,BURBANK,CA,91502,    ,818,2383161,     ,STEVE,BERDROW,LA  ,379.3970032,3783.016113,7/29/97,330600,31,96,F8526 ,ACTIVE      ,7/31/97,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,922120,    ,    ,0,3,0,0,0,0
113268,WEST COAST AEROSPACE,A,24224 BROAD ST,CARSON,CA,90745,    ,206,5957031,     ,KEN,WAGNER,LA  ,383.1600037,3741.120117,6/6/01,387933,31,10,F43338,ACTIVE      ,8/21/01,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,423840,3451,    ,0,0,0,0,0,0
113270,HOME DEPOT USA #6647,A,800 N BROOKHURST ST,ANAHEIM,CA,92805,    ,760,6028700,8616,ERIC,ENSMINGER,OR  ,411.269989,3744.919922,4/3/08,480449,31,30,F96759,ACTIVE      ,5/7/08,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,444110,    ,    ,0,0,0,0,0,0
113270,HOME DEPOT USA #6647,A,800 N BROOKHURST ST,ANAHEIM,CA,92805,    ,760,6028700,8616,ERIC,ENSMINGER,OR  ,411.269989,3744.919922,10/13/09,502981,31,30,G8441 ,ACTIVE      ,5/12/10,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,444110,    ,    ,0,0,0,0,0,0
113319,COSTCO WHOLESALE #454,A,115 TECHNOLOGY DR,IRVINE,CA,92618,    ,714,4531220,220,RICK,BORGENS,OR  ,431.1099854,3724.469971,6/22/92,269501,31,10,D62169,ACTIVE      ,9/17/92,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,452910,5541,    ,0.658,1.699,0.137,0.044,0.027,0
113329,"ONE HUNDRED TOWERS LLC, CENTURY PLAZA",A,2049 CENTURY PARK EAST GARAGE LEVEL A,LOS ANGELES,CA,90067,3283,310,2267432,     ,CHRIS,LOUROS,LA  ,369.6499939,3769.399902,8/1/97,330826,31,40,F8684 ,ACTIVE      ,8/12/97,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,812930,    ,    ,0,0,0,0,0,0
113329,"ONE HUNDRED TOWERS LLC, CENTURY PLAZA",A,2049 CENTURY PARK EAST GARAGE LEVEL A,LOS ANGELES,CA,90067,3283,310,2267432,     ,CHRIS,LOUROS,LA  ,369.6499939,3769.399902,8/1/97,330827,31,40,F8686 ,ACTIVE      ,8/12/97,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,812930,    ,    ,0,0,0,0,0,0
113329,"ONE HUNDRED TOWERS LLC, CENTURY PLAZA",A,2049 CENTURY PARK EAST GARAGE LEVEL A,LOS ANGELES,CA,90067,3283,310,2267432,     ,CHRIS,LOUROS,LA  ,369.6499939,3769.399902,8/1/97,330828,31,40,F8687 ,ACTIVE      ,8/12/97,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,812930,    ,    ,0,1,0,0,0,0
113329,"ONE HUNDRED TOWERS LLC, CENTURY PLAZA",A,2049 CENTURY PARK EAST GARAGE LEVEL A,LOS ANGELES,CA,90067,3283,310,2267432,     ,CHRIS,LOUROS,LA  ,369.6499939,3769.399902,8/19/14,567651,31,50,G33056,ACTIVE      ,10/1/14,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,812930,    ,    ,0.07,1.99,0.02,0.02,0,0
113329,"ONE HUNDRED TOWERS LLC, CENTURY PLAZA",A,2049 CENTURY PARK EAST GARAGE LEVEL A,LOS ANGELES,CA,90067,3283,310,2267432,     ,CHRIS,LOUROS,LA  ,369.6499939,3769.399902,8/19/14,567652,31,50,G33057,ACTIVE      ,10/1/14,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,812930,    ,    ,0.39,2.06,0.01,0.06,0,0
113329,"ONE HUNDRED TOWERS LLC, CENTURY PLAZA",A,2049 CENTURY PARK EAST GARAGE LEVEL A,LOS ANGELES,CA,90067,3283,310,2267432,     ,CHRIS,LOUROS,LA  ,369.6499939,3769.399902,8/19/14,567653,31,50,G33058,ACTIVE      ,10/1/14,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,812930,    ,    ,0.41,2.2,0.01,0.07,0,0
113342,SOUTHERN CALIF REGIONAL RAIL AUTHORITY,A,426 BAUCHET,LOS ANGELES,CA,90012,    ,213,6266654,     ,JAIME,ROMO,LA  ,386.2279968,3769.165039,10/11/07,472129,31,30,F94982,ACTIVE      ,1/24/08,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,485112,    ,    ,0,0,0,0,0,0
113387,FOOTHILL MUNICIPAL WATER DISTRICT,A,1630 ROSEMONT AVE,PASADENA,CA,91103,    ,818,7904036,     ,KEN,HERMAN,LA  ,392.25,3782.01001,10/2/13,556789,31,96,G27946,ACTIVE      ,10/24/13,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,    ,    ,0.25,2.09,0.04,0.1,0,0
113387,FOOTHILL MUNICIPAL WATER DISTRICT,A,1630 ROSEMONT AVE,PASADENA,CA,91103,    ,818,7904036,     ,KEN,HERMAN,LA  ,392.25,3782.01001,9/19/17,597616,31,30,G48657,ACTIVE      ,10/7/17,46901,I C E (50-500 HP) EM PORT N-RENT DIESEL,  ,,221310,    ,    ,0.06,0.06,0,0.09,0,0
113436,PACIFICA HOSPITAL OF THE VALLEY,A,9449 SAN FERNANDO RD,SUN VALLEY,CA,91352,1421,818,2522369,     ,TIM,ELLIOTT,LA  ,371.4790039,3789.550049,8/19/97,331352,31,40,F9022 ,ACTIVE      ,8/27/97,43401,I C E (50-500 HP) EM ELEC GEN-GASOLINE,  ,,622110,8081,    ,30.685,0.822,0.049,1.151,0.044,0
113436,PACIFICA HOSPITAL OF THE VALLEY,A,9449 SAN FERNANDO RD,SUN VALLEY,CA,91352,1421,818,2522369,     ,TIM,ELLIOTT,LA  ,371.4790039,3789.550049,8/19/97,331357,31,40,F9019 ,ACTIVE      ,8/27/97,43401,I C E (50-500 HP) EM ELEC GEN-GASOLINE,  ,,622110,8081,    ,30.685,0.822,0.049,1.151,0.044,0
