,OPR_DT,OPR_HR,NODE,MW
3639,2019-06-01,17,HARBGN_7_UNITS-APND,11.859739999999999
3640,2019-06-01,18,HARBGN_7_UNITS-APND,17.57377
3641,2019-06-01,19,HARBGN_7_UNITS-APND,27.02443
3642,2019-06-01,20,HARBGN_7_UNITS-APND,42.02189
3643,2019-06-01,21,HARBGN_7_UNITS-APND,50.2248
3644,2019-06-01,22,HARBGN_7_UNITS-APND,31.70627
3645,2019-06-01,23,HARBGN_7_UNITS-APND,24.26984
3646,2019-06-01,24,HARBGN_7_UNITS-APND,19.387
3647,2019-06-02,1,HARBGN_7_UNITS-APND,18.08622
3648,2019-06-02,2,HARBGN_7_UNITS-APND,17.01548
3649,2019-06-02,3,HARBGN_7_UNITS-APND,14.954920000000001
3650,2019-06-02,4,HARBGN_7_UNITS-APND,14.61576
3651,2019-06-02,5,HARBGN_7_UNITS-APND,15.300989999999999
3652,2019-06-02,6,HARBGN_7_UNITS-APND,16.69507
3653,2019-06-02,7,HARBGN_7_UNITS-APND,10.37509
3654,2019-06-02,8,HARBGN_7_UNITS-APND,3.14137
3655,2019-06-02,9,HARBGN_7_UNITS-APND,0.00392
3656,2019-06-02,10,HARBGN_7_UNITS-APND,-0.01029
3657,2019-06-02,11,HARBGN_7_UNITS-APND,-0.01034
3658,2019-06-02,12,HARBGN_7_UNITS-APND,-0.010409999999999999
3659,2019-06-02,13,HARBGN_7_UNITS-APND,-0.01031
3660,2019-06-02,14,HARBGN_7_UNITS-APND,0.0
3661,2019-06-02,15,HARBGN_7_UNITS-APND,0.56713
3662,2019-06-02,16,HARBGN_7_UNITS-APND,3.6984199999999996
3663,2019-06-02,17,HARBGN_7_UNITS-APND,6.759010000000001
3664,2019-06-02,18,HARBGN_7_UNITS-APND,11.25512
3665,2019-06-02,19,HARBGN_7_UNITS-APND,26.90875
3666,2019-06-02,20,HARBGN_7_UNITS-APND,40.777409999999996
3667,2019-06-02,21,HARBGN_7_UNITS-APND,49.93972
3668,2019-06-02,22,HARBGN_7_UNITS-APND,29.57265
3669,2019-06-02,23,HARBGN_7_UNITS-APND,21.80037
3670,2019-06-02,24,HARBGN_7_UNITS-APND,15.8794
3671,2019-06-03,1,HARBGN_7_UNITS-APND,17.12267
3672,2019-06-03,2,HARBGN_7_UNITS-APND,15.012920000000001
3673,2019-06-03,3,HARBGN_7_UNITS-APND,14.02222
3674,2019-06-03,4,HARBGN_7_UNITS-APND,13.628670000000001
3675,2019-06-03,5,HARBGN_7_UNITS-APND,17.090429999999998
3676,2019-06-03,6,HARBGN_7_UNITS-APND,24.33829
3677,2019-06-03,7,HARBGN_7_UNITS-APND,25.46669
3678,2019-06-03,8,HARBGN_7_UNITS-APND,15.993310000000001
3679,2019-06-03,9,HARBGN_7_UNITS-APND,7.4443600000000005
3680,2019-06-03,10,HARBGN_7_UNITS-APND,7.39832
3681,2019-06-03,11,HARBGN_7_UNITS-APND,8.446
3682,2019-06-03,12,HARBGN_7_UNITS-APND,10.29716
3683,2019-06-03,13,HARBGN_7_UNITS-APND,11.370439999999999
3684,2019-06-03,14,HARBGN_7_UNITS-APND,15.25334
3685,2019-06-03,15,HARBGN_7_UNITS-APND,17.352320000000002
3686,2019-06-03,16,HARBGN_7_UNITS-APND,18.56707
3687,2019-06-03,17,HARBGN_7_UNITS-APND,20.02011
3688,2019-06-03,18,HARBGN_7_UNITS-APND,29.432370000000002
3689,2019-06-03,19,HARBGN_7_UNITS-APND,43.39817
3690,2019-06-03,20,HARBGN_7_UNITS-APND,61.61275
3691,2019-06-03,21,HARBGN_7_UNITS-APND,63.95321
3692,2019-06-03,22,HARBGN_7_UNITS-APND,40.10365
3693,2019-06-03,23,HARBGN_7_UNITS-APND,23.810129999999997
3694,2019-06-03,24,HARBGN_7_UNITS-APND,18.13835
3695,2019-06-04,1,HARBGN_7_UNITS-APND,18.90844
3696,2019-06-04,2,HARBGN_7_UNITS-APND,16.31837
3697,2019-06-04,3,HARBGN_7_UNITS-APND,15.8017
3698,2019-06-04,4,HARBGN_7_UNITS-APND,16.20958
3699,2019-06-04,5,HARBGN_7_UNITS-APND,17.67684
3700,2019-06-04,6,HARBGN_7_UNITS-APND,23.187910000000002
3701,2019-06-04,7,HARBGN_7_UNITS-APND,23.69166
3702,2019-06-04,8,HARBGN_7_UNITS-APND,17.835829999999998
3703,2019-06-04,9,HARBGN_7_UNITS-APND,12.907760000000001
3704,2019-06-04,10,HARBGN_7_UNITS-APND,11.09624
3705,2019-06-04,11,HARBGN_7_UNITS-APND,11.69657
3706,2019-06-04,12,HARBGN_7_UNITS-APND,13.797179999999999
3707,2019-06-04,13,HARBGN_7_UNITS-APND,16.41723
3708,2019-06-04,14,HARBGN_7_UNITS-APND,20.48937
3709,2019-06-04,15,HARBGN_7_UNITS-APND,24.150029999999997
3710,2019-06-04,16,HARBGN_7_UNITS-APND,25.67015
3711,2019-06-04,17,HARBGN_7_UNITS-APND,32.65334
3712,2019-06-04,18,HARBGN_7_UNITS-APND,35.1526
3713,2019-06-04,19,HARBGN_7_UNITS-APND,47.38191
3714,2019-06-04,20,HARBGN_7_UNITS-APND,72.64156
3715,2019-06-04,21,HARBGN_7_UNITS-APND,60.91551
3716,2019-06-04,22,HARBGN_7_UNITS-APND,38.318670000000004
3717,2019-06-04,23,HARBGN_7_UNITS-APND,33.02069
3718,2019-06-04,24,HARBGN_7_UNITS-APND,22.90121
3719,2019-06-05,1,HARBGN_7_UNITS-APND,18.30155
3720,2019-06-05,2,HARBGN_7_UNITS-APND,15.060939999999999
3721,2019-06-05,3,HARBGN_7_UNITS-APND,15.118160000000001
3722,2019-06-05,4,HARBGN_7_UNITS-APND,14.504079999999998
3723,2019-06-05,5,HARBGN_7_UNITS-APND,17.531470000000002
3724,2019-06-05,6,HARBGN_7_UNITS-APND,22.95274
3725,2019-06-05,7,HARBGN_7_UNITS-APND,24.4418
3726,2019-06-05,8,HARBGN_7_UNITS-APND,18.46251
3727,2019-06-05,9,HARBGN_7_UNITS-APND,14.576360000000001
3728,2019-06-05,10,HARBGN_7_UNITS-APND,9.00121
3729,2019-06-05,11,HARBGN_7_UNITS-APND,10.52035
3730,2019-06-05,12,HARBGN_7_UNITS-APND,13.79165
3731,2019-06-05,13,HARBGN_7_UNITS-APND,18.20255
3732,2019-06-05,14,HARBGN_7_UNITS-APND,22.7366
3733,2019-06-05,15,HARBGN_7_UNITS-APND,24.66471
3734,2019-06-05,16,HARBGN_7_UNITS-APND,26.15371
3735,2019-06-05,17,HARBGN_7_UNITS-APND,30.280990000000003
3736,2019-06-05,18,HARBGN_7_UNITS-APND,35.576190000000004
3737,2019-06-05,19,HARBGN_7_UNITS-APND,46.57652
3738,2019-06-05,20,HARBGN_7_UNITS-APND,65.77875999999999
3739,2019-06-05,21,HARBGN_7_UNITS-APND,59.32894
3740,2019-06-05,22,HARBGN_7_UNITS-APND,38.37753
3741,2019-06-05,23,HARBGN_7_UNITS-APND,29.028140000000004
3742,2019-06-05,24,HARBGN_7_UNITS-APND,22.23156
3743,2019-06-06,1,HARBGN_7_UNITS-APND,25.95131
3744,2019-06-06,2,HARBGN_7_UNITS-APND,22.613770000000002
3745,2019-06-06,3,HARBGN_7_UNITS-APND,22.3975
3746,2019-06-06,4,HARBGN_7_UNITS-APND,21.11384
3747,2019-06-06,5,HARBGN_7_UNITS-APND,22.4337
3748,2019-06-06,6,HARBGN_7_UNITS-APND,27.401559999999996
3749,2019-06-06,7,HARBGN_7_UNITS-APND,27.59715
3750,2019-06-06,8,HARBGN_7_UNITS-APND,19.98028
3751,2019-06-06,9,HARBGN_7_UNITS-APND,16.17624
3752,2019-06-06,10,HARBGN_7_UNITS-APND,13.430029999999999
3753,2019-06-06,11,HARBGN_7_UNITS-APND,12.41358
3754,2019-06-06,12,HARBGN_7_UNITS-APND,12.598460000000001
3755,2019-06-06,13,HARBGN_7_UNITS-APND,10.73758
3756,2019-06-06,14,HARBGN_7_UNITS-APND,16.26916
3757,2019-06-06,15,HARBGN_7_UNITS-APND,17.07218
3758,2019-06-06,16,HARBGN_7_UNITS-APND,17.917379999999998
3759,2019-06-06,17,HARBGN_7_UNITS-APND,20.82505
3760,2019-06-06,18,HARBGN_7_UNITS-APND,26.150779999999997
3761,2019-06-06,19,HARBGN_7_UNITS-APND,39.319340000000004
3762,2019-06-06,20,HARBGN_7_UNITS-APND,57.44595
3763,2019-06-06,21,HARBGN_7_UNITS-APND,56.087709999999994
3764,2019-06-06,22,HARBGN_7_UNITS-APND,37.74905
3765,2019-06-06,23,HARBGN_7_UNITS-APND,28.333009999999998
3766,2019-06-06,24,HARBGN_7_UNITS-APND,21.68441
3767,2019-06-07,1,HARBGN_7_UNITS-APND,19.54254
3768,2019-06-07,2,HARBGN_7_UNITS-APND,15.64171
3769,2019-06-07,3,HARBGN_7_UNITS-APND,15.46185
3770,2019-06-07,4,HARBGN_7_UNITS-APND,15.15961
3771,2019-06-07,5,HARBGN_7_UNITS-APND,17.83531
3772,2019-06-07,6,HARBGN_7_UNITS-APND,24.45735
3773,2019-06-07,7,HARBGN_7_UNITS-APND,26.360129999999998
3774,2019-06-07,8,HARBGN_7_UNITS-APND,16.89322
3775,2019-06-07,9,HARBGN_7_UNITS-APND,11.32928
3776,2019-06-07,10,HARBGN_7_UNITS-APND,8.87268
3777,2019-06-07,11,HARBGN_7_UNITS-APND,7.99414
3778,2019-06-07,12,HARBGN_7_UNITS-APND,6.30279
3779,2019-06-07,13,HARBGN_7_UNITS-APND,6.1445300000000005
3780,2019-06-07,14,HARBGN_7_UNITS-APND,7.5579600000000005
3781,2019-06-07,15,HARBGN_7_UNITS-APND,10.602730000000001
3782,2019-06-07,16,HARBGN_7_UNITS-APND,12.13744
3783,2019-06-07,17,HARBGN_7_UNITS-APND,13.17653
3784,2019-06-07,18,HARBGN_7_UNITS-APND,18.36166
3785,2019-06-07,19,HARBGN_7_UNITS-APND,29.40189
3786,2019-06-07,20,HARBGN_7_UNITS-APND,44.39165
3787,2019-06-07,21,HARBGN_7_UNITS-APND,48.12703
3788,2019-06-07,22,HARBGN_7_UNITS-APND,35.33465
3789,2019-06-07,23,HARBGN_7_UNITS-APND,28.052770000000002
3790,2019-06-07,24,HARBGN_7_UNITS-APND,22.78172
3791,2019-06-08,1,HARBGN_7_UNITS-APND,20.7636
3792,2019-06-08,2,HARBGN_7_UNITS-APND,13.552539999999999
3793,2019-06-08,3,HARBGN_7_UNITS-APND,11.74498
3794,2019-06-08,4,HARBGN_7_UNITS-APND,9.99076
3795,2019-06-08,5,HARBGN_7_UNITS-APND,10.561639999999999
3796,2019-06-08,6,HARBGN_7_UNITS-APND,16.38045
3797,2019-06-08,7,HARBGN_7_UNITS-APND,14.209729999999999
3798,2019-06-08,8,HARBGN_7_UNITS-APND,7.741560000000001
3799,2019-06-08,9,HARBGN_7_UNITS-APND,1.1758899999999999
3800,2019-06-08,10,HARBGN_7_UNITS-APND,1.1335
3801,2019-06-08,11,HARBGN_7_UNITS-APND,1.44327
3802,2019-06-08,12,HARBGN_7_UNITS-APND,2.72309
3803,2019-06-08,13,HARBGN_7_UNITS-APND,4.28495
3804,2019-06-08,14,HARBGN_7_UNITS-APND,7.07008
3805,2019-06-08,15,HARBGN_7_UNITS-APND,10.00496
3806,2019-06-08,16,HARBGN_7_UNITS-APND,14.86549
3807,2019-06-08,17,HARBGN_7_UNITS-APND,16.89677
3808,2019-06-08,18,HARBGN_7_UNITS-APND,21.27364
3809,2019-06-08,19,HARBGN_7_UNITS-APND,32.878840000000004
3810,2019-06-08,20,HARBGN_7_UNITS-APND,43.76769
3811,2019-06-08,21,HARBGN_7_UNITS-APND,48.39577
3812,2019-06-08,22,HARBGN_7_UNITS-APND,35.4269
3813,2019-06-08,23,HARBGN_7_UNITS-APND,25.77228
3814,2019-06-08,24,HARBGN_7_UNITS-APND,23.27865
3815,2019-06-09,1,HARBGN_7_UNITS-APND,24.95845
3816,2019-06-09,2,HARBGN_7_UNITS-APND,21.2406
3817,2019-06-09,3,HARBGN_7_UNITS-APND,19.65263
3818,2019-06-09,4,HARBGN_7_UNITS-APND,18.28055
3819,2019-06-09,5,HARBGN_7_UNITS-APND,16.19644
3820,2019-06-09,6,HARBGN_7_UNITS-APND,17.0599
3821,2019-06-09,7,HARBGN_7_UNITS-APND,13.79367
3822,2019-06-09,8,HARBGN_7_UNITS-APND,4.02096
3823,2019-06-09,9,HARBGN_7_UNITS-APND,0.01018
3824,2019-06-09,10,HARBGN_7_UNITS-APND,0.0
3825,2019-06-09,11,HARBGN_7_UNITS-APND,0.0
3826,2019-06-09,12,HARBGN_7_UNITS-APND,1.19979
3827,2019-06-09,13,HARBGN_7_UNITS-APND,3.26761
3828,2019-06-09,14,HARBGN_7_UNITS-APND,9.34464
3829,2019-06-09,15,HARBGN_7_UNITS-APND,15.20701
3830,2019-06-09,16,HARBGN_7_UNITS-APND,23.46661
3831,2019-06-09,17,HARBGN_7_UNITS-APND,23.725479999999997
3832,2019-06-09,18,HARBGN_7_UNITS-APND,28.00187
3833,2019-06-09,19,HARBGN_7_UNITS-APND,38.26229
3834,2019-06-09,20,HARBGN_7_UNITS-APND,51.74211
3835,2019-06-09,21,HARBGN_7_UNITS-APND,58.53617
3836,2019-06-09,22,HARBGN_7_UNITS-APND,40.824870000000004
3837,2019-06-09,23,HARBGN_7_UNITS-APND,27.04093
3838,2019-06-09,24,HARBGN_7_UNITS-APND,24.56223
3839,2019-06-10,1,HARBGN_7_UNITS-APND,24.355999999999998
3840,2019-06-10,2,HARBGN_7_UNITS-APND,21.58676
3841,2019-06-10,3,HARBGN_7_UNITS-APND,20.69824
3842,2019-06-10,4,HARBGN_7_UNITS-APND,20.30254
3843,2019-06-10,5,HARBGN_7_UNITS-APND,22.18404
3844,2019-06-10,6,HARBGN_7_UNITS-APND,26.42887
3845,2019-06-10,7,HARBGN_7_UNITS-APND,26.97591
3846,2019-06-10,8,HARBGN_7_UNITS-APND,22.29055
3847,2019-06-10,9,HARBGN_7_UNITS-APND,21.45257
3848,2019-06-10,10,HARBGN_7_UNITS-APND,19.84887
3849,2019-06-10,11,HARBGN_7_UNITS-APND,21.21634
3850,2019-06-10,12,HARBGN_7_UNITS-APND,27.7397
3851,2019-06-10,13,HARBGN_7_UNITS-APND,37.7224
3852,2019-06-10,14,HARBGN_7_UNITS-APND,37.038309999999996
3853,2019-06-10,15,HARBGN_7_UNITS-APND,40.03603
3854,2019-06-10,16,HARBGN_7_UNITS-APND,39.81543
3855,2019-06-10,17,HARBGN_7_UNITS-APND,48.89945
3856,2019-06-10,18,HARBGN_7_UNITS-APND,51.51337
3857,2019-06-10,19,HARBGN_7_UNITS-APND,66.82319
3858,2019-06-10,20,HARBGN_7_UNITS-APND,90.45461999999999
3859,2019-06-10,21,HARBGN_7_UNITS-APND,62.002030000000005
3860,2019-06-10,22,HARBGN_7_UNITS-APND,43.5224
3861,2019-06-10,23,HARBGN_7_UNITS-APND,34.50861
3862,2019-06-10,24,HARBGN_7_UNITS-APND,28.52957
3863,2019-06-11,1,HARBGN_7_UNITS-APND,36.527609999999996
3864,2019-06-11,2,HARBGN_7_UNITS-APND,32.0958
3865,2019-06-11,3,HARBGN_7_UNITS-APND,29.4748
3866,2019-06-11,4,HARBGN_7_UNITS-APND,29.123890000000003
3867,2019-06-11,5,HARBGN_7_UNITS-APND,31.4209
3868,2019-06-11,6,HARBGN_7_UNITS-APND,32.05352
3869,2019-06-11,7,HARBGN_7_UNITS-APND,35.209070000000004
3870,2019-06-11,8,HARBGN_7_UNITS-APND,30.29092
3871,2019-06-11,9,HARBGN_7_UNITS-APND,27.947340000000004
3872,2019-06-11,10,HARBGN_7_UNITS-APND,26.56055
3873,2019-06-11,11,HARBGN_7_UNITS-APND,30.735940000000003
3874,2019-06-11,12,HARBGN_7_UNITS-APND,42.49167
3875,2019-06-11,13,HARBGN_7_UNITS-APND,42.59472
3876,2019-06-11,14,HARBGN_7_UNITS-APND,58.296980000000005
3877,2019-06-11,15,HARBGN_7_UNITS-APND,54.77658
3878,2019-06-11,16,HARBGN_7_UNITS-APND,56.82635
3879,2019-06-11,17,HARBGN_7_UNITS-APND,59.21269
3880,2019-06-11,18,HARBGN_7_UNITS-APND,68.77682
3881,2019-06-11,19,HARBGN_7_UNITS-APND,81.53718
3882,2019-06-11,20,HARBGN_7_UNITS-APND,112.57851000000001
3883,2019-06-11,21,HARBGN_7_UNITS-APND,70.67733
3884,2019-06-11,22,HARBGN_7_UNITS-APND,51.11716
3885,2019-06-11,23,HARBGN_7_UNITS-APND,41.36627
3886,2019-06-11,24,HARBGN_7_UNITS-APND,36.08845
3887,2019-06-12,1,HARBGN_7_UNITS-APND,35.10132
3888,2019-06-12,2,HARBGN_7_UNITS-APND,31.55653
3889,2019-06-12,3,HARBGN_7_UNITS-APND,28.963559999999998
3890,2019-06-12,4,HARBGN_7_UNITS-APND,27.27105
3891,2019-06-12,5,HARBGN_7_UNITS-APND,29.19884
3892,2019-06-12,6,HARBGN_7_UNITS-APND,33.46239
3893,2019-06-12,7,HARBGN_7_UNITS-APND,38.68179
3894,2019-06-12,8,HARBGN_7_UNITS-APND,33.89588
3895,2019-06-12,9,HARBGN_7_UNITS-APND,29.345959999999998
3896,2019-06-12,10,HARBGN_7_UNITS-APND,29.16964
3897,2019-06-12,11,HARBGN_7_UNITS-APND,34.37426
3898,2019-06-12,12,HARBGN_7_UNITS-APND,53.21741
3899,2019-06-12,13,HARBGN_7_UNITS-APND,44.03293
3900,2019-06-12,14,HARBGN_7_UNITS-APND,60.218540000000004
3901,2019-06-12,15,HARBGN_7_UNITS-APND,56.065380000000005
3902,2019-06-12,16,HARBGN_7_UNITS-APND,59.10578
3903,2019-06-12,17,HARBGN_7_UNITS-APND,61.802730000000004
3904,2019-06-12,18,HARBGN_7_UNITS-APND,67.64312
3905,2019-06-12,19,HARBGN_7_UNITS-APND,95.67697
3906,2019-06-12,20,HARBGN_7_UNITS-APND,148.7562
3907,2019-06-12,21,HARBGN_7_UNITS-APND,88.87834000000001
3908,2019-06-12,22,HARBGN_7_UNITS-APND,61.96315
3909,2019-06-12,23,HARBGN_7_UNITS-APND,42.39416
3910,2019-06-12,24,HARBGN_7_UNITS-APND,37.99218
3911,2019-06-13,1,HARBGN_7_UNITS-APND,29.24284
3912,2019-06-13,2,HARBGN_7_UNITS-APND,27.96929
3913,2019-06-13,3,HARBGN_7_UNITS-APND,27.096
3914,2019-06-13,4,HARBGN_7_UNITS-APND,24.25062
3915,2019-06-13,5,HARBGN_7_UNITS-APND,26.18993
3916,2019-06-13,6,HARBGN_7_UNITS-APND,31.620209999999997
3917,2019-06-13,7,HARBGN_7_UNITS-APND,34.92433
3918,2019-06-13,8,HARBGN_7_UNITS-APND,27.848190000000002
3919,2019-06-13,9,HARBGN_7_UNITS-APND,23.47608
3920,2019-06-13,10,HARBGN_7_UNITS-APND,21.0028
3921,2019-06-13,11,HARBGN_7_UNITS-APND,20.53109
3922,2019-06-13,12,HARBGN_7_UNITS-APND,27.01618
3923,2019-06-13,13,HARBGN_7_UNITS-APND,24.57501
3924,2019-06-13,14,HARBGN_7_UNITS-APND,43.47392
3925,2019-06-13,15,HARBGN_7_UNITS-APND,30.0601
3926,2019-06-13,16,HARBGN_7_UNITS-APND,32.566559999999996
3927,2019-06-13,17,HARBGN_7_UNITS-APND,37.3758
3928,2019-06-13,18,HARBGN_7_UNITS-APND,45.54075
3929,2019-06-13,19,HARBGN_7_UNITS-APND,48.26852
3930,2019-06-13,20,HARBGN_7_UNITS-APND,69.63831
3931,2019-06-13,21,HARBGN_7_UNITS-APND,51.61125
3932,2019-06-13,22,HARBGN_7_UNITS-APND,43.6099
3933,2019-06-13,23,HARBGN_7_UNITS-APND,32.26745
3934,2019-06-13,24,HARBGN_7_UNITS-APND,29.868640000000003
3935,2019-06-14,1,HARBGN_7_UNITS-APND,26.46661
3936,2019-06-14,2,HARBGN_7_UNITS-APND,21.493579999999998
3937,2019-06-14,3,HARBGN_7_UNITS-APND,20.58867
3938,2019-06-14,4,HARBGN_7_UNITS-APND,18.921039999999998
3939,2019-06-14,5,HARBGN_7_UNITS-APND,21.19615
3940,2019-06-14,6,HARBGN_7_UNITS-APND,29.1777
3941,2019-06-14,7,HARBGN_7_UNITS-APND,30.779429999999998
3942,2019-06-14,8,HARBGN_7_UNITS-APND,21.59572
3943,2019-06-14,9,HARBGN_7_UNITS-APND,15.43851
3944,2019-06-14,10,HARBGN_7_UNITS-APND,11.71866
3945,2019-06-14,11,HARBGN_7_UNITS-APND,11.989939999999999
3946,2019-06-14,12,HARBGN_7_UNITS-APND,14.883029999999998
3947,2019-06-14,13,HARBGN_7_UNITS-APND,16.35361
3948,2019-06-14,14,HARBGN_7_UNITS-APND,18.053179999999998
3949,2019-06-14,15,HARBGN_7_UNITS-APND,21.64511
3950,2019-06-14,16,HARBGN_7_UNITS-APND,23.60551
3951,2019-06-14,17,HARBGN_7_UNITS-APND,30.526390000000003
3952,2019-06-14,18,HARBGN_7_UNITS-APND,30.60785
3953,2019-06-14,19,HARBGN_7_UNITS-APND,35.425909999999995
3954,2019-06-14,20,HARBGN_7_UNITS-APND,53.478590000000004
3955,2019-06-14,21,HARBGN_7_UNITS-APND,42.98101
3956,2019-06-14,22,HARBGN_7_UNITS-APND,36.45584
3957,2019-06-14,23,HARBGN_7_UNITS-APND,30.809279999999998
3958,2019-06-14,24,HARBGN_7_UNITS-APND,25.72191
3959,2019-06-15,1,HARBGN_7_UNITS-APND,23.97625
3960,2019-06-15,2,HARBGN_7_UNITS-APND,21.19236
3961,2019-06-15,3,HARBGN_7_UNITS-APND,20.708070000000003
3962,2019-06-15,4,HARBGN_7_UNITS-APND,20.71546
3963,2019-06-15,5,HARBGN_7_UNITS-APND,20.86647
3964,2019-06-15,6,HARBGN_7_UNITS-APND,23.45478
3965,2019-06-15,7,HARBGN_7_UNITS-APND,20.76077
3966,2019-06-15,8,HARBGN_7_UNITS-APND,10.20566
3967,2019-06-15,9,HARBGN_7_UNITS-APND,3.15767
3968,2019-06-15,10,HARBGN_7_UNITS-APND,3.3272199999999996
3969,2019-06-15,11,HARBGN_7_UNITS-APND,5.23401
3970,2019-06-15,12,HARBGN_7_UNITS-APND,6.03679
3971,2019-06-15,13,HARBGN_7_UNITS-APND,8.315710000000001
3972,2019-06-15,14,HARBGN_7_UNITS-APND,9.9096
3973,2019-06-15,15,HARBGN_7_UNITS-APND,12.8186
3974,2019-06-15,16,HARBGN_7_UNITS-APND,15.5351
3975,2019-06-15,17,HARBGN_7_UNITS-APND,16.54521
3976,2019-06-15,18,HARBGN_7_UNITS-APND,22.521720000000002
3977,2019-06-15,19,HARBGN_7_UNITS-APND,29.925140000000003
3978,2019-06-15,20,HARBGN_7_UNITS-APND,40.216120000000004
3979,2019-06-15,21,HARBGN_7_UNITS-APND,37.21157
3980,2019-06-15,22,HARBGN_7_UNITS-APND,31.476029999999998
3981,2019-06-15,23,HARBGN_7_UNITS-APND,26.39964
3982,2019-06-15,24,HARBGN_7_UNITS-APND,23.07015
3983,2019-06-16,1,HARBGN_7_UNITS-APND,23.57859
3984,2019-06-16,2,HARBGN_7_UNITS-APND,22.30971
3985,2019-06-16,3,HARBGN_7_UNITS-APND,21.42844
3986,2019-06-16,4,HARBGN_7_UNITS-APND,20.40599
3987,2019-06-16,5,HARBGN_7_UNITS-APND,20.42299
3988,2019-06-16,6,HARBGN_7_UNITS-APND,22.60983
3989,2019-06-16,7,HARBGN_7_UNITS-APND,20.58997
3990,2019-06-16,8,HARBGN_7_UNITS-APND,7.251869999999999
3991,2019-06-16,9,HARBGN_7_UNITS-APND,1.22994
3992,2019-06-16,10,HARBGN_7_UNITS-APND,0.20806999999999998
3993,2019-06-16,11,HARBGN_7_UNITS-APND,0.9792200000000001
3994,2019-06-16,12,HARBGN_7_UNITS-APND,1.28426
3995,2019-06-16,13,HARBGN_7_UNITS-APND,4.86526
3996,2019-06-16,14,HARBGN_7_UNITS-APND,7.9549
3997,2019-06-16,15,HARBGN_7_UNITS-APND,11.92185
3998,2019-06-16,16,HARBGN_7_UNITS-APND,16.11593
3999,2019-06-16,17,HARBGN_7_UNITS-APND,16.104
4000,2019-06-16,18,HARBGN_7_UNITS-APND,22.57181
4001,2019-06-16,19,HARBGN_7_UNITS-APND,29.74537
4002,2019-06-16,20,HARBGN_7_UNITS-APND,47.868179999999995
4003,2019-06-16,21,HARBGN_7_UNITS-APND,48.70962
4004,2019-06-16,22,HARBGN_7_UNITS-APND,31.643590000000003
4005,2019-06-16,23,HARBGN_7_UNITS-APND,26.33387
4006,2019-06-16,24,HARBGN_7_UNITS-APND,24.52809
4007,2019-06-17,1,HARBGN_7_UNITS-APND,25.83248
4008,2019-06-17,2,HARBGN_7_UNITS-APND,24.90126
4009,2019-06-17,3,HARBGN_7_UNITS-APND,22.55368
4010,2019-06-17,4,HARBGN_7_UNITS-APND,20.885839999999998
4011,2019-06-17,5,HARBGN_7_UNITS-APND,25.38178
4012,2019-06-17,6,HARBGN_7_UNITS-APND,28.8662
4013,2019-06-17,7,HARBGN_7_UNITS-APND,31.157740000000004
4014,2019-06-17,8,HARBGN_7_UNITS-APND,26.12506
4015,2019-06-17,9,HARBGN_7_UNITS-APND,22.78219
4016,2019-06-17,10,HARBGN_7_UNITS-APND,23.57564
4017,2019-06-17,11,HARBGN_7_UNITS-APND,23.98946
4018,2019-06-17,12,HARBGN_7_UNITS-APND,30.61335
4019,2019-06-17,13,HARBGN_7_UNITS-APND,29.32328
4020,2019-06-17,14,HARBGN_7_UNITS-APND,30.231959999999997
4021,2019-06-17,15,HARBGN_7_UNITS-APND,33.25165
4022,2019-06-17,16,HARBGN_7_UNITS-APND,33.7022
4023,2019-06-17,17,HARBGN_7_UNITS-APND,36.4727
4024,2019-06-17,18,HARBGN_7_UNITS-APND,38.31606
4025,2019-06-17,19,HARBGN_7_UNITS-APND,46.03818
4026,2019-06-17,20,HARBGN_7_UNITS-APND,65.85789
4027,2019-06-17,21,HARBGN_7_UNITS-APND,54.81871999999999
4028,2019-06-17,22,HARBGN_7_UNITS-APND,40.98041
4029,2019-06-17,23,HARBGN_7_UNITS-APND,31.090020000000003
4030,2019-06-17,24,HARBGN_7_UNITS-APND,26.39005
4031,2019-06-18,1,HARBGN_7_UNITS-APND,23.750770000000003
4032,2019-06-18,2,HARBGN_7_UNITS-APND,25.212220000000002
4033,2019-06-18,3,HARBGN_7_UNITS-APND,23.59572
4034,2019-06-18,4,HARBGN_7_UNITS-APND,23.54126
4035,2019-06-18,5,HARBGN_7_UNITS-APND,24.56821
4036,2019-06-18,6,HARBGN_7_UNITS-APND,29.64497
4037,2019-06-18,7,HARBGN_7_UNITS-APND,30.14289
4038,2019-06-18,8,HARBGN_7_UNITS-APND,25.201970000000003
4039,2019-06-18,9,HARBGN_7_UNITS-APND,22.79787
4040,2019-06-18,10,HARBGN_7_UNITS-APND,20.924670000000003
4041,2019-06-18,11,HARBGN_7_UNITS-APND,19.21453
4042,2019-06-18,12,HARBGN_7_UNITS-APND,22.58888
4043,2019-06-18,13,HARBGN_7_UNITS-APND,25.92366
4044,2019-06-18,14,HARBGN_7_UNITS-APND,31.771959999999996
4045,2019-06-18,15,HARBGN_7_UNITS-APND,30.92785
4046,2019-06-18,16,HARBGN_7_UNITS-APND,31.97213
4047,2019-06-18,17,HARBGN_7_UNITS-APND,33.3835
4048,2019-06-18,18,HARBGN_7_UNITS-APND,35.73938
4049,2019-06-18,19,HARBGN_7_UNITS-APND,42.40937
4050,2019-06-18,20,HARBGN_7_UNITS-APND,68.83454
4051,2019-06-18,21,HARBGN_7_UNITS-APND,48.411570000000005
