state,facility_name,facility_id,year,date,hour,load_mw,so2_lb,nox_lb,co2_short_tons,heat_input_mmbtu
CA,Harbor Generating Station,399,2019,7/3/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/3/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/3/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/3/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/3/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/3/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/3/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/3/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/3/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/3/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/4/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/5/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/6/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/7/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/8/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/9/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/10/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/11/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/12/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/13/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/14/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/15/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/16/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/17/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/17/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/17/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/17/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/17/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/17/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/17/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/17/19,7,41,0.331,41.337,32.186,551.166
CA,Harbor Generating Station,399,2019,7/17/19,8,74,0.543,12.662,52.8,904.4
CA,Harbor Generating Station,399,2019,7/17/19,9,52,0.88,9.022,45.6,694
CA,Harbor Generating Station,399,2019,7/17/19,10,100,0.8,91.747,77.767,1333.855
CA,Harbor Generating Station,399,2019,7/17/19,11,126,1.097,24.806,95.704,1600.92
CA,Harbor Generating Station,399,2019,7/17/19,12,166,1.085,27.122,105.5,1808.1
CA,Harbor Generating Station,399,2019,7/17/19,13,204,1.08,26.996,105,1799.7
CA,Harbor Generating Station,399,2019,7/17/19,14,210,1.076,26.003,104.7,1793.5
CA,Harbor Generating Station,399,2019,7/17/19,15,211,1.081,25.226,105.1,1801.8
CA,Harbor Generating Station,399,2019,7/17/19,16,211,1.08,25.212,105,1800.8
CA,Harbor Generating Station,399,2019,7/17/19,17,211,1.089,26.296,105.8,1813.7
CA,Harbor Generating Station,399,2019,7/17/19,18,212,1.098,27.449,106.8,1829.9
CA,Harbor Generating Station,399,2019,7/17/19,19,212,1.099,27.467,106.8,1831.1
CA,Harbor Generating Station,399,2019,7/17/19,20,212,1.098,26.548,106.8,1831
CA,Harbor Generating Station,399,2019,7/17/19,21,95,0.563,13.17,54.698,938.302
CA,Harbor Generating Station,399,2019,7/17/19,22,3,0.102,1.7,9.891,169.974
CA,Harbor Generating Station,399,2019,7/17/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/18/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/19/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/20/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,0,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,1,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,2,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,3,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,4,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,5,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,6,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,7,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,8,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,9,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,10,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,11,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,12,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,13,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,14,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,15,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,16,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,17,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,18,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,19,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,20,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,21,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,22,,,,,
CA,Harbor Generating Station,399,2019,7/21/19,23,,,,,
CA,Harbor Generating Station,399,2019,7/22/19,0,,,,,
