,resource,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,lceo_type
6388,FCZ7.Commercial.Hotel.Ventilation,13.68218289182023,13.283672710505078,12.896769621849588,12.521135555193773,12.156442286595897,11.802371152034851,11.458612768965876,11.124866765986287,10.800841520375034,10.486253903276735,no_cobenefits
6389,FCZ7.Commercial.Hotel.WaterHeating,105.41249796551355,102.54995335285643,99.56306150762761,96.6631665122598,93.84773447792215,91.114305318371,88.4604906003602,85.61294094595888,83.11936014170766,80.69840790457053,no_cobenefits
6390,FCZ7.Commercial.Miscellaneous.Cooking,39.65769633328583,37.82166645861647,36.49969192331451,34.307498456092596,32.21204156493189,29.892065647271796,23.51925900728952,22.02114053373657,20.853475269114774,19.47967576115811,no_cobenefits
6391,FCZ7.Commercial.Miscellaneous.Cooling,102.62869886012429,101.72808655467593,98.99892587017514,93.90206803707164,91.82817415085619,90.7984095679391,90.1661747213575,87.46421419786651,86.08528560164825,85.6689959572813,no_cobenefits
6392,FCZ7.Commercial.Miscellaneous.DaylightingEff,68.50466960144033,68.27236877578457,67.13966911508213,66.11235893039832,51.91300119921833,51.65517722117487,50.70898033723716,49.68760883598032,48.50353333373353,38.63464054997783,no_cobenefits
6393,FCZ7.Commercial.Miscellaneous.EconomizerEff,102.62869886347458,101.72808656433504,98.99892587767282,93.9020680384504,91.82817415829254,90.79840958045983,90.16617473346913,87.46421420156074,86.08528560249121,85.6689959495703,no_cobenefits
6394,FCZ7.Commercial.Miscellaneous.Heating,149.48385139117204,143.26045197488568,138.07945670758858,131.29385027610337,124.97647943286226,119.10028802576032,107.05133272590102,104.20436325899838,101.43242111242891,98.73355100500231,no_cobenefits
6395,FCZ7.Commercial.Miscellaneous.IndoorLightingEff,68.50466960593313,68.27236878277367,67.13966911718234,66.11235893360643,51.91300119552626,51.65517722643355,50.70898033662586,49.68760883506333,48.503533339987214,38.634640549310895,no_cobenefits
6396,FCZ7.Commercial.Miscellaneous.OfficeEquipment,28.967260285136554,28.379025918333582,28.544577565153855,27.713182102091125,26.906002040865168,26.122332078509867,20.829633101245303,20.222944758490584,19.633926949990855,18.822115374579614,no_cobenefits
6397,FCZ7.Commercial.Miscellaneous.OutdoorLighting,101.47236720599227,98.51686136504104,95.64743821848643,92.86159050338489,90.15688398386881,87.53095532414447,64.7941588082838,62.906950299304654,61.074709028451124,59.80677849413212,no_cobenefits
6398,FCZ7.Commercial.Miscellaneous.Refrigeration,59.775224732548764,59.11832078752736,58.5275514207897,65.50892175481457,64.4412509139493,63.13939379823203,51.77522473322075,48.913634370712636,37.44018088639108,31.550656439386113,no_cobenefits
6399,FCZ7.Commercial.Miscellaneous.Ventilation,13.682182896133591,13.283672714692807,12.896769625915345,12.521135559141111,12.156442290428263,11.802371155755596,11.458612772578247,11.124866769493444,10.800841523780043,10.486253906582567,no_cobenefits
6400,FCZ7.Commercial.Miscellaneous.WaterHeating,105.4124979784612,102.54995335434946,99.56306150907713,96.66316651366712,93.84773447928846,91.11430531969754,88.46049060164809,85.61294096166291,83.11936015695429,80.6984079193731,no_cobenefits
6401,FCZ7.Commercial.Office.Cooking,39.65769633061119,37.8216664517267,36.49969191866262,34.3074984539705,32.21204156519618,29.892065648087986,23.519259004258892,22.02114053301972,20.85347526357792,19.479675757880276,no_cobenefits
6402,FCZ7.Commercial.Office.Cooling,102.62869885364346,101.72808657017285,98.99892587621488,93.9020680367122,91.82817415018958,90.79840958557826,90.16617473615727,87.46421419118036,86.08528560949166,85.66899595971695,no_cobenefits
6403,FCZ7.Commercial.Office.DaylightingEff,68.50466960274038,68.27236877943335,67.13966911701121,66.1123589293915,51.91300119512171,51.65517721895245,50.70898033818738,49.68760883264904,48.5035333353732,38.634640547600775,no_cobenefits
6404,FCZ7.Commercial.Office.EconomizerEff,102.628698860677,101.72808656125639,98.99892587529854,93.90206804070047,91.82817415506828,90.79840957697944,90.16617473130943,87.46421419840017,86.08528560591168,85.66899595342072,no_cobenefits
6405,FCZ7.Commercial.Office.Heating,149.4838513687615,143.2604519651425,138.07945668900774,131.2938502803015,124.97647945546507,119.10028803854946,107.05133274179657,104.20436323457109,101.43242112773574,98.73355103078947,no_cobenefits
6406,FCZ7.Commercial.Office.IndoorLightingEff,68.50466960589766,68.27236878432822,67.13966911744,66.11235893203535,51.91300119767897,51.65517722444512,50.70898033653898,49.687608832141976,48.50353333551238,38.63464054712082,no_cobenefits
6407,FCZ7.Commercial.Office.OfficeEquipment,28.96726028818302,28.379025920495227,28.544577568795443,27.71318210562664,26.906002044297708,26.122332081842437,20.82963310378603,20.22294476095731,19.633926952385735,18.822115376032702,no_cobenefits
6408,FCZ7.Commercial.Office.OutdoorLighting,101.47236720780774,98.51686136680362,95.64743822019769,92.8615905050463,90.15688398548183,87.53095532571052,64.7941588083055,62.90695029932573,61.07470902847159,59.80677849681921,no_cobenefits
6409,FCZ7.Commercial.Office.Refrigeration,59.77522473201146,59.1183207837774,58.52755141784144,65.5089217535279,64.44125091255692,63.139393799058624,51.77522473415313,48.91363436769487,37.44018088482223,31.550656440538404,no_cobenefits
6410,FCZ7.Commercial.Office.Ventilation,13.682182894278768,13.283672712892004,12.896769624166994,12.521135557443685,12.156442288780275,11.80237115415561,11.458612771024862,11.124866767985303,10.800841522315828,10.486253905160996,no_cobenefits
6411,FCZ7.Commercial.Office.WaterHeating,105.4124979526825,102.5499533057787,99.56306146192107,96.66316646788454,93.84773443483934,91.11430527654305,88.46049055975054,85.61294095170379,83.11936014728524,80.69840790998566,no_cobenefits
6412,FCZ7.Commercial.Refrigerated Warehouse.Cooking,39.657696334006985,37.821666459236894,36.499691921340066,34.30749845528181,32.21204156521865,29.892065643389657,23.519259003159764,22.0211405296319,20.85347526354503,19.47967576186344,no_cobenefits
6413,FCZ7.Commercial.Refrigerated Warehouse.Cooling,102.62869886228455,101.72808656350306,98.99892588096289,93.90206803587284,91.82817415060045,90.79840957808669,90.16617473339427,87.46421419842149,86.08528560538062,85.66899595082934,no_cobenefits
6414,FCZ7.Commercial.Refrigerated Warehouse.DaylightingEff,68.50466960365551,68.27236878281961,67.13966911410833,66.11235892581728,51.91300119883554,51.655177229520504,50.708980334749754,49.687608835601246,48.50353333570529,38.634640543709914,no_cobenefits
6415,FCZ7.Commercial.Refrigerated Warehouse.EconomizerEff,102.6286988622074,101.72808656110783,98.998925877805,93.9020680449258,91.82817416239892,90.79840957938002,90.1661747319784,87.46421419871216,86.08528560939344,85.66899595733403,no_cobenefits
6416,FCZ7.Commercial.Refrigerated Warehouse.Heating,149.48385137148625,143.26045195799065,138.0794566952354,131.29385027724615,124.97647943397791,119.10028803187139,107.05133272467513,104.2043632555923,101.43242111805118,98.7335510083721,no_cobenefits
6417,FCZ7.Commercial.Refrigerated Warehouse.IndoorLightingEff,68.50466960520633,68.27236878009431,67.13966911551971,66.11235893254658,51.913001195813514,51.65517722584391,50.70898033437615,49.68760883120816,48.5035333352792,38.63464054726395,no_cobenefits
6418,FCZ7.Commercial.Refrigerated Warehouse.OfficeEquipment,28.967260281597852,28.37902591685079,28.544577566145207,27.713182103053597,26.90600204179961,26.12233207941709,20.8296331011521,20.222944758400097,19.633926949903007,18.822115376340687,no_cobenefits
6419,FCZ7.Commercial.Refrigerated Warehouse.OutdoorLighting,101.47236721482714,98.51686137361858,95.64743822681416,92.86159051147004,90.1568839917185,87.53095533176553,64.79415881338566,62.906950304257926,61.07470903326012,59.80677849843839,no_cobenefits
6420,FCZ7.Commercial.Refrigerated Warehouse.Refrigeration,59.7752247354764,59.11832078745238,58.52755142090095,65.50892175724584,64.44125091532192,63.13939379994533,51.77522473532349,48.91363437092654,37.440180884483496,31.55065644094625,no_cobenefits
6421,FCZ7.Commercial.Refrigerated Warehouse.Ventilation,13.682182895046228,13.283672713637111,12.896769624890402,12.521135558146021,12.156442289462154,11.802371154817628,11.458612771667598,11.124866768609317,10.800841522921667,10.48625390574919,no_cobenefits
6422,FCZ7.Commercial.Refrigerated Warehouse.WaterHeating,105.4124979658803,102.54995335038014,99.56306150522343,96.66316650992565,93.84773447565597,91.11430531617086,88.46049059822413,85.61294094758064,83.11936014328217,80.69840790609919,no_cobenefits
6423,FCZ7.Commercial.Restaurant.Cooking,39.657696331386234,37.82166645711838,36.499691917826866,34.30749845102934,32.21204157120869,29.892065644450287,23.51925900596249,22.02114053286155,20.853475268913385,19.479675761352212,no_cobenefits
6424,FCZ7.Commercial.Restaurant.Cooling,102.62869883231909,101.72808654719681,98.99892586232605,93.90206804268227,91.82817416017954,90.79840957823251,90.16617474024025,87.46421421355434,86.0852856073282,85.66899596285353,no_cobenefits
6425,FCZ7.Commercial.Restaurant.DaylightingEff,68.50466960586311,68.2723687810296,67.13966911467543,66.11235892982636,51.913001196370466,51.655177223816594,50.70898033621449,49.687608832060114,48.50353333556757,38.63464054436554,no_cobenefits
6426,FCZ7.Commercial.Restaurant.EconomizerEff,102.62869885185418,101.72808656315492,98.99892586993451,93.90206803455413,91.82817414713152,90.79840957833974,90.16617472633223,87.46421419301198,86.08528560810473,85.66899595461464,no_cobenefits
6427,FCZ7.Commercial.Restaurant.Heating,149.48385136934562,143.2604519440157,138.0794566739087,131.29385030849454,124.97647943751406,119.10028801841341,107.05133275267434,104.20436325373022,101.43242115526061,98.73355101711937,no_cobenefits
6428,FCZ7.Commercial.Restaurant.IndoorLightingEff,68.50466960561877,68.27236878083248,67.13966911450353,66.11235893495123,51.91300119453273,51.655177225016445,50.7089803373921,49.68760883232496,48.503533338535405,38.634640547103395,no_cobenefits
6429,FCZ7.Commercial.Restaurant.OfficeEquipment,28.967260288965456,28.37902592086563,28.544577573223986,27.713182109926198,26.90600204847204,26.12233208589518,20.829633106350713,20.22294476344729,19.633926954803194,18.822115377840728,no_cobenefits
6430,FCZ7.Commercial.Restaurant.OutdoorLighting,101.47236721023341,98.51686136915863,95.64743822248411,92.86159050726614,90.15688398763703,87.53095532780293,64.7941588107195,62.90695030166942,61.07470903074701,59.80677849936128,no_cobenefits
6431,FCZ7.Commercial.Restaurant.Refrigeration,59.77522474043395,59.11832079036731,58.52755142675548,65.50892176176154,64.44125091510071,63.13939380098115,51.775224738586054,48.91363437040151,37.440180888769376,31.550656443143147,no_cobenefits
6432,FCZ7.Commercial.Restaurant.Ventilation,13.682182895927545,13.283672714492761,12.896769625721126,12.52113555895255,12.156442290245193,11.802371155577859,11.458612772405688,11.12486676932591,10.800841523617388,10.486253906424649,no_cobenefits
6433,FCZ7.Commercial.Restaurant.WaterHeating,105.41249796569139,102.54995334633583,99.56306150129691,96.6631665061135,93.84773447195485,91.11430531257753,88.46049059473546,85.61294094923117,83.11936014488462,80.69840790765498,no_cobenefits
6434,FCZ7.Commercial.Retail.Cooking,39.65769633168164,37.82166645866773,36.4996919195892,34.30749845976935,32.21204157064904,29.892065645938523,23.519259008295595,22.021140530196977,20.853475267481823,19.479675761383344,no_cobenefits
6435,FCZ7.Commercial.Retail.Cooling,102.6286988616069,101.72808655594653,98.99892588224817,93.90206803402495,91.82817414872483,90.79840957923817,90.16617473645485,87.46421419265091,86.08528560687864,85.6689959578557,no_cobenefits
6436,FCZ7.Commercial.Retail.DaylightingEff,68.50466960401508,68.27236878069874,67.13966911811762,66.11235893062742,51.91300119609815,51.65517722011897,50.70898033906332,49.68760883357884,48.50353333632175,38.63464054827104,no_cobenefits
6437,FCZ7.Commercial.Retail.EconomizerEff,102.62869885806752,101.72808655966597,98.99892587398848,93.90206803899198,91.82817414980425,90.79840958122331,90.1661747316378,87.46421419399086,86.0852856104329,85.66899595663789,no_cobenefits
6438,FCZ7.Commercial.Retail.Heating,149.4838513778032,143.26045197556468,138.0794567110521,131.29385029659727,124.97647943336833,119.10028802743408,107.05133273603501,104.20436325051924,101.43242114390681,98.73355101829695,no_cobenefits
6439,FCZ7.Commercial.Retail.IndoorLightingEff,68.5046696038966,68.2723687807439,67.1396691151862,66.11235893164053,51.913001199625704,51.65517722489782,50.708980335119506,49.68760883358621,48.50353333854467,38.63464054816184,no_cobenefits
6440,FCZ7.Commercial.Retail.OfficeEquipment,28.967260291665436,28.379025924470902,28.544577575365143,27.713182112004993,26.906002050490287,26.12233208785465,20.829633108007883,20.22294476505619,19.633926956365237,18.8221153803144,no_cobenefits
6441,FCZ7.Commercial.Retail.OutdoorLighting,101.47236720840162,98.51686136738023,95.64743822075751,92.86159050558979,90.1568839860095,87.53095532622282,64.79415881080614,62.90695030175355,61.074709030828686,59.80677849606711,no_cobenefits
6442,FCZ7.Commercial.Retail.Refrigeration,59.77522473681586,59.118320785362606,58.52755142017553,65.50892175827596,64.4412509143457,63.139393797199205,51.775224738115135,48.91363436813933,37.44018088500518,31.550656444254138,no_cobenefits
6443,FCZ7.Commercial.Retail.Ventilation,13.682182890004068,13.283672708741813,12.896769620137682,12.52113555353173,12.156442284982262,11.802371150468216,11.458612767444869,11.124866764509582,10.80084151894134,10.486253901884798,no_cobenefits
6444,FCZ7.Commercial.Retail.WaterHeating,105.41249796797806,102.5499533492707,99.56306150414629,96.66316650887988,93.84773447464067,91.11430531518512,88.46049059726711,85.61294095075644,83.11936014636548,80.6984079090927,no_cobenefits
6445,FCZ7.Commercial.School.Cooking,39.657696337025094,37.82166645791701,36.49969192785805,34.30749845189054,32.212041569144155,29.89206564445413,23.51925901139791,22.021140532555275,20.85347526309858,19.479675761080074,no_cobenefits
6446,FCZ7.Commercial.School.Cooling,102.62869885188772,101.72808655014875,98.99892586616816,93.90206802950456,91.82817414460776,90.79840956460502,90.16617472146343,87.46421418574302,86.08528560689962,85.66899595444745,no_cobenefits
6447,FCZ7.Commercial.School.DaylightingEff,68.50466960379092,68.2723687844827,67.13966911621405,66.11235892935284,51.91300119598432,51.65517722078342,50.7089803320863,49.68760882708654,48.503533330181135,38.63464054458322,no_cobenefits
6448,FCZ7.Commercial.School.EconomizerEff,102.62869886122633,101.72808656302276,98.99892587990213,93.90206804344643,91.82817416163559,90.79840956960555,90.16617472857261,87.46421420317256,86.08528560701905,85.66899595027951,no_cobenefits
6449,FCZ7.Commercial.School.Heating,149.4838513760709,143.26045198563799,138.07945670997253,131.29385027347166,124.97647944040857,119.1002880204692,107.05133273836036,104.20436325787658,101.43242112627523,98.73355100598586,no_cobenefits
6450,FCZ7.Commercial.School.IndoorLightingEff,68.50466961079368,68.27236878431498,67.13966912048522,66.11235893028228,51.91300119712485,51.65517722388799,50.70898033799311,49.68760883382817,48.503533342208605,38.634640551408154,no_cobenefits
6451,FCZ7.Commercial.School.OfficeEquipment,28.967260285052067,28.379025918778595,28.544577567632654,27.713182104497722,26.906002043201674,26.122332080778328,20.829633102586964,20.22294475979317,19.6339269512555,18.822115376240372,no_cobenefits
6452,gas_harbor,,,,,,,,,,,no_cobenefits
6453,FCZ7.Commercial.College.DaylightingEff,68.50466960651984,68.27236878513541,67.13966911700703,66.11235892953617,51.91300119118758,51.65517722165789,50.70898033739484,49.68760882877106,48.50353333802397,38.634640546003766,no_cobenefits
6454,gas_ct,,,,,,,,,,,no_cobenefits
6455,ci_shed_nonwatersystem,,,,,,,,,,,no_cobenefits
6456,utility_solar_inbasin_rsCrsQ,28.375434175410874,26.49638061600755,24.702714572666334,22.991056091062642,21.358149675656975,19.80085985685922,18.316167058642925,16.901163428214275,15.553048928047057,14.269127497556866,no_cobenefits
6457,utility_solar_outofbasin,31.190138230061322,29.229102999163324,27.355843100002037,25.566909030223517,23.858977771929673,22.22884829984242,20.673437391636323,19.189775401994268,17.775002300648996,16.426363781636418,no_cobenefits
6458,commercial_solar,33.8121225266828,31.499392236639185,29.292700035122852,27.187830944341435,25.180725528746343,23.267474434128562,21.4443131500867,19.707616778885587,18.053895210309367,16.479788236673933,no_cobenefits
6459,residential_solar,51.62236256883871,47.238476689533854,43.066169678198726,39.096835561839484,35.322190196239625,31.734259819411964,28.32536998462123,25.088134945360874,22.015447264419052,19.10046792179197,no_cobenefits
6460,FCZ7.Commercial.College.Cooking,39.657696329222595,37.82166645720121,36.49969192020812,34.307498458509436,32.21204156843285,29.892065646102004,23.519259006589543,22.02114053607748,20.853475266600416,19.479675761564096,no_cobenefits
6461,FCZ7.Commercial.College.Cooling,102.62869886279599,101.72808656421088,98.99892588020934,93.9020680394577,91.8281741553699,90.79840957778774,90.16617473760714,87.46421420129059,86.08528560885617,85.66899595024569,no_cobenefits
6462,FCZ7.Commercial.College.EconomizerEff,102.6286988587823,101.72808655795991,98.99892587249596,93.90206803874548,91.82817415002818,90.79840957745124,90.1661747326599,87.4642141954286,86.08528560842586,85.66899595778463,no_cobenefits
6463,FCZ7.Commercial.College.Heating,149.4838513829042,143.26045196732443,138.07945671444097,131.29385029825295,124.9764794375615,119.10028801328593,107.0513327302655,104.20436324798008,101.43242113939174,98.73355101679991,no_cobenefits
6464,FCZ7.Commercial.College.IndoorLightingEff,68.50466960480887,68.27236877995723,67.139669115551,66.11235892810484,51.91300119887171,51.655177226446206,50.70898034001793,49.68760883264128,48.50353333910757,38.634640547289806,no_cobenefits
6465,FCZ7.Commercial.College.OfficeEquipment,28.96726028792438,28.379025918922114,28.54457757102318,27.71318210778949,26.906002046397568,26.12233208388113,20.829633104958972,20.222944762096084,19.633926953491343,18.82211537569595,no_cobenefits
6466,FCZ7.Commercial.College.OutdoorLighting,101.47236720783148,98.51686136682667,95.64743822022008,92.86159050506802,90.15688398550294,87.530955325731,64.7941588103882,62.90695030134776,61.074709030434725,59.80677849428351,no_cobenefits
6467,FCZ7.Commercial.College.Refrigeration,59.77522473295196,59.118320787807136,58.52755141681767,65.50892175498737,64.44125091150478,63.13939379772765,51.77522473377895,48.91363436906836,37.440180882914575,31.550656441687373,no_cobenefits
6468,FCZ7.Commercial.College.Ventilation,13.682182894494957,13.283672713101899,12.896769624370773,12.521135557641529,12.156442288972356,11.802371154342094,11.458612771205916,11.124866768161082,10.800841522486488,10.486253905326688,no_cobenefits
6469,FCZ7.Commercial.College.WaterHeating,105.41249797017086,102.54995335383502,99.56306150857769,96.6631665131822,93.84773447881767,91.11430531924047,88.46049060120434,85.61294095140136,83.1193601469916,80.69840790970058,no_cobenefits
6470,FCZ7.Commercial.Food.Cooking,39.65769633391651,37.82166645791246,36.499691923373994,34.30749845520608,32.212041568153765,29.892065647134352,23.519259008756535,22.021140533589097,20.85347527087312,19.4796757613837,no_cobenefits
6471,FCZ7.Commercial.Food.Cooling,102.62869886934436,101.72808656234089,98.99892587906426,93.90206803199855,91.82817413253868,90.79840956033847,90.16617472643705,87.46421419022859,86.0852856068104,85.66899596383311,no_cobenefits
6472,FCZ7.Commercial.Food.DaylightingEff,68.50466960712386,68.27236878323433,67.1396691139606,66.11235893250421,51.91300119706528,51.65517722030662,50.70898033963744,49.68760883386334,48.50353333644035,38.634640543148784,no_cobenefits
6473,FCZ7.Commercial.Food.EconomizerEff,102.6286988614184,101.72808655898217,98.99892587623245,93.90206804075163,91.82817415411328,90.79840957150955,90.16617473037729,87.46421419568448,86.08528560563194,85.66899595682727,no_cobenefits
6474,FCZ7.Commercial.Food.Heating,149.48385135648545,143.26045195251072,138.0794566876555,131.29385029507154,124.97647942733965,119.1002880202287,107.05133271748308,104.2043632658869,101.43242112876155,98.73355100326314,no_cobenefits
6475,FCZ7.Commercial.Food.IndoorLightingEff,68.50466960410922,68.27236878065054,67.1396691133434,66.11235892712216,51.9130011974084,51.65517722596137,50.70898033976414,49.68760883328267,48.50353333547015,38.634640545962206,no_cobenefits
6476,FCZ7.Commercial.Food.OfficeEquipment,28.9672602859135,28.379025919979856,28.544577565789307,27.713182102708068,26.906002041464138,26.1223320790914,20.82963310173274,20.222944758963823,19.633926950450313,18.822115375909217,no_cobenefits
6477,FCZ7.Commercial.Food.OutdoorLighting,101.47236721277197,98.51686137162328,95.64743822487695,92.86159050958928,90.15688398989249,87.53095532999271,64.7941588122113,62.90695030311776,61.074709032153166,59.806778500084924,no_cobenefits
6478,FCZ7.Commercial.Food.Refrigeration,59.77522473338731,59.118320785220995,58.5275514188205,65.50892175533318,64.44125091269404,63.13939379533374,51.77522473473345,48.9136343695101,37.440180883889845,31.550656441905815,no_cobenefits
6479,FCZ7.Commercial.Food.Ventilation,13.682182894633284,13.283672713236196,12.896769624501163,12.521135557768117,12.15644228909526,11.802371154461417,11.458612771321764,11.124866768273556,10.800841522595688,10.486253905432704,no_cobenefits
6480,FCZ7.Commercial.Food.WaterHeating,105.41249795782866,102.54995335936263,99.56306151394429,96.66316651839252,93.84773448387622,91.11430532415169,88.46049060597251,85.61294093318362,83.11936012930448,80.69840789252864,no_cobenefits
6481,FCZ7.Commercial.Health Care.Cooking,39.657696332130044,37.82166645828179,36.499691920693415,34.30749845609186,32.21204156740108,29.89206564726815,23.519259007263717,22.021140530560338,20.853475265116614,19.479675758162664,no_cobenefits
6482,FCZ7.Commercial.Health Care.Cooling,102.62869886161306,101.72808656901314,98.99892587710937,93.90206803507806,91.82817414974606,90.79840958452468,90.1661747291619,87.46421419530778,86.08528560367024,85.66899594749057,no_cobenefits
6483,FCZ7.Commercial.Health Care.DaylightingEff,68.5046695999504,68.27236877767564,67.13966910976767,66.11235893064399,51.913001196170725,51.65517722051904,50.70898033560199,49.68760883244238,48.50353334061484,38.63464054595174,no_cobenefits
6484,FCZ7.Commercial.Health Care.EconomizerEff,102.62869886003807,101.72808655973661,98.99892587669574,93.90206803602882,91.8281741487225,90.79840957717599,90.1661747334782,87.46421419701282,86.08528560555034,85.66899595426406,no_cobenefits
6485,FCZ7.Commercial.Health Care.Heating,149.48385137790598,143.26045198171389,138.07945671032343,131.29385028574453,124.97647943616273,119.10028802824314,107.05133274690508,104.20436326450319,101.43242113108822,98.73355100908523,no_cobenefits
6486,FCZ7.Commercial.Health Care.IndoorLightingEff,68.50466960058716,68.27236877849465,67.13966911347032,66.11235893001859,51.913001193791224,51.655177223153146,50.70898033638975,49.68760883289889,48.50353333676809,38.63464054745328,no_cobenefits
6487,FCZ7.Commercial.Health Care.OfficeEquipment,28.96726027841406,28.379025912421813,28.544577561802296,27.713182098837184,26.906002037706003,26.12233207544272,20.82963309820281,20.22294475553671,19.63392694712302,18.82211537240315,no_cobenefits
6488,FCZ7.Commercial.Health Care.OutdoorLighting,101.47236721149075,98.51686137037936,95.64743822366928,92.86159050841677,90.15688398875415,87.53095532888752,64.79415881142361,62.90695030235301,61.07470903141069,59.80677849594816,no_cobenefits
6489,FCZ7.Commercial.Health Care.Refrigeration,59.7752247349261,59.118320786700586,58.5275514202627,65.50892175648366,64.44125091681637,63.13939379947983,51.775224736378256,48.91363437102128,37.440180885644274,31.550656441096947,no_cobenefits
6490,FCZ7.Commercial.Health Care.Ventilation,13.682182895127116,13.283672713715646,12.896769624966645,12.521135558220044,12.156442289534024,11.802371154887402,11.45861277173534,11.124866768675087,10.800841522985522,10.486253905811186,no_cobenefits
6491,FCZ7.Commercial.Health Care.WaterHeating,105.41249800225022,102.54995338043291,99.56306153440089,96.66316653825326,93.84773450315852,91.11430534287234,88.46049062414792,85.61294097960962,83.11936017437826,80.69840793628957,no_cobenefits
6492,FCZ7.Commercial.Hotel.Cooking,39.65769633397925,37.82166645974927,36.49969192201203,34.307498456828405,32.21204156758835,29.89206564678465,23.51925900643926,22.021140533459814,20.853475267678235,19.479675760280646,no_cobenefits
6493,FCZ7.Commercial.Hotel.Cooling,102.62869885117864,101.72808655880827,98.99892587153694,93.9020680478789,91.8281741628308,90.79840956963457,90.1661747369459,87.4642141989341,86.08528561062134,85.66899596185596,no_cobenefits
6494,FCZ7.Commercial.Hotel.DaylightingEff,68.50466960361608,68.27236878305227,67.13966911335721,66.11235892954944,51.9130011986789,51.655177225472,50.70898033915314,49.68760883033244,48.50353333779095,38.634640542599286,no_cobenefits
6495,FCZ7.Commercial.Hotel.EconomizerEff,102.62869886295545,101.72808656535706,98.99892588002442,93.90206803728131,91.8281741547463,90.79840957306114,90.1661747332464,87.46421419585366,86.08528560468234,85.66899595306424,no_cobenefits
6496,FCZ7.Commercial.Hotel.Heating,149.4838513741188,143.26045195692652,138.0794566941242,131.29385030144584,124.97647942869531,119.1002880235306,107.0513327328066,104.20436324842814,101.43242113630188,98.73355101189689,no_cobenefits
6497,FCZ7.Commercial.Hotel.IndoorLightingEff,68.50466960384806,68.2723687803672,67.13966911323902,66.11235893065476,51.91300119631666,51.65517722676807,50.70898033670777,49.68760883363012,48.50353333772205,38.634640546572236,no_cobenefits
6498,FCZ7.Commercial.Hotel.OfficeEquipment,28.967260281062508,28.379025917498588,28.54457756454486,27.71318210149986,26.90600204029113,26.122332077952557,20.82963310017991,20.22294475745623,19.633926948986627,18.822115376667703,no_cobenefits
6499,FCZ7.Commercial.Hotel.OutdoorLighting,101.47236721168926,98.5168613705721,95.64743822385638,92.86159050859844,90.15688398893052,87.53095532905874,64.79415881081583,62.90695030176295,61.07470903083781,59.80677849912164,no_cobenefits
6500,FCZ7.Commercial.Hotel.Refrigeration,59.77522473802293,59.118320787627475,58.52755142027535,65.50892175845371,64.44125091293148,63.13939379640595,51.775224737232804,48.91363436718421,37.44018088454439,31.550656442369725,no_cobenefits
6501,FCZ7.Commercial.Hotel.Ventilation,13.68218289182023,13.283672710505078,12.896769621849588,12.521135555193773,12.156442286595897,11.802371152034851,11.458612768965876,11.124866765986287,10.800841520375034,10.486253903276735,no_cobenefits
6502,FCZ7.Commercial.Hotel.WaterHeating,105.41249796551355,102.54995335285643,99.56306150762761,96.6631665122598,93.84773447792215,91.114305318371,88.4604906003602,85.61294094595888,83.11936014170766,80.69840790457053,no_cobenefits
6503,FCZ7.Commercial.Miscellaneous.Cooking,39.65769633328583,37.82166645861647,36.49969192331451,34.307498456092596,32.21204156493189,29.892065647271796,23.51925900728952,22.02114053373657,20.853475269114774,19.47967576115811,no_cobenefits
6504,FCZ7.Commercial.Miscellaneous.Cooling,102.62869886012429,101.72808655467593,98.99892587017514,93.90206803707164,91.82817415085619,90.7984095679391,90.1661747213575,87.46421419786651,86.08528560164825,85.6689959572813,no_cobenefits
6505,FCZ7.Commercial.Miscellaneous.DaylightingEff,68.50466960144033,68.27236877578457,67.13966911508213,66.11235893039832,51.91300119921833,51.65517722117487,50.70898033723716,49.68760883598032,48.50353333373353,38.63464054997783,no_cobenefits
6506,FCZ7.Commercial.Miscellaneous.EconomizerEff,102.62869886347458,101.72808656433504,98.99892587767282,93.9020680384504,91.82817415829254,90.79840958045983,90.16617473346913,87.46421420156074,86.08528560249121,85.6689959495703,no_cobenefits
6507,FCZ7.Commercial.Miscellaneous.Heating,149.48385139117204,143.26045197488568,138.07945670758858,131.29385027610337,124.97647943286226,119.10028802576032,107.05133272590102,104.20436325899838,101.43242111242891,98.73355100500231,no_cobenefits
6508,FCZ7.Commercial.Miscellaneous.IndoorLightingEff,68.50466960593313,68.27236878277367,67.13966911718234,66.11235893360643,51.91300119552626,51.65517722643355,50.70898033662586,49.68760883506333,48.503533339987214,38.634640549310895,no_cobenefits
6509,FCZ7.Commercial.Miscellaneous.OfficeEquipment,28.967260285136554,28.379025918333582,28.544577565153855,27.713182102091125,26.906002040865168,26.122332078509867,20.829633101245303,20.222944758490584,19.633926949990855,18.822115374579614,no_cobenefits
6510,FCZ7.Commercial.Miscellaneous.OutdoorLighting,101.47236720599227,98.51686136504104,95.64743821848643,92.86159050338489,90.15688398386881,87.53095532414447,64.7941588082838,62.906950299304654,61.074709028451124,59.80677849413212,no_cobenefits
6511,FCZ7.Commercial.Miscellaneous.Refrigeration,59.775224732548764,59.11832078752736,58.5275514207897,65.50892175481457,64.4412509139493,63.13939379823203,51.77522473322075,48.913634370712636,37.44018088639108,31.550656439386113,no_cobenefits
