,Unnamed: 0,OPR_DT,OPR_HR,NODE,LMP_$/MWh
1207,1207,2019-02-20,8,HARBGN_7_UNITS-APND,122.90463
1208,1208,2019-02-20,9,HARBGN_7_UNITS-APND,95.49574
1209,1209,2019-02-20,10,HARBGN_7_UNITS-APND,81.59679
1210,1210,2019-02-20,11,HARBGN_7_UNITS-APND,79.91162
1211,1211,2019-02-20,12,HARBGN_7_UNITS-APND,74.54405
1212,1212,2019-02-20,13,HARBGN_7_UNITS-APND,66.9427
1213,1213,2019-02-20,14,HARBGN_7_UNITS-APND,70.83447
1214,1214,2019-02-20,15,HARBGN_7_UNITS-APND,83.25109
1215,1215,2019-02-20,16,HARBGN_7_UNITS-APND,89.62761
1216,1216,2019-02-20,17,HARBGN_7_UNITS-APND,101.12242
1217,1217,2019-02-20,18,HARBGN_7_UNITS-APND,135.52115
1218,1218,2019-02-20,19,HARBGN_7_UNITS-APND,170.55286
1219,1219,2019-02-20,20,HARBGN_7_UNITS-APND,152.74097
1220,1220,2019-02-20,21,HARBGN_7_UNITS-APND,137.21138
1221,1221,2019-02-20,22,HARBGN_7_UNITS-APND,116.67438
1222,1222,2019-02-20,23,HARBGN_7_UNITS-APND,98.80131
1223,1223,2019-02-20,24,HARBGN_7_UNITS-APND,88.84995
1224,1224,2019-02-21,1,HARBGN_7_UNITS-APND,74.4245
1225,1225,2019-02-21,2,HARBGN_7_UNITS-APND,68.13943
1226,1226,2019-02-21,3,HARBGN_7_UNITS-APND,67.02375
1227,1227,2019-02-21,4,HARBGN_7_UNITS-APND,67.16593
1228,1228,2019-02-21,5,HARBGN_7_UNITS-APND,71.66445
1229,1229,2019-02-21,6,HARBGN_7_UNITS-APND,94.21553
1230,1230,2019-02-21,7,HARBGN_7_UNITS-APND,123.77466
1231,1231,2019-02-21,8,HARBGN_7_UNITS-APND,106.03415
1232,1232,2019-02-21,9,HARBGN_7_UNITS-APND,88.53681999999998
1233,1233,2019-02-21,10,HARBGN_7_UNITS-APND,73.85072
1234,1234,2019-02-21,11,HARBGN_7_UNITS-APND,69.00059
1235,1235,2019-02-21,12,HARBGN_7_UNITS-APND,67.39773000000001
1236,1236,2019-02-21,13,HARBGN_7_UNITS-APND,62.70386
1237,1237,2019-02-21,14,HARBGN_7_UNITS-APND,57.09051
1238,1238,2019-02-21,15,HARBGN_7_UNITS-APND,60.54498
1239,1239,2019-02-21,16,HARBGN_7_UNITS-APND,65.38539
1240,1240,2019-02-21,17,HARBGN_7_UNITS-APND,85.25616
1241,1241,2019-02-21,18,HARBGN_7_UNITS-APND,107.43436
1242,1242,2019-02-21,19,HARBGN_7_UNITS-APND,163.81473
1243,1243,2019-02-21,20,HARBGN_7_UNITS-APND,131.57661000000002
1244,1244,2019-02-21,21,HARBGN_7_UNITS-APND,118.04444
1245,1245,2019-02-21,22,HARBGN_7_UNITS-APND,104.28743
1246,1246,2019-02-21,23,HARBGN_7_UNITS-APND,91.63244
1247,1247,2019-02-21,24,HARBGN_7_UNITS-APND,83.92673
1248,1248,2019-02-22,1,HARBGN_7_UNITS-APND,68.92241
1249,1249,2019-02-22,2,HARBGN_7_UNITS-APND,62.09042
1250,1250,2019-02-22,3,HARBGN_7_UNITS-APND,60.79217
1251,1251,2019-02-22,4,HARBGN_7_UNITS-APND,60.30246
1252,1252,2019-02-22,5,HARBGN_7_UNITS-APND,67.59508000000001
1253,1253,2019-02-22,6,HARBGN_7_UNITS-APND,82.26931
1254,1254,2019-02-22,7,HARBGN_7_UNITS-APND,101.49686
1255,1255,2019-02-22,8,HARBGN_7_UNITS-APND,83.54977
1256,1256,2019-02-22,9,HARBGN_7_UNITS-APND,62.22603
1257,1257,2019-02-22,10,HARBGN_7_UNITS-APND,53.9194
1258,1258,2019-02-22,11,HARBGN_7_UNITS-APND,49.61663
1259,1259,2019-02-22,12,HARBGN_7_UNITS-APND,48.33422
1260,1260,2019-02-22,13,HARBGN_7_UNITS-APND,41.28474
1261,1261,2019-02-22,14,HARBGN_7_UNITS-APND,36.93116
1262,1262,2019-02-22,15,HARBGN_7_UNITS-APND,39.67993
1263,1263,2019-02-22,16,HARBGN_7_UNITS-APND,41.19266
1264,1264,2019-02-22,17,HARBGN_7_UNITS-APND,55.2038
1265,1265,2019-02-22,18,HARBGN_7_UNITS-APND,81.83083
1266,1266,2019-02-22,19,HARBGN_7_UNITS-APND,109.29076
1267,1267,2019-02-22,20,HARBGN_7_UNITS-APND,93.51634
1268,1268,2019-02-22,21,HARBGN_7_UNITS-APND,87.13733
1269,1269,2019-02-22,22,HARBGN_7_UNITS-APND,80.23833
1270,1270,2019-02-22,23,HARBGN_7_UNITS-APND,71.09961
1271,1271,2019-02-22,24,HARBGN_7_UNITS-APND,66.22274
1272,1272,2019-02-23,1,HARBGN_7_UNITS-APND,57.89468000000001
1273,1273,2019-02-23,2,HARBGN_7_UNITS-APND,52.00171
1274,1274,2019-02-23,3,HARBGN_7_UNITS-APND,48.969
1275,1275,2019-02-23,4,HARBGN_7_UNITS-APND,48.2525
1276,1276,2019-02-23,5,HARBGN_7_UNITS-APND,54.6898
1277,1277,2019-02-23,6,HARBGN_7_UNITS-APND,56.06368000000001
1278,1278,2019-02-23,7,HARBGN_7_UNITS-APND,65.43203000000001
1279,1279,2019-02-23,8,HARBGN_7_UNITS-APND,48.71487
1280,1280,2019-02-23,9,HARBGN_7_UNITS-APND,36.73874
1281,1281,2019-02-23,10,HARBGN_7_UNITS-APND,34.19838
1282,1282,2019-02-23,11,HARBGN_7_UNITS-APND,30.183000000000003
1283,1283,2019-02-23,12,HARBGN_7_UNITS-APND,19.48795
1284,1284,2019-02-23,13,HARBGN_7_UNITS-APND,17.810779999999994
1285,1285,2019-02-23,14,HARBGN_7_UNITS-APND,18.26663
1286,1286,2019-02-23,15,HARBGN_7_UNITS-APND,24.01431
1287,1287,2019-02-23,16,HARBGN_7_UNITS-APND,22.92949
1288,1288,2019-02-23,17,HARBGN_7_UNITS-APND,40.24908
1289,1289,2019-02-23,18,HARBGN_7_UNITS-APND,69.75896999999999
1290,1290,2019-02-23,19,HARBGN_7_UNITS-APND,78.71275
1291,1291,2019-02-23,20,HARBGN_7_UNITS-APND,74.57764
1292,1292,2019-02-23,21,HARBGN_7_UNITS-APND,69.64197
1293,1293,2019-02-23,22,HARBGN_7_UNITS-APND,67.38858
1294,1294,2019-02-23,23,HARBGN_7_UNITS-APND,57.05866999999999
1295,1295,2019-02-23,24,HARBGN_7_UNITS-APND,50.23862
1296,1296,2019-02-24,1,HARBGN_7_UNITS-APND,58.12656
1297,1297,2019-02-24,2,HARBGN_7_UNITS-APND,55.79146
1298,1298,2019-02-24,3,HARBGN_7_UNITS-APND,50.24497
1299,1299,2019-02-24,4,HARBGN_7_UNITS-APND,50.39159
1300,1300,2019-02-24,5,HARBGN_7_UNITS-APND,52.29684
1301,1301,2019-02-24,6,HARBGN_7_UNITS-APND,60.06871999999999
1302,1302,2019-02-24,7,HARBGN_7_UNITS-APND,57.46037
1303,1303,2019-02-24,8,HARBGN_7_UNITS-APND,47.73728
1304,1304,2019-02-24,9,HARBGN_7_UNITS-APND,35.76538
1305,1305,2019-02-24,10,HARBGN_7_UNITS-APND,24.932270000000006
1306,1306,2019-02-24,11,HARBGN_7_UNITS-APND,18.23433
1307,1307,2019-02-24,12,HARBGN_7_UNITS-APND,15.31746
1308,1308,2019-02-24,13,HARBGN_7_UNITS-APND,14.208520000000002
1309,1309,2019-02-24,14,HARBGN_7_UNITS-APND,16.83161
1310,1310,2019-02-24,15,HARBGN_7_UNITS-APND,22.86092
1311,1311,2019-02-24,16,HARBGN_7_UNITS-APND,27.07002
1312,1312,2019-02-24,17,HARBGN_7_UNITS-APND,40.18744
1313,1313,2019-02-24,18,HARBGN_7_UNITS-APND,74.56770999999998
1314,1314,2019-02-24,19,HARBGN_7_UNITS-APND,78.38334
1315,1315,2019-02-24,20,HARBGN_7_UNITS-APND,74.18653
1316,1316,2019-02-24,21,HARBGN_7_UNITS-APND,70.68261
1317,1317,2019-02-24,22,HARBGN_7_UNITS-APND,68.82472
1318,1318,2019-02-24,23,HARBGN_7_UNITS-APND,60.19926
1319,1319,2019-02-24,24,HARBGN_7_UNITS-APND,51.8805
1320,1320,2019-02-25,1,HARBGN_7_UNITS-APND,45.89054
1321,1321,2019-02-25,2,HARBGN_7_UNITS-APND,46.26188
1322,1322,2019-02-25,3,HARBGN_7_UNITS-APND,44.87257
1323,1323,2019-02-25,4,HARBGN_7_UNITS-APND,46.22536
1324,1324,2019-02-25,5,HARBGN_7_UNITS-APND,51.14482
1325,1325,2019-02-25,6,HARBGN_7_UNITS-APND,69.10025999999999
1326,1326,2019-02-25,7,HARBGN_7_UNITS-APND,87.28947
1327,1327,2019-02-25,8,HARBGN_7_UNITS-APND,68.97264
1328,1328,2019-02-25,9,HARBGN_7_UNITS-APND,49.01986
1329,1329,2019-02-25,10,HARBGN_7_UNITS-APND,41.37591
1330,1330,2019-02-25,11,HARBGN_7_UNITS-APND,40.23513
1331,1331,2019-02-25,12,HARBGN_7_UNITS-APND,37.28187
1332,1332,2019-02-25,13,HARBGN_7_UNITS-APND,38.0524
1333,1333,2019-02-25,14,HARBGN_7_UNITS-APND,36.85212
1334,1334,2019-02-25,15,HARBGN_7_UNITS-APND,36.51625
1335,1335,2019-02-25,16,HARBGN_7_UNITS-APND,39.79857
1336,1336,2019-02-25,17,HARBGN_7_UNITS-APND,53.98421
1337,1337,2019-02-25,18,HARBGN_7_UNITS-APND,88.51890999999998
1338,1338,2019-02-25,19,HARBGN_7_UNITS-APND,104.67568
1339,1339,2019-02-25,20,HARBGN_7_UNITS-APND,94.78909
1340,1340,2019-02-25,21,HARBGN_7_UNITS-APND,83.26047
1341,1341,2019-02-25,22,HARBGN_7_UNITS-APND,79.09786
1342,1342,2019-02-25,23,HARBGN_7_UNITS-APND,64.72551
1343,1343,2019-02-25,24,HARBGN_7_UNITS-APND,57.09884
1344,1344,2019-02-26,1,HARBGN_7_UNITS-APND,48.48028
1345,1345,2019-02-26,2,HARBGN_7_UNITS-APND,48.09796
1346,1346,2019-02-26,3,HARBGN_7_UNITS-APND,46.04712
1347,1347,2019-02-26,4,HARBGN_7_UNITS-APND,43.86971
1348,1348,2019-02-26,5,HARBGN_7_UNITS-APND,46.28709
1349,1349,2019-02-26,6,HARBGN_7_UNITS-APND,58.75353000000001
1350,1350,2019-02-26,7,HARBGN_7_UNITS-APND,72.90026999999998
1351,1351,2019-02-26,8,HARBGN_7_UNITS-APND,59.73262
1352,1352,2019-02-26,9,HARBGN_7_UNITS-APND,46.54178
1353,1353,2019-02-26,10,HARBGN_7_UNITS-APND,43.26065
1354,1354,2019-02-26,11,HARBGN_7_UNITS-APND,40.53305
1355,1355,2019-02-26,12,HARBGN_7_UNITS-APND,37.47255
1356,1356,2019-02-26,13,HARBGN_7_UNITS-APND,31.9971
1357,1357,2019-02-26,14,HARBGN_7_UNITS-APND,37.14992
1358,1358,2019-02-26,15,HARBGN_7_UNITS-APND,37.32762
1359,1359,2019-02-26,16,HARBGN_7_UNITS-APND,43.8336
1360,1360,2019-02-26,17,HARBGN_7_UNITS-APND,58.50886
1361,1361,2019-02-26,18,HARBGN_7_UNITS-APND,76.45752
1362,1362,2019-02-26,19,HARBGN_7_UNITS-APND,89.99093
1363,1363,2019-02-26,20,HARBGN_7_UNITS-APND,78.2715
1364,1364,2019-02-26,21,HARBGN_7_UNITS-APND,73.39805
1365,1365,2019-02-26,22,HARBGN_7_UNITS-APND,66.8087
1366,1366,2019-02-26,23,HARBGN_7_UNITS-APND,55.78541
1367,1367,2019-02-26,24,HARBGN_7_UNITS-APND,47.02153
1368,1368,2019-02-27,1,HARBGN_7_UNITS-APND,41.676
1369,1369,2019-02-27,2,HARBGN_7_UNITS-APND,41.54581
1370,1370,2019-02-27,3,HARBGN_7_UNITS-APND,41.34105
1371,1371,2019-02-27,4,HARBGN_7_UNITS-APND,41.08113
1372,1372,2019-02-27,5,HARBGN_7_UNITS-APND,45.60923
1373,1373,2019-02-27,6,HARBGN_7_UNITS-APND,57.37574
1374,1374,2019-02-27,7,HARBGN_7_UNITS-APND,67.66699
1375,1375,2019-02-27,8,HARBGN_7_UNITS-APND,59.31884
1376,1376,2019-02-27,9,HARBGN_7_UNITS-APND,49.11121
1377,1377,2019-02-27,10,HARBGN_7_UNITS-APND,46.21264
1378,1378,2019-02-27,11,HARBGN_7_UNITS-APND,43.93563
1379,1379,2019-02-27,12,HARBGN_7_UNITS-APND,46.1998
1380,1380,2019-02-27,13,HARBGN_7_UNITS-APND,40.06101
1381,1381,2019-02-27,14,HARBGN_7_UNITS-APND,41.60617
1382,1382,2019-02-27,15,HARBGN_7_UNITS-APND,44.13862
1383,1383,2019-02-27,16,HARBGN_7_UNITS-APND,47.75026
1384,1384,2019-02-27,17,HARBGN_7_UNITS-APND,53.98155
1385,1385,2019-02-27,18,HARBGN_7_UNITS-APND,72.66186
1386,1386,2019-02-27,19,HARBGN_7_UNITS-APND,87.65850999999998
1387,1387,2019-02-27,20,HARBGN_7_UNITS-APND,75.53061
1388,1388,2019-02-27,21,HARBGN_7_UNITS-APND,71.24969
1389,1389,2019-02-27,22,HARBGN_7_UNITS-APND,62.93591
1390,1390,2019-02-27,23,HARBGN_7_UNITS-APND,55.7003
1391,1391,2019-02-27,24,HARBGN_7_UNITS-APND,46.68226
1392,1392,2019-02-28,1,HARBGN_7_UNITS-APND,37.93859000000001
1393,1393,2019-02-28,2,HARBGN_7_UNITS-APND,37.77814
1394,1394,2019-02-28,3,HARBGN_7_UNITS-APND,35.8854
1395,1395,2019-02-28,4,HARBGN_7_UNITS-APND,36.37208
1396,1396,2019-02-28,5,HARBGN_7_UNITS-APND,40.08122
1397,1397,2019-02-28,6,HARBGN_7_UNITS-APND,50.88782
1398,1398,2019-02-28,7,HARBGN_7_UNITS-APND,61.68774000000001
1399,1399,2019-02-28,8,HARBGN_7_UNITS-APND,49.00163
1400,1400,2019-02-28,9,HARBGN_7_UNITS-APND,42.05088
1401,1401,2019-02-28,10,HARBGN_7_UNITS-APND,36.15194
1402,1402,2019-02-28,11,HARBGN_7_UNITS-APND,30.38635
1403,1403,2019-02-28,12,HARBGN_7_UNITS-APND,24.85802
1404,1404,2019-02-28,13,HARBGN_7_UNITS-APND,21.6957
1405,1405,2019-02-28,14,HARBGN_7_UNITS-APND,25.48206
1406,1406,2019-02-28,15,HARBGN_7_UNITS-APND,29.19895
1407,1407,2019-02-28,16,HARBGN_7_UNITS-APND,37.11825
1408,1408,2019-02-28,17,HARBGN_7_UNITS-APND,42.77562
1409,1409,2019-02-28,18,HARBGN_7_UNITS-APND,67.05875999999999
1410,1410,2019-02-28,19,HARBGN_7_UNITS-APND,77.95581
1411,1411,2019-02-28,20,HARBGN_7_UNITS-APND,68.26082
1412,1412,2019-02-28,21,HARBGN_7_UNITS-APND,65.83968
1413,1413,2019-02-28,22,HARBGN_7_UNITS-APND,54.27396
1414,1414,2019-02-28,23,HARBGN_7_UNITS-APND,49.40378
1415,1415,2019-02-28,24,HARBGN_7_UNITS-APND,43.9717
1416,1416,2019-03-01,1,HARBGN_7_UNITS-APND,47.53398
1417,1417,2019-03-01,2,HARBGN_7_UNITS-APND,45.54508
1418,1418,2019-03-01,3,HARBGN_7_UNITS-APND,42.76538
1419,1419,2019-03-01,4,HARBGN_7_UNITS-APND,41.38054
1420,1420,2019-03-01,5,HARBGN_7_UNITS-APND,43.79861
1421,1421,2019-03-01,6,HARBGN_7_UNITS-APND,65.94353000000001
1422,1422,2019-03-01,7,HARBGN_7_UNITS-APND,71.49659
1423,1423,2019-03-01,8,HARBGN_7_UNITS-APND,53.06183000000001
1424,1424,2019-03-01,9,HARBGN_7_UNITS-APND,47.67011
1425,1425,2019-03-01,10,HARBGN_7_UNITS-APND,44.47386
1426,1426,2019-03-01,11,HARBGN_7_UNITS-APND,37.50585
1427,1427,2019-03-01,12,HARBGN_7_UNITS-APND,33.71061
1428,1428,2019-03-01,13,HARBGN_7_UNITS-APND,33.40206
1429,1429,2019-03-01,14,HARBGN_7_UNITS-APND,36.40679
1430,1430,2019-03-01,15,HARBGN_7_UNITS-APND,41.8162
1431,1431,2019-03-01,16,HARBGN_7_UNITS-APND,43.07715
1432,1432,2019-03-01,17,HARBGN_7_UNITS-APND,55.42402
1433,1433,2019-03-01,18,HARBGN_7_UNITS-APND,68.81574
1434,1434,2019-03-01,19,HARBGN_7_UNITS-APND,83.82842
1435,1435,2019-03-01,20,HARBGN_7_UNITS-APND,69.3663
1436,1436,2019-03-01,21,HARBGN_7_UNITS-APND,66.95591
1437,1437,2019-03-01,22,HARBGN_7_UNITS-APND,62.30345
1438,1438,2019-03-01,23,HARBGN_7_UNITS-APND,59.16232
1439,1439,2019-03-01,24,HARBGN_7_UNITS-APND,50.53135
1440,1440,2019-03-02,1,HARBGN_7_UNITS-APND,63.19777
1441,1441,2019-03-02,2,HARBGN_7_UNITS-APND,58.39791999999999
1442,1442,2019-03-02,3,HARBGN_7_UNITS-APND,58.70339
1443,1443,2019-03-02,4,HARBGN_7_UNITS-APND,55.07755
1444,1444,2019-03-02,5,HARBGN_7_UNITS-APND,57.53018
1445,1445,2019-03-02,6,HARBGN_7_UNITS-APND,64.4863
1446,1446,2019-03-02,7,HARBGN_7_UNITS-APND,68.03546
1447,1447,2019-03-02,8,HARBGN_7_UNITS-APND,59.78106
1448,1448,2019-03-02,9,HARBGN_7_UNITS-APND,54.25111999999999
1449,1449,2019-03-02,10,HARBGN_7_UNITS-APND,54.33949000000001
1450,1450,2019-03-02,11,HARBGN_7_UNITS-APND,52.39648
1451,1451,2019-03-02,12,HARBGN_7_UNITS-APND,42.50389000000001
1452,1452,2019-03-02,13,HARBGN_7_UNITS-APND,29.746640000000006
1453,1453,2019-03-02,14,HARBGN_7_UNITS-APND,23.11895
1454,1454,2019-03-02,15,HARBGN_7_UNITS-APND,23.57346
1455,1455,2019-03-02,16,HARBGN_7_UNITS-APND,26.39442
1456,1456,2019-03-02,17,HARBGN_7_UNITS-APND,50.20251
1457,1457,2019-03-02,18,HARBGN_7_UNITS-APND,81.84288000000002
1458,1458,2019-03-02,19,HARBGN_7_UNITS-APND,102.34781
1459,1459,2019-03-02,20,HARBGN_7_UNITS-APND,93.00167
1460,1460,2019-03-02,21,HARBGN_7_UNITS-APND,87.92217
1461,1461,2019-03-02,22,HARBGN_7_UNITS-APND,83.5432
1462,1462,2019-03-02,23,HARBGN_7_UNITS-APND,68.66195
1463,1463,2019-03-02,24,HARBGN_7_UNITS-APND,61.52443
1464,1464,2019-03-03,1,HARBGN_7_UNITS-APND,58.79354
1465,1465,2019-03-03,2,HARBGN_7_UNITS-APND,56.60256999999999
1466,1466,2019-03-03,3,HARBGN_7_UNITS-APND,56.68362
1467,1467,2019-03-03,4,HARBGN_7_UNITS-APND,53.77425
1468,1468,2019-03-03,5,HARBGN_7_UNITS-APND,56.78341
1469,1469,2019-03-03,6,HARBGN_7_UNITS-APND,59.76145
1470,1470,2019-03-03,7,HARBGN_7_UNITS-APND,61.13561
1471,1471,2019-03-03,8,HARBGN_7_UNITS-APND,52.18302
1472,1472,2019-03-03,9,HARBGN_7_UNITS-APND,36.60514000000001
1473,1473,2019-03-03,10,HARBGN_7_UNITS-APND,30.3043
1474,1474,2019-03-03,11,HARBGN_7_UNITS-APND,19.24307
1475,1475,2019-03-03,12,HARBGN_7_UNITS-APND,7.295089999999999
1476,1476,2019-03-03,13,HARBGN_7_UNITS-APND,7.91947
1477,1477,2019-03-03,14,HARBGN_7_UNITS-APND,7.73653
1478,1478,2019-03-03,15,HARBGN_7_UNITS-APND,8.747760000000001
1479,1479,2019-03-03,16,HARBGN_7_UNITS-APND,14.228
1480,1480,2019-03-03,17,HARBGN_7_UNITS-APND,43.6731
1481,1481,2019-03-03,18,HARBGN_7_UNITS-APND,85.94898
1482,1482,2019-03-03,19,HARBGN_7_UNITS-APND,103.26783
1483,1483,2019-03-03,20,HARBGN_7_UNITS-APND,92.40498
1484,1484,2019-03-03,21,HARBGN_7_UNITS-APND,84.74224
1485,1485,2019-03-03,22,HARBGN_7_UNITS-APND,78.30921
1486,1486,2019-03-03,23,HARBGN_7_UNITS-APND,70.22742
1487,1487,2019-03-03,24,HARBGN_7_UNITS-APND,59.058
1488,1488,2019-03-04,1,HARBGN_7_UNITS-APND,57.81935
1489,1489,2019-03-04,2,HARBGN_7_UNITS-APND,54.38134
1490,1490,2019-03-04,3,HARBGN_7_UNITS-APND,53.27707
1491,1491,2019-03-04,4,HARBGN_7_UNITS-APND,53.98691
1492,1492,2019-03-04,5,HARBGN_7_UNITS-APND,62.41477
1493,1493,2019-03-04,6,HARBGN_7_UNITS-APND,94.27856
1494,1494,2019-03-04,7,HARBGN_7_UNITS-APND,102.19142
1495,1495,2019-03-04,8,HARBGN_7_UNITS-APND,70.62439
1496,1496,2019-03-04,9,HARBGN_7_UNITS-APND,59.14063
1497,1497,2019-03-04,10,HARBGN_7_UNITS-APND,45.18122
1498,1498,2019-03-04,11,HARBGN_7_UNITS-APND,38.52718
1499,1499,2019-03-04,12,HARBGN_7_UNITS-APND,38.08438
1500,1500,2019-03-04,13,HARBGN_7_UNITS-APND,35.59809
1501,1501,2019-03-04,14,HARBGN_7_UNITS-APND,36.03859
1502,1502,2019-03-04,15,HARBGN_7_UNITS-APND,34.76017
1503,1503,2019-03-04,16,HARBGN_7_UNITS-APND,40.59884
1504,1504,2019-03-04,17,HARBGN_7_UNITS-APND,63.93083000000001
1505,1505,2019-03-04,18,HARBGN_7_UNITS-APND,101.89776
1506,1506,2019-03-04,19,HARBGN_7_UNITS-APND,128.17117
1507,1507,2019-03-04,20,HARBGN_7_UNITS-APND,121.08635
1508,1508,2019-03-04,21,HARBGN_7_UNITS-APND,108.92706
1509,1509,2019-03-04,22,HARBGN_7_UNITS-APND,98.3954
1510,1510,2019-03-04,23,HARBGN_7_UNITS-APND,90.59865
1511,1511,2019-03-04,24,HARBGN_7_UNITS-APND,87.96266999999997
1512,1512,2019-03-05,1,HARBGN_7_UNITS-APND,55.8089
1513,1513,2019-03-05,2,HARBGN_7_UNITS-APND,51.6827
1514,1514,2019-03-05,3,HARBGN_7_UNITS-APND,51.31721
1515,1515,2019-03-05,4,HARBGN_7_UNITS-APND,51.2426
1516,1516,2019-03-05,5,HARBGN_7_UNITS-APND,57.66725
1517,1517,2019-03-05,6,HARBGN_7_UNITS-APND,66.58819
1518,1518,2019-03-05,7,HARBGN_7_UNITS-APND,92.49399
1519,1519,2019-03-05,8,HARBGN_7_UNITS-APND,73.72932
1520,1520,2019-03-05,9,HARBGN_7_UNITS-APND,61.06541
1521,1521,2019-03-05,10,HARBGN_7_UNITS-APND,57.70182
1522,1522,2019-03-05,11,HARBGN_7_UNITS-APND,52.1926
1523,1523,2019-03-05,12,HARBGN_7_UNITS-APND,48.15264000000001
1524,1524,2019-03-05,13,HARBGN_7_UNITS-APND,40.99725
1525,1525,2019-03-05,14,HARBGN_7_UNITS-APND,45.39937000000001
1526,1526,2019-03-05,15,HARBGN_7_UNITS-APND,45.26365
1527,1527,2019-03-05,16,HARBGN_7_UNITS-APND,53.57389000000001
1528,1528,2019-03-05,17,HARBGN_7_UNITS-APND,68.11915
1529,1529,2019-03-05,18,HARBGN_7_UNITS-APND,88.85865
1530,1530,2019-03-05,19,HARBGN_7_UNITS-APND,109.10017
1531,1531,2019-03-05,20,HARBGN_7_UNITS-APND,102.49745
1532,1532,2019-03-05,21,HARBGN_7_UNITS-APND,85.94624
1533,1533,2019-03-05,22,HARBGN_7_UNITS-APND,78.32338
1534,1534,2019-03-05,23,HARBGN_7_UNITS-APND,69.54384
1535,1535,2019-03-05,24,HARBGN_7_UNITS-APND,63.53735
1536,1536,2019-03-06,1,HARBGN_7_UNITS-APND,43.89346
1537,1537,2019-03-06,2,HARBGN_7_UNITS-APND,41.64481
1538,1538,2019-03-06,3,HARBGN_7_UNITS-APND,38.68653
1539,1539,2019-03-06,4,HARBGN_7_UNITS-APND,35.9744
1540,1540,2019-03-06,5,HARBGN_7_UNITS-APND,38.6571
1541,1541,2019-03-06,6,HARBGN_7_UNITS-APND,45.28694
1542,1542,2019-03-06,7,HARBGN_7_UNITS-APND,57.48891
1543,1543,2019-03-06,8,HARBGN_7_UNITS-APND,50.09428
1544,1544,2019-03-06,9,HARBGN_7_UNITS-APND,43.89459
1545,1545,2019-03-06,10,HARBGN_7_UNITS-APND,42.43611
1546,1546,2019-03-06,11,HARBGN_7_UNITS-APND,42.54489
1547,1547,2019-03-06,12,HARBGN_7_UNITS-APND,40.23794
1548,1548,2019-03-06,13,HARBGN_7_UNITS-APND,39.03016
1549,1549,2019-03-06,14,HARBGN_7_UNITS-APND,37.9942
1550,1550,2019-03-06,15,HARBGN_7_UNITS-APND,38.05729
1551,1551,2019-03-06,16,HARBGN_7_UNITS-APND,39.00948
1552,1552,2019-03-06,17,HARBGN_7_UNITS-APND,48.52225
1553,1553,2019-03-06,18,HARBGN_7_UNITS-APND,67.17119
1554,1554,2019-03-06,19,HARBGN_7_UNITS-APND,83.70371
1555,1555,2019-03-06,20,HARBGN_7_UNITS-APND,72.90864
1556,1556,2019-03-06,21,HARBGN_7_UNITS-APND,66.14927
1557,1557,2019-03-06,22,HARBGN_7_UNITS-APND,56.28159
1558,1558,2019-03-06,23,HARBGN_7_UNITS-APND,46.90767
1559,1559,2019-03-06,24,HARBGN_7_UNITS-APND,43.68002
1560,1560,2019-03-07,1,HARBGN_7_UNITS-APND,35.87144
1561,1561,2019-03-07,2,HARBGN_7_UNITS-APND,34.02068
1562,1562,2019-03-07,3,HARBGN_7_UNITS-APND,33.5652
1563,1563,2019-03-07,4,HARBGN_7_UNITS-APND,34.29087
1564,1564,2019-03-07,5,HARBGN_7_UNITS-APND,34.591640000000005
1565,1565,2019-03-07,6,HARBGN_7_UNITS-APND,50.93147
1566,1566,2019-03-07,7,HARBGN_7_UNITS-APND,56.5991
1567,1567,2019-03-07,8,HARBGN_7_UNITS-APND,42.37889000000001
1568,1568,2019-03-07,9,HARBGN_7_UNITS-APND,33.62333
1569,1569,2019-03-07,10,HARBGN_7_UNITS-APND,30.43151
1570,1570,2019-03-07,11,HARBGN_7_UNITS-APND,25.74925
1571,1571,2019-03-07,12,HARBGN_7_UNITS-APND,21.99821
1572,1572,2019-03-07,13,HARBGN_7_UNITS-APND,15.99243
1573,1573,2019-03-07,14,HARBGN_7_UNITS-APND,15.44775
1574,1574,2019-03-07,15,HARBGN_7_UNITS-APND,18.064
1575,1575,2019-03-07,16,HARBGN_7_UNITS-APND,28.558740000000004
1576,1576,2019-03-07,17,HARBGN_7_UNITS-APND,39.33031
1577,1577,2019-03-07,18,HARBGN_7_UNITS-APND,60.64247
1578,1578,2019-03-07,19,HARBGN_7_UNITS-APND,82.67554
1579,1579,2019-03-07,20,HARBGN_7_UNITS-APND,64.99369
1580,1580,2019-03-07,21,HARBGN_7_UNITS-APND,62.46777
1581,1581,2019-03-07,22,HARBGN_7_UNITS-APND,52.91749
1582,1582,2019-03-07,23,HARBGN_7_UNITS-APND,45.50426
1583,1583,2019-03-07,24,HARBGN_7_UNITS-APND,40.35538
1584,1584,2019-03-08,1,HARBGN_7_UNITS-APND,38.14035
1585,1585,2019-03-08,2,HARBGN_7_UNITS-APND,34.52818
1586,1586,2019-03-08,3,HARBGN_7_UNITS-APND,32.36737
1587,1587,2019-03-08,4,HARBGN_7_UNITS-APND,32.386540000000004
1588,1588,2019-03-08,5,HARBGN_7_UNITS-APND,37.44013
1589,1589,2019-03-08,6,HARBGN_7_UNITS-APND,49.14305
1590,1590,2019-03-08,7,HARBGN_7_UNITS-APND,62.16654000000001
