,date,hour,Total_Generation_(MWh),ladwp_so2_lb,ladwp_nox_lb,ladwp_co2_short_tons,ladwp_so2_avg_lbs_per_mwh,ladwp_nox_avg_lbs_per_mwh,ladwp_co2_avg_short_tons_per_mwh
7783,2019-11-21,7,3152.0,1410.9382508818996,5477.214539690806,1992.7625931966452,0.44763269380770926,1.7376949681760172,0.6322216348974128
7784,2019-11-21,8,3206.0,1364.302518821081,5400.990639859263,1929.6069402187713,0.4255466371868625,1.6846508546036378,0.6018736557139025
7785,2019-11-21,9,3316.0,1324.1171206166966,5323.651029928427,1963.147567814683,0.3993115562776528,1.6054436157805871,0.5920227888464062
7786,2019-11-21,10,3244.0,1262.4923928412122,5068.525717955947,1836.2198890220977,0.38917767966745137,1.562430862501833,0.5660357241128539
7787,2019-11-21,11,3112.0,1050.7391348263984,4291.647863720261,1672.9668479951167,0.3376411101627244,1.379064223560495,0.5375857480704103
7788,2019-11-21,12,3098.0,767.702206017907,3064.886952326435,1464.5689020989284,0.24780574758486346,0.9893114758962025,0.47274657911521256
7789,2019-11-21,13,3227.0,660.1637803918744,3163.610365600538,1549.2445238438265,0.20457507914219844,0.9803564814380347,0.4800881697687718
7790,2019-11-21,14,3258.0,800.9925785056237,3344.6643390747754,1660.1562708415754,0.24585407566164016,1.026600472398642,0.5095630051692988
7791,2019-11-21,15,3330.0,1093.7756395814322,4346.091162648241,2008.6680176826017,0.3284611530274571,1.305132481275748,0.6032036089136942
7792,2019-11-21,16,3565.0,1496.210200588589,5627.352637937988,2264.3281841733974,0.41969430591545276,1.5785000386922827,0.6351551708761283
7793,2019-11-21,17,3613.0,1573.4296964425992,5866.522227892493,2282.7071225171135,0.43549119746543014,1.6237260525581214,0.6318037980949663
7794,2019-11-21,18,3611.0,1611.5596409112686,5665.563663868102,2280.6414901417447,0.4462917864611655,1.5689735984126563,0.6315816920913168
7795,2019-11-21,19,3654.0,1634.9945636541986,5896.362790184366,2300.7921507248234,0.44745335622720267,1.6136734510630448,0.6296639711890595
7796,2019-11-21,20,3695.0,1644.1389788063648,5815.31332760514,2309.6362839967896,0.4449631877689756,1.5738331062530826,0.6250707128543409
7797,2019-11-21,21,3350.0,1726.0095197586863,5744.211383319906,2132.813012294139,0.5152267223160257,1.7146899651701213,0.6366606006848176
7798,2019-11-21,22,2986.0,1633.0557431432953,5364.544706119588,1886.7990789479197,0.5469041336715658,1.79656554123228,0.6318818080870461
7799,2019-11-21,23,2779.0,1485.2729947981143,4846.017980768027,1778.0783433994823,0.5344631143570041,1.7437992014278614,0.6398266798846644
7800,2019-11-22,0,2608.0,1469.7913348907216,4632.155920997934,1751.687164901752,0.5635702971206754,1.7761334052906188,0.6716591889960706
7801,2019-11-22,1,2520.0,1400.3765074872272,4480.950868233538,1656.5451811645216,0.5557049632885822,1.7781551064418801,0.6573591988748102
7802,2019-11-22,2,2278.0,1078.0943472411166,3561.672546988083,1440.8330827937095,0.4732635413701126,1.5635085807673763,0.6324991583817865
7803,2019-11-22,3,2243.0,893.8468676606394,2994.651812576222,1397.5788657431885,0.3985050680609182,1.3351100368150788,0.6230846481244711
7804,2019-11-22,4,2510.0,1079.069764508911,3740.595770860651,1650.3329813745586,0.42990827271271354,1.4902771995460762,0.6575031798305014
7805,2019-11-22,5,2702.0,1377.9136555381012,4378.947074403451,1817.7855793719696,0.5099606423160996,1.6206317817925429,0.6727555808186416
7806,2019-11-22,6,3061.0,1636.376163803938,5470.070204891883,2003.9101082465922,0.5345887500176211,1.7870206484455677,0.6546586436610886
7807,2019-11-22,7,3332.0,1599.3024445666692,5689.271775909484,1970.9140086430423,0.479982726460585,1.7074645185802773,0.5915108069156789
7808,2019-11-22,8,3330.0,1301.927551581816,4572.350648472245,1675.845281419249,0.39096923470925404,1.373078272814488,0.5032568412670417
7809,2019-11-22,9,3112.0,793.1838299035487,2859.040154488237,1338.716203081143,0.25487912271964935,0.9187147025990479,0.43017872849651123
7810,2019-11-22,10,2923.0,476.09878605117075,1951.9416485976044,1136.7455128837523,0.16288018681189556,0.6677870847066727,0.38889685695646675
7811,2019-11-22,11,2908.0,472.5399696269794,1879.1382633787719,1172.6944009178328,0.16249655076581135,0.6461961015745433,0.4032649246622534
7812,2019-11-22,12,2901.0,544.730837262211,2061.6319245725485,1186.09874338916,0.18777347027308205,0.7106625041615128,0.408858580968342
7813,2019-11-22,13,2933.0,643.257393380744,2129.3318074945296,1279.1755415754924,0.21931721560884557,0.7259910697219671,0.43613213146112934
7814,2019-11-22,14,3080.0,1004.7607274403646,2886.3575056200048,1578.2952242768154,0.32622101540271575,0.9371290602662353,0.5124335143755894
7815,2019-11-22,15,3344.0,1401.2269307473207,4270.727414926865,1998.476238253111,0.419027192209127,1.2771314039853066,0.5976304540230595
7816,2019-11-22,16,3434.0,1642.4611420067151,5666.124612072153,2180.192808951595,0.4782938677946171,1.6500071671730205,0.6348843357459508
7817,2019-11-22,17,3561.0,1810.279985971962,6074.707206417083,2233.1824443027617,0.5083628154933901,1.7058992435880604,0.6271222814666559
7818,2019-11-22,18,3603.0,1864.216463768116,5969.544149442587,2259.23845039019,0.5174067343236514,1.656826019828639,0.6270436998029947
7819,2019-11-22,19,3510.0,1875.423516999496,6101.9663256003805,2218.9618315306498,0.5343086943018507,1.7384519446154931,0.6321828579859401
7820,2019-11-22,20,3427.0,1832.1977836527815,6125.80060472931,2166.079248588904,0.5346360617603682,1.7875111189755792,0.6320628096261757
7821,2019-11-22,21,3356.0,1838.599809876711,6132.500067586545,2133.6717875746276,0.5478545321444312,1.8273242156098166,0.6357782442117484
7822,2019-11-22,22,2927.0,1737.935836141478,5592.933325800004,1863.244028736238,0.5937601080087045,1.9108074225486862,0.6365712431623636
7823,2019-11-22,23,2703.0,1351.5759682151088,4515.267526629362,1653.2737792132982,0.500028105148024,1.6704652336771593,0.6116440174669989
7824,2019-11-23,0,2570.0,1142.9772205378179,3824.682497828148,1574.9517775611341,0.4447382181081003,1.4882033065479174,0.6128217033311806
7825,2019-11-23,1,2547.0,1090.6935089699184,3289.493775505685,1577.7214879917178,0.42822674085980306,1.291516990775691,0.6194430655640824
7826,2019-11-23,2,2338.0,916.4614997932689,2821.6258877494065,1389.6529840167277,0.39198524370969584,1.206854528549789,0.5943768109566843
7827,2019-11-23,3,2274.0,732.6685607156453,2640.659160306433,1316.8351351351353,0.3221937382214799,1.1612397362825124,0.5790831728826452
7828,2019-11-23,4,2354.0,757.2755652692687,2453.383652591726,1394.5728395401666,0.3216973514312951,1.0422190537772837,0.5924268647154488
7829,2019-11-23,5,2560.0,929.074968477532,2866.1554839034206,1565.7663983903421,0.36291990956153597,1.1195919858997736,0.6116274993712274
7830,2019-11-23,6,2775.0,1259.688918592965,3723.06368040201,1774.6664824120603,0.4539419526461135,1.3416445695142378,0.6395194531214632
7831,2019-11-23,7,2700.0,1172.4048342014808,3279.64856051794,1516.0427632416495,0.4342240126672151,1.2146846520436816,0.5614973197191294
7832,2019-11-23,8,2650.0,885.8958439294796,2977.4095257666904,1274.972298080671,0.3343003184639546,1.1235507644402605,0.48112162191723434
7833,2019-11-23,9,2592.0,855.9596115012807,2682.5137110468477,1231.8846500867555,0.33023133159771634,1.0349204132125185,0.4752641396939643
7834,2019-11-23,10,2542.0,730.982191437276,2259.6374908947196,1039.3945836434937,0.28756183770152477,0.8889211215164121,0.4088885065474011
7835,2019-11-23,11,2484.0,595.0374183562915,1990.5327196409226,937.6209108497136,0.23954807502266162,0.8013416745736404,0.3774641348026222
7836,2019-11-23,12,2539.0,626.5827515020375,2058.8577150972615,998.727216589963,0.2467832814108064,0.8108931528543764,0.3933545555691071
7837,2019-11-23,13,2494.0,727.145374501992,2019.9501138778219,977.2128486055776,0.2915578887337578,0.8099238628219013,0.3918255206918916
7838,2019-11-23,14,2595.0,953.182534339287,2677.0595110897693,1209.8050011924483,0.36731504213460003,1.0316221622696606,0.4662061661627932
7839,2019-11-23,15,2822.0,1658.0659887407207,4009.536840343996,1728.943702192347,0.5875499605743163,1.4208139051537902,0.6126660886578126
7840,2019-11-23,16,2957.0,1822.3193542215279,5181.541786894664,1988.089004089081,0.6162730315257111,1.7522968504885574,0.6723331092624556
7841,2019-11-23,17,3193.0,2198.1515169634085,5955.0171827008,2036.6628973082693,0.6884282859265295,1.8650226065458189,0.6378524576599653
7842,2019-11-23,18,3066.0,2232.6404403567494,5792.071275629498,2029.1143563920723,0.7281932290791746,1.889129574569308,0.661811596996762
7843,2019-11-23,19,3057.0,2204.191086716433,5822.1663695930065,2025.3561074752022,0.7210307774669391,1.9045359403313729,0.6625306206984632
7844,2019-11-23,20,3026.0,2134.190057553107,5798.26513411543,2029.1770237511473,0.7052842225886011,1.9161484250216225,0.6705806423500157
7845,2019-11-23,21,3021.0,1896.495821176046,5854.7263174173495,2030.7510252258385,0.6277708775822728,1.9380093735244455,0.6722115277146106
7846,2019-11-23,22,2799.0,1827.852220717805,5914.6140357050135,1931.656875026016,0.6530375922535924,2.113116840194717,0.6901239281979336
7847,2019-11-23,23,2602.0,1766.420452488688,5898.197384944468,1821.623159605101,0.6788702738234773,2.266793768233846,0.700085764644543
7848,2019-11-24,0,2254.0,1494.8796171606155,4986.167611726597,1559.461609400239,0.6632118975867859,2.2121417975716935,0.6918640680568939
7849,2019-11-24,1,2064.0,1130.8516731954421,3924.7873126718096,1379.1436585528065,0.5478932525171716,1.9015442406355667,0.6681897570507783
7850,2019-11-24,2,1912.0,917.0313152242828,2939.258349622421,1243.08797975681,0.4796188887156291,1.5372690113087977,0.6501506170276203
7851,2019-11-24,3,1915.0,891.9120263792938,2943.5527031549454,1259.6707051669796,0.4657504054199968,1.5371032392454023,0.6577914909488144
7852,2019-11-24,4,1998.0,996.7306807663953,3228.7864621360454,1344.8219787711355,0.4988642045877854,1.616009240308331,0.6730840734590268
7853,2019-11-24,5,2157.0,1149.5901837991894,3699.3020279959032,1481.8803212255257,0.5329578969861796,1.7150218025015778,0.6870098846664467
7854,2019-11-24,6,2220.0,1341.249212606398,4014.1123786032977,1538.7928181923658,0.6041663119848639,1.8081587291005845,0.6931499181046693
7855,2019-11-24,7,2190.0,1044.2346736889024,3079.658844125837,1244.5647445175073,0.47681948570269517,1.4062369151259528,0.5682944038892728
7856,2019-11-24,8,2113.0,566.1453158028455,1869.802168851626,820.8079477896341,0.2679343662105279,0.8849040079752134,0.38845619866996406
7857,2019-11-24,9,2240.0,419.05440325937735,1791.727645365573,828.6125822594217,0.18707785859793633,0.7998784131096308,0.36991633136581326
7858,2019-11-24,10,2261.0,413.71415846095346,1978.1819041158121,842.1346522776448,0.1829783982578299,0.8749145971321592,0.3724611465181976
7859,2019-11-24,11,2280.0,443.01470669291336,2077.9226340944883,863.0353809055118,0.19430469591794447,0.9113695763572317,0.3785242898708385
7860,2019-11-24,12,2276.0,443.2123370507016,2068.0678785007544,861.2158102744704,0.19473301276392865,0.9086414228913684,0.3783900748130362
7861,2019-11-24,13,2321.0,459.94566437007876,2064.6920099015747,904.9021190944882,0.198167024717828,0.8895700171915445,0.38987596686535464
7862,2019-11-24,14,2293.0,482.2850695144054,2092.0514858441256,988.2465913198746,0.21032929329018987,0.912364363647678,0.4309841218141625
7863,2019-11-24,15,2493.0,675.6260371143663,2874.3644951811457,1371.3597120379495,0.27100924071976185,1.152974125624206,0.5500841203521659
7864,2019-11-24,16,2841.0,1259.2615913584023,3469.386428591674,1761.4746845961831,0.4432458962894763,1.221184944946031,0.6200192483619089
7865,2019-11-24,17,2793.0,1206.7232602778834,3751.2022255805095,1727.8281766273317,0.4320527247683077,1.3430727624706442,0.6186280618071363
7866,2019-11-24,18,2770.0,973.767617745812,3307.9938883546506,1631.6876714132156,0.3515406562259249,1.1942216203446392,0.5890569210878035
7867,2019-11-24,19,2721.0,871.7133204579171,3110.636960950552,1562.2634994546843,0.32036505713264135,1.1431962370270312,0.5741504959407145
7868,2019-11-24,20,2768.0,1072.770094613275,3862.8380486019946,1749.2143226341145,0.38756145036606754,1.3955339770960964,0.6319415905470067
7869,2019-11-24,21,2747.0,1313.1960576923075,4047.1671923076924,1748.847115384615,0.47804734535577265,1.4733044020049846,0.6366389207807117
7870,2019-11-24,22,2640.0,1168.8810969838948,3600.4231200585405,1604.5254315863835,0.44275799128177834,1.3637966363858107,0.6077747846918119
7871,2019-11-24,23,2308.0,792.8358240626948,2531.190004431383,1273.8158806661322,0.3435163882420688,1.096702774883615,0.5519132931828996
7872,2019-11-25,0,2013.0,405.92451713811715,1703.6605969379148,956.975001405916,0.20165152366523456,0.8463291589358742,0.4753974174892777
7873,2019-11-25,1,1876.0,281.86919744556525,1672.1110809693955,936.0079929723435,0.15025010524816912,0.891317207339763,0.49893816256521506
7874,2019-11-25,2,1888.0,330.6398587088916,1609.207328769793,928.5623629719855,0.17512704380767563,0.8523343902382379,0.49182328547244997
7875,2019-11-25,3,1896.0,342.33906974521943,1603.9055094955716,915.1159284255589,0.18055858108925077,0.8459417244174955,0.48265608039322727
7876,2019-11-25,4,2223.0,393.4788125541125,1820.4479234632033,1076.973567099567,0.17700351441930387,0.8189149453275768,0.48446854120538324
7877,2019-11-25,5,2438.0,497.5718029961553,2309.520742960871,1251.928118785629,0.20409015709440334,0.9473013711898568,0.5135062013066567
7878,2019-11-25,6,2873.0,818.7658491121941,3072.6483744394686,1626.2898365742808,0.2849863728201163,1.0694912545908348,0.5660598108507765
7879,2019-11-25,7,2958.0,861.5377429358244,3075.9833423756572,1461.0296067864406,0.29125684345362557,1.0398861874157057,0.49392481635782304
7880,2019-11-25,8,2899.0,556.8868423130727,2133.850084624872,1078.2135565372262,0.19209618568922826,0.7360641892462477,0.37192602847093004
7881,2019-11-25,9,2823.0,372.27310169215286,1765.94850149082,1006.6391611140406,0.13187144941273568,0.6255573862879278,0.35658489589586984
7882,2019-11-25,10,2897.0,401.59122959738846,1813.8636126985857,1043.3958416757346,0.1386231375897095,0.6261179194679274,0.3601642532536191
7883,2019-11-25,11,2891.0,382.05577800674104,1640.6041607857305,955.0893830926989,0.13215350328839193,0.5674867384246733,0.33036644174773394
7884,2019-11-25,12,2802.0,333.78896199213625,1514.5538972477066,927.9713368283092,0.1191252541014048,0.5405260161483607,0.331181776169989
7885,2019-11-25,13,2733.0,327.51787649145433,1534.5384191389876,967.5433037729765,0.11983822776855263,0.5614849685836032,0.35402243094510666
