"BA Code","Timestamp (Hour Ending)","Total Generation (MWh)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
LDWP,"7/15/2019 7 p.m. PDT",4553,261,432,121,282,1788,1669
LDWP,"7/15/2019 8 p.m. PDT",4234,249,75,244,280,1789,1596
LDWP,"7/15/2019 9 p.m. PDT",4093,276,5,244,301,1792,1475
LDWP,"7/15/2019 10 p.m. PDT",3660,247,5,239,305,1605,1260
LDWP,"7/15/2019 11 p.m. PDT",3051,213,4,83,294,1595,863
LDWP,"7/16/2019 12 a.m. PDT",2726,202,4,14,272,1595,640
LDWP,"7/16/2019 1 a.m. PDT",2551,143,4,14,255,1495,641
LDWP,"7/16/2019 2 a.m. PDT",2317,133,3,14,220,1305,641
LDWP,"7/16/2019 3 a.m. PDT",2174,139,3,14,216,1162,640
LDWP,"7/16/2019 4 a.m. PDT",2144,146,3,14,216,1125,640
LDWP,"7/16/2019 5 a.m. PDT",2143,141,3,14,218,1127,641
LDWP,"7/16/2019 6 a.m. PDT",2166,133,3,14,246,1128,642
LDWP,"7/16/2019 7 a.m. PDT",2277,100,131,14,246,1144,642
LDWP,"7/16/2019 8 a.m. PDT",2675,83,573,14,218,1146,642
LDWP,"7/16/2019 9 a.m. PDT",2875,92,908,14,217,1003,640
LDWP,"7/16/2019 10 a.m. PDT",3105,172,1059,14,218,1001,641
LDWP,"7/16/2019 11 a.m. PDT",3331,269,1144,14,218,1045,641
LDWP,"7/16/2019 12 p.m. PDT",3537,307,1174,14,218,1183,641
LDWP,"7/16/2019 1 p.m. PDT",3741,280,1178,14,219,1409,642
LDWP,"7/16/2019 2 p.m. PDT",4044,282,1178,14,245,1683,642
LDWP,"7/16/2019 3 p.m. PDT",4328,296,1168,14,250,1937,663
LDWP,"7/16/2019 4 p.m. PDT",4481,320,1106,14,257,1992,791
LDWP,"7/16/2019 5 p.m. PDT",4440,323,997,14,257,2016,833
LDWP,"7/16/2019 6 p.m. PDT",4468,301,815,205,256,2035,857
LDWP,"7/16/2019 7 p.m. PDT",4581,314,453,243,294,2041,1237
LDWP,"7/16/2019 8 p.m. PDT",4432,281,73,227,296,2044,1512
LDWP,"7/16/2019 9 p.m. PDT",4192,232,6,222,275,2047,1410
LDWP,"7/16/2019 10 p.m. PDT",3685,187,5,94,263,2053,1083
LDWP,"7/16/2019 11 p.m. PDT",3101,162,5,14,268,1960,693
LDWP,"7/17/2019 12 a.m. PDT",2865,187,5,14,260,1761,638
LDWP,"7/17/2019 1 a.m. PDT",2576,261,4,14,256,1403,638
LDWP,"7/17/2019 2 a.m. PDT",2273,256,4,14,218,1142,639
LDWP,"7/17/2019 3 a.m. PDT",2123,231,3,14,216,1018,640
LDWP,"7/17/2019 4 a.m. PDT",2100,207,3,14,216,1019,640
LDWP,"7/17/2019 5 a.m. PDT",2052,156,3,14,218,1020,640
LDWP,"7/17/2019 6 a.m. PDT",2149,154,3,14,247,1089,642
LDWP,"7/17/2019 7 a.m. PDT",2296,108,125,63,249,1110,642
LDWP,"7/17/2019 8 a.m. PDT",2704,113,554,69,218,1108,641
LDWP,"7/17/2019 9 a.m. PDT",3039,131,894,42,217,1113,641
LDWP,"7/17/2019 10 a.m. PDT",3220,125,1047,14,218,1176,641
LDWP,"7/17/2019 11 a.m. PDT",3452,170,1138,14,215,1275,640
LDWP,"7/17/2019 12 p.m. PDT",3669,182,1163,14,215,1454,640
LDWP,"7/17/2019 1 p.m. PDT",4001,231,1165,14,223,1729,639
LDWP,"7/17/2019 2 p.m. PDT",4122,266,1174,28,227,1788,639
LDWP,"7/17/2019 3 p.m. PDT",4205,263,1169,35,251,1849,638
LDWP,"7/17/2019 4 p.m. PDT",4210,278,1103,35,254,1902,639
LDWP,"7/17/2019 5 p.m. PDT",4192,265,987,137,258,1905,640
LDWP,"7/17/2019 6 p.m. PDT",4089,278,788,238,239,1906,640
LDWP,"7/17/2019 7 p.m. PDT",4162,283,380,450,258,1907,884
LDWP,"7/17/2019 8 p.m. PDT",4187,267,63,493,258,1913,1192
LDWP,"7/17/2019 9 p.m. PDT",3941,307,5,462,259,1913,996
LDWP,"7/17/2019 10 p.m. PDT",3676,293,5,520,258,1910,691
LDWP,"7/17/2019 11 p.m. PDT",3052,258,5,169,258,1723,639
LDWP,"7/18/2019 12 a.m. PDT",2743,243,4,142,258,1458,639
LDWP,"7/18/2019 1 a.m. PDT",2539,226,4,141,258,1270,640
LDWP,"7/18/2019 2 a.m. PDT",2293,255,4,141,245,1009,640
LDWP,"7/18/2019 3 a.m. PDT",2209,270,4,141,243,910,641
LDWP,"7/18/2019 4 a.m. PDT",2149,262,4,141,227,875,641
LDWP,"7/18/2019 5 a.m. PDT",2172,261,4,142,250,875,640
LDWP,"7/18/2019 6 a.m. PDT",2144,227,4,145,252,875,641
LDWP,"7/18/2019 7 a.m. PDT",2401,159,122,309,251,919,642
LDWP,"7/18/2019 8 a.m. PDT",2786,150,549,245,225,977,641
LDWP,"7/18/2019 9 a.m. PDT",2982,150,888,149,223,933,640
LDWP,"7/18/2019 10 a.m. PDT",3191,212,1037,148,223,932,639
LDWP,"7/18/2019 11 a.m. PDT",3338,234,1147,148,215,955,638
LDWP,"7/18/2019 12 p.m. PDT",3469,219,1178,149,215,1070,638
LDWP,"7/18/2019 1 p.m. PDT",3847,212,1174,150,250,1422,639
LDWP,"7/18/2019 2 p.m. PDT",4042,214,1173,150,256,1610,639
LDWP,"7/18/2019 3 p.m. PDT",4185,235,1160,147,256,1748,639
LDWP,"7/18/2019 4 p.m. PDT",4264,270,1093,148,265,1848,639
LDWP,"7/18/2019 5 p.m. PDT",4210,294,985,179,265,1848,639
LDWP,"7/18/2019 6 p.m. PDT",4242,308,792,368,265,1858,651
LDWP,"7/18/2019 7 p.m. PDT",4207,296,418,460,264,1955,814
LDWP,"7/18/2019 8 p.m. PDT",4032,297,70,603,245,1947,870
LDWP,"7/18/2019 9 p.m. PDT",3861,303,5,552,259,1858,884
LDWP,"7/18/2019 10 p.m. PDT",3320,280,5,538,261,1549,686
LDWP,"7/18/2019 11 p.m. PDT",2771,249,4,292,262,1326,639
LDWP,"7/19/2019 12 a.m. PDT",2515,235,4,103,260,1276,638
LDWP,"7/19/2019 1 a.m. PDT",2308,223,4,66,250,1125,639
LDWP,"7/19/2019 2 a.m. PDT",2182,209,3,66,249,1015,639
LDWP,"7/19/2019 3 a.m. PDT",2026,242,3,66,249,826,639
LDWP,"7/19/2019 4 a.m. PDT",1967,209,3,66,249,800,639
LDWP,"7/19/2019 5 a.m. PDT",1951,162,3,67,250,829,639
LDWP,"7/19/2019 6 a.m. PDT",2054,164,3,69,248,929,640
LDWP,"7/19/2019 7 a.m. PDT",2218,139,118,72,245,1003,640
LDWP,"7/19/2019 8 a.m. PDT",2480,116,545,75,218,884,641
LDWP,"7/19/2019 9 a.m. PDT",2711,122,892,76,216,763,641
LDWP,"7/19/2019 10 a.m. PDT",2874,128,1059,79,216,750,641
LDWP,"7/19/2019 11 a.m. PDT",2947,145,1053,79,217,812,640
LDWP,"7/19/2019 12 p.m. PDT",3073,176,905,78,217,1058,639
LDWP,"7/19/2019 1 p.m. PDT",3506,165,1035,79,244,1344,639
LDWP,"7/19/2019 2 p.m. PDT",3553,199,835,79,245,1556,639
LDWP,"7/19/2019 3 p.m. PDT",3728,210,938,76,258,1608,639
LDWP,"7/19/2019 4 p.m. PDT",3947,239,999,77,244,1748,640
LDWP,"7/19/2019 5 p.m. PDT",4003,259,981,77,245,1801,640
LDWP,"7/19/2019 6 p.m. PDT",3831,265,792,83,249,1802,639
LDWP,"7/19/2019 7 p.m. PDT",3910,243,425,323,259,1877,783
LDWP,"7/19/2019 8 p.m. PDT",3761,217,70,298,261,1914,1001
LDWP,"7/19/2019 9 p.m. PDT",3460,151,5,104,260,1914,1026
LDWP,"7/19/2019 10 p.m. PDT",3247,190,4,79,257,1906,812
LDWP,"7/19/2019 11 p.m. PDT",2763,238,4,79,263,1537,642
LDWP,"7/20/2019 12 a.m. PDT",2529,247,3,80,272,1286,641
LDWP,"7/20/2019 1 a.m. PDT",2408,199,4,80,266,1218,643
LDWP,"7/20/2019 2 a.m. PDT",2336,186,4,79,260,1164,643
LDWP,"7/20/2019 3 a.m. PDT",2230,185,4,79,260,1059,643
LDWP,"7/20/2019 4 a.m. PDT",2098,165,4,81,258,949,641
LDWP,"7/20/2019 5 a.m. PDT",2065,133,3,81,258,948,642
LDWP,"7/20/2019 6 a.m. PDT",2040,113,3,81,253,948,642
LDWP,"7/20/2019 7 a.m. PDT",2183,102,117,80,246,995,642
LDWP,"7/20/2019 8 a.m. PDT",2249,108,552,81,218,648,642
LDWP,"7/20/2019 9 a.m. PDT",2483,140,892,162,217,430,642
LDWP,"7/20/2019 10 a.m. PDT",2564,191,1049,166,218,299,642
LDWP,"7/20/2019 11 a.m. PDT",2656,132,1138,166,218,360,642
LDWP,"7/20/2019 12 p.m. PDT",2786,72,1164,165,218,526,640
LDWP,"7/20/2019 1 p.m. PDT",2995,46,1162,302,218,628,640
LDWP,"7/20/2019 2 p.m. PDT",3281,41,1161,282,218,939,640
LDWP,"7/20/2019 3 p.m. PDT",3481,66,1152,352,246,1025,640
LDWP,"7/20/2019 4 p.m. PDT",3625,104,1097,231,263,1290,640
LDWP,"7/20/2019 5 p.m. PDT",3736,135,984,161,261,1556,640
LDWP,"7/20/2019 6 p.m. PDT",3814,143,783,161,265,1823,639
LDWP,"7/20/2019 7 p.m. PDT",3632,163,414,166,274,1947,669
LDWP,"7/20/2019 8 p.m. PDT",3968,180,66,588,274,1950,910
LDWP,"7/20/2019 9 p.m. PDT",3661,154,5,350,273,1953,926
LDWP,"7/20/2019 10 p.m. PDT",3266,156,5,161,264,1927,753
LDWP,"7/20/2019 11 p.m. PDT",2746,145,4,163,272,1521,641
LDWP,"7/21/2019 12 a.m. PDT",2464,146,4,163,261,1249,641
LDWP,"7/21/2019 1 a.m. PDT",2284,130,4,163,249,1097,641
LDWP,"7/21/2019 2 a.m. PDT",2122,108,4,163,249,957,641
LDWP,"7/21/2019 3 a.m. PDT",2081,105,4,163,248,919,641
LDWP,"7/21/2019 4 a.m. PDT",1947,114,4,163,244,780,642
LDWP,"7/21/2019 5 a.m. PDT",1960,127,4,163,244,780,643
LDWP,"7/21/2019 6 a.m. PDT",1934,100,4,163,244,781,643
LDWP,"7/21/2019 7 a.m. PDT",1965,80,113,164,243,723,642
LDWP,"7/21/2019 8 a.m. PDT",1975,62,536,164,216,355,642
LDWP,"7/21/2019 9 a.m. PDT",2313,70,885,102,215,402,640
LDWP,"7/21/2019 10 a.m. PDT",2513,112,1041,77,215,428,640
LDWP,"7/21/2019 11 a.m. PDT",2665,88,1129,72,215,522,639
LDWP,"7/21/2019 12 p.m. PDT",2690,58,1154,80,216,542,640
LDWP,"7/21/2019 1 p.m. PDT",2783,31,1153,82,245,633,639
LDWP,"7/21/2019 2 p.m. PDT",3012,61,1155,81,250,826,639
LDWP,"7/21/2019 3 p.m. PDT",3244,64,1145,81,256,1058,640
LDWP,"7/21/2019 4 p.m. PDT",3517,61,1061,93,257,1391,655
LDWP,"7/21/2019 5 p.m. PDT",4066,69,945,165,270,1661,956
LDWP,"7/21/2019 6 p.m. PDT",4271,68,760,165,276,1659,1343
LDWP,"7/21/2019 7 p.m. PDT",4165,80,399,321,278,1660,1427
LDWP,"7/21/2019 8 p.m. PDT",4126,125,60,345,288,1661,1647
LDWP,"7/21/2019 9 p.m. PDT",4025,135,5,318,281,1664,1621
LDWP,"7/21/2019 10 p.m. PDT",3574,148,6,262,279,1581,1299
LDWP,"7/21/2019 11 p.m. PDT",2961,149,5,92,267,1567,880
LDWP,"7/22/2019 12 a.m. PDT",2561,121,5,79,267,1450,638
LDWP,"7/22/2019 1 a.m. PDT",2272,98,5,59,267,1207,637
LDWP,"7/22/2019 2 a.m. PDT",2057,81,4,54,261,1020,636
LDWP,"7/22/2019 3 a.m. PDT",2041,66,4,54,250,1028,640
LDWP,"7/22/2019 4 a.m. PDT",2060,58,4,54,250,1052,641
LDWP,"7/22/2019 5 a.m. PDT",2052,48,4,54,251,1053,642
LDWP,"7/22/2019 6 a.m. PDT",2212,44,4,54,251,1216,642
LDWP,"7/22/2019 7 a.m. PDT",2375,46,109,54,251,1273,642
LDWP,"7/22/2019 8 a.m. PDT",2664,34,532,55,250,1152,642
LDWP,"7/22/2019 9 a.m. PDT",2969,41,817,56,251,1163,642
LDWP,"7/22/2019 10 a.m. PDT",3039,84,941,56,251,1065,642
LDWP,"7/22/2019 11 a.m. PDT",3192,65,983,56,247,1199,642
LDWP,"7/22/2019 12 p.m. PDT",3302,20,1027,56,239,1320,641
LDWP,"7/22/2019 1 p.m. PDT",3513,29,1049,56,245,1495,640
LDWP,"7/22/2019 2 p.m. PDT",3756,30,731,233,246,1739,778
LDWP,"7/22/2019 3 p.m. PDT",4164,36,898,80,245,1757,1147
LDWP,"7/22/2019 4 p.m. PDT",4689,42,907,234,254,1752,1500
LDWP,"7/22/2019 5 p.m. PDT",4838,130,817,252,265,1655,1718
LDWP,"7/22/2019 6 p.m. PDT",4675,184,645,237,259,1592,1757
LDWP,"7/22/2019 7 p.m. PDT",4544,163,346,239,259,1758,1779
LDWP,"7/22/2019 8 p.m. PDT",4404,197,59,211,273,1883,1782
LDWP,"7/22/2019 9 p.m. PDT",4291,178,5,55,249,2031,1773
LDWP,"7/22/2019 10 p.m. PDT",4157,221,5,56,255,1874,1747
LDWP,"7/22/2019 11 p.m. PDT",3483,142,4,56,270,1476,1534
LDWP,"7/23/2019 12 a.m. PDT",3182,116,4,55,272,1325,1409
LDWP,"7/23/2019 1 a.m. PDT",2826,116,4,54,256,1324,1071
LDWP,"7/23/2019 2 a.m. PDT",2599,102,4,54,246,1323,870
LDWP,"7/23/2019 3 a.m. PDT",2443,61,4,55,216,1323,784
LDWP,"7/23/2019 4 a.m. PDT",2407,65,4,55,216,1325,743
LDWP,"7/23/2019 5 a.m. PDT",2453,110,4,55,217,1326,742
LDWP,"7/23/2019 6 a.m. PDT",2499,88,3,55,249,1325,780
LDWP,"7/23/2019 7 a.m. PDT",2605,130,20,54,251,1307,842
LDWP,"7/23/2019 8 a.m. PDT",2719,168,129,54,251,1294,823
LDWP,"7/23/2019 9 a.m. PDT",2963,158,363,78,252,1013,1101
LDWP,"7/23/2019 10 a.m. PDT",3150,128,698,55,252,875,1143
LDWP,"7/23/2019 11 a.m. PDT",3292,136,678,57,253,1305,862
LDWP,"7/23/2019 12 p.m. PDT",3617,79,971,58,262,1234,1013
LDWP,"7/23/2019 1 p.m. PDT",3924,54,1024,57,273,1245,1269
LDWP,"7/23/2019 2 p.m. PDT",4297,41,1066,57,278,1251,1604
LDWP,"7/23/2019 3 p.m. PDT",4664,123,892,100,299,1491,1759
LDWP,"7/23/2019 4 p.m. PDT",4917,272,768,318,316,1584,1660
LDWP,"7/23/2019 5 p.m. PDT",4922,108,506,509,327,1704,1769
LDWP,"7/23/2019 6 p.m. PDT",4984,109,492,569,315,1775,1725
LDWP,"7/23/2019 7 p.m. PDT",4908,202,328,468,329,1827,1756
LDWP,"7/23/2019 8 p.m. PDT",4514,118,59,420,323,1814,1779
LDWP,"7/23/2019 9 p.m. PDT",4323,41,5,395,309,1794,1780
LDWP,"7/23/2019 10 p.m. PDT",4078,40,4,215,305,1746,1768
LDWP,"7/23/2019 11 p.m. PDT",3808,49,0,56,295,1666,1741
LDWP,"7/24/2019 12 a.m. PDT",3354,40,0,56,263,1388,1606
LDWP,"7/24/2019 1 a.m. PDT",2740,42,0,57,256,1244,1141
LDWP,"7/24/2019 2 a.m. PDT",2335,47,4,57,255,1251,721
LDWP,"7/24/2019 3 a.m. PDT",2209,41,4,57,217,1251,639
LDWP,"7/24/2019 4 a.m. PDT",2178,41,4,57,216,1222,639
LDWP,"7/24/2019 5 a.m. PDT",2138,35,4,57,218,1185,640
LDWP,"7/24/2019 6 a.m. PDT",2175,21,4,57,247,1206,642
LDWP,"7/24/2019 7 a.m. PDT",2298,15,76,57,246,1262,641
LDWP,"7/24/2019 8 a.m. PDT",2617,9,450,57,219,1242,641
LDWP,"7/24/2019 9 a.m. PDT",2981,3,743,57,216,1320,641
LDWP,"7/24/2019 10 a.m. PDT",3311,1,863,57,217,1491,682
LDWP,"7/24/2019 11 a.m. PDT",3674,7,924,57,218,1574,894
LDWP,"7/24/2019 12 p.m. PDT",3918,1,1003,56,221,1578,1058
LDWP,"7/24/2019 1 p.m. PDT",4484,0,1062,56,245,1729,1391
LDWP,"7/24/2019 2 p.m. PDT",4779,2,978,57,264,1810,1668
LDWP,"7/24/2019 3 p.m. PDT",4934,52,919,57,246,1999,1661
LDWP,"7/24/2019 4 p.m. PDT",5037,110,911,57,246,2060,1654
LDWP,"7/24/2019 5 p.m. PDT",4997,85,719,57,311,2171,1655
LDWP,"7/24/2019 6 p.m. PDT",4930,93,664,57,281,2181,1655
LDWP,"7/24/2019 7 p.m. PDT",4513,78,302,57,303,2172,1600
LDWP,"7/24/2019 8 p.m. PDT",4216,131,50,148,312,2019,1557
LDWP,"7/24/2019 9 p.m. PDT",4010,92,1,251,299,1809,1557
LDWP,"7/24/2019 10 p.m. PDT",3864,68,2,212,291,1735,1557
LDWP,"7/24/2019 11 p.m. PDT",3495,61,1,56,314,1601,1462
LDWP,"7/25/2019 12 a.m. PDT",3220,55,0,56,302,1498,1308
LDWP,"7/25/2019 1 a.m. PDT",2844,60,0,56,258,1507,963
LDWP,"7/25/2019 2 a.m. PDT",2483,58,0,56,251,1468,649
LDWP,"7/25/2019 3 a.m. PDT",2309,49,0,56,218,1346,640
LDWP,"7/25/2019 4 a.m. PDT",2259,51,0,56,216,1296,640
LDWP,"7/25/2019 5 a.m. PDT",2287,74,0,57,218,1297,640
LDWP,"7/25/2019 6 a.m. PDT",2281,42,0,57,223,1319,640
LDWP,"7/25/2019 7 a.m. PDT",2374,22,28,57,246,1382,640
LDWP,"7/25/2019 8 a.m. PDT",2679,14,105,57,229,1549,725
LDWP,"7/25/2019 9 a.m. PDT",2950,3,274,57,218,1497,900
LDWP,"7/25/2019 10 a.m. PDT",3128,14,332,57,244,1561,918
LDWP,"7/25/2019 11 a.m. PDT",3365,46,517,57,244,1567,934
LDWP,"7/25/2019 12 p.m. PDT",3422,24,644,57,237,1565,894
LDWP,"7/25/2019 1 p.m. PDT",3770,20,643,58,248,1786,1016
LDWP,"7/25/2019 2 p.m. PDT",3876,3,488,57,249,1796,1282
LDWP,"7/25/2019 3 p.m. PDT",4299,1,592,58,244,1788,1616
LDWP,"7/25/2019 4 p.m. PDT",4529,2,576,58,278,1886,1729
LDWP,"7/25/2019 5 p.m. PDT",4667,0,610,57,309,1924,1766
LDWP,"7/25/2019 6 p.m. PDT",4695,5,577,57,291,1984,1782
LDWP,"7/25/2019 7 p.m. PDT",4456,14,340,57,274,1986,1785
LDWP,"7/25/2019 8 p.m. PDT",4134,16,53,57,273,1950,1785
LDWP,"7/25/2019 9 p.m. PDT",3869,80,2,57,262,1748,1719
LDWP,"7/25/2019 10 p.m. PDT",3832,114,3,58,287,1669,1702
LDWP,"7/25/2019 11 p.m. PDT",3538,63,3,58,309,1546,1559
LDWP,"7/26/2019 12 a.m. PDT",3215,20,3,58,271,1544,1319
LDWP,"7/26/2019 1 a.m. PDT",2725,16,3,58,256,1543,848
LDWP,"7/26/2019 2 a.m. PDT",2446,15,3,57,254,1470,647
LDWP,"7/26/2019 3 a.m. PDT",2280,35,2,57,219,1330,638
LDWP,"7/26/2019 4 a.m. PDT",2190,40,2,57,217,1235,639
LDWP,"7/26/2019 5 a.m. PDT",2127,33,2,57,219,1173,643
LDWP,"7/26/2019 6 a.m. PDT",2197,31,2,58,245,1217,643
LDWP,"7/26/2019 7 a.m. PDT",2344,22,76,58,247,1298,643
LDWP,"7/26/2019 8 a.m. PDT",2628,7,464,57,220,1238,642
LDWP,"7/26/2019 9 a.m. PDT",2936,6,818,57,217,1196,641
LDWP,"7/26/2019 10 a.m. PDT",3223,15,998,57,225,1289,639
LDWP,"7/26/2019 11 a.m. PDT",3549,49,1094,57,226,1483,639
LDWP,"7/26/2019 12 p.m. PDT",3920,69,1129,57,234,1661,770
LDWP,"7/26/2019 1 p.m. PDT",4246,121,1127,57,261,1669,1011
LDWP,"7/26/2019 2 p.m. PDT",4462,85,1111,57,307,1666,1236
LDWP,"7/26/2019 3 p.m. PDT",4674,45,1065,57,303,1663,1540
LDWP,"7/26/2019 4 p.m. PDT",5051,52,991,57,305,1920,1726
LDWP,"7/26/2019 5 p.m. PDT",5139,200,952,57,304,1957,1668
LDWP,"7/26/2019 6 p.m. PDT",4878,106,744,57,275,1947,1750
LDWP,"7/26/2019 7 p.m. PDT",4584,105,377,57,286,1978,1781
LDWP,"7/26/2019 8 p.m. PDT",4157,120,47,57,280,1870,1784
LDWP,"7/26/2019 9 p.m. PDT",4069,66,0,57,290,1872,1784
LDWP,"7/26/2019 10 p.m. PDT",3973,31,0,57,291,1838,1756
LDWP,"7/26/2019 11 p.m. PDT",3466,45,0,57,302,1634,1428
LDWP,"7/27/2019 12 a.m. PDT",2914,67,0,57,293,1544,952
LDWP,"7/27/2019 1 a.m. PDT",2680,26,0,57,259,1503,836
LDWP,"7/27/2019 2 a.m. PDT",2422,28,0,57,257,1296,785
LDWP,"7/27/2019 3 a.m. PDT",2245,26,0,57,245,1275,642
LDWP,"7/27/2019 4 a.m. PDT",2110,24,0,57,246,1138,645
LDWP,"7/27/2019 5 a.m. PDT",2050,13,0,57,246,1089,645
LDWP,"7/27/2019 6 a.m. PDT",2023,4,0,57,247,1073,643
LDWP,"7/27/2019 7 a.m. PDT",1982,3,87,57,245,948,642
LDWP,"7/27/2019 8 a.m. PDT",2347,2,494,57,218,936,640
LDWP,"7/27/2019 9 a.m. PDT",2632,1,847,57,217,870,640
LDWP,"7/27/2019 10 a.m. PDT",2856,0,1008,57,216,935,640
LDWP,"7/27/2019 11 a.m. PDT",3010,0,1098,57,214,1000,640
LDWP,"7/27/2019 12 p.m. PDT",3332,0,1140,57,215,1279,641
LDWP,"7/27/2019 1 p.m. PDT",3814,1,1134,94,267,1677,641
LDWP,"7/27/2019 2 p.m. PDT",3936,2,1082,166,280,1755,653
LDWP,"7/27/2019 3 p.m. PDT",4254,23,1031,165,290,1837,909
LDWP,"7/27/2019 4 p.m. PDT",4424,42,969,164,286,1902,1061
LDWP,"7/27/2019 5 p.m. PDT",4544,70,888,165,299,1934,1188
LDWP,"7/27/2019 6 p.m. PDT",4660,81,729,166,289,1932,1462
LDWP,"7/27/2019 7 p.m. PDT",4609,97,374,203,289,1935,1712
LDWP,"7/27/2019 8 p.m. PDT",4231,107,50,455,295,1937,1389
LDWP,"7/27/2019 9 p.m. PDT",4031,117,0,585,295,1944,1091
LDWP,"7/27/2019 10 p.m. PDT",3774,91,0,401,295,1943,1045
LDWP,"7/27/2019 11 p.m. PDT",3334,55,0,180,295,1942,862
LDWP,"7/28/2019 12 a.m. PDT",2890,37,0,167,283,1755,649
LDWP,"7/28/2019 1 a.m. PDT",2685,35,0,166,261,1582,641
LDWP,"7/28/2019 2 a.m. PDT",2469,39,0,166,260,1363,641
LDWP,"7/28/2019 3 a.m. PDT",2290,41,0,166,247,1194,641
LDWP,"7/28/2019 4 a.m. PDT",2229,31,0,166,245,1145,642
LDWP,"7/28/2019 5 a.m. PDT",2111,13,0,167,245,1043,643
LDWP,"7/28/2019 6 a.m. PDT",2083,9,0,167,244,1018,644
LDWP,"7/28/2019 7 a.m. PDT",2170,8,83,167,216,1053,644
LDWP,"7/28/2019 8 a.m. PDT",2402,6,457,166,214,917,643
LDWP,"7/28/2019 9 a.m. PDT",2769,5,840,166,214,902,642
LDWP,"7/28/2019 10 a.m. PDT",3014,14,1019,165,215,961,640
LDWP,"7/28/2019 11 a.m. PDT",3168,33,1110,165,216,1004,639
LDWP,"7/28/2019 12 p.m. PDT",3540,48,1134,166,238,1272,682
LDWP,"7/28/2019 1 p.m. PDT",3836,42,1139,165,262,1321,907
LDWP,"7/28/2019 2 p.m. PDT",4071,55,1144,165,273,1462,973
LDWP,"7/28/2019 3 p.m. PDT",4163,79,1097,165,286,1531,1004
LDWP,"7/28/2019 4 p.m. PDT",4473,84,956,201,295,1598,1340
LDWP,"7/28/2019 5 p.m. PDT",4492,74,820,216,291,1633,1457
LDWP,"7/28/2019 6 p.m. PDT",4524,77,741,287,281,1631,1506
LDWP,"7/28/2019 7 p.m. PDT",4523,89,346,642,312,1903,1231
LDWP,"7/28/2019 8 p.m. PDT",4391,89,56,634,311,2133,1166
LDWP,"7/28/2019 9 p.m. PDT",4269,103,0,560,304,2137,1165
LDWP,"7/28/2019 10 p.m. PDT",3964,94,0,338,304,2061,1167
LDWP,"7/28/2019 11 p.m. PDT",3192,50,0,167,302,1678,995
LDWP,"7/29/2019 12 a.m. PDT",2831,35,0,166,274,1640,715
LDWP,"7/29/2019 1 a.m. PDT",2553,35,0,165,257,1458,638
LDWP,"7/29/2019 2 a.m. PDT",2281,52,0,166,219,1206,639
LDWP,"7/29/2019 3 a.m. PDT",2133,45,0,166,218,1064,640
LDWP,"7/29/2019 4 a.m. PDT",2118,37,0,166,246,1028,642
LDWP,"7/29/2019 5 a.m. PDT",2141,48,0,154,248,1051,641
LDWP,"7/29/2019 6 a.m. PDT",2304,58,0,57,251,1297,641
LDWP,"7/29/2019 7 a.m. PDT",2303,86,89,57,251,1179,642
LDWP,"7/29/2019 8 a.m. PDT",2571,88,514,57,249,1022,642
LDWP,"7/29/2019 9 a.m. PDT",2760,73,878,57,219,892,642
LDWP,"7/29/2019 10 a.m. PDT",2928,72,1034,57,219,905,641
LDWP,"7/29/2019 11 a.m. PDT",3186,82,1120,57,244,1043,640
LDWP,"7/29/2019 12 p.m. PDT",3407,129,1165,57,245,1170,640
LDWP,"7/29/2019 1 p.m. PDT",3669,184,1170,57,255,1296,707
LDWP,"7/29/2019 2 p.m. PDT",3906,208,1152,56,248,1299,943
LDWP,"7/29/2019 3 p.m. PDT",4192,217,972,56,283,1305,1359
LDWP,"7/29/2019 4 p.m. PDT",4389,224,1069,57,293,1429,1317
LDWP,"7/29/2019 5 p.m. PDT",4422,207,919,57,294,1760,1186
LDWP,"7/29/2019 6 p.m. PDT",4433,222,727,91,294,1930,1168
LDWP,"7/29/2019 7 p.m. PDT",4291,232,372,286,304,1931,1165
LDWP,"7/29/2019 8 p.m. PDT",3922,195,49,288,290,1935,1164
LDWP,"7/29/2019 9 p.m. PDT",3831,163,0,287,298,1935,1149
LDWP,"7/29/2019 10 p.m. PDT",3586,140,0,276,309,1921,940
LDWP,"7/29/2019 11 p.m. PDT",2973,154,0,258,309,1576,677
LDWP,"7/30/2019 12 a.m. PDT",2660,177,0,66,274,1506,638
LDWP,"7/30/2019 1 a.m. PDT",2414,163,0,57,250,1306,638
LDWP,"7/30/2019 2 a.m. PDT",2288,147,0,57,217,1228,639
LDWP,"7/30/2019 3 a.m. PDT",2130,146,0,57,215,1073,639
LDWP,"7/30/2019 4 a.m. PDT",2072,120,0,57,215,1040,641
LDWP,"7/30/2019 5 a.m. PDT",2075,119,0,57,217,1041,641
LDWP,"7/30/2019 6 a.m. PDT",2306,158,0,57,254,1196,642
LDWP,"7/30/2019 7 a.m. PDT",2371,151,87,57,250,1184,641
LDWP,"7/30/2019 8 a.m. PDT",2556,131,480,57,250,996,642
LDWP,"7/30/2019 9 a.m. PDT",2752,124,814,57,246,870,641
LDWP,"7/30/2019 10 a.m. PDT",2924,112,1005,57,216,892,641
LDWP,"7/30/2019 11 a.m. PDT",3219,155,1106,57,214,1046,640
