"BA Code","Timestamp (Hour Ending)","Total Generation (MWh)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
LDWP,"2/16/2019 1 a.m. PST",2554,187,3,34,25,834,1472
LDWP,"2/16/2019 2 a.m. PST",2538,124,3,34,25,817,1536
LDWP,"2/16/2019 3 a.m. PST",2399,107,2,34,25,691,1539
LDWP,"2/16/2019 4 a.m. PST",2339,96,2,34,25,642,1540
LDWP,"2/16/2019 5 a.m. PST",2337,92,2,34,25,642,1542
LDWP,"2/16/2019 6 a.m. PST",2367,88,2,35,25,674,1543
LDWP,"2/16/2019 7 a.m. PST",2457,100,14,35,25,705,1579
LDWP,"2/16/2019 8 a.m. PST",2566,103,316,35,25,474,1613
LDWP,"2/16/2019 9 a.m. PST",2453,46,732,34,25,176,1440
LDWP,"2/16/2019 10 a.m. PST",2234,45,904,34,25,162,1065
LDWP,"2/16/2019 11 a.m. PST",2185,63,969,33,25,163,931
LDWP,"2/16/2019 12 p.m. PST",2050,94,948,34,25,163,787
LDWP,"2/16/2019 1 p.m. PST",1913,71,926,33,25,163,695
LDWP,"2/16/2019 2 p.m. PST",1890,121,828,33,25,161,721
LDWP,"2/16/2019 3 p.m. PST",1870,137,805,33,25,181,689
LDWP,"2/16/2019 4 p.m. PST",1888,135,663,33,25,348,684
LDWP,"2/16/2019 5 p.m. PST",2300,139,252,33,39,618,1219
LDWP,"2/16/2019 6 p.m. PST",2555,146,11,33,51,775,1538
LDWP,"2/16/2019 7 p.m. PST",2745,153,2,33,51,978,1527
LDWP,"2/16/2019 8 p.m. PST",2762,94,2,33,51,1042,1540
LDWP,"2/16/2019 9 p.m. PST",2858,120,2,33,51,1110,1542
LDWP,"2/16/2019 10 p.m. PST",2844,155,3,33,51,1061,1542
LDWP,"2/16/2019 11 p.m. PST",2748,159,2,34,51,970,1533
LDWP,"2/17/2019 12 a.m. PST",2614,98,3,34,38,905,1537
LDWP,"2/17/2019 1 a.m. PST",2538,101,3,34,25,835,1541
LDWP,"2/17/2019 2 a.m. PST",2439,125,2,34,25,740,1513
LDWP,"2/17/2019 3 a.m. PST",2343,130,2,35,25,638,1513
LDWP,"2/17/2019 4 a.m. PST",2321,115,2,35,25,632,1513
LDWP,"2/17/2019 5 a.m. PST",2259,88,2,33,25,597,1512
LDWP,"2/17/2019 6 a.m. PST",2299,45,2,33,25,644,1550
LDWP,"2/17/2019 7 a.m. PST",2404,39,14,33,25,697,1595
LDWP,"2/17/2019 8 a.m. PST",2542,56,290,33,25,518,1620
LDWP,"2/17/2019 9 a.m. PST",2582,76,696,33,25,227,1525
LDWP,"2/17/2019 10 a.m. PST",2310,79,880,34,25,157,1134
LDWP,"2/17/2019 11 a.m. PST",2101,22,769,34,25,220,1031
LDWP,"2/17/2019 12 p.m. PST",2290,11,823,33,25,236,1162
LDWP,"2/17/2019 1 p.m. PST",2206,45,683,33,25,236,1184
LDWP,"2/17/2019 2 p.m. PST",2301,108,623,33,25,235,1278
LDWP,"2/17/2019 3 p.m. PST",2308,121,602,33,25,263,1264
LDWP,"2/17/2019 4 p.m. PST",2322,61,389,38,25,400,1409
LDWP,"2/17/2019 5 p.m. PST",2474,54,242,34,38,545,1562
LDWP,"2/17/2019 6 p.m. PST",2599,52,10,33,51,810,1642
LDWP,"2/17/2019 7 p.m. PST",2886,58,2,73,51,1038,1665
LDWP,"2/17/2019 8 p.m. PST",3045,102,2,220,51,1039,1632
LDWP,"2/17/2019 9 p.m. PST",2969,86,2,52,51,1155,1624
LDWP,"2/17/2019 10 p.m. PST",2946,58,2,33,51,1178,1624
LDWP,"2/17/2019 11 p.m. PST",2788,86,2,34,51,993,1623
LDWP,"2/18/2019 12 a.m. PST",2687,77,3,34,36,915,1622
LDWP,"2/18/2019 1 a.m. PST",2565,61,2,34,25,794,1648
LDWP,"2/18/2019 2 a.m. PST",2393,89,2,34,25,641,1602
LDWP,"2/18/2019 3 a.m. PST",2354,100,2,35,25,597,1596
LDWP,"2/18/2019 4 a.m. PST",2344,89,2,35,25,597,1596
LDWP,"2/18/2019 5 a.m. PST",2360,91,2,35,25,611,1596
LDWP,"2/18/2019 6 a.m. PST",2453,119,2,35,25,689,1584
LDWP,"2/18/2019 7 a.m. PST",2428,84,13,34,25,702,1571
LDWP,"2/18/2019 8 a.m. PST",2572,64,187,34,25,678,1583
LDWP,"2/18/2019 9 a.m. PST",2648,72,638,34,25,309,1570
LDWP,"2/18/2019 10 a.m. PST",2619,72,946,33,25,154,1390
LDWP,"2/18/2019 11 a.m. PST",2596,87,1042,32,25,155,1254
LDWP,"2/18/2019 12 p.m. PST",2582,98,1028,33,25,155,1243
LDWP,"2/18/2019 1 p.m. PST",2436,104,1031,33,25,155,1088
LDWP,"2/18/2019 2 p.m. PST",2271,126,853,33,25,157,1077
LDWP,"2/18/2019 3 p.m. PST",2419,119,753,33,25,331,1158
LDWP,"2/18/2019 4 p.m. PST",2578,123,654,33,25,491,1253
LDWP,"2/18/2019 5 p.m. PST",2686,112,330,33,39,662,1509
LDWP,"2/18/2019 6 p.m. PST",2804,93,38,33,50,961,1629
LDWP,"2/18/2019 7 p.m. PST",2881,84,2,34,50,1079,1632
LDWP,"2/18/2019 8 p.m. PST",2915,127,2,34,50,1088,1613
LDWP,"2/18/2019 9 p.m. PST",2900,103,2,34,50,1088,1623
LDWP,"2/18/2019 10 p.m. PST",2881,78,2,34,50,1087,1630
LDWP,"2/18/2019 11 p.m. PST",2873,80,2,34,50,1077,1630
LDWP,"2/19/2019 12 a.m. PST",2659,82,2,34,37,871,1633
LDWP,"2/19/2019 1 a.m. PST",2490,95,2,34,25,730,1605
LDWP,"2/19/2019 2 a.m. PST",2351,75,2,34,25,632,1583
LDWP,"2/19/2019 3 a.m. PST",2332,59,2,34,25,626,1586
LDWP,"2/19/2019 4 a.m. PST",2325,57,2,34,25,626,1581
LDWP,"2/19/2019 5 a.m. PST",2354,56,2,34,25,657,1581
LDWP,"2/19/2019 6 a.m. PST",2404,50,2,34,25,713,1581
LDWP,"2/19/2019 7 a.m. PST",2524,67,19,122,25,714,1579
LDWP,"2/19/2019 8 a.m. PST",2846,55,359,124,25,708,1575
LDWP,"2/19/2019 9 a.m. PST",2863,59,826,33,25,387,1533
LDWP,"2/19/2019 10 a.m. PST",2889,73,1031,32,25,347,1381
LDWP,"2/19/2019 11 a.m. PST",2817,71,1046,33,25,364,1279
LDWP,"2/19/2019 12 p.m. PST",2787,59,1022,33,25,370,1278
LDWP,"2/19/2019 1 p.m. PST",2708,26,1021,34,25,436,1167
LDWP,"2/19/2019 2 p.m. PST",2625,22,1036,34,25,475,1034
LDWP,"2/19/2019 3 p.m. PST",2612,31,982,34,25,474,1066
LDWP,"2/19/2019 4 p.m. PST",2809,27,767,34,25,569,1387
LDWP,"2/19/2019 5 p.m. PST",2874,41,328,34,38,806,1626
LDWP,"2/19/2019 6 p.m. PST",2902,53,19,34,50,1085,1661
LDWP,"2/19/2019 7 p.m. PST",2985,52,3,34,50,1219,1627
LDWP,"2/19/2019 8 p.m. PST",2941,43,2,34,50,1190,1622
LDWP,"2/19/2019 9 p.m. PST",2950,62,3,34,50,1183,1619
LDWP,"2/19/2019 10 p.m. PST",2974,52,2,34,50,1211,1624
LDWP,"2/19/2019 11 p.m. PST",2840,60,2,34,49,1068,1627
LDWP,"2/20/2019 12 a.m. PST",2650,67,2,34,25,893,1628
LDWP,"2/20/2019 1 a.m. PST",2411,70,2,34,25,694,1585
LDWP,"2/20/2019 2 a.m. PST",2311,67,3,35,25,603,1578
LDWP,"2/20/2019 3 a.m. PST",2223,101,2,35,25,546,1514
LDWP,"2/20/2019 4 a.m. PST",2212,139,2,36,25,509,1500
LDWP,"2/20/2019 5 a.m. PST",2309,144,2,36,25,602,1501
LDWP,"2/20/2019 6 a.m. PST",2414,147,2,36,25,700,1504
LDWP,"2/20/2019 7 a.m. PST",2438,176,15,35,25,699,1488
LDWP,"2/20/2019 8 a.m. PST",2723,269,257,86,25,698,1389
LDWP,"2/20/2019 9 a.m. PST",2942,298,595,47,25,612,1365
LDWP,"2/20/2019 10 a.m. PST",2856,241,701,33,25,489,1368
LDWP,"2/20/2019 11 a.m. PST",2899,262,753,33,25,477,1348
LDWP,"2/20/2019 12 p.m. PST",2960,213,884,34,25,461,1343
LDWP,"2/20/2019 1 p.m. PST",2733,263,555,34,25,453,1403
LDWP,"2/20/2019 2 p.m. PST",2572,239,344,64,25,519,1380
LDWP,"2/20/2019 3 p.m. PST",2672,320,193,53,25,711,1370
LDWP,"2/20/2019 4 p.m. PST",2748,235,262,34,25,809,1383
LDWP,"2/20/2019 5 p.m. PST",2815,155,201,34,39,891,1495
LDWP,"2/20/2019 6 p.m. PST",3013,115,13,34,51,1226,1575
LDWP,"2/20/2019 7 p.m. PST",3284,128,4,34,51,1400,1667
LDWP,"2/20/2019 8 p.m. PST",3298,119,4,34,51,1411,1680
LDWP,"2/20/2019 9 p.m. PST",3234,119,4,34,51,1405,1622
LDWP,"2/20/2019 10 p.m. PST",3157,92,3,34,51,1378,1598
LDWP,"2/20/2019 11 p.m. PST",3020,88,3,34,51,1252,1592
LDWP,"2/21/2019 12 a.m. PST",2716,68,3,34,36,920,1655
LDWP,"2/21/2019 1 a.m. PST",2568,34,3,36,25,808,1663
LDWP,"2/21/2019 2 a.m. PST",2413,22,2,36,25,667,1661
LDWP,"2/21/2019 3 a.m. PST",2375,12,2,36,25,644,1656
LDWP,"2/21/2019 4 a.m. PST",2361,1,2,36,25,644,1652
LDWP,"2/21/2019 5 a.m. PST",2376,3,2,36,25,660,1650
LDWP,"2/21/2019 6 a.m. PST",2468,33,2,36,25,721,1650
LDWP,"2/21/2019 7 a.m. PST",2580,65,4,36,25,804,1646
LDWP,"2/21/2019 8 a.m. PST",2626,86,40,36,25,831,1607
LDWP,"2/21/2019 9 a.m. PST",2856,93,412,37,25,760,1528
LDWP,"2/21/2019 10 a.m. PST",2899,82,562,42,25,675,1513
LDWP,"2/21/2019 11 a.m. PST",3011,76,677,43,25,678,1512
LDWP,"2/21/2019 12 p.m. PST",2912,91,633,43,25,609,1512
LDWP,"2/21/2019 1 p.m. PST",2806,107,536,43,25,618,1477
LDWP,"2/21/2019 2 p.m. PST",2788,103,483,43,25,681,1454
LDWP,"2/21/2019 3 p.m. PST",2745,111,307,43,25,789,1471
LDWP,"2/21/2019 4 p.m. PST",2764,86,254,43,25,860,1496
LDWP,"2/21/2019 5 p.m. PST",2774,70,93,42,25,1046,1499
LDWP,"2/21/2019 6 p.m. PST",3024,66,12,42,38,1300,1566
LDWP,"2/21/2019 7 p.m. PST",3253,71,4,42,51,1518,1567
LDWP,"2/21/2019 8 p.m. PST",3245,86,4,42,27,1514,1571
LDWP,"2/21/2019 9 p.m. PST",3194,78,5,42,25,1512,1533
LDWP,"2/21/2019 10 p.m. PST",3042,33,4,42,25,1351,1586
LDWP,"2/21/2019 11 p.m. PST",2924,27,3,42,25,1232,1595
LDWP,"2/22/2019 12 a.m. PST",2657,22,3,42,25,937,1628
LDWP,"2/22/2019 1 a.m. PST",2269,19,2,85,25,717,1420
LDWP,"2/22/2019 2 a.m. PST",2374,30,2,44,25,674,1600
LDWP,"2/22/2019 3 a.m. PST",2368,16,2,43,25,644,1639
LDWP,"2/22/2019 4 a.m. PST",2388,33,2,43,25,643,1642
LDWP,"2/22/2019 5 a.m. PST",2441,39,2,43,25,687,1645
LDWP,"2/22/2019 6 a.m. PST",2503,63,3,43,25,718,1652
LDWP,"2/22/2019 7 a.m. PST",2614,114,24,43,37,719,1676
LDWP,"2/22/2019 8 a.m. PST",2844,119,384,43,42,655,1602
LDWP,"2/22/2019 9 a.m. PST",2957,143,841,46,42,381,1505
LDWP,"2/22/2019 10 a.m. PST",2994,102,1030,47,50,318,1447
LDWP,"2/22/2019 11 a.m. PST",3098,89,1050,47,64,327,1522
LDWP,"2/22/2019 12 p.m. PST",3072,61,1032,46,88,320,1525
LDWP,"2/22/2019 1 p.m. PST",2931,69,1023,45,215,319,1260
LDWP,"2/22/2019 2 p.m. PST",2839,70,1042,45,191,317,1174
LDWP,"2/22/2019 3 p.m. PST",2916,73,981,46,191,345,1281
LDWP,"2/22/2019 4 p.m. PST",2941,70,788,46,192,423,1422
LDWP,"2/22/2019 5 p.m. PST",2935,60,343,47,199,830,1455
LDWP,"2/22/2019 6 p.m. PST",2963,45,22,47,199,1031,1620
LDWP,"2/22/2019 7 p.m. PST",3044,44,3,46,199,1135,1616
LDWP,"2/22/2019 8 p.m. PST",3049,35,3,46,205,1146,1614
LDWP,"2/22/2019 9 p.m. PST",3025,16,3,46,205,1144,1611
LDWP,"2/22/2019 10 p.m. PST",2933,14,3,46,205,1056,1609
LDWP,"2/22/2019 11 p.m. PST",2857,10,2,204,203,854,1584
LDWP,"2/23/2019 12 a.m. PST",2713,12,2,276,203,714,1506
LDWP,"2/23/2019 1 a.m. PST",2528,18,2,241,226,880,1160
LDWP,"2/23/2019 2 a.m. PST",2516,16,2,172,226,958,1143
LDWP,"2/23/2019 3 a.m. PST",2418,15,2,46,199,1013,1143
LDWP,"2/23/2019 4 a.m. PST",2403,15,3,46,200,1000,1140
LDWP,"2/23/2019 5 a.m. PST",2440,18,2,46,226,1010,1138
LDWP,"2/23/2019 6 a.m. PST",2442,20,2,45,228,1013,1134
LDWP,"2/23/2019 7 a.m. PST",2477,40,35,45,227,1024,1107
LDWP,"2/23/2019 8 a.m. PST",2641,52,406,47,201,946,988
LDWP,"2/23/2019 9 a.m. PST",2627,22,850,38,197,545,976
LDWP,"2/23/2019 10 a.m. PST",2534,40,1020,44,192,398,840
LDWP,"2/23/2019 11 a.m. PST",2552,26,1042,49,192,498,746
LDWP,"2/23/2019 12 p.m. PST",2495,23,1023,49,193,358,850
LDWP,"2/23/2019 1 p.m. PST",2371,17,1004,48,192,357,752
LDWP,"2/23/2019 2 p.m. PST",2340,17,989,44,192,357,740
LDWP,"2/23/2019 3 p.m. PST",2234,17,812,38,193,391,784
LDWP,"2/23/2019 4 p.m. PST",2175,20,378,49,194,534,1001
LDWP,"2/23/2019 5 p.m. PST",2326,25,148,49,211,670,1223
LDWP,"2/23/2019 6 p.m. PST",2610,35,21,46,222,979,1307
LDWP,"2/23/2019 7 p.m. PST",2782,33,5,46,223,1166,1309
LDWP,"2/23/2019 8 p.m. PST",2791,30,5,46,230,1172,1308
LDWP,"2/23/2019 9 p.m. PST",2770,14,5,46,229,1170,1305
LDWP,"2/23/2019 10 p.m. PST",2753,17,5,46,228,1153,1304
LDWP,"2/23/2019 11 p.m. PST",2514,14,6,46,198,1093,1157
LDWP,"2/24/2019 12 a.m. PST",2527,10,6,46,197,1141,1127
LDWP,"2/24/2019 1 a.m. PST",2443,18,6,46,220,1052,1102
LDWP,"2/24/2019 2 a.m. PST",2277,24,6,46,226,978,998
LDWP,"2/24/2019 3 a.m. PST",2229,25,5,46,197,974,983
LDWP,"2/24/2019 4 a.m. PST",2218,35,5,45,195,955,982
LDWP,"2/24/2019 5 a.m. PST",2216,67,5,45,197,919,982
LDWP,"2/24/2019 6 a.m. PST",2281,106,5,45,224,919,983
LDWP,"2/24/2019 7 a.m. PST",2318,130,18,45,192,950,984
LDWP,"2/24/2019 8 a.m. PST",2362,132,336,45,189,777,883
LDWP,"2/24/2019 9 a.m. PST",2210,156,767,45,190,315,737
LDWP,"2/24/2019 10 a.m. PST",2134,129,896,45,190,235,640
LDWP,"2/24/2019 11 a.m. PST",2056,123,825,45,189,235,639
LDWP,"2/24/2019 12 p.m. PST",2011,121,781,45,189,235,640
LDWP,"2/24/2019 1 p.m. PST",1973,103,759,45,189,236,640
LDWP,"2/24/2019 2 p.m. PST",2023,150,764,46,189,235,639
LDWP,"2/24/2019 3 p.m. PST",1987,157,717,48,190,236,639
LDWP,"2/24/2019 4 p.m. PST",2037,197,671,48,190,280,650
LDWP,"2/24/2019 5 p.m. PST",2079,193,330,57,192,503,803
LDWP,"2/24/2019 6 p.m. PST",2299,143,20,100,227,925,884
LDWP,"2/24/2019 7 p.m. PST",2665,163,0,81,229,1305,887
LDWP,"2/24/2019 8 p.m. PST",2737,173,2,46,233,1397,887
LDWP,"2/24/2019 9 p.m. PST",2729,157,3,46,239,1399,886
LDWP,"2/24/2019 10 p.m. PST",2725,167,3,46,226,1397,887
LDWP,"2/24/2019 11 p.m. PST",2584,183,3,46,228,1238,887
LDWP,"2/25/2019 12 a.m. PST",2376,172,3,46,197,1053,906
LDWP,"2/25/2019 1 a.m. PST",2308,208,3,46,192,726,1133
LDWP,"2/25/2019 2 a.m. PST",2172,177,3,46,193,600,1154
LDWP,"2/25/2019 3 a.m. PST",2127,195,3,46,198,599,1086
LDWP,"2/25/2019 4 a.m. PST",2107,187,3,46,222,599,1050
LDWP,"2/25/2019 5 a.m. PST",2210,225,3,46,224,598,1115
LDWP,"2/25/2019 6 a.m. PST",2338,227,3,46,226,674,1163
LDWP,"2/25/2019 7 a.m. PST",2429,215,28,46,230,812,1098
LDWP,"2/25/2019 8 a.m. PST",2685,218,309,45,228,811,1073
LDWP,"2/25/2019 9 a.m. PST",2732,232,614,44,225,641,976
LDWP,"2/25/2019 10 a.m. PST",2659,286,787,42,196,494,853
LDWP,"2/25/2019 11 a.m. PST",2632,247,840,54,194,462,836
LDWP,"2/25/2019 12 p.m. PST",2499,237,871,55,194,457,685
LDWP,"2/25/2019 1 p.m. PST",2508,218,952,48,194,456,640
LDWP,"2/25/2019 2 p.m. PST",2526,266,924,46,193,456,641
LDWP,"2/25/2019 3 p.m. PST",2439,294,799,48,193,455,650
LDWP,"2/25/2019 4 p.m. PST",2555,314,700,48,195,483,816
LDWP,"2/25/2019 5 p.m. PST",2545,285,341,48,223,654,994
LDWP,"2/25/2019 6 p.m. PST",2699,303,19,48,234,1089,1006
LDWP,"2/25/2019 7 p.m. PST",2976,307,3,49,234,1391,992
LDWP,"2/25/2019 8 p.m. PST",3024,304,3,48,234,1442,992
LDWP,"2/25/2019 9 p.m. PST",2970,281,3,51,233,1410,992
LDWP,"2/25/2019 10 p.m. PST",2817,285,3,52,225,1261,991
LDWP,"2/25/2019 11 p.m. PST",2701,284,3,50,225,1050,1088
LDWP,"2/26/2019 12 a.m. PST",2539,286,3,47,221,875,1107
LDWP,"2/26/2019 1 a.m. PST",2483,272,3,47,221,963,977
LDWP,"2/26/2019 2 a.m. PST",2490,278,3,47,221,1000,940
LDWP,"2/26/2019 3 a.m. PST",2403,203,3,47,221,999,930
LDWP,"2/26/2019 4 a.m. PST",2467,269,3,47,221,998,929
LDWP,"2/26/2019 5 a.m. PST",2433,248,3,47,226,982,928
LDWP,"2/26/2019 6 a.m. PST",2512,183,3,49,228,1120,930
LDWP,"2/26/2019 7 a.m. PST",2653,230,33,47,236,1161,946
LDWP,"2/26/2019 8 a.m. PST",2945,283,343,46,233,1098,941
LDWP,"2/26/2019 9 a.m. PST",2955,286,670,45,225,832,896
LDWP,"2/26/2019 10 a.m. PST",3014,235,869,45,197,772,895
LDWP,"2/26/2019 11 a.m. PST",2980,229,903,45,195,807,801
LDWP,"2/26/2019 12 p.m. PST",2857,262,924,47,219,693,713
LDWP,"2/26/2019 1 p.m. PST",2701,268,727,47,223,719,716
LDWP,"2/26/2019 2 p.m. PST",2809,280,636,47,223,869,753
LDWP,"2/26/2019 3 p.m. PST",2902,272,528,48,224,967,863
LDWP,"2/26/2019 4 p.m. PST",3038,201,426,48,225,1186,951
LDWP,"2/26/2019 5 p.m. PST",3109,154,139,48,240,1412,1116
LDWP,"2/26/2019 6 p.m. PST",3204,134,10,48,239,1568,1205
LDWP,"2/26/2019 7 p.m. PST",3359,139,3,48,238,1676,1256
LDWP,"2/26/2019 8 p.m. PST",3419,169,3,48,238,1660,1300
LDWP,"2/26/2019 9 p.m. PST",3298,161,3,48,235,1532,1319
LDWP,"2/26/2019 10 p.m. PST",3108,88,3,47,235,1449,1286
LDWP,"2/26/2019 11 p.m. PST",2808,100,3,47,233,1360,1065
LDWP,"2/27/2019 12 a.m. PST",2661,130,3,47,223,1206,1051
LDWP,"2/27/2019 1 a.m. PST",2228,138,3,48,221,899,918
LDWP,"2/27/2019 2 a.m. PST",2080,134,3,47,221,778,896
LDWP,"2/27/2019 3 a.m. PST",2062,185,3,47,222,707,899
LDWP,"2/27/2019 4 a.m. PST",2033,262,3,47,222,686,813
LDWP,"2/27/2019 5 a.m. PST",2114,248,3,47,223,693,899
LDWP,"2/27/2019 6 a.m. PST",2257,277,3,47,228,814,889
LDWP,"2/27/2019 7 a.m. PST",2480,233,26,49,233,1043,896
LDWP,"2/27/2019 8 a.m. PST",2672,213,230,48,225,1069,886
LDWP,"2/27/2019 9 a.m. PST",2659,187,354,49,225,954,890
LDWP,"2/27/2019 10 a.m. PST",2847,206,529,46,225,989,852
LDWP,"2/27/2019 11 a.m. PST",2821,255,830,46,224,719,746
LDWP,"2/27/2019 12 p.m. PST",2966,307,846,46,224,771,772
LDWP,"2/27/2019 1 p.m. PST",2783,318,838,46,230,674,677
LDWP,"2/27/2019 2 p.m. PST",2670,341,619,46,212,714,738
LDWP,"2/27/2019 3 p.m. PST",2742,342,624,50,228,752,746
LDWP,"2/27/2019 4 p.m. PST",2670,308,456,51,235,829,791
LDWP,"2/27/2019 5 p.m. PST",2732,244,274,51,241,1089,833
LDWP,"2/27/2019 6 p.m. PST",2925,214,21,51,241,1423,974
LDWP,"2/27/2019 7 p.m. PST",3008,262,2,51,240,1475,978
LDWP,"2/27/2019 8 p.m. PST",2985,267,2,99,240,1395,981
LDWP,"2/27/2019 9 p.m. PST",2912,256,2,252,240,1239,923
LDWP,"2/27/2019 10 p.m. PST",2768,249,2,243,239,1126,908
LDWP,"2/27/2019 11 p.m. PST",2597,211,2,251,242,988,904
LDWP,"2/28/2019 12 a.m. PST",2434,192,2,132,226,972,910
LDWP,"2/28/2019 1 a.m. PST",2253,214,2,50,193,1000,793
LDWP,"2/28/2019 2 a.m. PST",2158,221,2,50,193,949,743
LDWP,"2/28/2019 3 a.m. PST",2122,226,2,50,193,911,739
LDWP,"2/28/2019 4 a.m. PST",2040,198,2,50,195,805,789
LDWP,"2/28/2019 5 a.m. PST",2169,219,2,50,222,822,853
LDWP,"2/28/2019 6 a.m. PST",2344,253,2,50,239,948,852
LDWP,"2/28/2019 7 a.m. PST",2539,251,37,50,252,992,957
LDWP,"2/28/2019 8 a.m. PST",2759,254,405,50,252,895,904
LDWP,"2/28/2019 9 a.m. PST",2909,279,830,50,250,835,664
LDWP,"2/28/2019 10 a.m. PST",3044,303,989,50,223,834,645
LDWP,"2/28/2019 11 a.m. PST",2978,352,874,49,228,832,642
LDWP,"2/28/2019 12 p.m. PST",2940,326,861,49,229,832,643
LDWP,"2/28/2019 1 p.m. PST",2957,346,861,49,229,830,642
LDWP,"2/28/2019 2 p.m. PST",2989,366,875,49,228,830,640
LDWP,"2/28/2019 3 p.m. PST",2968,371,846,49,228,834,640
LDWP,"2/28/2019 4 p.m. PST",2827,328,728,50,224,857,640
LDWP,"2/28/2019 5 p.m. PST",2607,301,362,50,230,1022,642
LDWP,"2/28/2019 6 p.m. PST",2700,281,26,50,274,1315,755
LDWP,"2/28/2019 7 p.m. PST",2923,272,3,50,280,1480,838
LDWP,"2/28/2019 8 p.m. PST",2857,158,3,50,279,1479,888
LDWP,"2/28/2019 9 p.m. PST",2877,162,3,50,279,1480,902
LDWP,"2/28/2019 10 p.m. PST",2924,197,3,50,267,1418,988
LDWP,"2/28/2019 11 p.m. PST",2636,214,3,50,248,1233,888
LDWP,"3/1/2019 12 a.m. PST",2492,238,3,50,230,1090,880
