,storage_utility_2hr_CHARGE,storage_utility_4hr_CHARGE,storage_utility_6hr_CHARGE,storage_residentialSF_4hr_CHARGE,storage_residentialMF_4hr_CHARGE,storage_ci_4hr_CHARGE,diesel_genset_replacement_storage_4hr_CHARGE,storage_utility_2hr_DISCHARGE,storage_utility_4hr_DISCHARGE,storage_utility_6hr_DISCHARGE,storage_residentialSF_4hr_DISCHARGE,storage_residentialMF_4hr_DISCHARGE,storage_ci_4hr_DISCHARGE,diesel_genset_replacement_storage_4hr_DISCHARGE,storage_utility_2hr_STATE_OF_CHARGE,storage_utility_4hr_STATE_OF_CHARGE,storage_utility_6hr_STATE_OF_CHARGE,storage_residentialSF_4hr_STATE_OF_CHARGE,storage_residentialMF_4hr_STATE_OF_CHARGE,storage_ci_4hr_STATE_OF_CHARGE,diesel_genset_replacement_storage_4hr_STATE_OF_CHARGE
142,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
143,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
144,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
145,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
146,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,17.338739169512646,0.0,0,0,0,0,0,61.195550010044634
147,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,61.195550010044634
148,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,61.195550010044634
149,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,61.195550010044634
150,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,61.195550010044634
151,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,61.195550010044634
152,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,61.195550010044634
153,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,61.195550010044634
154,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,61.195550010044634
155,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,61.195550010044634
156,-0.0,0,0,0,0,0,-20.398516670014878,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
157,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
158,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
159,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
160,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
161,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
162,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
163,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
164,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
165,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
166,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
167,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
168,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
169,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
170,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
171,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
172,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
173,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
174,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,81.59406668005951
175,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,14.840511225702747,0.0,0,0,0,0,0,64.13464170864452
176,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,4.035454905729828,0.0,0,0,0,0,0,59.38704770190355
177,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
178,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
179,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
180,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
181,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
182,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
183,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
184,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
185,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
186,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
187,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
188,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
189,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
190,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
191,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
192,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
193,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
194,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
195,-0.0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,59.38704770190355
