,date,hour,moer (lbs CO2/MWh),version
1510,2019-03-04,22,1677.67179225,3
1511,2019-03-04,23,1679.3222672499999,3
1512,2019-03-05,0,1253.9399136666661,3
1513,2019-03-05,1,1013.2850088499999,3
1514,2019-03-05,2,955.9275613083333,3
1515,2019-03-05,3,813.8476033000001,3
1516,2019-03-05,4,1091.7250510000001,3
1517,2019-03-05,5,1360.76798325,3
1518,2019-03-05,6,1214.9677439999996,3
1519,2019-03-05,7,1199.3061284166665,3
1520,2019-03-05,8,1210.4482641666664,3
1521,2019-03-05,9,1212.6788408333334,3
1522,2019-03-05,10,1398.4685073333333,3
1523,2019-03-05,11,1383.7387177500002,3
1524,2019-03-05,12,1349.7829133333337,3
1525,2019-03-05,13,1210.234966583333,3
1526,2019-03-05,14,1291.1616779999997,3
1527,2019-03-05,15,1247.9131249166667,3
1528,2019-03-05,16,1441.3960278333334,3
1529,2019-03-05,17,1148.52882175,3
1530,2019-03-05,18,1193.4975157499998,3
1531,2019-03-05,19,1263.1142686666665,3
1532,2019-03-05,20,1290.7877582500003,3
1533,2019-03-05,21,1244.6657842500001,3
1534,2019-03-05,22,1451.2667622499996,3
1535,2019-03-05,23,1337.2670876833333,3
1536,2019-03-06,0,1260.1716583999996,3
1537,2019-03-06,1,1048.0658665333333,3
1538,2019-03-06,2,955.0098854333334,3
1539,2019-03-06,3,841.6246937416668,3
1540,2019-03-06,4,1170.4738540833332,3
1541,2019-03-06,5,1335.423898166667,3
1542,2019-03-06,6,1234.0317768333334,3
1543,2019-03-06,7,1247.200031,3
1544,2019-03-06,8,1226.9949835,3
1545,2019-03-06,9,1295.0909475833334,3
1546,2019-03-06,10,1377.7464560833332,3
1547,2019-03-06,11,1357.07941675,3
1548,2019-03-06,12,1370.281205583333,3
1549,2019-03-06,13,1217.9818651666667,3
1550,2019-03-06,14,1290.9140468333333,3
1551,2019-03-06,15,1444.1130909166668,3
1552,2019-03-06,16,1415.2091067499998,3
1553,2019-03-06,17,1154.9003761666663,3
1554,2019-03-06,18,1188.6656565,3
1555,2019-03-06,19,1233.2126284166668,3
1556,2019-03-06,20,1209.851272,3
1557,2019-03-06,21,1172.5987817500002,3
1558,2019-03-06,22,1270.3903094999998,3
1559,2019-03-06,23,1470.462943458333,3
1560,2019-03-07,0,1216.9002799166665,3
1561,2019-03-07,1,1103.2224247583333,3
1562,2019-03-07,2,1145.9400325,3
1563,2019-03-07,3,1498.8584332500002,3
1564,2019-03-07,4,1272.7242905416665,3
1565,2019-03-07,5,1293.6418171666667,3
1566,2019-03-07,6,1193.8677116666668,3
1567,2019-03-07,7,1260.58887725,3
1568,2019-03-07,8,1176.2329095833334,3
1569,2019-03-07,9,1100.8140508333333,3
1570,2019-03-07,10,1323.888063,3
1571,2019-03-07,11,1336.2103996666667,3
1572,2019-03-07,12,1332.481869333333,3
1573,2019-03-07,13,1241.2735302499998,3
1574,2019-03-07,14,1292.944644833333,3
1575,2019-03-07,15,1185.6111307499998,3
1576,2019-03-07,16,1148.7616688333333,3
1577,2019-03-07,17,1108.1167524166665,3
1578,2019-03-07,18,1128.43623325,3
1579,2019-03-07,19,1174.5371664166667,3
1580,2019-03-07,20,1145.3892759999999,3
1581,2019-03-07,21,1109.7254399166666,3
1582,2019-03-07,22,1495.9701019999995,3
1583,2019-03-07,23,1578.7076036666667,3
1584,2019-03-08,0,1384.2004333333334,3
1585,2019-03-08,1,1187.0533287916667,3
1586,2019-03-08,2,1019.0586070333335,3
1587,2019-03-08,3,839.6885824416664,3
1588,2019-03-08,4,1246.28655915,3
1589,2019-03-08,5,1187.9088749999999,3
1590,2019-03-08,6,1256.8095891666667,3
1591,2019-03-08,7,1266.6671655833334,3
1592,2019-03-08,8,1223.3514668333335,3
1593,2019-03-08,9,1224.8517379166667,3
1594,2019-03-08,10,1350.679552583333,3
1595,2019-03-08,11,1344.22613575,3
1596,2019-03-08,12,1300.0747258333336,3
1597,2019-03-08,13,1235.3227284999998,3
1598,2019-03-08,14,1287.9467813333333,3
1599,2019-03-08,15,1161.1724964416667,3
1600,2019-03-08,16,1111.5210422583332,3
1601,2019-03-08,17,958.3737638000001,3
1602,2019-03-08,18,966.9390492333332,3
1603,2019-03-08,19,1110.8768684166666,3
1604,2019-03-08,20,949.1849359999998,3
1605,2019-03-08,21,682.9484770583332,3
1606,2019-03-08,22,675.7918590916668,3
1607,2019-03-08,23,882.5669805916665,3
1608,2019-03-09,0,1157.8648571166666,3
1609,2019-03-09,1,1120.6883905833336,3
1610,2019-03-09,2,1021.4796907583332,3
1611,2019-03-09,3,838.7089329833333,3
1612,2019-03-09,4,891.7319207999996,3
1613,2019-03-09,5,1206.75343075,3
1614,2019-03-09,6,1130.424622166667,3
1615,2019-03-09,7,1262.5984934166668,3
1616,2019-03-09,8,1220.682920583333,3
1617,2019-03-09,9,1186.8991171666669,3
1618,2019-03-09,10,1320.905675166667,3
1619,2019-03-09,11,1360.7939234166665,3
1620,2019-03-09,12,1292.3649197500001,3
1621,2019-03-09,13,1205.7311900833333,3
1622,2019-03-09,14,1223.0271473333335,3
1623,2019-03-09,15,992.831008125,3
1624,2019-03-09,16,1049.2152097750002,3
1625,2019-03-09,17,1136.381348116667,3
1626,2019-03-09,18,1098.5463358333334,3
1627,2019-03-09,19,1302.3297073333335,3
1628,2019-03-09,20,1182.7938508333334,3
1629,2019-03-09,21,1341.7313043333331,3
1630,2019-03-09,22,1246.9293809166666,3
1631,2019-03-09,23,1521.9458248333333,3
1632,2019-03-10,0,1242.4148414999997,3
1633,2019-03-10,1,1261.4524963333336,3
1634,2019-03-10,2,1107.6675817500002,3
1635,2019-03-10,3,1410.0623599166668,3
1636,2019-03-10,4,1269.9581468333336,3
1637,2019-03-10,5,1161.1571495,3
1638,2019-03-10,6,1246.5307356666665,3
1639,2019-03-10,7,1221.3889318333333,3
1640,2019-03-10,8,1206.2166509166668,3
1641,2019-03-10,9,1217.5323380000002,3
1642,2019-03-10,10,1324.8398994166664,3
1643,2019-03-10,11,1353.0826427499999,3
1644,2019-03-10,12,1322.1153835833334,3
1645,2019-03-10,13,1226.76745775,3
1646,2019-03-10,14,1146.17344725,3
1647,2019-03-10,15,1378.46143375,3
1648,2019-03-10,16,1277.2195738333332,3
1649,2019-03-10,17,1217.684493583333,3
1650,2019-03-10,18,977.493491975,3
1651,2019-03-10,19,1223.9537126666667,3
1652,2019-03-10,20,1193.4166890833333,3
1653,2019-03-10,21,1212.46652625,3
1654,2019-03-10,22,1130.7329275499999,3
1655,2019-03-10,23,1408.15471675,3
1656,2019-03-11,0,1220.8538951666667,3
1657,2019-03-11,1,1252.0002173333332,3
1658,2019-03-11,2,1260.1073408333334,3
1659,2019-03-11,3,1268.9806784166667,3
1660,2019-03-11,4,1260.2827900833333,3
1661,2019-03-11,5,1261.1785520833334,3
1662,2019-03-11,6,1262.9531614166665,3
1663,2019-03-11,7,1250.4618769166666,3
1664,2019-03-11,8,1316.2792688333336,3
1665,2019-03-11,9,1349.6374332499997,3
1666,2019-03-11,10,1433.1722451666667,3
1667,2019-03-11,11,1439.188405,3
1668,2019-03-11,12,1330.0438520833334,3
1669,2019-03-11,13,1208.6132523333333,3
1670,2019-03-11,14,1519.5353757499997,3
1671,2019-03-11,15,1420.9552385,3
1672,2019-03-11,16,1431.1420385833333,3
1673,2019-03-11,17,1137.6110453333333,3
1674,2019-03-11,18,1156.7611034999998,3
1675,2019-03-11,19,1311.3992543333334,3
1676,2019-03-11,20,1061.635386,3
1677,2019-03-11,21,1198.562135666667,3
1678,2019-03-11,22,1232.1778424583329,3
1679,2019-03-11,23,1496.3827207499999,3
1680,2019-03-12,0,1132.524028966667,3
1681,2019-03-12,1,949.1419403666667,3
1682,2019-03-12,2,955.8978020083331,3
1683,2019-03-12,3,1300.456260766667,3
1684,2019-03-12,4,1312.99282625,3
1685,2019-03-12,5,1126.1926469166667,3
1686,2019-03-12,6,1272.16890275,3
1687,2019-03-12,7,1252.7450230000002,3
1688,2019-03-12,8,1239.605718666667,3
1689,2019-03-12,9,1344.7122191666665,3
1690,2019-03-12,10,1366.3018965833335,3
1691,2019-03-12,11,1395.8113885833334,3
1692,2019-03-12,12,1334.2922021666668,3
1693,2019-03-12,13,1165.45570875,3
1694,2019-03-12,14,1306.0271574166666,3
1695,2019-03-12,15,1286.4599444166668,3
1696,2019-03-12,16,1392.2388459166666,3
1697,2019-03-12,17,1029.8365360750001,3
1698,2019-03-12,18,679.0478366666667,3
1699,2019-03-12,19,736.5850701250001,3
1700,2019-03-12,20,592.4639085,3
1701,2019-03-12,21,675.8046053833336,3
1702,2019-03-12,22,527.3214688333333,3
1703,2019-03-12,23,766.836056225,3
1704,2019-03-13,0,1284.4848485833334,3
1705,2019-03-13,1,1269.6639345166666,3
1706,2019-03-13,2,1048.6815070416667,3
1707,2019-03-13,3,1251.3323455000002,3
1708,2019-03-13,4,1448.6186172500002,3
1709,2019-03-13,5,1305.7028406666666,3
1710,2019-03-13,6,1273.0423365000001,3
1711,2019-03-13,7,1228.7543871666664,3
1712,2019-03-13,8,1259.5494042499997,3
1713,2019-03-13,9,1211.2898392500003,3
1714,2019-03-13,10,1276.1572197499997,3
1715,2019-03-13,11,1311.4608378333332,3
1716,2019-03-13,12,1247.2134458333333,3
1717,2019-03-13,13,1356.8586619166667,3
1718,2019-03-13,14,1275.06308475,3
1719,2019-03-13,15,1154.7198405833335,3
1720,2019-03-13,16,890.050742633333,3
1721,2019-03-13,17,655.6636217333332,3
1722,2019-03-13,18,637.1037079000001,3
1723,2019-03-13,19,776.2812309083334,3
1724,2019-03-13,20,617.5607362833333,3
1725,2019-03-13,21,645.5329929583334,3
1726,2019-03-13,22,469.63942605000005,3
1727,2019-03-13,23,554.9488765,3
1728,2019-03-14,0,1071.4098114749997,3
1729,2019-03-14,1,1438.5249597500003,3
1730,2019-03-14,2,1200.5770536916668,3
1731,2019-03-14,3,1317.3008475,3
1732,2019-03-14,4,1278.3128988333335,3
1733,2019-03-14,5,1280.5859765,3
1734,2019-03-14,6,1240.6846405,3
1735,2019-03-14,7,1203.7800184999999,3
1736,2019-03-14,8,1249.5458415833334,3
1737,2019-03-14,9,1237.7033455833332,3
1738,2019-03-14,10,1356.0574983333333,3
1739,2019-03-14,11,1388.8732312499997,3
1740,2019-03-14,12,1313.8666629166667,3
1741,2019-03-14,13,1189.8266829166669,3
1742,2019-03-14,14,1360.74002875,3
1743,2019-03-14,15,1187.1102830000002,3
1744,2019-03-14,16,1131.0937044083332,3
1745,2019-03-14,17,983.2342877333334,3
1746,2019-03-14,18,1004.68845245,3
1747,2019-03-14,19,999.3172241083334,3
1748,2019-03-14,20,724.2968923416666,3
1749,2019-03-14,21,640.8602165750002,3
1750,2019-03-14,22,360.86408004166657,3
1751,2019-03-14,23,531.6522448916666,3
1752,2019-03-15,0,1067.6030861166666,3
1753,2019-03-15,1,1267.5878739166665,3
1754,2019-03-15,2,1281.9764246666666,3
1755,2019-03-15,3,1325.5493574166667,3
1756,2019-03-15,4,1144.8198848333334,3
1757,2019-03-15,5,1283.0712726666666,3
1758,2019-03-15,6,1231.96935975,3
1759,2019-03-15,7,1166.2099218333333,3
1760,2019-03-15,8,1153.70767775,3
1761,2019-03-15,9,1158.5950999999998,3
1762,2019-03-15,10,1219.3848747499999,3
1763,2019-03-15,11,1276.092276333333,3
1764,2019-03-15,12,1234.471694,3
1765,2019-03-15,13,1283.2290550833334,3
1766,2019-03-15,14,1284.4161045,3
1767,2019-03-15,15,1097.7886309916669,3
1768,2019-03-15,16,1078.7774378000001,3
1769,2019-03-15,17,925.385880116667,3
1770,2019-03-15,18,971.4341051166667,3
1771,2019-03-15,19,895.11962335,3
1772,2019-03-15,20,924.7950679666664,3
1773,2019-03-15,21,817.2542109416668,3
1774,2019-03-15,22,703.0487707916668,3
1775,2019-03-15,23,839.9651161833332,3
1776,2019-03-16,0,1093.37170845,3
1777,2019-03-16,1,1419.6244722499996,3
1778,2019-03-16,2,1294.4087796666668,3
1779,2019-03-16,3,1457.8391846666666,3
1780,2019-03-16,4,1123.7547951666666,3
1781,2019-03-16,5,1261.7171021666666,3
1782,2019-03-16,6,1252.2502511666667,3
1783,2019-03-16,7,1129.8442663333333,3
1784,2019-03-16,8,1249.2106174166668,3
1785,2019-03-16,9,1232.8709365000002,3
1786,2019-03-16,10,1342.832649583333,3
1787,2019-03-16,11,1329.0565654999998,3
1788,2019-03-16,12,1376.9424119166667,3
1789,2019-03-16,13,1260.974328666667,3
1790,2019-03-16,14,1155.0060066666667,3
1791,2019-03-16,15,966.034122525,3
1792,2019-03-16,16,1138.5006406416665,3
1793,2019-03-16,17,863.7850708999999,3
1794,2019-03-16,18,682.6675718833332,3
1795,2019-03-16,19,788.6713924166665,3
1796,2019-03-16,20,614.2196682833331,3
1797,2019-03-16,21,642.2218202000001,3
1798,2019-03-16,22,356.2096472666667,3
1799,2019-03-16,23,592.1072331416667,3
1800,2019-03-17,0,1091.229466491667,3
1801,2019-03-17,1,1214.9073236666666,3
1802,2019-03-17,2,1445.0499514166665,3
1803,2019-03-17,3,1263.3363948333338,3
1804,2019-03-17,4,1283.555249166667,3
1805,2019-03-17,5,1328.0933049166667,3
1806,2019-03-17,6,1213.4128044166666,3
1807,2019-03-17,7,1224.5852145833333,3
1808,2019-03-17,8,1266.7790991666666,3
1809,2019-03-17,9,1212.6812261666666,3
1810,2019-03-17,10,1350.2694914166666,3
1811,2019-03-17,11,1206.5825903333337,3
1812,2019-03-17,12,1319.1985251666667,3
1813,2019-03-17,13,1343.2302798166668,3
1814,2019-03-17,14,1368.4932808333333,3
1815,2019-03-17,15,1010.0121693333332,3
1816,2019-03-17,16,855.1583283250001,3
1817,2019-03-17,17,673.99913875,3
1818,2019-03-17,18,627.6162938999998,3
1819,2019-03-17,19,774.3337187916667,3
1820,2019-03-17,20,606.4827807249999,3
1821,2019-03-17,21,642.2344194416668,3
1822,2019-03-17,22,729.7133359583335,3
1823,2019-03-17,23,909.5252780249999,3
1824,2019-03-18,0,1136.5622770916666,3
1825,2019-03-18,1,1415.6138536666667,3
1826,2019-03-18,2,1393.1973130416663,3
1827,2019-03-18,3,1302.464859916667,3
1828,2019-03-18,4,1279.4703050833332,3
1829,2019-03-18,5,1265.9864354166666,3
1830,2019-03-18,6,1103.5353135833334,3
1831,2019-03-18,7,1238.1750509166666,3
1832,2019-03-18,8,1201.4160889166667,3
1833,2019-03-18,9,1216.0855206666663,3
1834,2019-03-18,10,1365.5700000833338,3
1835,2019-03-18,11,1305.5435527500001,3
1836,2019-03-18,12,1378.0895291666668,3
1837,2019-03-18,13,1243.5527480000003,3
1838,2019-03-18,14,1489.34918225,3
1839,2019-03-18,15,1147.8423458333334,3
1840,2019-03-18,16,1145.1272865833332,3
1841,2019-03-18,17,1106.604838333333,3
1842,2019-03-18,18,1102.3253068583333,3
1843,2019-03-18,19,1156.2914894166665,3
1844,2019-03-18,20,1078.9544600000002,3
1845,2019-03-18,21,1168.7135145833333,3
1846,2019-03-18,22,1225.2743509999996,3
1847,2019-03-18,23,1135.0424339999997,3
1848,2019-03-19,0,1175.9518358583337,3
1849,2019-03-19,1,1231.9820826416667,3
1850,2019-03-19,2,1150.8200176333335,3
1851,2019-03-19,3,1254.1604489666663,3
1852,2019-03-19,4,1392.57916,3
1853,2019-03-19,5,1252.2314653333335,3
1854,2019-03-19,6,1179.6046973333334,3
1855,2019-03-19,7,1088.658223416667,3
1856,2019-03-19,8,1186.1618059166665,3
1857,2019-03-19,9,1208.6026117500003,3
1858,2019-03-19,10,1286.5166105833332,3
1859,2019-03-19,11,1296.4022730833333,3
1860,2019-03-19,12,1345.6601592499999,3
1861,2019-03-19,13,1317.8024929166668,3
1862,2019-03-19,14,1255.8265330000002,3
1863,2019-03-19,15,1208.6791606666668,3
1864,2019-03-19,16,1324.3361097500003,3
1865,2019-03-19,17,1127.9023738333333,3
1866,2019-03-19,18,1076.9016392,3
1867,2019-03-19,19,1215.7082043333332,3
1868,2019-03-19,20,1232.7792581666665,3
1869,2019-03-19,21,1292.9272912499998,3
1870,2019-03-19,22,1486.8252116666663,3
1871,2019-03-19,23,1135.0424339999997,3
1872,2019-03-20,0,1254.4570478333333,3
1873,2019-03-20,1,1273.4063198333336,3
1874,2019-03-20,2,1348.01372025,3
1875,2019-03-20,3,1432.3846409166665,3
1876,2019-03-20,4,1177.7094936666667,3
1877,2019-03-20,5,1256.1865310833334,3
1878,2019-03-20,6,1102.5135803333333,3
1879,2019-03-20,7,1084.9080485000002,3
1880,2019-03-20,8,1187.0150417500001,3
1881,2019-03-20,9,1182.4186675833332,3
1882,2019-03-20,10,1267.4508722499997,3
1883,2019-03-20,11,1256.8523475833333,3
1884,2019-03-20,12,1345.1912470833333,3
1885,2019-03-20,13,1366.9542187499999,3
1886,2019-03-20,14,1291.8329624166668,3
1887,2019-03-20,15,1252.2515896666666,3
1888,2019-03-20,16,1427.5380279166666,3
1889,2019-03-20,17,1110.3079405833334,3
1890,2019-03-20,18,1053.0597865000002,3
1891,2019-03-20,19,1199.0132733333332,3
1892,2019-03-20,20,1176.196257625,3
1893,2019-03-20,21,1154.6521465833332,3
1894,2019-03-20,22,1642.7427059166669,3
1895,2019-03-20,23,1450.8541434999997,3
1896,2019-03-21,0,1213.8286333583335,3
1897,2019-03-21,1,1369.5117485833332,3
1898,2019-03-21,2,1381.9016745000001,3
1899,2019-03-21,3,1439.3387693333334,3
1900,2019-03-21,4,1200.2667841666664,3
1901,2019-03-21,5,1253.9143961666666,3
1902,2019-03-21,6,1171.2933902500001,3
1903,2019-03-21,7,1085.3256905833334,3
1904,2019-03-21,8,1201.6493713333334,3
1905,2019-03-21,9,1193.8104476666667,3
1906,2019-03-21,10,1286.9256410833334,3
1907,2019-03-21,11,1323.3605238333332,3
1908,2019-03-21,12,1221.2414600833333,3
1909,2019-03-21,13,1261.2629257500002,3
1910,2019-03-21,14,1316.3947565,3
1911,2019-03-21,15,1374.0651908333336,3
1912,2019-03-21,16,1202.7934664833333,3
1913,2019-03-21,17,978.4606932833334,3
1914,2019-03-21,18,1006.3369398250001,3
1915,2019-03-21,19,1124.3169845833331,3
1916,2019-03-21,20,1055.317221625,3
1917,2019-03-21,21,1012.23907,3
1918,2019-03-21,22,706.679556475,3
1919,2019-03-21,23,1135.0424339999997,3
1920,2019-03-22,0,1108.1086873583333,3
1921,2019-03-22,1,1293.4865628583332,3
1922,2019-03-22,2,1058.3889038833333,3
1923,2019-03-22,3,1052.58283815,3
1924,2019-03-22,4,1200.1055396666668,3
1925,2019-03-22,5,1189.8007113333333,3
1926,2019-03-22,6,1099.8232894166667,3
1927,2019-03-22,7,1101.0884525833335,3
1928,2019-03-22,8,1139.181597583333,3
1929,2019-03-22,9,1189.9416995833333,3
1930,2019-03-22,10,1120.7527888333334,3
1931,2019-03-22,11,1266.7718820000002,3
1932,2019-03-22,12,1195.72395975,3
1933,2019-03-22,13,1148.0631924166667,3
1934,2019-03-22,14,1373.4782564999998,3
1935,2019-03-22,15,1079.0202359666664,3
1936,2019-03-22,16,1093.5426472166666,3
1937,2019-03-22,17,1023.5369148333334,3
1938,2019-03-22,18,981.4812915666668,3
1939,2019-03-22,19,1004.2884389333334,3
1940,2019-03-22,20,725.676645,3
1941,2019-03-22,21,995.788859691667,3
1942,2019-03-22,22,774.2570582,3
1943,2019-03-22,23,1135.0424339999997,3
1944,2019-03-23,0,1098.5520839583332,3
1945,2019-03-23,1,1266.9868551999998,3
1946,2019-03-23,2,1451.059317,3
1947,2019-03-23,3,1265.5174169166664,3
1948,2019-03-23,4,1173.0281648333332,3
1949,2019-03-23,5,1226.4150451666667,3
1950,2019-03-23,6,1247.9380325833333,3
1951,2019-03-23,7,1188.3869819166664,3
1952,2019-03-23,8,1150.0145431666667,3
1953,2019-03-23,9,1205.4054698333337,3
1954,2019-03-23,10,1313.3259385833333,3
1955,2019-03-23,11,1384.1770886666666,3
1956,2019-03-23,12,1325.9687548333336,3
1957,2019-03-23,13,1277.997901,3
1958,2019-03-23,14,1338.6531079999997,3
1959,2019-03-23,15,1102.510126,3
1960,2019-03-23,16,1061.0393614833333,3
1961,2019-03-23,17,1090.609275583333,3
1962,2019-03-23,18,1020.1343028166666,3
1963,2019-03-23,19,850.2297890083333,3
1964,2019-03-23,20,621.6269039666666,3
1965,2019-03-23,21,650.66910245,3
1966,2019-03-23,22,448.7177322,3
1967,2019-03-23,23,822.0834430000001,3
1968,2019-03-24,0,1093.69719805,3
1969,2019-03-24,1,1193.7335185,3
1970,2019-03-24,2,1272.426222,3
1971,2019-03-24,3,1342.8073974166668,3
1972,2019-03-24,4,1256.4803391666667,3
1973,2019-03-24,5,1250.88878775,3
1974,2019-03-24,6,1223.0050881666668,3
1975,2019-03-24,7,1107.68326775,3
1976,2019-03-24,8,1173.862679666667,3
1977,2019-03-24,9,1179.9879444166666,3
1978,2019-03-24,10,1109.3431084166668,3
1979,2019-03-24,11,1184.14680175,3
1980,2019-03-24,12,1291.0436698333335,3
1981,2019-03-24,13,1242.5042979166665,3
1982,2019-03-24,14,1160.8250636666664,3
1983,2019-03-24,15,993.1038484416667,3
1984,2019-03-24,16,883.5281772499999,3
1985,2019-03-24,17,976.9546302083335,3
1986,2019-03-24,18,720.4856896583332,3
1987,2019-03-24,19,679.2486329916667,3
1988,2019-03-24,20,525.1189436583335,3
1989,2019-03-24,21,632.7963241333335,3
1990,2019-03-24,22,649.8361661833334,3
1991,2019-03-24,23,591.502108575,3
1992,2019-03-25,0,1109.7012422166665,3
1993,2019-03-25,1,1189.5362744166664,3
1994,2019-03-25,2,1228.7826300833335,3
1995,2019-03-25,3,1252.1501725,3
1996,2019-03-25,4,1263.6074800833333,3
1997,2019-03-25,5,1195.7032531666666,3
1998,2019-03-25,6,1117.8337719166668,3
1999,2019-03-25,7,1188.1729077499997,3
2000,2019-03-25,8,1184.6919010833333,3
2001,2019-03-25,9,1182.9676590833333,3
2002,2019-03-25,10,1262.67678725,3
2003,2019-03-25,11,1271.52568975,3
2004,2019-03-25,12,1236.7659409166668,3
2005,2019-03-25,13,1276.07104975,3
2006,2019-03-25,14,1215.7107220833334,3
2007,2019-03-25,15,1063.9836609416668,3
2008,2019-03-25,16,1120.1136875000002,3
2009,2019-03-25,17,982.0765326833333,3
2010,2019-03-25,18,952.7074533083332,3
2011,2019-03-25,19,1115.6382716666667,3
2012,2019-03-25,20,1003.7311644666667,3
2013,2019-03-25,21,1040.649033,3
2014,2019-03-25,22,924.5842981166669,3
2015,2019-03-25,23,1111.274676433333,3
2016,2019-03-26,0,1060.9605083499998,3
2017,2019-03-26,1,1385.0401574166665,3
2018,2019-03-26,2,1473.2906464166665,3
2019,2019-03-26,3,1348.3600050833331,3
2020,2019-03-26,4,1100.6082273333334,3
2021,2019-03-26,5,1237.9573636666667,3
2022,2019-03-26,6,1183.18198775,3
2023,2019-03-26,7,1090.80112175,3
2024,2019-03-26,8,1133.03299025,3
2025,2019-03-26,9,1142.4126688333333,3
2026,2019-03-26,10,1139.345362991667,3
2027,2019-03-26,11,1238.6124719166667,3
2028,2019-03-26,12,1094.6278915,3
2029,2019-03-26,13,1314.8443894166667,3
2030,2019-03-26,14,1269.8307665833331,3
2031,2019-03-26,15,1158.90779425,3
2032,2019-03-26,16,886.2380101416666,3
2033,2019-03-26,17,974.7567798166664,3
2034,2019-03-26,18,757.9374035833333,3
2035,2019-03-26,19,750.548713525,3
2036,2019-03-26,20,671.9305471833333,3
2037,2019-03-26,21,942.0456416583335,3
2038,2019-03-26,22,476.27878313333326,3
2039,2019-03-26,23,982.9647848749997,3
2040,2019-03-27,0,1126.7347960916663,3
2041,2019-03-27,1,1084.611624566667,3
2042,2019-03-27,2,939.4242286583334,3
2043,2019-03-27,3,1283.4175010833333,3
2044,2019-03-27,4,1264.4569319166667,3
2045,2019-03-27,5,1252.7703833333333,3
2046,2019-03-27,6,1175.0363444166667,3
2047,2019-03-27,7,1086.490625666667,3
2048,2019-03-27,8,1145.2634513333335,3
2049,2019-03-27,9,1097.7795653333335,3
2050,2019-03-27,10,1239.5097199999998,3
2051,2019-03-27,11,1220.33453875,3
2052,2019-03-27,12,1128.0662395833333,3
2053,2019-03-27,13,1146.52547925,3
2054,2019-03-27,14,1227.6999747500001,3
2055,2019-03-27,15,1293.8070828333332,3
2056,2019-03-27,16,1398.3472036666665,3
2057,2019-03-27,17,1096.1977662666666,3
2058,2019-03-27,18,1014.8229687416664,3
2059,2019-03-27,19,1183.2833546666668,3
2060,2019-03-27,20,998.8311311083334,3
2061,2019-03-27,21,1003.4760365666667,3
2062,2019-03-27,22,929.6092275416668,3
2063,2019-03-27,23,1135.0424339999997,3
2064,2019-03-28,0,988.3862018750001,3
2065,2019-03-28,1,1050.0754084666667,3
2066,2019-03-28,2,1208.8379751249997,3
2067,2019-03-28,3,1339.4548343666668,3
2068,2019-03-28,4,1249.5489290833336,3
2069,2019-03-28,5,1247.298854,3
2070,2019-03-28,6,1153.9259123333334,3
2071,2019-03-28,7,1084.1745055833333,3
2072,2019-03-28,8,1122.6854379166668,3
2073,2019-03-28,9,1100.6586080833333,3
2074,2019-03-28,10,1120.8771422500001,3
2075,2019-03-28,11,1244.0180494166668,3
2076,2019-03-28,12,1183.0037764166666,3
2077,2019-03-28,13,1278.16618525,3
2078,2019-03-28,14,1253.0540724999998,3
2079,2019-03-28,15,1102.7346032500002,3
2080,2019-03-28,16,883.4600044499999,3
2081,2019-03-28,17,790.7942648416666,3
2082,2019-03-28,18,970.1652701583334,3
2083,2019-03-28,19,715.3587444250002,3
2084,2019-03-28,20,623.8329031166666,3
2085,2019-03-28,21,605.3817354916665,3
2086,2019-03-28,22,517.6111182583334,3
2087,2019-03-28,23,382.07067714166664,3
2088,2019-03-29,0,1074.5780731333334,3
2089,2019-03-29,1,1010.4627740833336,3
2090,2019-03-29,2,999.8291115416664,3
2091,2019-03-29,3,1103.3533565000002,3
2092,2019-03-29,4,1261.7663068333334,3
2093,2019-03-29,5,1244.1512295833334,3
2094,2019-03-29,6,1151.4251933333333,3
2095,2019-03-29,7,1082.4108996666666,3
2096,2019-03-29,8,1120.1128535833336,3
2097,2019-03-29,9,1161.814638666667,3
2098,2019-03-29,10,1076.036375583333,3
2099,2019-03-29,11,1228.5100014166665,3
2100,2019-03-29,12,1228.0229577500002,3
2101,2019-03-29,13,1247.692347,3
2102,2019-03-29,14,1198.0971165,3
2103,2019-03-29,15,1072.6369649083333,3
2104,2019-03-29,16,726.8283520166666,3
2105,2019-03-29,17,670.8867823666668,3
2106,2019-03-29,18,999.8633587833333,3
2107,2019-03-29,19,756.749385,3
2108,2019-03-29,20,650.0018249666667,3
2109,2019-03-29,21,652.2580839999999,3
2110,2019-03-29,22,379.5222833166666,3
2111,2019-03-29,23,366.109075325,3
2112,2019-03-30,0,952.3823713666666,3
2113,2019-03-30,1,1152.753278833333,3
2114,2019-03-30,2,1350.449409,3
2115,2019-03-30,3,1270.5925089999998,3
2116,2019-03-30,4,1261.0929916666666,3
2117,2019-03-30,5,1268.9416160833332,3
2118,2019-03-30,6,1139.0237205,3
2119,2019-03-30,7,1237.9387934166668,3
2120,2019-03-30,8,1209.708307,3
2121,2019-03-30,9,1138.0139242500002,3
2122,2019-03-30,10,1195.45167475,3
2123,2019-03-30,11,1178.2022843333334,3
2124,2019-03-30,12,1317.5849793333332,3
2125,2019-03-30,13,1393.5670630000002,3
2126,2019-03-30,14,1168.1239280333332,3
2127,2019-03-30,15,921.8215338250001,3
2128,2019-03-30,16,723.2828557416665,3
2129,2019-03-30,17,584.3676376750001,3
2130,2019-03-30,18,533.917727875,3
2131,2019-03-30,19,647.345421375,3
2132,2019-03-30,20,484.18409220000007,3
